Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1717.557	-1881.827	164.2703	1.876745	1.069929	3.996154	2.705759	0.4338738	0.9959598	0.2551427	0.6490848
6	-1711.875	-1874.089	162.2137	1.958638	0.9270379	3.996154	4.068739	0.6872263	0.85313	0.8881173	0.6931123
12	-1714.96	-1877.557	162.5969	2.630109	1.097337	3.89093	3.194064	0.7147462	0.887585	0.7251057	0.6769853
18	-1707.315	-1871.633	164.3175	2.630109	0.7746733	4.128451	2.299156	0.7319874	0.5252948	0.3556149	0.6127237
24	-1704.852	-1869.391	164.5388	2.179576	0.9509987	4.335379	2.063234	0.5435667	0.6831435	0.3938365	0.4861139
30	-1709.134	-1872.73	163.5965	2.576665	0.843254	5.79508	2.021898	0.4006857	0.3453188	0.1928716	0.4757869
36	-1709.956	-1873.446	163.4895	3.941235	0.9510404	5.183498	1.54126	0.2962664	0.4798564	0.3228018	0.4164157
42	-1707.584	-1874.137	166.553	1.655699	1.146888	3.887389	1.54126	0.2439991	0.2988274	0.2887389	0.4779163
48	-1715.527	-1881.403	165.8758	1.037181	1.551821	4.461353	1.836846	0.2439991	0.3666487	0.2285976	0.4486596
54	-1705.824	-1870.862	165.0381	2.068454	0.8598688	4.299685	2.332084	0.38355	0.4654497	0.209326	0.4251061
60	-1710.988	-1875.735	164.7465	2.068454	1.000972	4.42353	2.332084	0.3890004	0.4282547	0.2728514	0.4397285
66	-1716.433	-1882.015	165.5823	1.785392	0.9650771	3.653115	2.332084	0.1446179	0.9455609	0.2199066	0.4711966
72	-1722.126	-1884.136	162.0099	2.795928	0.8960488	3.73172	3.691705	0.5000541	1.03603	1.169615	0.5049951
78	-1728.424	-1893.197	164.7737	2.193889	1.13829	2.131435	3.691705	0.2932718	0.4913361	0.9768282	0.4727099
84	-1719.726	-1883.376	163.6496	2.54487	0.9118788	4.236438	0.3901508	0.5644084	2.709811	0.7429519	0.5959658
90	-1728.557	-1892.08	163.5228	1.922204	1.101917	2.048535	4.495053	1.777581	0.4377447	0.3312196	0.4313998
96	-1716.534	-1878.971	162.4373	1.872141	1.067457	2.72728	4.633301	1.47976	0.3854497	1.037587	0.5107745
102	-1730.202	-1892.441	162.2387	2.864913	0.8786256	2.982175	4.633301	0.969541	0.4884598	0.4477347	1.039046
108	-1736.912	-1898.409	161.4971	2.524356	1.023018	2.914833	4.633301	0.7427933	0.8534036	1.25355	1.012384
114	-1720.865	-1883.546	162.6812	1.835996	0.8888844	3.283307	4.43646	0.4168082	0.6626745	1.206236	0.9131496
120	-1719.862	-1881.753	161.8909	1.576905	1.005957	3.799703	0.5946962	1.802762	3.764109	1.125242	0.6741352
126	-1735.81	-1899.468	163.6575	2.102983	0.7689883	3.135481	1.430539	0.4824683	3.696092	0.3411842	0.6887807
