Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-215.3872	-383.4328	168.0457	1.376351	0.5415178	3.656983	0.3402405
6	-213.255	-380.5905	167.3355	0.571433	3.392515	2.606717	0.2294515
12	-215.923	-381.9957	166.0726	1.525279	2.493021	3.784841	0.4484982
18	-213.6314	-383.3149	169.6835	0.2622903	0.7365768	2.89268	0.2800789
24	-203.9571	-372.5731	168.6159	1.129044	1.433572	2.443672	0.3040562
30	-202.8032	-372.6486	169.8454	0.5440332	0.8143243	2.419338	0.312736
36	-193.2694	-362.8559	169.5865	0.2507964	0.8823561	2.863755	0.2827842
42	-194.9354	-363.5262	168.5908	1.293474	1.673415	2.178806	0.4367501
48	-194.8192	-362.808	167.9888	1.937222	1.009072	2.503454	0.2124917
54	-190.0978	-357.4709	167.3731	2.633742	1.52862	2.190369	0.4409911
60	-191.836	-361.4159	169.5799	0.6774718	1.780012	1.711383	0.4409911
66	-190.3877	-360.9214	170.5336	0.6774718	0.8239146	1.682998	0.4954601
72	-194.931	-364.4659	169.5348	1.157048	0.5274168	2.36363	0.3093591
78	-188.3386	-358.2195	169.881	0.8365518	0.5404347	2.36363	0.3417016
84	-192.5238	-362.0774	169.5536	0.2596966	1.361586	2.476808	0.3326915
90	-202.3874	-370.2958	167.9084	0.06416558	0.3941898	5.049973	0.2494348
96	-210.6799	-379.8811	169.2012	0.6207849	1.411157	2.397771	0.3119178
102	-214.2924	-383.9958	169.7034	0.301662	1.029818	2.588601	0.3119178
108	-216.7577	-382.334	165.5763	0.9354827	1.379295	5.779732	0.3526911
114	-218.9662	-387.363	168.3968	1.188411	0.3329486	3.555018	0.3315024
120	-208.8567	-375.879	167.0223	2.181241	1.642246	2.895174	0.4746149
126	-211.5436	-381.2727	169.7291	0.4407994	1.027098	2.41762	0.3047567
132	-207.9776	-375.789	167.8114	0.9695821	0.7323371	3.997302	0.2447429
138	-219.8833	-388.4555	168.5722	0.6665166	0.8565935	3.317722	0.2036359
144	-210.872	-379.0091	168.1372	0.7272829	0.7245701	4.098358	0.3932462
150	-223.1123	-390.3247	167.2123	0.6927332	0.6484731	4.913369	0.2284943
156	-224.1479	-390.738	166.5901	0.2163351	1.814352	4.891157	0.2250145
162	-205.3646	-374.9765	169.6119	0.3512366	1.23079	2.467793	0.3472528
168	-209.7984	-378.8928	169.0944	0.5233337	1.520069	2.509989	0.3211049
174	-226.1143	-394.6672	168.553	0.2236212	1.649189	3.166467	0.2732446
180	-215.0776	-383.6092	168.5316	0.9940874	0.8911259	3.274563	0.3915892
186	-223.9301	-394.0929	170.1628	0.7655536	0.6226273	2.127937	0.6189382
192	-205.8227	-374.837	169.0143	1.046774	1.653078	2.029016	0.4927197
198	-214.3303	-381.6789	167.3486	3.073816	0.4975176	2.703541	0.6706352
204	-204.9519	-374.448	169.4961	0.4862723	2.269448	1.574662	0.4439051
210	-201.7086	-369.9801	168.2716	0.3380023	2.307787	2.770297	0.2716739
216	-201.4403	-368.9122	167.4719	0.3900739	3.159561	2.770297	0.2147202
222	-204.664	-373.3915	168.7275	0.9700004	1.534559	2.453771	0.3606189
228	-204.3907	-370.3812	165.9905	3.135333	2.121675	2.543291	0.4183547
234	-196.3997	-366.0141	169.6144	1.436304	0.6949415	1.906086	0.3460496
240	-196.2161	-364.4566	168.2405	1.104521	2.349141	2.104207	0.3566243
246	-212.1905	-383.4454	171.2548	0.2376195	0.6142377	1.585919	0.4344279
252	-197.0841	-367.332	170.2479	0.07840421	0.9041889	2.301387	0.2530549
258	-203.6299	-371.7259	168.0961	0.2241007	3.097228	2.417112	0.240728
