Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-288.4604	-554.2303	265.77	0.614928	0.0085698	0.0104803	0.00898198	0.0056397	0.000223671	0.00556013	0.0195363	0.0125206	0.0375656	0.0198957	0.0117985	0.000708309	0.00209252	0.00601972	0.000578589	0.00490329	0.0034374	0.0293199	0.0047872	0.0100029	0.0189318	0.0132697	0.00551471	0.00709526	0.016994	0.00117773	0.00918249	0.0121867	0.000664103	0.0121073	0.00270098	0.0153758	0.0657956	0.00121776	0.000235845	0.4548877
6	-301.4148	-567.1636	265.7488	0.601481	0.0108332	0.00413361	0.00878556	0.00551637	0.000218779	0.00543854	0.019109	0.0122468	0.0367441	0.0194606	0.0115405	0.00069282	0.00283517	0.0272109	0.000565937	0.00479607	0.00336223	0.0286787	0.00488893	0.00978412	0.0185178	0.0129795	0.00539411	0.00694009	0.0166223	0.00115198	0.00898168	0.0119202	0.00064958	0.0118425	0.00264192	0.0150396	0.0643567	0.00119113	0.0034483	0.6216791
12	-300.9503	-566.7237	265.7734	0.608902	0.0109669	0.00418461	0.00889396	0.00558443	0.000221479	0.00550564	0.0193448	0.01097	0.0371974	0.0197007	0.0116829	0.000701368	0.00287015	0.0235449	0.000572919	0.00485524	0.00641452	0.0290325	0.00159618	0.00990484	0.0187463	0.0131396	0.00546066	0.00176089	0.0168274	0.00116619	0.00779134	0.0120672	0.000657594	0.0119887	0.00267451	0.0152251	0.0651507	0.00120583	0.00349084	0.5211594
18	-290.4141	-556.1687	265.7545	0.617777	0.0111267	0.00424561	0.0090236	0.00566583	0.000609928	0.00558589	0.0196268	0.0111299	0.0377396	0.0199879	0.010332	0.000711591	0.00291199	0.0238881	0.00058127	0.00492601	0.00650802	0.0294557	0.00161944	0.0100492	0.0190195	0.0016775	0.00554026	0.00178656	0.0170727	0.00118319	0.00790492	0.0122431	0.00066718	0.0121634	0.0027135	0.0154471	0.0643135	0.0012234	0.00354173	0.4070394
24	-292.0276	-557.796	265.7684	0.607769	0.0109465	0.00297438	0.0114495	0.00557404	0.000600047	0.00269225	0.0193088	0.0109496	0.0371282	0.0196641	0.0101646	0.00621134	0.00673107	0.0235011	0.000392016	0.00707808	0.00640259	0.0270701	0.00159321	0.00988642	0.0187114	0.00165032	0.0054505	0.00175762	0.0167961	0.00116402	0.00777685	0.0181269	0.000656371	0.0119664	0.00470011	0.0151968	0.0632716	0.00120358	0.00348435	0.5562766
30	-309.2545	-575.0281	265.7736	0.69235	0.00219667	0.000860995	0.0163272	0.00605708	0.00178649	0.00388434	0.0195054	0.00557324	0.0351985	0.0442151	0.00895308	0.00651858	0.0135946	0.0127452	0.000386873	0.00627682	0.00348363	0.0165462	0.00111891	0.00861943	0.00595039	0.00296254	0.00637114	0.0021145	0.00670145	0.00127696	0.00697578	0.00241908	0.00176942	0.01041	0.00844924	0.0224956	0.00358102	0.000383782	0.011941	0.5189881
36	-298.4544	-564.2277	265.7733	0.701596	0.002226	0.000872493	0.0165452	0.00613797	0.00256411	0.00393621	0.0197658	0.00435538	0.0356685	0.0448056	0.00973521	0.00660563	0.0137761	0.0129154	0.000161963	0.00636064	0.00353015	0.0167672	0.00113385	0.00873454	0.00602985	0.0030021	0.00645622	0.00214274	0.00679095	0.00129401	0.00301887	0.00245139	0.000239725	0.010549	0.00856207	0.0151512	0.00362885	0.000388907	0.0121005	0.5227868
42	-297.3877	-563.1551	265.7674	0.705276	0.00223768	0.000877071	0.016632	0.00617017	0.00257756	0.00395686	0.0198695	0.00437823	0.0358556	0.0450406	0.00978629	0.00664029	0.0138484	0.0129832	0.000162812	0.00639401	0.00233583	0.0168552	0.0011398	0.00878036	0.00268196	0.00301785	0.00802905	0.00215398	0.00682657	0.000768853	0.00303471	0.00246425	0.000240983	0.0106044	0.00694602	0.0152307	0.00364788	0.000390947	0.0121639	0.5608976
48	-291.1039	-556.8727	265.7688	0.704416	0.00223495	0.00116278	0.0166117	0.00543862	0.003346	0.00395203	0.0198453	0.00437288	0.0358119	0.0449857	0.00977434	0.00663218	0.0138315	0.0129673	0.00110328	0.00638621	0.00233298	0.0168346	0.00113841	0.00876964	0.00267868	0.00301417	0.00801924	0.00215135	0.00681824	0.000767915	0.003031	0.00246124	0.000240688	0.0105914	0.00693754	0.0152121	0.00358906	0.00039047	0.0121491	0.4493499
54	-287.8884	-553.6432	265.7549	0.702764	0.00222971	0.00116006	0.0165728	0.00542587	0.00333816	0.00394276	0.0197988	0.00436263	0.0357279	0.0448802	0.00975143	0.00661664	0.013799	0.0193794	0.00110069	0.00637124	0.00232751	0.0167951	0.00113574	0.00874908	0.0026724	0.0030071	0.00495731	0.00214631	0.00680226	0.000766115	0.00196883	0.00245547	0.000240124	0.0105666	0.00692128	0.0151764	0.00358065	0.000389555	0.0121206	0.4077807
