Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-277.8383	-543.6062	265.768	0.76581	0.00012634	0.000281371	0.00301865	0.00502676	0.000227292	0.0020263	0.00180011	0.00516199	0.00829146	0.00275331	0.00394673	0.0168893	0.00230233	0.0141921	0.000142854	0.00267369	0.00751314	0.00497047	0.0104461	0.00118042	0.00446195	0.00144105	0.0137606	0.001412	0.007729	0.0279752	0.00651634	0.0131473	0.00455043	0.00945783	0.0115047	0.00135878	0.0258502	0.00146816	0.0105854	0.5584592
6	-285.5856	-551.3526	265.7669	0.756495	0.000124803	0.000277948	0.00298193	0.00496561	0.000224527	0.00200165	0.00177822	0.0050992	0.00819061	0.00271982	0.00389872	0.0166838	0.0135866	0.0140195	0.000141116	0.00264117	0.00742175	0.00491001	0.010319	0.00116606	0.00440768	0.00142352	0.0135932	0.00139483	0.00763498	0.0178929	0.00643708	0.0244229	0.00449508	0.00540133	0.0150468	0.00134225	0.0255357	0.000868083	0.0104567	0.5632026
12	-302.6806	-568.4422	265.7616	0.585508	0.000243585	0.000542487	0.00582	0.00969166	0.000675192	0.00194911	0.00347064	0.00399438	0.0159861	0.00508335	0.00410228	0.0148749	0.0265177	0.0273626	0.000275425	0.00380402	0.0144854	0.00958314	0.0201402	0.00227587	0.00860271	0.00799783	0.0265307	0.00272236	0.0149016	0.0349225	0.0125636	0.0476675	0.00877329	0.0105421	0.0293677	0.00261974	0.0142992	0.00169429	0.0204088	0.5841473
18	-302.0187	-567.7559	265.7372	0.588366	0.000244774	0.000545135	0.00584841	0.00973897	0.00350963	0.00195862	0.00348759	0.00179333	0.0426233	0.00458109	0.00412231	0.0149475	0.0266472	0.0274962	0.000276769	0.00864388	0.0145561	0.00962992	0.0206187	0.00639913	0.0086447	0.00803687	0.0266602	0.00273565	0.0149744	0.035093	0.0126249	0.0113945	0.00881612	0.0105935	0.0295111	0.00263253	0.014369	0.00170256	0.016176	0.6488614
24	-281.8568	-547.6172	265.7604	0.687074	0.000196111	0.000436758	0.00468569	0.00780277	0.00281188	0.00156923	0.00279422	0.0014368	0.0341494	0.00367033	0.00330276	0.0119758	0.0213495	0.0220297	0.000221745	0.0069254	0.0116622	0.00771541	0.0165195	0.00512692	0.0165489	0.00643907	0.0213599	0.00219178	0.0119973	0.0281162	0.010115	0.00566141	0.00398923	0.00848745	0.00369167	0.00210916	0.0115123	0.00136407	0.0129601	0.4211758
30	-286.399	-552.1543	265.7553	0.690611	0.00019712	0.000956845	0.00470981	0.00784293	0.00282635	0.00157731	0.0028086	0.00144419	0.0343252	0.00368922	0.00331976	0.0120375	0.00737046	0.0221431	0.000222886	0.00696104	0.0136493	0.00775511	0.0166046	0.00515331	0.0216838	0.00647221	0.0214698	0.00220306	0.0120591	0.0297084	0.010167	0.00569055	0.00400977	0.00853113	0.00371067	0.00212001	0.0115715	0.00137109	0.0130268	0.6038794
36	-285.1401	-550.9117	265.7716	0.6837	0.000195148	0.00374785	0.00466268	0.00776445	0.0015177	0.00156152	0.0027805	0.00142974	0.0339817	0.0036523	0.00328654	0.0204036	0.00729671	0.0219215	0.000220656	0.00689138	0.0135127	0.00767751	0.0164384	0.00510174	0.0214668	0.00640744	0.021255	0.00218101	0.0119384	0.0294111	0.0100653	0.00563361	0.00396964	0.00844576	0.00367354	0.0020988	0.0114558	0.00135737	0.0128964	0.5378106
42	-289.3215	-555.0936	265.7721	0.688159	0.000196421	0.00230095	0.00469309	0.00781509	0.0015276	0.00157171	0.00279863	0.00161107	0.0342033	0.00367612	0.00330797	0.0211597	0.00734429	0.0220644	0.000222095	0.00693633	0.0150859	0.00772758	0.0165456	0.00513501	0.0168407	0.00644923	0.0213936	0.00219524	0.00945189	0.029603	0.0101309	0.00567035	0.00399553	0.00850084	0.0036975	0.00211249	0.0115305	0.00136623	0.0129805	0.5338181
48	-292.4584	-558.2203	265.7619	0.67842	0.000193641	0.00226839	0.00462667	0.0077045	0.00150598	0.00154947	0.00275903	0.00158827	0.0337193	0.0036241	0.00326116	0.0208603	0.00724036	0.0217522	0.000218952	0.00683817	0.0148724	0.00761823	0.0163115	0.00506234	0.0166024	0.00635796	0.0187941	0.00216417	0.00931813	0.029184	0.00998758	0.0270644	0.00393899	0.00838055	0.00364517	0.00247707	0.00650887	0.000784484	0.0127968	0.5828936
54	-296.1086	-561.8755	265.7669	0.680021	0.000194098	0.00227374	0.00463759	0.00772267	0.00150953	0.00155312	0.00276554	0.000965312	0.0337988	0.00144104	0.00326885	0.0209095	0.00725744	0.0218035	0.000219468	0.0068543	0.0149075	0.0076362	0.0163499	0.00507429	0.0166415	0.00637296	0.0188384	0.00216928	0.00934011	0.0292529	0.0100111	0.0271282	0.00394828	0.00840032	0.00365377	0.00248291	0.00652423	0.00124552	0.012827	0.5632311
