Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-605.1309	-771.666	166.535	1.73917	4.316618
6	-616.0013	-783.3538	167.3524	1.712442	3.864576
12	-616.6637	-783.9032	167.2395	2.138063	3.718827
18	-629.2412	-796.6974	167.4562	2.304715	3.51481
24	-616.9751	-783.5429	166.5678	1.598753	4.370004
30	-617.2943	-783.755	166.4607	1.65645	4.400698
36	-619.4834	-787.4256	167.9422	1.763744	3.496769
42	-627.8872	-794.8025	166.9153	2.21736	3.86823
48	-611.9961	-779.2843	167.2883	1.777255	3.86823
54	-612.8393	-778.7891	165.9498	1.753793	4.638713
60	-616.2195	-782.9001	166.6806	1.71577	4.246048
66	-618.0679	-785.1604	167.0925	1.750636	3.993942
72	-613.7587	-780.9702	167.2115	1.61887	3.993942
78	-621.8291	-788.3041	166.475	1.619375	4.411702
84	-627.6682	-794.1995	166.5313	2.080645	4.151727
90	-630.3145	-797.0224	166.7078	2.036289	4.072379
96	-629.8007	-796.1999	166.3992	1.605322	4.461655
102	-638.9733	-804.5286	165.5553	1.282907	5.103414
108	-635.3196	-801.0338	165.7142	2.123269	4.593162
114	-626.487	-792.8239	166.337	1.619293	4.489491
120	-628.1899	-795.0982	166.9083	1.758379	4.095068
126	-620.3911	-786.5775	166.1864	1.409088	4.684209
132	-615.4125	-782.5547	167.1422	2.096622	3.794699
138	-612.5979	-778.6541	166.0562	2.096622	4.413166
144	-612.2475	-778.9506	166.7031	1.475989	4.358074
150	-613.8855	-779.4444	165.5589	1.650936	4.908727
156	-627.5179	-794.4965	166.9786	2.094476	3.889759
162	-620.6621	-787.361	166.6989	1.746922	4.219905
168	-612.4738	-779.1222	166.6484	2.012999	4.117424
174	-605.3363	-771.8415	166.5052	2.05415	4.179151
180	-610.1235	-776.7351	166.6116	1.92867	4.179151
186	-609.8445	-776.5536	166.7091	1.539097	4.321341
192	-609.3891	-776.2944	166.9053	1.641251	4.15677
198	-611.8022	-777.8336	166.0314	1.182199	4.893752
204	-606.1905	-773.6014	167.4109	1.613145	3.882749
210	-597.8151	-763.6775	165.8623	1.756051	4.686557
216	-608.4719	-774.6862	166.2143	1.863547	4.435767
222	-609.2843	-777.0988	167.8145	2.185111	3.361525
228	-603.4461	-771.4047	167.9586	1.903252	3.415723
234	-595.3006	-762.2766	166.976	1.651644	4.111215
240	-596.8267	-762.2905	165.4639	1.641634	4.966307
246	-601.1124	-766.5662	165.4538	2.132209	4.734847
252	-596.5793	-762.2502	165.6709	1.875611	4.734847
258	-599.7361	-766.5323	166.7962	2.141313	3.972057
264	-615.2614	-782.3137	167.0524	1.959639	3.912549
270	-602.2326	-769.3983	167.1656	1.63714	4.010606
276	-617.7751	-784.8115	167.0364	1.562284	4.123492
282	-614.5582	-780.7416	166.1834	2.02356	4.375896
288	-605.7456	-773.3731	167.6275	2.02356	3.549132
294	-613.905	-780.9206	167.0156	1.700703	4.063353
300	-625.38	-791.6272	166.2472	1.822435	4.43745
306	-625.3956	-792.7976	167.402	2.352722	3.524225
