Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-579.3896	-746.6959	167.3064	0.1398013	0.9748768	4.168951
6	-584.4172	-751.0417	166.6245	0.09554313	1.022789	4.55203
12	-590.9842	-758.8837	167.8995	0.1486065	1.174433	3.709898
18	-584.3773	-752.2553	167.8781	0.1486065	1.195826	3.709898
24	-589.3911	-757.1847	167.7935	0.01075746	1.089244	3.899275
30	-585.2949	-752.914	167.6191	0.3546974	0.9197235	3.899275
36	-593.4255	-761.0872	167.6617	0.1214574	1.146743	3.878402
42	-585.504	-753.44	167.9361	0.1390585	1.178545	3.691875
48	-582.2202	-749.7498	167.5297	0.01832512	1.072895	4.055191
54	-588.1312	-755.1684	167.0371	0.1063407	1.114133	4.261665
60	-594.3135	-761.8614	167.5479	0.4908514	1.217253	3.690496
66	-591.8681	-759.6589	167.7907	0.03900183	1.389116	3.711996
72	-581.7452	-749.7491	168.0038	0.1330419	1.077274	3.714715
78	-596.0264	-762.3095	166.2831	0.3002208	1.425245	4.402417
84	-591.3115	-757.7595	166.448	0.06506092	1.001902	4.679799
90	-592.7664	-759.8046	167.0382	0.1146394	0.9165623	4.368082
96	-582.0922	-749.6189	167.5267	0.04625477	0.9938668	4.08602
102	-597.5838	-764.8521	167.2683	0.1088242	1.234431	4.060507
108	-609.8263	-777.074	167.2477	0.2440629	1.253308	3.984301
114	-604.4101	-772.0413	167.6312	0.1233268	1.284354	3.815787
120	-617.8018	-784.4032	166.6014	0.374347	0.871698	4.493211
126	-622.947	-790.6355	167.6885	0.318491	1.424361	3.58891
132	-613.1204	-780.5132	167.3928	0.1905042	1.475776	3.804151
138	-597.6154	-764.4135	166.7981	0.19812	0.8785108	4.477828
144	-604.9609	-771.1642	166.2034	0.2680223	0.8228412	4.803169
150	-600.8555	-767.1986	166.3431	0.1608203	0.7971545	4.799329
156	-599.5818	-766.2004	166.6187	0.1931743	0.9359381	4.549237
162	-594.7213	-761.6775	166.9562	0.1116373	1.095215	4.315175
168	-591.8387	-759.833	167.9943	0.3223259	1.246956	3.511926
174	-590.8354	-758.3667	167.5314	0.4601208	1.457428	3.578683
180	-600.7322	-767.4739	166.7417	0.06125414	1.549562	4.207859
186	-594.1553	-761.6939	167.5386	0.1270959	1.148596	3.944676
192	-588.5025	-755.9899	167.4874	0.1270959	1.199841	3.944676
