Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-138.8716	-309.8765	171.0048	0.5456735	2.339955
6	-143.5744	-314.0306	170.4562	1.126628	2.339955
12	-144.9109	-314.4055	169.4946	0.9461739	3.04206
18	-140.3311	-309.4961	169.1649	1.051998	3.175445
24	-142.2896	-312.0452	169.7557	1.009166	2.846853
30	-143.1261	-312.5433	169.4173	1.009166	3.050638
36	-150.5383	-320.5388	170.0005	1.053511	2.670255
42	-142.3148	-312.1397	169.8249	0.7780703	2.943168
48	-154.0191	-322.6375	168.6184	0.9118738	3.578406
54	-143.8309	-312.6122	168.7813	0.7451884	3.578406
60	-139.5981	-309.9738	170.3757	0.9622359	2.494185
66	-136.8274	-306.9245	170.0971	0.86697	2.72518
72	-132.2688	-302.3292	170.0603	1.009961	2.660226
78	-129.2552	-299.6109	170.3557	0.6147756	2.711097
84	-141.6049	-311.4783	169.8735	0.7449382	2.933009
90	-124.4307	-295.7696	171.3389	0.4331365	2.16664
96	-135.391	-306.1527	170.7617	0.673734	2.42716
102	-136.478	-305.6579	169.1799	0.700218	3.370131
108	-136.7497	-307.2158	170.4661	0.7116357	2.590163
114	-147.7415	-316.6063	168.8649	0.8249438	3.484928
120	-159.009	-327.7364	168.7274	0.9635371	3.484928
126	-152.7109	-321.5602	168.8493	0.8407911	3.484928
132	-149.4139	-318.6366	169.2226	0.9413729	3.206798
138	-161.5482	-331.0512	169.503	0.7788721	3.135392
144	-136.4079	-306.6622	170.2543	1.317274	2.349291
150	-149.2328	-318.9819	169.7491	0.9404799	2.892417
156	-150.3125	-320.7393	170.4268	1.215311	2.302859
162	-139.9152	-310.2395	170.3243	0.894566	2.56824
168	-151.3787	-322.2278	170.8491	0.6666313	2.375955
174	-160.1097	-329.5232	169.4135	0.6666313	3.250468
180	-143.1272	-313.3169	170.1898	1.427735	2.322973
186	-152.7631	-323.1615	170.3985	0.9343802	2.497317
192	-155.1076	-324.5591	169.4515	0.6930506	3.213873
198	-148.5161	-317.7735	169.2573	0.6930506	3.328483
204	-149.241	-319.5985	170.3575	0.7843609	2.614693
210	-149.6515	-319.9801	170.3285	0.900504	2.561947
216	-142.0277	-312.731	170.7034	0.900504	2.326283
222	-158.0499	-327.6761	169.6261	1.515817	2.624272
228	-149.2551	-318.8921	169.637	0.8048513	3.040445
234	-147.6906	-318.1845	170.4938	0.8048513	2.517684
240	-135.3616	-305.399	170.0374	0.9515632	2.710186
246	-146.2381	-315.3842	169.1461	0.7620843	3.355893
252	-143.3171	-312.3837	169.0667	0.9639	3.285666
258	-132.0064	-302.9218	170.9154	0.4711085	2.42636
264	-131.6879	-302.8014	171.1135	0.6052585	2.240877
270	-132.0861	-301.9652	169.8791	0.5988204	3.007897
276	-132.8286	-304.1898	171.3612	0.5392033	2.113107
282	-130.6356	-301.9268	171.2913	0.3707918	2.206148
288	-134.4782	-304.5991	170.1209	0.7231735	2.795548
294	-133.4297	-303.7932	170.3634	0.5580322	2.733915
300	-138.8047	-309.1798	170.3751	0.6969659	2.654729
306	-139.3955	-310.4198	171.0244	0.5176048	2.339903
312	-138.2402	-309.1101	170.8699	0.8166713	2.272726
318	-158.0039	-328.0016	169.9977	0.9519077	2.734266
324	-144.4071	-314.5418	170.1347	0.715581	2.791423
330	-149.6741	-319.257	169.5829	1.275757	2.791423
336	-130.2354	-300.1984	169.963	1.294812	2.546096
342	-135.752	-306.2204	170.4685	0.783969	2.546096
348	-141.4625	-312.4012	170.9387	0.9653639	2.132873
354	-134.8304	-304.7013	169.8709	0.9525556	2.811222
360	-142.3352	-311.4063	169.0711	1.611252	2.909154
366	-136.3986	-305.7665	169.3678	1.333064	2.888164
372	-131.1757	-302.0053	170.8296	0.7946501	2.31219
378	-139.2746	-309.2263	169.9517	0.8353388	2.832837
