Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	0.5476305	-167.7477	168.2953	0.8581561	0.2548895	1.804288	1.462926	0.598035	0.401965	0.708377	0.291623	0.3417351
6	-8.913403	-174.2104	165.297	1.094126	0.3836021	4.61139	2.520913	0.175994	0.824006	0.610307	0.389693	0.3213917
12	2.972328	-167.4627	170.4351	0.8183426	0.5824189	0.5804648	0.4877694	0.73202	0.26798	0.297859	0.702141	0.8346125
18	4.545181	-164.434	168.9792	0.4200172	0.5851655	0.5943559	2.240436	0.712664	0.287336	0.297859	0.702141	0.2356093
24	4.885967	-164.5983	169.4842	0.2777068	0.8156349	0.5952931	1.772161	0.528911	0.471089	0.313007	0.686993	0.4424029
30	13.79677	-156.1994	169.9962	0.1326188	0.7731214	1.653983	0.7564369	0.870609	0.129391	0.465846	0.534154	0.4424029
36	7.603083	-162.6832	170.2863	0.1722846	0.6501797	0.8614466	0.9991122	0.662161	0.337839	0.34306	0.65694	0.4008951
42	2.802136	-168.0644	170.8666	0.01714688	0.7131331	0.433196	0.9698669	0.456206	0.543794	0.208448	0.791552	0.4008951
48	0.9412065	-169.0107	169.9519	0.0744567	0.7159234	0.746459	1.500394	0.691881	0.308119	0.327306	0.672694	0.6583119
54	-0.2942222	-171.6727	171.3784	0.069045	0.3235095	0.6270331	0.3573302	0.681928	0.318072	0.526088	0.473912	0.5890974
60	0.3542985	-168.0718	168.4261	0.03159034	1.274524	2.467654	0.342744	0.681928	0.318072	0.550894	0.449106	1.254954
66	8.133299	-159.566	167.6993	1.419976	1.03577	1.498693	0.5314892	0.46636	0.53364	0.514564	0.485436	1.365861
72	14.3023	-151.2296	165.5319	2.407491	1.019621	2.981855	1.385714	0.76259	0.23741	0.547157	0.452843	0.6298403
78	6.027713	-159.7021	165.7298	2.086402	1.576914	1.693957	2.111182	0.76259	0.23741	0.760334	0.239666	0.3418239
84	17.35134	-152.4765	169.8279	0.338236	0.9699252	0.7535288	1.138116	0.728788	0.271212	0.408969	0.591031	0.5105631
