Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2464.386	-2629.821	165.4348	1.451334	0.7943661	6.048632	0.6071336	0.02338491	0.09265781	0.01051121	1.671979
6	-2479.8	-2643.717	163.917	1.520382	1.069934	7.182994	0.6514194	0.02539678	0.1051061	0.01939548	1.65574
12	-2479.46	-2639.528	160.0674	1.272766	1.018745	5.175727	0.9531946	0.1719209	0.1760775	4.035078	2.706127
18	-2489.089	-2648.303	159.2139	1.390716	0.8368495	5.419964	0.9194586	0.2448248	0.1331339	4.905851	2.588612
24	-2474.805	-2634.584	159.7799	1.983238	0.9680721	5.033369	0.8172152	0.19128	0.1674214	4.929953	2.113611
30	-2482.84	-2643.377	160.5369	1.488776	0.9158303	5.112098	0.8835908	0.2140291	0.1446087	4.606508	2.058064
36	-2476.816	-2637.101	160.2849	1.328907	0.9105807	5.324199	0.9348362	0.1680167	0.1381268	4.606508	2.188047
42	-2471.507	-2630.343	158.836	1.9862	0.9105807	7.298247	0.773315	0.1247961	0.1863437	4.095616	1.886593
48	-2469.67	-2630.283	160.6123	1.063043	0.9909333	6.876745	0.6838404	0.1611897	0.09220661	3.86291	1.751132
54	-2470.169	-2629.267	159.0974	1.431964	0.9399437	7.688965	0.7521301	0.2224766	0.1009742	4.117764	1.751132
60	-2474.017	-2633.824	159.8071	0.9767656	0.8778423	7.364237	0.8167278	0.1169982	0.1090098	4.159774	1.830468
66	-2468.224	-2626.247	158.0226	1.734257	1.093781	7.655414	0.8167278	0.1573697	0.197493	4.782234	1.691612
72	-2466.756	-2625.594	158.8381	1.437265	1.085705	6.791959	0.8167278	0.134107	0.1810598	4.782234	1.946399
78	-2472.527	-2631.429	158.9023	1.353763	0.9157228	6.791959	0.9286839	0.2563919	0.132156	4.782234	1.946399
84	-2475.372	-2638.396	163.0242	1.284053	0.9501833	8.162725	1.553113	0.06095633	0.04242083	0.2732728	0.9347353
90	-2470.461	-2630.66	160.1996	1.61214	0.9498515	6.407308	0.6671352	0.1675855	0.1839328	4.373535	1.61063
96	-2469.474	-2628.05	158.5758	1.318452	0.9741914	6.368899	0.975706	0.219864	0.1264713	5.199704	2.146919
102	-2475.682	-2632.817	157.1345	1.329237	1.011648	7.471761	1.05703	0.1225584	0.1979514	5.286609	2.242872
108	-2477.91	-2632.904	154.994	1.556004	1.022956	6.323322	1.475864	0.2794602	0.3131839	7.780661	2.163902
114	-2471.954	-2637.52	165.5656	1.612848	0.9930917	5.079491	1.752086	0.1097211	0.0687571	0.309697	0.7882629
120	-2482.292	-2648.626	166.3342	1.395297	0.9821338	4.356514	1.752086	0.09357851	0.07361301	0.3847286	0.9159819
126	-2479.457	-2645.499	166.0414	1.770131	0.9832102	4.52288	1.6524	0.06236657	0.1086171	0.30941	0.8599344
132	-2470.095	-2630.368	160.2722	1.359345	0.8764315	5.505175	0.9502725	0.1878611	0.1996401	4.494236	2.091302
138	-2464.383	-2624.958	160.5747	1.75951	0.8680305	5.496222	0.81069	0.1249663	0.2124252	4.494236	1.776762
144	-2473.977	-2633.392	159.4151	1.447108	0.9425838	7.136548	0.9410976	0.1131623	0.1939678	4.449975	1.544935
150	-2466.359	-2626.747	160.3887	1.340423	0.9425838	6.571698	0.9355186	0.1146937	0.2584186	4.328188	1.357529
156	-2466.058	-2622.643	156.5847	1.329122	0.9041738	6.571698	1.270286	0.1256847	0.292493	7.574425	1.53137
162	-2473.035	-2630.99	157.9551	1.129491	0.9227514	6.378245	1.184842	0.134314	0.2559643	6.760862	1.476903
168	-2477.432	-2637.281	159.8497	1.129491	0.8966695	7.956691	0.7052156	0.1039361	0.150616	3.878309	1.515025
174	-2481.259	-2642.494	161.2352	1.091711	0.8788969	6.38747	0.6469217	0.209935	0.1127566	4.09427	1.524796
180	-2471.63	-2631.972	160.3422	2.031113	0.8788969	6.38747	0.7384182	0.1366303	0.1558765	4.249151	1.378901
186	-2467.03	-2628.985	161.9546	1.370234	0.8788969	6.159078	0.6357853	0.1252929	0.1241405	3.673901	1.324991
192	-2481.868	-2642.45	160.5822	1.145733	0.8174503	7.939118	0.6357853	0.07281612	0.228607	3.425848	1.379082
198	-2467.729	-2629.613	161.8844	1.166632	0.991251	6.757072	0.606623	0.08338008	0.1484457	3.205463	1.383642
204	-2469.872	-2631.438	161.5662	1.53224	0.8925224	6.757072	0.5265545	0.10009	0.06033742	3.580405	1.255937
210	-2478.783	-2641.829	163.0459	1.66541	0.8417446	5.334513	0.4873354	0.09376551	0.1236804	3.580405	1.129143
216	-2471.866	-2634.85	162.9833	1.482436	0.9000928	5.340859	0.6455119	0.1214136	0.1053708	3.580405	1.129143
222	-2468.091	-2631.004	162.9127	1.650311	0.8954993	5.254102	0.6189559	0.1514153	0.0964384	3.69631	1.032535
228	-2457.45	-2619.901	162.4504	1.79474	0.7720941	5.130271	0.6634052	0.1857464	0.09597434	4.241386	0.9872249
