Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-683.2522	-853.6923	170.4401	1.208646	0.5389342	1.243674	1.028831
6	-681.9169	-851.664	169.7471	0.9474469	1.108558	1.401759	1.259847
12	-673.5624	-843.2403	169.678	1.263865	1.138792	1.35808	1.055827
18	-685.8363	-856.136	170.2997	1.530363	0.5894718	1.157935	0.9036392
24	-683.4236	-853.2241	169.8005	1.284185	0.9090268	1.533501	0.9683175
30	-691.3154	-861.3816	170.0661	1.042971	0.9889716	1.056325	1.301132
36	-675.9037	-846.6378	170.7342	0.7321374	0.8196859	0.7973206	1.353386
42	-684.7947	-855.1276	170.3329	0.8084711	1.043898	0.8368242	1.40484
48	-680.7803	-850.4366	169.6563	1.337771	1.043898	1.054998	1.353963
54	-674.6622	-845.4968	170.8346	1.041193	0.4235351	1.043163	1.062624
60	-687.0804	-856.5235	169.4431	0.9851129	1.880017	0.8340329	1.3506
66	-679.8499	-850.3064	170.4565	1.344143	0.6076354	0.5815715	1.420449
72	-683.5875	-853.9243	170.3368	1.033634	0.7005294	0.69838	1.590663
78	-687.6381	-857.8759	170.2379	1.034614	0.8889454	0.6145492	1.590663
84	-675.4926	-845.9819	170.4893	0.6522288	1.313882	0.883224	1.137939
90	-674.278	-843.9778	169.6998	1.455914	1.287372	1.071829	0.991041
96	-675.6006	-846.0302	170.4296	0.7892351	0.796656	1.099042	1.330091
102	-668.8298	-839.7449	170.915	0.9139951	0.7106231	0.9281337	1.019206
108	-676.6455	-846.7831	170.1375	1.061079	1.049389	1.067333	1.165742
114	-688.5914	-859.1212	170.5298	1.012088	0.6064974	1.067333	1.235247
120	-674.5946	-844.6568	170.0622	1.357581	0.9593504	0.9998033	1.113574
126	-686.2564	-856.2244	169.968	0.90574	0.7793998	0.7885515	1.825489
132	-668.8398	-839.4764	170.6366	1.116994	0.5534559	0.5854195	1.482475
138	-671.04	-840.8825	169.8425	1.32789	1.139068	0.8421237	1.30701
144	-665.6681	-835.4947	169.8267	0.9627045	1.482322	1.053447	1.166949
150	-664.3151	-835.0132	170.6981	0.678915	0.8470076	1.113881	1.137356
156	-670.5879	-841.2948	170.707	0.8456766	0.7094182	1.113881	1.105319
162	-679.0694	-849.7383	170.6689	0.964176	0.7178359	1.095406	1.040658
168	-669.3975	-839.7697	170.3722	1.022105	0.7961745	0.7027779	1.502826
174	-680.7985	-851.1363	170.3378	0.887689	0.922616	0.8729674	1.406597
180	-679.8651	-849.5654	169.7003	1.056449	0.964347	0.7984303	1.77338
186	-676.1683	-846.5306	170.3624	0.9346858	1.202001	0.7384496	1.233332
192	-684.4687	-854.7362	170.2675	0.8807437	0.9654412	1.048127	1.294777
198	-684.2887	-854.5658	170.2771	1.123706	1.026477	1.048127	1.018077
204	-684.5824	-854.6275	170.0452	1.215246	0.8966609	1.254257	1.080129
210	-680.8076	-850.5734	169.7658	1.010858	1.082799	1.651894	0.9819779
216	-670.9332	-841.3445	170.4113	1.010858	0.7068538	1.315136	1.041998
222	-664.664	-834.7556	170.0916	0.8448041	1.154524	1.359339	1.041998
228	-669.1859	-839.3044	170.1184	0.9754021	0.9553282	1.423706	1.020325
234	-691.6913	-861.5337	169.8423	1.231602	1.023869	1.135892	1.236985
240	-679.7513	-849.5172	169.7659	1.231602	1.023869	1.353405	1.11415
246	-669.9813	-840.1703	170.189	0.8133741	1.07758	1.263228	1.139973
252	-688.2975	-857.9672	169.6696	1.41326	1.161663	1.284871	0.9717136
258	-674.1601	-844.2559	170.0959	1.0844	0.8758036	1.236448	1.185271
264	-669.5102	-839.6393	170.129	0.8796334	1.4346	1.117983	0.9384587
270	-664.443	-835.3216	170.8786	0.8625275	0.5814421	1.110157	1.036192
276	-670.7188	-840.7023	169.9835	0.7142121	1.154928	1.541262	1.090286
282	-675.3206	-844.5288	169.2082	1.813563	1.154928	1.541689	0.7911814
288	-675.6891	-846.2486	170.5595	1.100365	0.7110173	1.307709	0.7805463
294	-686.0445	-855.2941	169.2496	2.212992	0.6683902	1.646818	0.7805463
300	-669.1519	-839.6413	170.4893	0.923742	0.7105444	1.148295	1.197941
306	-672.9148	-842.4604	169.5456	1.086357	1.157823	1.813675	0.8832086
312	-683.1768	-853.1703	169.9934	1.547097	0.5838744	1.577448	0.7447835
318	-679.0604	-848.9213	169.8609	0.9834235	1.182397	1.577448	0.8825989
324	-669.3474	-839.2108	169.8634	1.265751	0.8663164	1.652904	0.8306951
330	-670.9018	-841.3813	170.4796	0.9131702	0.7121591	1.298534	1.080753
336	-670.3854	-841.0076	170.6222	0.8551648	0.7121591	0.709558	1.494902
