Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1582.272	-1752.326	170.0542	0.9552952	0.9359043	0.8665824	1.564429
6	-1578.242	-1747.894	169.6518	1.128013	1.137067	0.7977167	1.635779
12	-1585.22	-1754.755	169.5354	1.113248	1.317958	1.020455	1.43617
18	-1589.633	-1759.536	169.9027	1.113248	0.7742438	1.020455	1.563693
24	-1581.551	-1751.743	170.1924	0.5422426	1.20127	1.092036	1.376559
30	-1579.514	-1749.507	169.9927	0.8209685	1.248124	0.7355726	1.57573
36	-1575.48	-1745.508	170.0284	0.7459748	1.245687	1.000892	1.405373
42	-1581.422	-1750.983	169.5616	1.142732	1.245687	1.190006	1.314592
48	-1576.15	-1746.246	170.0961	0.6860685	1.245687	1.108558	1.310579
54	-1581.483	-1751.552	170.0693	1.013401	1.078364	1.083471	1.226554
60	-1568.557	-1739.041	170.484	0.7691595	0.8868089	1.078946	1.245403
66	-1575.094	-1745.54	170.4462	0.674728	0.9597859	1.122204	1.253664
72	-1594.297	-1764.413	170.1156	0.815772	1.184154	0.9357515	1.382873
78	-1587.174	-1757.092	169.9178	1.157487	0.8310588	0.9357515	1.541961
84	-1586.052	-1756.152	170.0998	0.783895	1.112917	0.8764627	1.517733
90	-1588.023	-1757.977	169.9548	0.8729029	1.021339	1.245982	1.348452
96	-1593.011	-1763.208	170.1979	0.8729029	0.8955734	1.291256	1.214917
102	-1584.704	-1755.105	170.4008	0.6831125	0.9648511	1.158705	1.25054
108	-1595.54	-1765.433	169.893	0.7338137	1.769957	0.9121546	1.198477
114	-1598.295	-1768.212	169.9171	1.242554	0.8059416	1.233426	1.26474
120	-1587.754	-1758.192	170.4381	0.7973856	0.7372805	1.125001	1.34164
126	-1596.651	-1766.837	170.1858	0.7809245	1.071012	1.125001	1.292416
132	-1586.359	-1756.092	169.7325	0.8608521	1.368262	0.8623947	1.559326
138	-1591.045	-1760.999	169.9543	0.8399213	1.092907	0.8623947	1.609587
144	-1591.946	-1762.023	170.0761	0.7711765	1.338497	0.8790655	1.374001
150	-1595.608	-1765.969	170.361	0.8428552	0.8306184	1.386387	1.068506
156	-1605.154	-1775.115	169.9616	0.9555982	0.9838627	0.8443789	1.613024
162	-1586.765	-1756.671	169.9059	0.9555982	1.112597	0.8821861	1.531908
168	-1582.012	-1751.807	169.7956	0.715069	1.54749	0.8127357	1.528173
174	-1590.7	-1760.768	170.0679	0.8691261	1.016372	0.9925	1.464211
180	-1587.942	-1757.801	169.8596	0.6860426	1.257944	0.9243857	1.621348
186	-1577.155	-1747.679	170.5245	0.6860426	0.7713765	1.161171	1.301492
192	-1578.778	-1749.013	170.2351	0.7537787	0.9737449	1.135611	1.343423
198	-1598.712	-1768.641	169.9282	1.072563	1.00907	1.036767	1.386968
204	-1598.503	-1768.703	170.1998	0.855065	1.151526	0.9778607	1.27661
210	-1607.561	-1777.672	170.1117	0.7196446	1.028625	1.098807	1.450551
216	-1597.057	-1767.52	170.4627	0.7196446	0.8335451	1.105849	1.322262
222	-1583.16	-1753.061	169.9018	1.004272	0.9482257	1.432539	1.190416
228	-1587.84	-1758.01	170.1701	0.7028979	1.011063	0.9755925	1.524268
234	-1586.276	-1755.861	169.5857	0.9736618	1.338399	0.9410655	1.548024
240	-1580.422	-1750.018	169.5958	1.060846	1.705761	0.9774034	1.169782
246	-1584.292	-1753.958	169.6665	0.7881057	1.705761	1.031424	1.29266
252	-1588.409	-1758.68	170.2711	0.7508036	1.081869	1.038821	1.307769
258	-1593.202	-1763.118	169.9163	0.9291668	1.007761	1.364402	1.249035
264	-1581.911	-1752.326	170.4151	0.8003584	1.007761	1.020253	1.225953
270	-1594.343	-1763.775	169.4322	1.308123	1.382702	1.002764	1.331953
