Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-1338.566	-1507.78	169.2136	1.456603	0.7739772	0.6607206	0.7522327	0.464874	0.535126	0.363419	0.636581	0.707487
6	-1328.541	-1497.266	168.7258	1.72109	0.7739772	0.7190535	0.8858432	0.464874	0.535126	0.466921	0.533079	0.707487
12	-1326.799	-1494.797	167.9985	1.721828	0.7597094	1.111419	1.246206	0.431528	0.568472	0.466921	0.533079	0.7077775
18	-1334.154	-1503.523	169.3689	0.2395143	0.8259106	1.182205	1.097112	0.495346	0.504654	0.525579	0.474421	0.8681326
24	-1332.395	-1501.704	169.3082	0.1277602	0.8334367	1.167912	1.097112	0.495346	0.504654	0.470837	0.529163	1.055708
30	-1341.621	-1511.233	169.6125	0.7407693	0.7360057	0.6387339	1.072276	0.495346	0.504654	0.360041	0.639959	0.7861271
36	-1342.656	-1512.494	169.8384	0.5684519	0.5043262	0.7210007	1.06473	0.4991	0.5009	0.407708	0.592292	0.8467555
42	-1334.824	-1504.134	169.3099	0.3462053	1.094646	0.772528	1.222673	0.503521	0.496479	0.388609	0.611391	0.8557075
48	-1336.46	-1505.352	168.8921	0.3251412	1.234869	1.162758	1.155813	0.639587	0.360413	0.401557	0.598443	0.8733467
54	-1339.412	-1508.86	169.4479	0.1877048	1.461142	0.6207979	1.0683	0.597952	0.402048	0.368688	0.631312	0.8391332
60	-1331.763	-1501.087	169.3239	0.1495073	1.274403	0.9157383	0.9750227	0.587446	0.412554	0.434199	0.565801	0.9781346
66	-1331.462	-1500.938	169.4756	0.3153504	0.9107548	1.030312	1.036164	0.489902	0.510098	0.558167	0.441833	0.807648
72	-1339.199	-1508.944	169.745	0.2629763	1.062849	0.585634	1.034363	0.432833	0.567167	0.342207	0.657793	0.936484
78	-1339.6	-1508.946	169.3457	0.3770725	0.9901121	0.7705267	1.03227	0.445504	0.554496	0.456483	0.543517	1.078626
84	-1339.544	-1508.121	168.5771	0.3789757	1.848159	0.8689802	1.027235	0.606555	0.393445	0.409458	0.590542	0.9742987
90	-1335.369	-1504.501	169.1321	0.3496265	1.587293	0.6246875	1.045348	0.619784	0.380216	0.409458	0.590542	0.8944553
96	-1347.797	-1517.009	169.2121	0.6167768	1.005585	0.9305225	0.8863594	0.537076	0.462924	0.514875	0.485125	0.9401585
102	-1347.674	-1517.405	169.7314	0.2080165	0.7964468	0.831148	0.8558543	0.567862	0.432138	0.509833	0.490167	1.162113
108	-1344.459	-1513.965	169.5055	0.2080165	0.9299878	0.831148	0.9894772	0.593294	0.406706	0.376974	0.623026	1.162113
114	-1338.478	-1508.143	169.6651	0.2704755	1.236751	0.429016	0.9894772	0.529594	0.470406	0.346915	0.653085	0.9688149
120	-1334.46	-1503.788	169.3281	0.435687	1.340428	0.6275737	0.9470134	0.540089	0.459911	0.399342	0.600658	0.9215418
126	-1334.134	-1504.243	170.1093	0.05158521	0.8620211	0.6275737	1.054191	0.456	0.544	0.387214	0.612786	0.8939597
132	-1339.416	-1510.128	170.7118	0.04182296	0.597732	0.4440475	0.8783096	0.388275	0.611725	0.383834	0.616166	0.8663078
138	-1333.007	-1502.836	169.8296	0.002521772	0.824145	0.7986275	1.229337	0.388275	0.611725	0.380254	0.619746	0.9572506
144	-1335.862	-1505.986	170.1235	0.1283045	0.6384005	0.7832456	1.138062	0.367356	0.632644	0.380254	0.619746	0.8076977
150	-1341.245	-1511.291	170.0457	0.06577333	0.6469293	0.8303255	1.248755	0.451091	0.548909	0.439182	0.560818	0.6910097
