Iteration	Posterior	Likelihood	Prior	tree_length
0	-255.4346	-423.4043	167.9696	4.424391
6	-251.2178	-419.2989	168.0811	4.361473
12	-246.86	-414.9813	168.1213	4.338781
18	-256.2551	-423.8032	167.5481	4.661216
24	-247.469	-416.5584	169.0894	3.786669
30	-238.8186	-406.944	168.1254	4.336488
36	-248.1438	-416.7685	168.6247	4.053016
42	-238.4912	-405.5181	167.0269	4.952082
48	-243.0689	-410.245	167.1761	4.869037
54	-236.5119	-404.7232	168.2113	4.287888
60	-235.3789	-403.6775	168.2987	4.238408
66	-236.9836	-406.4886	169.505	3.546065
72	-242.7052	-410.7763	168.0711	4.367131
78	-259.1027	-425.6348	166.5321	5.226471
84	-251.7449	-418.8844	167.1395	4.88945
90	-248.3178	-416.1004	167.7826	4.529687
96	-246.608	-412.7199	166.112	5.458214
102	-249.9504	-417.4602	167.5098	4.682686
108	-254.2118	-422.6232	168.4114	4.174407
114	-271.1244	-438.3808	167.2564	4.824275
120	-259.6547	-425.4016	165.7469	5.658824
126	-243.5659	-410.6723	167.1064	4.907853
132	-267.5315	-434.3652	166.8337	5.059402
138	-272.9727	-439.9482	166.9755	4.980676
144	-276.8142	-442.5309	165.7167	5.675365
150	-260.9013	-426.8685	165.9672	5.537826
156	-263.1636	-431.1914	168.0278	4.391578
162	-251.721	-419.374	167.653	4.602441
168	-259.7016	-427.0313	167.3297	4.783354
174	-256.4508	-423.5903	167.1395	4.889408
180	-252.1726	-419.0321	166.8595	5.045124
186	-254.5726	-422.6855	168.1129	4.343528
192	-257.8668	-424.3009	166.4341	5.280602
198	-257.5152	-425.2111	167.696	4.578309
204	-263.6585	-429.5381	165.8797	5.585936
210	-263.1293	-429.1897	166.0604	5.486582
216	-274.9793	-441.0398	166.0604	5.486582
222	-260.6563	-426.7168	166.0604	5.486582
228	-250.92	-418.4507	167.5307	4.670975
234	-253.8383	-421.1314	167.293	4.803824
240	-248.4026	-415.3419	166.9393	5.000811
246	-253.959	-421.9955	168.0365	4.386701
252	-245.7358	-413.6558	167.92	4.452353
258	-248.8278	-416.5126	167.6849	4.584553
264	-252.1212	-418.0244	165.9033	5.57297
270	-260.4405	-427.0493	166.6088	5.184006
276	-249.9686	-416.3766	166.408	5.295019
282	-245.9058	-414.1445	168.2388	4.272329
288	-250.1528	-417.5473	167.3946	4.747121
294	-247.1792	-414.2189	167.0396	4.945009
300	-246.0464	-412.3058	166.2594	5.377006
306	-246.1522	-414.6058	168.4536	4.150441
312	-247.6276	-414.7735	167.1458	4.885908
318	-259.3851	-427.5317	168.1465	4.324523
324	-256.4216	-422.2665	165.8449	5.605012
330	-249.7896	-418.6203	168.8306	3.935316
336	-256.8442	-424.547	167.7028	4.574499
342	-267.8658	-433.7585	165.8927	5.578769
348	-259.5352	-429.0482	169.513	3.541411
354	-256.4901	-424.3616	167.8714	4.479716
360	-263.7687	-430.5116	166.7429	5.109751
366	-269.6682	-434.8258	165.1576	5.981137
372	-272.1982	-439.399	167.2008	4.855286
378	-268.8868	-434.9213	166.0345	5.500863
384	-274.6162	-440.7013	166.0851	5.473
390	-301.3056	-467.414	166.1085	5.460155
396	-282.6676	-448.3036	165.6359	5.719641
402	-268.5069	-434.8874	166.3806	5.310166
408	-262.3966	-430.1909	167.7943	4.523071
414	-257.6588	-423.9856	166.3268	5.339846
420	-243.7199	-411.9839	168.264	4.258021
426	-234.2874	-402.7468	168.4594	4.147154
432	-231.4463	-399.2854	167.8391	4.497908
438	-230.8283	-399.8618	169.0335	3.818871
444	-244.2246	-412.4498	168.2252	4.280008
450	-230.1097	-397.5092	167.3996	4.744327
456	-234.3852	-401.7848	167.3996	4.744327
462	-240.5512	-408.8194	168.2682	4.255676
468	-230.7438	-398.5746	167.8308	4.502586
474	-246.9572	-414.7879	167.8308	4.502586
480	-243.3288	-411.7652	168.4364	4.16023
486	-239.9078	-408.4083	168.5006	4.123746
492	-240.9392	-407.4204	166.4812	5.254573
498	-246.472	-412.5538	166.0817	5.474852
504	-244.139	-410.908	166.769	5.095322
510	-244.5466	-411.2374	166.6907	5.138668
516	-250.6928	-418.0526	167.3598	4.766538
522	-256.456	-424.784	168.328	4.221783
528	-251.0942	-418.0851	166.9909	4.97211
534	-248.0325	-415.2282	167.1958	4.858084
540	-258.0972	-425.293	167.1958	4.858084
546	-257.8096	-425.3521	167.5425	4.664382
552	-264.5493	-430.933	166.3837	5.308466
558	-269.387	-435.6743	166.2873	5.361623
564	-265.4995	-432.2482	166.7486	5.106583
570	-258.2332	-423.2614	165.0282	6.05173
576	-245.9182	-412.667	166.7488	5.106509
582	-258.3449	-425.1873	166.8424	5.054607
588	-261.6659	-428.9709	167.305	4.797156
594	-251.0558	-419.2361	168.1803	4.305452
600	-256.467	-423.1135	166.6465	5.163186
606	-250.1243	-418.7247	168.6003	4.066912
612	-240.8374	-407.6507	166.8133	5.070753
618	-248.3696	-415.4291	167.0595	4.93394
624	-255.1509	-422.1474	166.9965	4.969005
630	-271.0005	-437.367	166.3665	5.31794
636	-272.6755	-439.9759	167.3004	4.799732
642	-273.8925	-440.4142	166.5216	5.232238
648	-273.2515	-439.341	166.0895	5.470582
654	-272.8033	-440.838	168.0347	4.387702
660	-263.2554	-430.1422	166.8868	5.029958
666	-245.7885	-413.1594	167.3709	4.760355
672	-254.6244	-422.4838	167.8594	4.486481
678	-251.3486	-418.9078	167.5592	4.655024
684	-250.8981	-418.4573	167.5592	4.655024
690	-253.643	-420.5623	166.9193	5.011904
696	-258.5597	-424.8245	166.2648	5.374034
702	-248.312	-415.6422	167.3302	4.783082
708	-248.4743	-415.7538	167.2795	4.811358
714	-241.5124	-408.8108	167.2985	4.800804
720	-248.1436	-414.7905	166.6469	5.162953
