Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-263.8333	-429.337	165.5037	1.134259	5.167876
6	-261.9935	-429.0567	167.0633	1.350663	4.173001
12	-258.5303	-424.6079	166.0776	1.12009	4.856993
18	-248.3364	-414.66	166.3236	1.246495	4.6489
24	-251.7264	-419.1374	167.4111	1.246495	4.03427
30	-245.6214	-412.5095	166.8881	1.193753	4.361054
36	-241.6322	-408.4167	166.7846	1.297306	4.361054
42	-250.588	-416.9395	166.3515	1.581804	4.444876
48	-250.699	-416.7728	166.0738	1.436608	4.682359
54	-258.0351	-425.6335	167.5984	1.383554	3.848499
60	-260.9681	-427.5215	166.5535	1.364528	4.453485
66	-249.4476	-417.0312	167.5836	1.457404	3.814571
72	-253.1644	-421.6808	168.5164	1.357167	3.330419
78	-244.751	-413.1095	168.3585	1.728636	3.204306
84	-274.2239	-440.6801	166.4562	1.904403	4.203269
90	-256.4635	-422.4946	166.0311	1.209823	4.832908
96	-263.6676	-430.7069	167.0393	1.202613	4.270556
102	-264.5193	-432.3439	167.8246	1.823607	3.462535
108	-259.2925	-425.3963	166.1038	1.92568	4.39065
114	-274.644	-440.1145	165.4706	1.302189	5.093207
120	-274.9072	-441.9681	167.061	1.309731	4.197549
126	-260.6271	-427.2992	166.6721	1.698601	4.197549
132	-260.0928	-426.9236	166.8308	1.698601	4.107324
138	-281.7942	-445.2409	163.4467	1.146447	6.288448
144	-271.833	-437.5659	165.7329	1.405419	4.890082
150	-264.1411	-431.0131	166.872	1.149405	4.395192
156	-246.3105	-412.1319	165.8214	1.210061	4.949537
162	-259.153	-424.7258	165.5729	1.458649	4.949537
168	-262.9764	-429.4503	166.4738	1.576299	4.378983
174	-265.8735	-431.8262	165.9526	1.063866	4.957889
180	-244.3326	-412.0919	167.7593	1.650841	3.601205
186	-252.8432	-419.3676	166.5244	1.661763	4.302119
192	-264.4616	-430.8525	166.3909	1.566084	4.431497
198	-275.0037	-441.8893	166.8856	1.428384	4.229714
204	-249.9626	-417.6712	167.7086	1.555498	3.685849
210	-244.6724	-411.1868	166.5144	1.297437	4.513248
216	-258.9392	-425.6195	166.6803	1.47287	4.320796
222	-249.5921	-416.2897	166.6976	1.205514	4.461892
228	-259.908	-425.4275	165.5195	1.318185	5.057232
234	-251.8425	-419.475	167.6325	1.790791	3.593568
240	-242.5748	-409.9668	167.392	2.031312	3.593568
246	-246.0587	-413.3598	167.3012	1.475145	3.966419
252	-247.8837	-412.9642	165.0805	1.195679	5.367751
258	-252.6493	-419.4157	166.7664	1.776065	4.09989
264	-257.826	-424.6867	166.8607	1.552975	4.173117
270	-250.4041	-417.9898	167.5856	1.901528	3.556445
276	-259.4685	-425.778	166.3095	1.412979	4.563438
282	-245.7819	-412.6406	166.8587	1.056362	4.45513
288	-237.0264	-402.8349	165.8085	1.117328	5.008259
294	-252.8588	-419.7407	166.8819	1.488593	4.197642
300	-253.0459	-418.2338	165.1879	1.236098	5.286208
306	-236.7982	-403.3955	166.5973	1.328632	4.448992
312	-240.4669	-406.6501	166.1831	1.116892	4.799929
318	-235.6116	-402.2418	166.6302	1.169931	4.51982
324	-250.3604	-416.4927	166.1324	1.148368	4.810703
330	-252.3521	-417.6004	165.2483	1.14443	5.30344
336	-258.618	-425.4283	166.8103	1.475674	4.245595
342	-260.2374	-427.1298	166.8924	1.389354	4.247991
348	-266.9402	-432.6777	165.7375	1.434673	4.871241
354	-266.095	-432.7329	166.6379	1.583599	4.282118
360	-262.1736	-428.8267	166.6531	1.392347	4.3816
366	-277.899	-444.5149	166.6159	1.565059	4.305073
372	-258.1146	-422.6411	164.5265	0.8773587	5.846672
378	-271.9496	-438.8725	166.923	1.500315	4.167686
384	-256.9439	-425.3271	168.3832	1.740204	3.182815
390	-256.6833	-422.8171	166.1338	1.740204	4.478231
396	-258.0068	-426.2259	168.2191	1.740497	3.2797
402	-250.1478	-417.3119	167.1641	1.740497	3.892914
408	-257.1119	-423.8268	166.7149	2.163402	3.90801
414	-275.6951	-444.1103	168.4152	1.819404	3.11675
420	-269.7786	-436.3586	166.58	1.670421	4.265742
426	-262.4873	-429.0629	166.5757	1.61326	4.300558
