Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-138.5766	-308.7417	170.165	1.264745	2.385436
6	-139.4768	-308.8197	169.3429	1.021963	3.038989
12	-137.3505	-306.8976	169.5471	0.8177358	3.038989
18	-147.0079	-316.2636	169.2557	2.517411	2.165397
24	-139.9631	-310.9655	171.0024	1.244793	1.849489
30	-149.6695	-320.6081	170.9386	1.73305	1.548476
36	-133.7561	-304.0668	170.3107	1.986839	1.814883
42	-127.4283	-298.2906	170.8624	1.559592	1.728205
48	-142.458	-313.0707	170.6127	1.559592	1.90059
54	-140.6299	-309.8708	169.2408	1.518689	2.800843
60	-140.5098	-310.0111	169.5013	1.159861	2.860588
66	-135.2732	-305.5737	170.3005	0.9351863	2.507451
72	-131.4551	-301.5167	170.0616	1.188554	2.498407
78	-121.6467	-292.42	170.7733	1.469734	1.852335
84	-123.0671	-293.7138	170.6467	0.9298476	2.292098
90	-133.7321	-303.7154	169.9834	1.974199	2.044423
96	-137.99	-308.3105	170.3205	1.637099	2.044423
102	-138.8044	-309.0005	170.1961	1.761436	2.044423
108	-146.5078	-316.1536	169.6458	1.96858	2.267847
114	-133.8892	-304.3066	170.4174	2.371713	1.460475
120	-131.903	-302.0143	170.1113	2.447795	1.630528
126	-130.4302	-300.9522	170.522	1.967734	1.680218
132	-139.2283	-310.2069	170.9787	1.874697	1.41118
138	-129.2973	-299.5262	170.2289	1.515153	2.184266
144	-132.8952	-302.6479	169.7527	1.496816	2.498793
150	-143.0297	-313.1462	170.1165	1.132988	2.498793
156	-142.0279	-311.5312	169.5033	1.957584	2.365774
162	-141.2802	-311.429	170.1488	1.376307	2.324964
168	-134.2436	-304.8806	170.637	1.101898	2.187589
174	-129.2886	-299.4559	170.1672	1.76154	2.063436
180	-138.46	-309.1032	170.6431	1.285664	2.063436
186	-125.6999	-296.038	170.3381	1.239383	2.291503
192	-142.9793	-312.3474	169.3681	2.417443	2.157275
198	-145.7968	-315.3869	169.5901	1.199744	2.782375
204	-132.2326	-302.0705	169.838	1.503097	2.441396
210	-142.2741	-312.6996	170.4255	1.161258	2.285574
216	-140.4526	-311.2227	170.7701	1.364674	1.925952
222	-128.225	-298.6894	170.4644	1.364674	2.128919
228	-122.4944	-292.5509	170.0565	1.683469	2.186868
234	-124.1239	-294.6282	170.5043	2.271035	1.470881
240	-130.5048	-300.9147	170.4099	2.195128	1.597266
246	-131.9653	-302.1079	170.1426	1.921131	1.973757
252	-137.8114	-307.9199	170.1085	2.124234	1.859406
258	-133.4254	-303.3814	169.956	2.212308	1.903288
264	-139.0521	-309.169	170.1169	1.769672	2.091225
270	-155.4652	-324.8676	169.4025	2.178511	2.289263
276	-142.1778	-312.1634	169.9856	1.377429	2.427561
282	-137.5117	-307.8377	170.3261	2.264754	1.607587
288	-142.6542	-313.0675	170.4133	2.338798	1.488428
294	-139.396	-309.7141	170.3182	1.409064	2.19514
300	-133.4139	-303.0836	169.6697	1.837971	2.336058
306	-132.6508	-303.6569	171.006	1.032015	1.990904
312	-132.4959	-302.4729	169.977	0.8921018	2.73399
318	-132.7404	-301.9001	169.1597	1.011089	3.154681
324	-140.1963	-309.5226	169.3264	0.8103306	3.174941
330	-136.0533	-306.3981	170.3448	0.9241697	2.486612
336	-140.9445	-310.4893	169.5448	1.236573	2.787538
342	-136.8459	-306.464	169.6181	1.199522	2.765405
348	-125.0691	-295.2923	170.2232	1.466538	2.219365
354	-130.5238	-300.8163	170.2925	1.064539	2.431366
360	-130.501	-300.573	170.072	1.284975	2.431366
366	-126.318	-296.4495	170.1315	1.162867	2.470697
372	-120.9135	-291.3054	170.3919	1.822439	1.871946
378	-132.2923	-303.1171	170.8247	1.629384	1.70551
384	-132.0393	-301.9864	169.9471	2.985743	1.348817
390	-132.3512	-302.6339	170.2828	2.299029	1.61414
396	-130.135	-300.2601	170.1251	2.629461	1.486589
402	-122.3842	-292.4896	170.1054	1.941195	1.9852
408	-130.7269	-301.4912	170.7643	1.961097	1.508467
414	-125.0453	-295.3767	170.3314	1.685346	2.005146
420	-135.5897	-306.3866	170.7969	1.219791	2.005146
426	-127.8479	-298.3506	170.5028	1.668876	1.90101
432	-113.9577	-284.7709	170.8132	1.66625	1.687559
438	-123.1684	-293.3289	170.1605	1.131242	2.472377
444	-132.5453	-303.1327	170.5874	1.268086	2.111647
