Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2256.008	-2422.982	166.9737	1.296938	0.720914	2.730876	2.768316	0.3726201	0.1221602	0.067177	1.210706
6	-2255.228	-2421.101	165.8725	1.348686	0.9195672	3.083049	3.131984	0.4012168	0.1967016	0.1193764	1.199236
12	-2245.3	-2409.157	163.8573	1.447672	1.063105	3.148731	0.6426467	4.579233	0.1345533	0.1697285	1.228795
18	-2255.18	-2419.258	164.0779	1.301581	0.9411071	2.939622	0.6045455	4.579233	0.1306237	0.1809039	1.453405
24	-2244.72	-2409.003	164.2824	1.338353	0.9073828	2.638616	0.5950554	4.447906	0.1667307	0.3235116	1.496258
30	-2250.666	-2415.166	164.5004	1.352671	0.7992702	2.682434	0.4812167	4.381215	0.1251351	0.3750694	1.497268
36	-2257.236	-2421.974	164.7385	1.166346	0.7572492	2.203603	0.604495	5.11234	0.1647887	0.280175	1.231621
42	-2244.87	-2413.195	168.3252	1.15602	1.03865	2.234836	1.981766	0.2095383	0.1528367	0.125971	1.059243
48	-2240.859	-2409.628	168.7697	1.190729	0.8973421	1.951833	1.981766	0.2981752	0.07704453	0.1341467	0.9849962
54	-2238.36	-2406.598	168.2385	1.105945	0.9725729	2.535036	1.948474	0.2334883	0.07604488	0.08925998	1.082736
60	-2253.332	-2419.531	166.199	1.140075	0.696475	1.937524	0.4987666	4.170188	0.2414382	0.1162114	1.251472
66	-2243.057	-2409.483	166.4265	1.113053	0.7893206	2.498822	0.4987666	3.650594	0.09093662	0.09448072	1.11473
72	-2247.13	-2416.152	169.0221	1.223284	1.099562	2.064621	1.465441	0.2715063	0.07734369	0.05769583	1.005202
78	-2256.618	-2425.12	168.5014	1.185519	1.116989	2.369127	1.696564	0.2889563	0.06826224	0.07179824	0.9875276
84	-2248.4	-2417.61	169.21	1.150066	1.05386	1.866287	1.609989	0.2030318	0.06589635	0.1388981	0.9875276
90	-2244.182	-2411.03	166.8474	1.436192	0.8173929	2.630646	0.3973061	2.931881	0.1464716	0.09307025	0.9921932
96	-2239.307	-2406.568	167.2609	1.311	0.8894898	2.630646	0.3627772	2.596204	0.1240099	0.1684471	0.9432907
102	-2239.25	-2406.731	167.4808	1.435119	0.8444666	2.45256	0.3298757	2.596204	0.1542582	0.09750879	0.8964585
108	-2245.16	-2411.732	166.5721	1.683838	0.8500053	3.016026	0.4313284	2.703672	0.1074702	0.1023399	0.8279518
114	-2250.766	-2417.126	166.3596	1.098701	1.017016	2.074512	0.5583452	3.368153	0.141187	0.1400418	1.449487
120	-2249.704	-2416.1	166.3958	0.9601192	1.003592	2.074512	0.5583452	3.788459	0.2217881	0.1144628	1.156942
126	-2259.199	-2425.84	166.6414	1.2019	0.7562722	2.158678	0.5583452	3.597516	0.1067135	0.1144628	1.13871
132	-2246.65	-2412.713	166.0633	1.024117	1.090669	2.071226	0.5583452	3.874566	0.1087616	0.1853875	1.276543
138	-2236.324	-2401.497	165.1727	0.9436707	1.043288	2.169899	0.6623639	4.082284	0.1877698	0.2431397	1.636181
144	-2245.58	-2408.306	162.7263	1.298001	0.9707694	2.917725	0.8249891	5.29095	0.2252959	0.1884867	1.683276
150	-2250.425	-2415.926	165.5009	1.45935	0.9828245	3.622636	3.122346	0.5019575	0.1777391	0.1583003	0.7208387
156	-2241.9	-2406.627	164.7265	1.284435	0.8280429	3.16606	4.563665	0.6410291	0.09824626	0.1959341	0.7428256
162	-2264.109	-2432.788	168.6789	0.8729593	0.8635744	2.334155	0.2913054	0.04960906	0.1535699	1.903072	1.129429
168	-2254.519	-2422.5	167.981	1.276231	0.8867672	2.387044	0.2913054	0.04851482	0.09726275	1.998397	1.286378
174	-2244.719	-2413.374	168.6549	0.8084051	0.9968067	2.018088	0.3073767	0.06902294	0.07904474	2.007595	1.303835
180	-2246.69	-2414.185	167.4949	0.9255449	0.9258116	2.585029	0.3220183	0.07945773	0.079872	2.169116	1.580526
186	-2245.505	-2413.739	168.234	0.7955227	0.8175433	2.29293	0.3220183	0.1001981	0.08141255	2.074071	1.477212
192	-2249.258	-2417.632	168.3736	0.8963607	0.7674837	2.175284	0.2337972	0.09384995	0.1083759	1.824435	1.656946
198	-2244.651	-2413.143	168.4924	1.052756	0.9227999	2.353633	0.1705451	0.1151403	0.1085775	1.674273	1.346053
204	-2241.48	-2409.744	168.264	1.188058	0.8990977	2.559089	0.2723673	0.05952273	0.08199841	1.931449	1.029858
210	-2238.746	-2407.901	169.1546	0.9170587	0.7929421	2.056513	0.276708	0.04522178	0.1338157	1.931449	0.9744135
