Iteration	Posterior	Likelihood	Prior	tree_length
0	-1601.4	-1774.247	172.8471	1.416034
6	-1601.02	-1773.875	172.855	1.409869
12	-1609.028	-1781.762	172.7344	1.501781
18	-1601.449	-1774.351	172.9018	1.373365
24	-1601.125	-1774.014	172.8896	1.382987
30	-1601.762	-1774.275	172.5135	1.66327
36	-1598.081	-1770.933	172.8523	1.41201
42	-1594.208	-1767.24	173.0322	1.268395
48	-1597.177	-1770.142	172.9653	1.322871
54	-1605.057	-1777.964	172.9077	1.368698
60	-1601.344	-1774.002	172.6587	1.558023
66	-1598.89	-1771.81	172.9202	1.358872
72	-1600.573	-1773.369	172.7955	1.455614
78	-1600.362	-1773.175	172.8122	1.44289
84	-1599.698	-1772.511	172.8122	1.44289
90	-1605.355	-1777.769	172.414	1.733822
96	-1607.829	-1780.576	172.7464	1.492782
102	-1606.888	-1779.634	172.7464	1.492782
108	-1605.06	-1777.949	172.8896	1.382945
114	-1590.671	-1763.561	172.8896	1.382945
120	-1596.243	-1768.798	172.5552	1.633351
126	-1603.111	-1776.025	172.9143	1.363557
132	-1607.646	-1780.476	172.8296	1.429486
138	-1588.149	-1761.143	172.9943	1.299439
144	-1587.743	-1760.619	172.8759	1.393655
150	-1601.408	-1774.181	172.7732	1.472502
156	-1607.44	-1780.269	172.829	1.429947
162	-1607.8	-1780.574	172.774	1.471891
168	-1609.251	-1782.224	172.9734	1.316392
174	-1593.1	-1765.948	172.8487	1.414761
180	-1596.484	-1769.193	172.7092	1.520597
186	-1608.134	-1780.759	172.6249	1.582769
192	-1593.85	-1766.635	172.7845	1.463963
198	-1594.47	-1767.011	172.5406	1.643879
204	-1590.743	-1763.284	172.5406	1.643879
210	-1592.622	-1765.433	172.8116	1.443346
216	-1599.073	-1772.132	173.0585	1.24658
222	-1609.206	-1782.033	172.8275	1.43115
228	-1601.264	-1774.122	172.858	1.407586
234	-1597.341	-1769.673	172.3324	1.790788
240	-1590.858	-1763.749	172.8911	1.381808
246	-1599.46	-1772.552	173.0916	1.218717
252	-1609.942	-1782.605	172.6628	1.555001
258	-1607.426	-1780.325	172.8991	1.375464
264	-1606.581	-1779.473	172.8924	1.380794
270	-1596.96	-1769.678	172.7179	1.514084
276	-1594.882	-1767.696	172.8143	1.441231
282	-1592.568	-1765.493	172.9253	1.354852
288	-1594.95	-1767.871	172.9211	1.358149
294	-1590.041	-1762.438	172.3973	1.745493
300	-1601.281	-1774.118	172.837	1.423784
306	-1612.269	-1784.984	172.7151	1.516209
312	-1602.14	-1774.896	172.7557	1.485778
318	-1596.627	-1769.385	172.7583	1.483816
324	-1598.45	-1771.07	172.6201	1.586288
330	-1597.498	-1770.348	172.8492	1.414358
336	-1591.862	-1764.675	172.8127	1.442484
342	-1595.943	-1768.978	173.0355	1.265744
348	-1590.592	-1763.363	172.7716	1.473728
354	-1592.063	-1764.761	172.6984	1.528608
360	-1596.399	-1769.162	172.7629	1.480317
366	-1589.216	-1762.035	172.8195	1.437287
