Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-463.3907	-623.0153	159.6246	1.334638	17.17781	3.991685	1.485072
6	-469.5164	-631.3592	161.8428	1.153372	10.01288	3.461158	1.789607
12	-475.5591	-634.2637	158.7046	1.78225	14.32408	4.723367	1.789607
18	-468.2532	-625.7906	157.5374	2.414597	10.91898	5.211863	2.448022
24	-476.0729	-634.3378	158.2649	2.085292	9.912124	5.209287	2.402462
30	-472.3099	-632.7952	160.4853	1.996996	6.929641	2.729955	3.290895
36	-478.1183	-636.5244	158.4062	2.071995	8.970495	2.752895	3.981114
42	-468.6139	-627.2996	158.6857	2.032326	10.42056	1.679222	4.177135
48	-466.1581	-624.8404	158.6823	1.923783	10.42056	2.24421	3.918668
54	-467.9205	-629.4671	161.5466	1.704077	8.798524	3.280497	2.023527
60	-471.9599	-632.2301	160.2702	1.628795	9.010841	2.605773	3.232986
66	-462.3492	-623.2606	160.9114	1.931895	7.252804	3.004389	2.83035
72	-468.8256	-628.183	159.3574	2.051715	8.310954	2.716589	3.604609
78	-472.7624	-631.7074	158.945	2.172235	9.538711	3.063601	3.315766
84	-463.8777	-625.0318	161.1541	1.832419	8.662521	2.501414	2.717168
90	-482.7084	-642.6067	159.8983	1.832419	11.34755	2.856902	2.723891
96	-471.0517	-631.2387	160.187	2.003244	7.104419	3.264439	3.103648
102	-468.6887	-626.9638	158.275	2.083	13.28778	2.67338	3.3248
108	-473.3895	-632.848	159.4585	2.083	9.608667	2.142242	3.592501
114	-463.251	-622.6794	159.4285	2.161677	9.608667	3.098941	2.999609
120	-470.8017	-630.0895	159.2879	2.170765	9.043354	3.990686	2.656822
126	-458.8849	-619.5068	160.6219	1.836078	10.19409	2.600685	2.656822
132	-476.3561	-638.3906	162.0346	1.810691	7.64675	2.605305	2.358112
138	-472.3526	-634.4639	162.1113	1.597038	7.77478	2.76423	2.311973
144	-475.1512	-638.0146	162.8634	1.518991	7.008256	3.229638	1.762047
150	-482.9502	-642.1435	159.1933	1.528481	12.04845	5.018389	1.850716
156	-466.2536	-626.1387	159.8851	1.994967	9.89193	4.249814	2.038468
162	-465.6931	-625.1475	159.4544	1.575266	11.54645	5.254944	1.570016
168	-465.7187	-628.5945	162.8758	1.665286	4.668389	3.953661	1.921369
174	-470.2187	-631.4939	161.2753	1.406056	9.494575	3.547423	2.061787
180	-490.6107	-652.6444	162.0337	1.717139	6.714242	3.493392	2.095243
186	-477.7077	-638.6842	160.9765	1.880812	8.643156	2.821785	2.603792
192	-477.9814	-637.6659	159.6845	2.106725	10.0377	2.610837	3.08551
198	-469.9791	-629.9061	159.9271	1.819584	11.7087	3.031627	2.539562
204	-475.1293	-636.0264	160.8971	1.369345	11.7087	2.746273	2.392513
210	-473.0664	-633.6117	160.5453	1.512366	10.42922	3.672016	2.185683
216	-488.5773	-648.9535	160.3762	1.515095	13.74798	2.77698	2.249702
222	-483.7905	-643.9067	160.1162	1.785527	11.22395	3.142078	2.464495
228	-471.2834	-632.1564	160.873	1.59561	9.198054	3.134773	2.527632
234	-469.5514	-628.3472	158.7958	1.754637	13.65579	4.458643	2.043388
240	-484.8927	-641.9847	157.092	2.286981	12.34726	4.462062	2.998689
246	-484.924	-642.3755	157.4515	2.286981	17.18563	4.132291	2.226836
252	-476.1396	-634.3268	158.1871	1.980684	14.53709	4.254896	2.276638
258	-474.8307	-635.0921	160.2614	1.911799	8.894449	4.013551	2.226203
264	-471.6903	-631.5241	159.8338	1.687402	15.13589	3.424708	1.831667
270	-471.9938	-634.774	162.7802	1.603349	5.279346	1.974316	3.062994
276	-466.3474	-627.5586	161.2112	1.652906	5.874286	2.080608	3.721919
282	-478.6201	-641.2822	162.6622	1.989093	2.787844	2.080608	3.721919
288	-480.7132	-645.0001	164.2868	1.688058	1.945985	2.270087	3.225531
294	-472.8129	-636.2572	163.4443	1.45325	4.703364	2.270087	2.755778
300	-464.1321	-625.3033	161.1712	1.518547	9.8604	2.46801	2.663539
306	-461.0404	-623.7667	162.7262	1.715842	5.029945	2.760008	2.628194
312	-477.8921	-636.1693	158.2772	1.990046	13.75692	3.797234	2.628194
318	-483.7911	-641.512	157.7209	2.126029	13.75692	3.873388	2.838823
324	-474.8598	-633.1258	158.266	2.126029	10.92193	4.13742	2.838823
330	-464.3555	-622.276	157.9205	2.231249	12.02034	4.431453	2.604003
336	-466.2436	-625.2176	158.974	2.231249	7.450511	4.461638	2.89113
342	-468.2559	-628.552	160.2961	1.942665	9.917503	3.684583	2.168373
348	-469.2852	-627.7738	158.4887	2.218025	7.491818	5.320593	2.661147
354	-478.7352	-637.3899	158.6548	2.255253	12.85216	4.515451	1.910176
360	-491.1898	-651.7772	160.5874	1.609344	9.508201	2.789525	2.840999
366	-489.9877	-649.9103	159.9226	1.695314	9.411517	2.833548	3.181587
372	-490.1154	-652.1177	162.0024	1.51185	8.732871	2.837503	2.157046
378	-474.8974	-637.1675	162.2701	1.577426	5.701303	2.017143	3.232626
384	-478.9652	-641.5095	162.5443	1.577426	5.701303	1.925139	3.124535
390	-465.4162	-629.3078	163.8916	1.23022	5.547483	3.651904	1.395308
396	-464.8293	-622.9827	158.1534	2.008519	14.89848	5.091161	1.657405
402	-463.1591	-625.3468	162.1877	1.752383	5.097281	4.018742	2.126494
408	-473.121	-633.7697	160.6486	1.862895	8.426425	3.999557	2.126494
414	-474.3441	-635.7679	161.4238	1.653401	6.226673	3.362923	2.739406
420	-472.6534	-634.9768	162.3234	1.508949	5.991687	2.951809	2.594186
426	-475.533	-637.2411	161.708	1.3522	9.476489	2.800932	2.304275
432	-478.3156	-640.9936	162.6781	1.440759	7.112894	2.468875	2.408621
438	-483.2668	-645.5892	162.3223	1.496076	6.925529	2.934038	2.354173
444	-468.9132	-631.4021	162.4888	1.726376	6.781675	2.817052	2.214357
450	-463.638	-625.7853	162.1472	1.292115	8.146304	3.047149	2.210899
456	-468.5906	-632.1591	163.5685	1.074413	7.020476	2.904185	1.803602
462	-472.9332	-634.9939	162.0608	1.619125	7.020476	3.867212	1.803602
468	-469.9965	-632.0654	162.069	1.671871	8.241098	1.874808	2.734673
474	-468.0111	-631.9087	163.8976	1.671871	3.130297	2.568548	2.746167
480	-465.0738	-628.0886	163.0149	1.459679	5.4873	2.787391	2.446815
486	-471.7231	-633.548	161.8249	1.620135	6.044007	2.787391	2.91647
492	-474.3767	-636.3781	162.0014	1.777266	5.152124	1.773112	3.575743
498	-477.9279	-638.6577	160.7298	1.895252	3.652961	2.468952	4.323852
504	-470.8463	-633.9331	163.0869	1.651198	3.221413	2.029768	3.525192
510	-471.927	-635.1693	163.2423	1.710536	4.958009	1.76334	2.9472
516	-479.848	-639.6481	159.8002	1.472681	9.179175	2.57453	3.583486
522	-468.6423	-630.0171	161.3749	1.606549	10.38397	2.347078	2.4508
528	-479.5708	-642.2778	162.707	1.471237	7.798574	3.188859	1.708945
534	-491.5766	-653.3387	161.7621	1.889647	7.625557	2.901883	2.297823
540	-474.8674	-637.9025	163.0351	1.151719	7.243092	2.459919	2.337102
546	-470.4523	-634.1569	163.7046	1.753276	4.671477	2.459919	2.298671
552	-464.7842	-628.0441	163.26	1.348145	3.926715	4.193676	2.000296
558	-461.0935	-621.2299	160.1364	2.087333	8.01452	3.104577	2.961315
564	-466.1702	-626.2045	160.0342	2.087333	7.915687	2.751885	3.25512
570	-474.5292	-634.792	160.2627	2.150129	8.836727	4.036733	2.068369
576	-474.6132	-636.4388	161.8257	1.973217	8.19236	2.240697	2.483823
582	-478.8826	-637.8763	158.9938	2.069281	10.29998	3.69775	2.818
588	-485.6829	-646.7054	161.0225	2.03823	7.50215	3.510478	2.318122
594	-491.1994	-652.7448	161.5454	1.565095	7.31878	2.644205	2.870349
600	-477.0796	-638.4916	161.412	1.717961	7.784981	3.269669	2.355802
606	-474.7564	-635.3331	160.5766	1.724047	11.36706	3.120086	2.19683
612	-477.2743	-638.2005	160.9261	1.541285	10.7421	3.145765	2.19683
618	-470.4854	-632.7603	162.2748	1.593267	7.895158	2.819123	2.143262
624	-474.4092	-635.4097	161.0005	1.593267	10.2573	4.27256	1.434534
630	-499.0036	-661.1983	162.1947	1.595374	6.811855	1.810381	3.090474
636	-489.1357	-648.5722	159.4364	2.030169	6.539708	2.452971	4.135641
642	-484.1814	-642.568	158.3866	2.109978	9.573751	2.820622	3.811216
648	-477.1595	-635.2982	158.1387	2.182126	13.27009	2.27	3.585179
654	-477.5843	-639.8995	162.3153	1.354286	9.240433	3.330726	1.590029
660	-478.166	-638.9953	160.8293	1.511665	7.923447	4.072879	2.312469
666	-470.4507	-632.6179	162.1672	1.47958	5.973361	3.719646	2.232184
672	-486.0078	-646.2277	160.2199	2.061957	3.54852	3.081648	4.208727
678	-487.1694	-646.6534	159.4841	2.244057	6.832437	2.414338	3.935968
684	-473.1857	-633.4065	160.2208	1.901689	8.341639	2.482244	3.317888
690	-467.1315	-628.0859	160.9544	1.875094	7.718074	2.766282	2.869526
696	-483.2172	-645.2104	161.9932	1.814003	5.23279	2.542673	3.0818
702	-494.1247	-654.5275	160.4027	1.812004	6.555393	3.511474	3.0818
708	-493.096	-652.251	159.155	1.986394	6.555393	2.106246	4.511661
714	-486.3926	-647.8458	161.4531	2.097291	4.750713	2.144945	3.614776
720	-475.713	-636.1727	160.4597	1.855431	10.88796	2.238368	2.83061
726	-479.701	-640.845	161.144	1.855431	6.374061	1.788253	3.679984
732	-474.3254	-634.942	160.6166	1.855431	6.670355	1.788338	3.908423
738	-482.8576	-644.2396	161.3821	1.449193	5.98808	1.735952	3.908423
744	-475.3171	-637.4279	162.1108	1.741399	7.292229	3.029442	2.173199
750	-471.3583	-632.3044	160.946	1.603153	9.099454	3.612329	2.195452
756	-468.4238	-630.4194	161.9955	1.267897	10.02044	2.584132	2.195452
762	-468.7595	-629.716	160.9565	1.544091	9.359598	2.584132	2.812226
768	-471.7982	-632.9999	161.2017	1.551004	10.7322	2.584132	2.375672
774	-472.6961	-633.2929	160.5969	1.48078	6.766648	2.110769	3.925808
780	-480.5479	-640.9861	160.4382	2.051206	10.30218	3.264075	2.196764
786	-492.3794	-652.1131	159.7337	1.376581	10.17993	4.506517	2.310156
792	-481.7076	-641.4235	159.7159	1.540883	14.11731	4.235713	1.62757
798	-474.3253	-635.3674	161.0421	1.252476	14.73524	3.232626	1.486215
804	-474.8911	-636.271	161.3799	1.236693	9.329326	4.691945	1.331868
810	-469.0035	-630.7989	161.7954	1.347934	9.511165	2.881868	2.19116
816	-471.3577	-632.7213	161.3636	2.065422	5.549067	3.330147	2.739526
822	-477.7266	-638.7016	160.975	2.137264	5.723663	3.562376	2.739526
828	-478.98	-639.8062	160.8263	2.008501	7.472715	2.438207	3.122008
834	-471.0672	-629.3973	158.3301	1.865682	15.31176	3.443912	2.647473
840	-487.9836	-647.7517	159.7681	1.781358	4.854501	3.294422	4.07235
846	-478.5574	-639.8543	161.2969	1.915273	8.116084	2.5274	2.687751
852	-474.8123	-634.8975	160.0852	1.905706	7.997866	3.332216	2.968246
858	-483.4433	-641.4486	158.0053	1.916352	12.33522	3.973496	2.968246
864	-491.0766	-648.8069	157.7303	2.365122	6.849488	3.973496	3.973882
870	-481.6062	-640.1419	158.5357	1.95437	13.11695	2.684752	3.26761
876	-482.1156	-639.0161	156.9006	2.360436	13.89826	2.684752	3.86139
882	-485.9888	-640.9753	154.9865	2.735184	9.622946	3.446093	5.01479
888	-486.7927	-641.6795	154.8868	2.549619	10.72933	2.981369	5.230264
894	-468.4483	-628.8113	160.363	1.765287	9.307035	2.939169	2.833809
900	-473.6648	-633.0808	159.416	1.737973	13.4705	2.384658	2.994303
906	-465.0889	-626.4367	161.3478	1.578497	9.306367	2.783503	2.437385
912	-469.7671	-630.3452	160.5781	1.818703	9.545617	2.832171	2.685036
918	-478.5647	-639.4566	160.8919	1.967227	7.994333	2.771815	2.782766
924	-483.1145	-644.8956	161.7811	1.749155	7.593556	3.314455	2.11786
930	-482.2223	-641.6969	159.4745	1.713371	14.49447	3.314455	2.232402
936	-468.1707	-630.1265	161.9558	1.542277	7.631763	3.320882	2.124788
942	-465.2956	-625.757	160.4614	1.780168	10.42363	2.704937	2.680122
948	-462.0647	-622.7741	160.7095	1.680352	7.255572	2.572454	3.357964
954	-471.3251	-631.9112	160.5861	1.800136	9.683689	1.812501	3.276197
960	-477.0657	-634.2838	157.2181	2.410575	7.053323	3.779556	4.300646
966	-469.6839	-627.7527	158.0689	2.386246	6.62396	2.763242	4.511251
972	-473.1041	-629.9283	156.8241	2.450213	6.931554	4.245721	4.266378
978	-469.2428	-630.3949	161.1522	2.122066	4.983065	2.477826	3.510106
984	-480.7627	-641.6115	160.8488	1.602802	10.72194	3.609693	1.90458
990	-474.7176	-635.8227	161.1052	1.352948	9.488686	4.215665	1.761608
996	-477.0445	-635.1114	158.0668	1.889415	15.07485	5.374149	1.569809
1002	-473.4128	-633.4328	160.02	1.880383	7.821854	4.707157	2.213499
1008	-473.1576	-632.6061	159.4485	1.80587	11.20025	4.707157	1.871691
1014	-477.6983	-639.3579	161.6596	1.692075	6.521375	4.508132	1.735345
1020	-469.8402	-629.6773	159.8371	1.822638	10.69475	3.052095	2.771057
1026	-462.7835	-624.3984	161.6149	1.714577	8.950128	2.713824	2.305496
1032	-476.0768	-636.6588	160.582	1.745322	11.24987	3.020025	2.267014
1038	-458.8192	-618.5403	159.7211	2.023893	11.27135	2.759329	2.788879
1044	-451.7688	-614.2187	162.45	1.468625	5.895088	2.393712	2.910196
1050	-458.0812	-621.2492	163.168	1.468625	5.918469	1.664699	2.910196
1056	-467.6711	-631.5499	163.8788	1.356134	5.982056	1.957156	2.341158
1062	-460.5988	-622.1858	161.587	1.529406	8.117328	3.177822	2.341158
1068	-455.0864	-616.4959	161.4095	1.806197	8.741629	2.318528	2.671094
1074	-457.1825	-619.3695	162.187	1.434491	8.140808	2.318528	2.558139
1080	-456.0164	-618.1217	162.1054	1.458263	8.070797	2.559817	2.460253
1086	-462.9622	-625.5557	162.5935	1.308007	6.718328	3.498	1.991301
1092	-472.0511	-634.5446	162.4935	1.308764	9.160563	2.648466	1.991301
1098	-473.1884	-635.2748	162.0864	1.184698	9.494945	3.714553	1.536134
1104	-467.7777	-631.9577	164.18	1.316822	3.971228	2.424118	2.548427
1110	-468.2657	-631.5173	163.2515	1.493967	5.297486	2.75213	2.357651
1116	-477.0952	-639.2886	162.1935	1.764277	5.132329	3.121384	2.671346
1122	-464.7875	-624.4767	159.6892	1.98725	11.82721	2.373209	2.963604
1128	-471.3197	-632.9554	161.6358	1.347432	7.613624	2.277742	3.09555
1134	-463.4404	-625.1785	161.7381	1.772543	7.613624	3.438749	2.043734
1140	-457.1958	-616.0806	158.8848	2.052985	10.85992	4.646124	2.19193
1146	-464.7011	-625.8993	161.1982	2.140817	4.85485	4.646124	2.19193
1152	-477.2641	-639.5396	162.2755	1.662287	4.85485	3.412159	2.593671
1158	-480.737	-640.9279	160.1909	1.826458	11.90028	3.146899	2.260137
1164	-472.8262	-634.9479	162.1217	1.553555	6.980382	2.12154	2.929757
1170	-468.1826	-628.8588	160.6762	1.627378	8.633431	1.998451	3.432223
1176	-468.8961	-631.176	162.2799	1.616852	6.31185	2.982814	2.443216
1182	-469.3973	-630.786	161.3886	1.176665	10.07576	2.931017	2.408213
1188	-474.1968	-635.6247	161.4279	1.30191	9.156995	3.236087	2.308193
1194	-478.0269	-640.3024	162.2755	1.385696	6.7035	3.258577	2.308193
1200	-475.1408	-636.3117	161.1709	1.835515	9.055988	2.490955	2.624428
1206	-470.8876	-632.306	161.4184	1.732358	10.35531	2.691405	2.127965
1212	-470.2604	-631.9112	161.6509	1.801031	5.011278	2.610871	3.319452
1218	-466.2443	-627.8165	161.5722	1.486261	6.732922	2.721839	3.003173
1224	-461.8871	-620.1619	158.2748	2.095696	15.21169	3.140032	2.741763
1230	-470.4195	-629.371	158.9515	2.18905	11.27154	3.664542	2.604194
1236	-456.0862	-615.0096	158.9234	2.0659	11.27154	3.81577	2.604194
1242	-470.9365	-630.4248	159.4883	1.666898	12.3461	4.517276	1.838516
1248	-466.414	-628.8338	162.4198	1.666898	6.353192	3.689969	1.844921
1254	-467.9574	-626.8923	158.9349	2.094539	13.5973	3.28356	2.500007
1260	-474.3298	-633.0668	158.737	1.770797	11.54143	5.014717	2.096372
1266	-475.7926	-635.7955	160.003	1.770797	13.24412	4.150036	1.479756
1272	-469.5231	-629.3282	159.8051	1.94201	7.381348	4.064218	2.820547
1278	-461.1561	-622.0537	160.8976	1.941686	6.258234	3.453388	2.820547
1284	-461.4421	-621.3206	159.8785	1.723341	9.609549	3.408846	2.805185
1290	-462.1173	-623.6138	161.4965	1.549307	9.644322	2.496764	2.469609
1296	-468.0431	-627.226	159.1829	2.114128	10.20114	4.060678	2.469609
1302	-468.6714	-631.4712	162.7999	1.553249	5.079129	2.952809	2.54802
1308	-474.8856	-636.9636	162.0779	1.553249	6.694186	1.56322	3.360756
1314	-468.6945	-630.8947	162.2002	1.688254	7.558219	3.291764	1.903929
1320	-472.1992	-634.1994	162.0002	1.708474	7.641637	3.135648	2.105593
1326	-471.4027	-634.1945	162.7918	1.47357	5.746806	1.75215	3.129027
1332	-481.6624	-642.587	160.9246	1.827077	7.357852	3.390215	2.623903
1338	-487.7674	-650.5575	162.7901	1.392711	6.907643	2.146261	2.623903
1344	-476.6443	-639.4966	162.8523	1.392711	5.547698	2.32645	2.854209
1350	-475.8228	-636.199	160.3761	1.971681	8.334275	2.17908	3.365295
1356	-471.3531	-632.8391	161.4861	1.785463	6.480412	2.712515	2.94708
1362	-482.5989	-645.775	163.1761	1.422836	6.014287	3.058122	2.029805
1368	-474.2802	-636.2764	161.9962	1.495584	6.014287	4.366904	1.894495
1374	-491.452	-651.0958	159.6438	2.283378	4.913228	2.596685	4.236596
1380	-488.6848	-649.2437	160.5589	2.001292	4.913228	3.307487	3.464029
1386	-479.1483	-638.6605	159.5122	2.001292	7.404237	2.869624	3.660327
1392	-483.3515	-643.3553	160.0038	2.15663	8.545232	3.181977	2.832165
1398	-469.4168	-629.9801	160.5633	1.95313	8.545232	3.581493	2.364044
1404	-478.157	-640.3977	162.2407	1.6032	6.55376	3.021556	2.384198
1410	-477.2065	-636.2006	158.9941	2.115826	10.99989	3.592732	2.718461
1416	-486.817	-645.583	158.766	1.884548	17.13412	3.471263	2.070755
1422	-474.5589	-634.5435	159.9845	1.714226	11.04947	2.892027	2.777506
1428	-472.179	-633.6924	161.5134	1.749866	7.011992	2.531189	2.923153
1434	-481.7024	-642.5884	160.886	1.922985	7.449772	3.002393	2.803638
1440	-484.1893	-646.028	161.8387	1.289533	6.068389	2.444978	3.302587
1446	-463.7106	-624.3342	160.6236	1.84211	6.466433	2.011866	3.835107
1452	-463.6461	-624.4124	160.7663	1.482624	9.202179	3.065313	2.705493
1458	-478.7445	-639.4765	160.732	1.290959	8.253273	4.320071	2.27714
1464	-482.5115	-643.0999	160.5884	1.750201	9.955463	3.329176	2.324692
1470	-479.3516	-640.767	161.4154	1.612883	8.768833	2.955235	2.384867
1476	-468.3172	-629.296	160.9789	1.985568	6.227384	3.507441	2.719763
1482	-487.6343	-647.9008	160.2665	1.568072	13.02729	3.343047	2.0438
1488	-470.1133	-631.8315	161.7183	2.012918	6.320339	3.343047	2.317555
1494	-471.2164	-631.2655	160.0491	1.795425	11.44068	3.343047	2.332249
1500	-468.5655	-629.4579	160.8924	1.633645	11.44068	3.217568	1.969799
1506	-467.7908	-628.6605	160.8696	1.633645	11.44068	3.704954	1.648426
1512	-470.5987	-633.7388	163.14	1.489034	6.81435	2.698477	2.011702
1518	-462.4253	-623.3776	160.9523	1.916164	5.999567	3.436862	2.884843
1524	-473.1625	-633.3715	160.209	1.675662	9.820222	2.912371	2.89168
1530	-456.0044	-615.5922	159.5878	1.96212	10.03476	3.739154	2.546508
1536	-462.3408	-622.8622	160.5214	1.604059	10.78266	3.750801	2.016
1542	-481.1766	-641.169	159.9924	1.712483	11.28315	4.395766	1.758229
1548	-478.2812	-638.203	159.9217	1.734824	10.07183	5.156935	1.520284
1554	-474.8339	-632.3073	157.4734	1.98963	16.65725	5.378554	1.651919
1560	-478.3472	-638.4385	160.0913	1.90449	10.60458	2.836905	2.714598
1566	-481.13	-643.6461	162.516	1.504523	4.622275	2.656081	3.078775
1572	-473.1213	-633.8179	160.6966	1.736749	10.84346	2.656081	2.50933
1578	-483.4185	-644.3808	160.9623	1.4862	9.278205	2.815833	2.719855
1584	-486.8066	-649.0553	162.2487	1.607139	7.305512	2.885229	2.260444
1590	-469.2212	-630.0085	160.7873	1.893856	8.268275	2.419478	3.04
1596	-473.9772	-633.8515	159.8743	2.138013	8.268275	2.801497	3.210701
1602	-477.7288	-638.0781	160.3493	1.993864	8.268275	3.493871	2.592107
1608	-462.9546	-625.8926	162.9379	1.329283	7.491533	2.530244	2.175317
1614	-468.0902	-629.6735	161.5833	1.861415	7.579232	3.057106	2.342588
1620	-473.9757	-633.7259	159.7502	1.820191	10.91242	4.02513	2.173784
1626	-474.7824	-634.9342	160.1518	1.601585	10.91242	3.834681	2.178628
1632	-485.0159	-646.615	161.599	1.884869	7.195286	3.457904	2.160014
1638	-480.5215	-644.3811	163.8596	1.302759	5.375749	2.251265	2.386021
1644	-473.5073	-635.8437	162.3364	1.302759	9.221121	2.251265	2.34196
1650	-460.0704	-623.0484	162.978	1.349154	8.542837	2.251265	2.053938
1656	-473.5789	-636.6783	163.0994	1.304402	4.908009	1.791697	3.273172
1662	-478.4301	-640.6167	162.1865	1.427395	3.830506	1.734437	4.117156
1668	-476.0178	-637.747	161.7292	1.587459	4.346882	1.500218	4.246192
1674	-475.4313	-634.0879	158.6565	2.329218	6.64699	2.133092	4.561533
1680	-475.5512	-631.7424	156.1913	2.38851	6.220353	3.052858	5.492387
1686	-471.6683	-632.5612	160.8929	2.114359	6.220353	1.92232	3.637936
1692	-465.5914	-627.2236	161.6322	1.827479	4.932933	1.860707	3.775513
1698	-470.1173	-630.9761	160.8588	1.840378	4.751888	1.869914	4.259697
1704	-476.5612	-640.383	163.8218	1.359524	3.492014	2.659717	2.780875
1710	-465.2131	-625.8997	160.6866	1.607398	11.45991	2.440071	2.612942
1716	-448.904	-611.2481	162.3441	1.607398	8.251505	2.59851	2.143844
1722	-454.6233	-617.3325	162.7092	1.903267	5.94422	2.016798	2.703333
1728	-467.5021	-630.0501	162.548	1.44656	5.235882	1.88783	3.3576
1734	-479.4932	-641.5019	162.0087	1.663041	5.621764	2.019329	3.3576
1740	-473.4294	-632.9082	159.4788	1.862386	10.67018	2.397325	3.3576
1746	-459.9684	-620.36	160.3916	1.610962	12.67545	2.500277	2.538136
1752	-462.2788	-622.3657	160.0869	1.610962	9.108072	1.814833	3.791506
1758	-461.9656	-623.4044	161.4388	1.667202	5.692772	2.868882	3.169764
1764	-471.201	-632.6349	161.4339	1.667202	7.451782	1.661057	3.428451
1770	-468.5243	-631.1436	162.6193	1.500091	5.560051	1.560989	3.381517
1776	-451.1626	-613.568	162.4054	1.603839	6.908489	2.321752	2.622493
1782	-457.5627	-618.2529	160.6902	1.896988	6.3506	3.239956	3.075839
1788	-454.6895	-614.1321	159.4426	2.203878	6.3506	3.891163	3.247769
1794	-459.9648	-618.5046	158.5398	2.203878	8.827564	3.801616	3.247769
1800	-472.7677	-634.0685	161.3008	1.417078	11.29883	2.853025	2.112548
1806	-481.8582	-640.3882	158.5299	1.645888	20.30484	3.101514	2.187028
1812	-473.3992	-636.913	163.5138	1.333617	5.744325	3.251264	1.817358
1818	-482.5448	-644.0211	161.4763	1.439561	6.92515	3.750231	2.408951
1824	-473.1925	-635.4216	162.2291	1.213119	6.988107	2.620646	2.766395
1830	-468.076	-629.2598	161.1839	1.293542	11.43941	3.519341	1.797699
1836	-464.4543	-624.474	160.0196	1.792763	11.42561	3.155763	2.473673
1842	-464.5311	-623.5845	159.0534	1.792763	12.32607	3.839169	2.485757
1848	-459.8593	-622.2697	162.4104	1.291641	7.9538	2.425732	2.485757
1854	-459.7681	-621.0935	161.3254	1.467296	9.673324	2.596034	2.559528
1860	-474.6586	-634.8384	160.1798	1.737235	10.79847	3.512778	2.303335
1866	-493.0033	-652.4424	159.4392	1.737235	16.13402	3.424585	1.903735
1872	-474.3241	-636.168	161.8439	1.580695	7.557311	2.83545	2.500481
1878	-465.9151	-629.3159	163.4008	1.457077	4.930349	2.051708	2.839079
1884	-469.4284	-630.5183	161.0899	1.829259	6.811114	2.233063	3.355915
1890	-470.5718	-631.8211	161.2493	1.714451	10.56253	2.136126	2.557969
1896	-478.9044	-642.763	163.8586	1.419641	4.63591	2.609049	2.330505
1902	-478.9843	-638.5243	159.5399	1.743662	14.75774	2.719928	2.506594
1908	-483.3941	-643.8896	160.4955	1.561994	12.03874	2.677022	2.506594
1914	-476.8661	-639.117	162.2508	1.734046	7.117879	3.202928	2.019403
1920	-481.5254	-641.2579	159.7326	1.872369	14.80451	2.854496	2.209776
1926	-488.1015	-647.3065	159.205	2.033987	13.75483	2.973821	2.536566
1932	-479.1579	-638.422	159.2642	2.157146	8.883671	2.973821	3.324447
1938	-489.2498	-649.1036	159.8538	2.042689	8.853063	2.575145	3.285863
1944	-490.202	-649.0249	158.8229	2.172519	8.853063	3.476163	3.285863
1950	-478.6362	-640.0432	161.407	1.427929	9.966328	3.225046	2.068379
1956	-472.5149	-633.3647	160.8497	1.495628	9.966328	4.558472	1.4786
1962	-470.2888	-631.2159	160.9271	1.329132	10.35706	4.645206	1.382326
1968	-479.9377	-639.0638	159.126	1.698686	13.30782	4.82757	1.666245
1974	-482.5014	-643.2419	160.7405	1.876625	7.563136	4.189985	2.150382
1980	-480.8906	-639.3547	158.464	1.789671	16.16723	3.92636	2.177486
1986	-475.6579	-634.7195	159.0616	1.740471	14.34439	4.222011	1.913583
1992	-473.6344	-634.1702	160.5358	1.628451	10.83456	4.037622	1.783909
1998	-483.2806	-639.4835	156.2029	2.22465	13.56219	6.320691	2.229914
2004	-481.0044	-641.3126	160.3081	2.135714	9.504211	3.523726	2.229914
2010	-480.7186	-639.3927	158.674	2.154079	12.45314	3.63593	2.601026
2016	-487.9722	-646.919	158.9468	1.898113	12.48128	3.020057	2.961486
