Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-317.2387	-486.4162	169.1774	1.87133	2.048918	1.213598
6	-322.3399	-492.716	170.3761	0.6511963	1.789543	1.439273
12	-310.4667	-477.5696	167.103	2.17777	4.07698	0.9732143
18	-308.2924	-476.1865	167.8941	2.17777	3.189107	1.068111
24	-309.8359	-479.6711	169.8352	0.8065612	2.536379	1.143738
30	-304.7804	-475.2556	170.4752	1.18408	1.481644	1.176425
36	-310.5405	-479.5462	169.0058	1.74137	2.622187	0.9611785
42	-311.0358	-480.1375	169.1017	1.855953	2.631097	0.6739833
48	-311.1461	-480.0766	168.9305	1.143912	2.638559	1.517786
54	-317.9403	-487.2555	169.3153	1.907098	1.622934	1.417415
60	-320.1339	-490.1684	170.0346	0.2905735	3.03858	0.9669964
66	-313.9027	-483.7567	169.854	0.6412786	3.03858	0.7643491
72	-314.3047	-483.3184	169.0137	1.682162	2.500375	1.127524
78	-323.6815	-493.7945	170.113	1.317387	1.33235	1.480446
84	-328.2769	-498.3818	170.1048	0.8119849	1.822482	1.498073
90	-326.0512	-496.0414	169.9902	1.248562	1.099148	1.786908
96	-321.1485	-491.4499	170.3014	0.9695456	1.371585	1.569853
102	-319.7587	-488.3163	168.5576	1.727473	1.86764	1.91382
108	-307.7115	-475.8454	168.1339	2.379051	2.610604	1.191431
114	-312.2147	-479.8197	167.605	2.379051	3.009534	1.300056
120	-307.4814	-476.2831	168.8017	1.969897	1.569019	1.785065
126	-306.2429	-474.7176	168.4747	1.969897	2.511711	1.330133
132	-305.713	-476.2985	170.5855	1.077482	1.641939	1.025999
138	-311.8596	-480.5869	168.7273	1.077482	3.795224	0.6510886
144	-318.1519	-487.957	169.8051	0.9217883	2.474336	1.123033
150	-299.9336	-469.4474	169.5138	0.9494828	2.950254	0.9137621
156	-311.2651	-479.8672	168.6021	2.114207	2.343397	1.245568
162	-314.0307	-483.9975	169.9668	1.353812	1.785123	1.20671
168	-308.7665	-477.2948	168.5283	1.633065	3.344017	0.8036737
174	-312.0203	-479.954	167.9337	1.532839	4.015587	0.8335765
180	-305.6854	-475.8614	170.176	1.314317	1.945056	0.8893122
186	-299.7752	-469.7831	170.0079	1.376214	2.083963	0.8508611
192	-304.24	-473.5	169.2601	0.6497019	3.558281	0.8508611
198	-311.7217	-477.7939	166.0723	1.854874	5.555458	0.8329563
204	-308.147	-475.5112	167.3642	2.280258	3.039725	1.53915
210	-318.4892	-486.7496	168.2604	2.280258	2.378219	1.359915
216	-305.3246	-471.2689	165.9443	2.280258	5.206969	0.8936928
222	-308.5778	-477.2676	168.6898	1.649073	3.264271	0.6441381
228	-298.6135	-467.9054	169.2919	1.554605	2.470827	1.013823
234	-299.1739	-467.6378	168.464	1.982595	2.400243	1.416253
240	-314.03	-480.2598	166.2298	2.623899	2.495298	2.436427
246	-315.3312	-481.2984	165.9671	2.623899	2.940622	2.320758
252	-316.9418	-483.8239	166.8821	1.751522	4.79226	0.9000781
258	-305.2065	-474.5016	169.2951	1.218869	2.996451	0.7969407
264	-324.3959	-492.6938	168.2979	1.107207	4.231409	0.5289266
270	-325.6933	-494.0098	168.3165	1.48765	3.731025	0.7624268
276	-307.6852	-476.042	168.3568	1.481399	3.731025	0.709308
282	-325.4065	-493.2015	167.795	1.652246	3.973289	0.9060583
288	-311.8128	-480.6999	168.8871	1.601788	3.127213	0.6125578
294	-324.6557	-493.1305	168.4748	1.014714	4.057079	0.7454968
300	-311.4016	-479.7125	168.3109	1.167702	4.057079	0.7616511
306	-306.8993	-476.5403	169.641	1.412332	2.36407	0.909519
312	-307.8467	-477.1904	169.3437	1.033921	2.867297	1.083075
318	-309.1329	-478.8605	169.7277	1.400537	2.364843	0.8197377
324	-308.439	-477.1406	168.7016	1.675715	2.951233	1.002708
330	-322.3473	-489.4524	167.1051	1.647657	4.801677	0.7333615
336	-323.5998	-491.7385	168.1387	1.390745	4.064989	0.6627772
342	-305.5431	-474.8033	169.2602	1.373981	2.757729	0.9373443
348	-303.5327	-470.7246	167.1919	1.406659	4.964976	0.718681
354	-308.9988	-477.0153	168.0165	1.64624	3.876307	0.7568161
360	-317.9781	-486.1155	168.1374	1.371428	4.061968	0.7065508
366	-307.1487	-476.3186	169.1699	1.30414	3.096784	0.7065508
372	-306.3972	-476.8242	170.427	0.8955349	2.02077	0.9879265
378	-305.5849	-475.52	169.9351	0.9830107	2.361971	1.049973
384	-321.9818	-492.1336	170.1518	0.6776282	2.276485	1.206585
390	-334.2138	-504.7343	170.5204	0.8675435	1.977393	0.965315
396	-322.2189	-491.8805	169.6616	1.161339	2.258976	1.226922
402	-306.6682	-476.8567	170.1884	1.227017	1.732118	1.17063
408	-316.1302	-486.0936	169.9634	0.7983804	2.664992	0.8989997
414	-308.7087	-478.877	170.1683	0.6455523	2.770541	0.6822855
420	-307.2863	-477.9274	170.6411	0.9265237	1.941404	0.7987523
426	-296.9225	-466.3755	169.453	1.061312	2.996993	0.7957895
432	-310.4379	-479.3272	168.8893	1.084084	3.234251	1.117281
438	-329.8108	-499.7153	169.9046	1.112909	1.829827	1.415854
444	-324.5441	-494.7991	170.255	1.293726	1.148738	1.529325
450	-329.1703	-498.1317	168.9614	1.823133	1.341883	1.931639
456	-308.5824	-477.3796	168.7972	1.888233	2.00005	1.538192
462	-304.653	-473.4533	168.8003	1.971882	2.735478	0.8006183
468	-312.3258	-480.6776	168.3518	1.197836	4.084268	0.547673
474	-310.4693	-479.2288	168.7594	0.4587045	4.415729	0.547673
480	-310.5022	-480.3595	169.8574	0.3136813	3.381045	0.7370589
486	-310.9144	-478.8972	167.9828	2.074728	3.479746	0.7593309
492	-304.8701	-474.8294	169.9593	1.148029	2.429936	0.7593309
498	-323.3987	-493.9671	170.5684	0.9840459	1.930035	0.8330641
504	-330.1303	-498.2862	168.1559	1.485422	3.71205	0.9776811
510	-324.6264	-492.7359	168.1095	1.491227	3.940441	0.7536615
516	-311.8373	-480.5613	168.724	1.631622	3.129172	0.8302347
522	-310.5316	-480.0863	169.5548	1.252858	1.965421	1.472661
528	-312.9307	-481.2894	168.3587	1.464592	3.813539	0.5260801
534	-301.7294	-471.9176	170.1883	1.055997	2.24075	0.8299372
540	-305.9823	-474.8647	168.8824	1.278132	3.461036	0.596553
546	-305.9911	-474.5967	168.6056	1.179355	3.662002	0.8759416
552	-307.4117	-476.1757	168.764	1.614628	2.859088	1.089746
558	-305.5303	-475.351	169.8208	1.337709	2.138606	1.033645
564	-300.1907	-470.5147	170.324	0.6614746	2.138606	1.191033
570	-310.4547	-480.5608	170.1061	0.95767	2.426669	0.8230586
576	-306.3108	-476.6136	170.3028	1.319697	1.688739	1.019835
582	-314.7888	-484.8393	170.0506	1.125591	2.251038	0.8985556
588	-298.4909	-467.1672	168.6763	1.81522	3.095358	0.6776256
594	-308.092	-477.9579	169.8659	1.045005	2.474956	0.9437938
600	-313.5985	-480.9089	167.3104	1.624423	4.62012	0.7325394
606	-312.5336	-482.0631	169.5295	0.7551196	3.27033	0.7325394
612	-304.6378	-473.3124	168.6746	1.506101	3.301179	0.833893
618	-317.1051	-485.7348	168.6296	1.610843	3.204114	0.8786833
624	-326.8844	-495.7363	168.8519	1.25828	3.340489	0.8715693
630	-307.6648	-477.1004	169.4357	0.8006141	3.340489	0.6961962
636	-305.8506	-475.3393	169.4887	1.039439	3.046913	0.699225
642	-307.1291	-476.0151	168.8859	1.675529	2.78661	0.9830523
648	-308.8512	-477.1033	168.2521	2.067497	3.028453	0.9830523
654	-316.4416	-483.2291	166.7874	1.481433	5.367064	0.5338649
660	-320.9923	-488.8938	167.9015	1.114485	4.533113	0.7416436
666	-313.8458	-482.4854	168.6396	0.9132275	4.031657	0.6820816
672	-311.695	-480.8525	169.1575	1.128959	3.222165	0.7994034
678	-304.9235	-469.9662	165.0427	2.057461	6.534784	0.5412532
684	-314.1071	-481.9601	167.853	1.834944	3.94948	0.4808782
690	-317.7635	-487.5351	169.7716	0.3190259	3.437245	0.7729318
696	-311.0532	-481.2232	170.17	0.3190259	2.886957	0.9542175
702	-304.5411	-474.789	170.2479	0.3489361	2.80561	0.9259128
708	-302.6063	-471.0851	168.4788	1.888881	3.149239	0.788102
714	-303.0625	-471.4864	168.4238	1.256447	3.950032	0.5651889
720	-311.5316	-480.7983	169.2667	1.410715	2.935479	0.6207885
726	-317.0689	-484.6451	167.5762	2.18286	3.610678	0.9607288
732	-306.9203	-474.8627	167.9425	2.18286	2.252852	1.758895
738	-306.1711	-472.3029	166.1318	2.610098	4.064645	1.447181
744	-313.0628	-476.6688	163.606	2.610098	7.067107	1.047045
750	-307.9099	-475.0678	167.1579	2.487901	3.475873	1.19303
756	-314.1229	-481.6272	167.5044	2.487901	2.841878	1.42602
762	-308.2583	-476.7601	168.5018	2.200738	2.131622	1.42602
768	-303.6369	-471.1673	167.5304	2.309621	2.755027	1.604524
774	-310.8823	-478.6791	167.7968	2.309621	3.108514	1.110648
780	-304.3412	-473.8402	169.499	1.612879	2.163572	1.054425
786	-309.8905	-478.8598	168.9693	1.830655	2.428497	1.098301
792	-306.176	-475.468	169.292	0.9408914	3.002532	1.091918
798	-313.2813	-483.7727	170.4913	0.5898184	2.22985	1.020073
804	-309.2563	-478.9713	169.715	1.340045	2.255939	1.020073
