Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2406.253	-2570.699	164.4461	0.939279	1.028986	3.682049	0.0655984	0.06076649	0.3520635	3.816329	1.717411
6	-2380.658	-2546.288	165.6304	0.9138659	1.074443	3.682049	0.06699094	0.09421882	0.2851291	2.858322	1.56323
12	-2384.01	-2551.511	167.5007	0.6376754	1.034299	2.634053	0.04042093	0.2243436	0.04904787	2.762253	1.341118
18	-2387.854	-2554.378	166.5236	0.6376754	1.036439	3.268248	0.05155104	0.253595	0.05500892	2.824269	1.519941
24	-2378.786	-2545.309	166.5228	0.9788845	1.057454	3.263881	0.0694213	0.05509923	0.2033144	2.670941	1.399911
30	-2377.374	-2543.141	165.7673	0.6781821	1.061842	3.326044	0.0694213	0.05127253	0.2906286	3.530461	1.429074
36	-2382.7	-2549.128	166.428	0.618743	1.156772	3.326044	0.07532543	0.05946873	0.3147852	2.735876	1.469676
42	-2383.262	-2547.732	164.4703	0.9297262	1.083668	4.093538	0.07675044	0.04933384	0.3147852	4.120481	1.137936
48	-2383.91	-2545.435	161.525	0.9013043	1.136607	5.673733	0.0748043	0.09347782	0.4111327	5.267875	1.186036
54	-2387.237	-2548.203	160.9658	0.8522689	0.9950484	5.534781	0.09080657	0.05355171	0.452503	5.851389	1.419265
60	-2394.276	-2561.724	167.4483	0.7242562	1.094515	3.609597	0.04211657	0.1268693	0.02354935	1.942898	1.24264
66	-2388.66	-2555.756	167.0962	0.7242562	1.100825	3.927041	0.04762239	0.1463668	0.02148164	1.942898	1.247137
72	-2392.905	-2560.44	167.5355	0.8670018	1.052035	3.598035	0.05140159	0.113772	0.02653012	1.885615	1.145173
78	-2377.38	-2545.413	168.0329	0.7821518	1.248088	3.309123	0.08349234	0.1750257	0.03067576	1.735465	0.8800026
84	-2380.71	-2548.665	167.9551	0.7802507	1.121041	3.666189	0.02713232	0.1512332	0.05537953	1.467452	1.057625
90	-2374.318	-2542.853	168.5351	0.6409632	0.9698839	3.348961	0.02508883	0.1369144	0.03506754	1.5221	1.056354
96	-2376.915	-2545.037	168.1222	0.7258868	0.9851896	2.763916	0.03879438	0.1670712	0.06395895	2.112929	1.269291
102	-2373.167	-2541.106	167.9386	0.9725268	0.9851896	2.526877	0.0339027	0.1969523	0.05925619	2.112929	1.396449
108	-2381.837	-2548.777	166.9398	0.9063882	1.076993	3.274181	0.06993051	0.2568775	0.04594138	2.30169	1.360598
114	-2384.995	-2552.565	167.5697	0.8379661	1.042259	3.274181	0.06595315	0.2191071	0.04256266	2.160102	1.070152
120	-2389.516	-2556.827	167.311	0.8465262	1.132716	3.456755	0.04928168	0.2033432	0.04812128	2.164483	1.070152
126	-2390.462	-2558.725	168.2631	0.6742116	0.9514433	2.825904	0.03932798	0.2111876	0.03673632	2.116141	1.14787
132	-2380.647	-2547.108	166.4608	0.6551484	1.039038	4.264958	0.04322048	0.1804111	0.04277832	2.429588	1.14787
138	-2387.002	-2554.619	167.6171	0.7289798	1.059398	3.528317	0.06957563	0.2199126	0.03372066	1.958856	1.062596
144	-2398.978	-2567.253	168.2741	0.8347237	1.122961	3.166266	0.04968899	0.1459163	0.03123827	1.377185	1.254656
150	-2400.022	-2567.716	167.6938	0.8347237	1.122961	3.608641	0.02959891	0.1288075	0.05371669	1.530871	1.25377
156	-2403.108	-2571.346	168.238	0.8347237	1.122961	3.457597	0.03619206	0.1122332	0.02952268	1.37583	1.074751
162	-2397.14	-2564.865	167.7246	0.7923036	1.241749	3.28377	0.04201031	0.1770698	0.0416031	1.76499	1.199312
168	-2390.542	-2557.211	166.669	0.8176595	1.124775	3.268122	0.06991012	0.2190413	0.0472637	2.591019	1.410721
174	-2399.295	-2565.814	166.5188	0.6461314	1.154257	3.708023	0.04037635	0.1634889	0.06391708	2.281677	1.575555
180	-2385.465	-2553.254	167.7887	0.7478243	1.124352	2.719431	0.02721307	0.1634889	0.03088752	2.039075	1.534408
186	-2384.021	-2551.006	166.9843	0.7478243	1.124352	3.381953	0.03905539	0.1536798	0.04264407	1.728334	1.846346
192	-2392.235	-2559.275	167.0401	0.7214287	1.010836	2.983259	0.05698615	0.1852976	0.03605048	2.222342	1.807834
198	-2387.94	-2555.155	167.2147	0.5528051	1.082189	3.254522	0.06478934	0.1655577	0.06228258	2.231693	1.523955
204	-2385.474	-2552.561	167.0865	0.678879	1.082189	3.254522	0.05724797	0.1800454	0.03676118	2.231693	1.555022
210	-2371.746	-2538.434	166.6878	0.7978319	1.082189	4.144362	0.02932807	0.1686265	0.0459551	1.658744	1.555022
216	-2382.903	-2547.462	164.5585	1.11662	1.005744	5.096744	0.04883516	0.2884564	0.0716207	2.541618	1.471904
222	-2385.402	-2549.699	164.297	1.021494	1.186764	4.008235	0.05764072	0.3657249	0.0835618	3.438442	1.669998
228	-2376.774	-2542.176	165.4023	0.6670741	1.186764	2.953031	0.05738742	0.3507173	0.07300269	3.761959	1.667549
234	-2383.3	-2546.998	163.6976	0.7293242	1.23987	3.547219	0.05738742	0.4466604	0.09900459	4.35139	1.869661
240	-2385.301	-2550.056	164.7552	0.7686945	1.176155	2.902578	0.1087484	0.4069585	0.09900459	3.781593	1.984847
246	-2387.698	-2552.639	164.9404	0.6584843	1.120598	2.902578	0.1105382	0.3476165	0.1067372	3.803355	1.984847
252	-2390.675	-2555.16	164.485	0.8510611	1.03756	3.575341	0.09938619	0.3302875	0.08916598	3.725242	1.854563
