Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-621.6307	-886.8907	265.26	0.781435	0.00111752	0.00369539	0.00805408	4.88006e-05	0.000418528	0.00475386	0.00419519	0.00117232	0.000171346	0.00145668	0.0250013	0.00391331	0.00417793	0.03635	0.00280962	0.00112358	0.00231257	0.00164967	0.00688146	0.0101135	0.00144039	0.0114045	0.00278597	0.012647	0.0101803	0.00176093	0.00423463	0.0126903	5.48038e-05	0.00463266	0.0154458	0.010827	0.00144735	0.00083095	0.00876581	1.191217
6	-620.0648	-885.3248	265.26	0.781782	0.00111802	0.00369703	0.00805766	4.88222e-05	0.000418714	0.00475597	0.00419705	0.00101073	0.000171422	0.00145733	0.0244364	0.00418224	0.00417978	0.0370662	0.00281086	0.00112408	0.0023136	0.00408006	0.00472263	0.010118	0.00144103	0.0114096	0.00278721	0.0126526	0.0119132	0.00176171	0.0113526	0.0126959	5.48282e-05	0.00463471	0.0154527	0.00181509	0.001448	0.000831319	0.00800111	1.191217
12	-630.1328	-895.5132	265.3803	0.790443	0.0011304	0.00373799	0.00814692	4.93631e-05	0.000423352	0.00346382	0.00424355	0.00102193	0.000117441	0.00147347	0.0127838	0.00431454	0.00422609	0.0374769	0.000958869	0.000162512	0.00233923	0.00412526	0.00477495	0.0102301	0.001457	0.011536	0.00159954	0.0127928	0.0120451	0.00178122	0.0114783	0.0128366	5.54356e-05	0.00468606	0.0156239	0.0018352	0.00146404	0.000840529	0.0143252	1.0838
18	-623.6497	-889.0598	265.4101	0.80542	0.00115182	0.00380882	0.00830129	5.02984e-05	0.000636194	0.00352946	0.00432395	0.0010413	0.000119666	0.00150139	0.013026	0.00439629	0.00430616	0.0113205	0.000977038	8.81571e-05	0.00238355	0.00420342	0.00486543	0.0104239	0.00148461	0.0117546	0.00162985	0.0130352	0.0122734	0.00958963	0.0116958	0.0130798	5.6486e-05	0.00477485	0.0159199	0.00186997	0.00149178	0.000872975	0.0145966	1.055811
24	-620.1543	-885.6261	265.4718	0.78982	0.00112951	0.00373505	0.00814051	7.55772e-05	0.000588115	0.0034611	0.00424021	0.00102113	0.000117348	0.00147231	0.0127738	0.00431114	0.00422276	0.0146941	0.000958114	8.64497e-05	0.00233739	0.00412201	0.00423303	0.0160601	0.00155599	0.0115269	0.00790231	0.0127827	0.0120357	0.0094039	0.0114693	0.0128265	0.00013165	0.00468237	0.0156116	0.00183376	0.000272837	0.000856067	0.0195083	0.9956964
30	-624.0483	-889.2648	265.2166	0.790971	0.00113116	0.00246014	0.00815237	7.56873e-05	0.000588971	0.00346614	0.00424638	0.00102262	0.000117519	0.00147446	0.0127924	0.00431742	0.00422891	0.0147155	0.00095951	8.65756e-05	0.00234079	0.00196764	0.0047289	0.0160835	0.00155825	0.0115437	0.00791382	0.0128013	0.0120532	0.0094176	0.011486	0.0128452	0.000131842	0.00618352	0.0156343	0.00183643	0.000273234	0.000857314	0.0195368	1.228241
36	-624.6995	-889.8194	265.1199	0.793147	0.00113427	0.00246691	0.0081748	7.58955e-05	0.000590592	0.00347568	0.00425807	0.00102543	0.000117842	0.00147852	0.0128276	0.0043293	0.00145355	0.0147559	0.00096215	8.68138e-05	0.00238276	0.00197306	0.00474191	0.0161277	0.00156254	0.0115755	0.00793559	0.0128366	0.0120864	0.00944351	0.0115176	0.0128805	0.000132205	0.00620053	0.0156774	0.00184148	0.000273986	0.000859673	0.0195905	1.308031
42	-624.9392	-890.119	265.1798	0.801754	0.00321695	0.00249368	0.00826351	7.67191e-05	0.000597001	0.00351339	0.00430427	0.00103656	0.000119121	0.00149456	0.0129668	0.00437628	0.00146932	0.0146895	0.000972591	0.000131579	0.00240862	0.00199447	0.00200844	0.0163028	0.0015795	0.00237707	0.00802171	0.0129759	0.0122175	0.00954599	0.0116426	0.0130203	0.000133639	0.00280776	0.0158475	0.00365099	0.00027696	0.00190901	0.0198031	1.258984
48	-628.7157	-894.1937	265.478	0.818593	0.00127281	0.00254605	0.00843706	7.83304e-05	0.000609539	0.00358718	0.00439467	0.00105833	0.000121623	0.00152595	0.00536788	0.00446819	0.00150018	0.014998	0.000993018	0.000134342	0.0024592	0.00203636	0.00205062	0.0166451	0.00161267	0.002427	0.00571615	0.0132484	0.0124741	0.00974647	0.0118871	0.0046092	0.000136446	0.00286673	0.0161803	0.00372766	0.000322281	0.0019491	0.020219	0.9894102
54	-621.5611	-886.6453	265.0842	0.792034	0.00123151	0.00246345	0.00816332	7.5789e-05	0.000589763	0.00264227	0.00425209	0.00102399	0.000117677	0.00147644	0.00519372	0.00432323	0.00253464	0.0145114	0.0009608	0.000129984	0.00237941	0.00197029	0.00216956	0.0161051	0.00156035	0.00234826	0.0055307	0.0128185	0.0120694	0.00943025	0.0115014	0.00445966	0.000132019	0.0347782	0.0156554	0.00360672	0.000311825	0.00188586	0.019563	1.336764
