Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2517.071	-2670.217	153.1463	5.368675	1.025459	9.356443	0.1575502	0.949422	0.1902606	4.999342	2.040366
6	-2523.113	-2679.629	156.5157	3.992077	1.025459	7.764036	0.1681167	0.6753309	0.1266912	3.405725	2.610603
12	-2524.672	-2681.853	157.1817	3.992077	1.105832	7.475872	0.1263166	0.6753309	0.1433113	3.259326	2.431923
18	-2529.379	-2684.783	155.4036	3.749329	0.8858363	8.081619	0.126601	0.7755868	0.09971084	4.945102	2.30309
24	-2525.963	-2681.229	155.2661	4.351048	0.989	8.081619	0.126601	0.8608498	0.1825962	5.19776	1.811696
30	-2530.314	-2683.374	153.0595	4.122669	0.9689418	9.315066	0.1618209	1.049292	0.1358997	6.295181	1.707319
36	-2531.936	-2685.069	153.1334	5.051362	0.9753675	9.522353	0.1218915	1.040529	0.1396017	5.079749	2.022678
42	-2534.046	-2687.839	153.7932	3.056611	1.069233	9.684327	0.1446967	1.183216	0.1334498	5.695181	1.679424
48	-2539.18	-2691.187	152.0064	4.606193	0.9680955	10.72193	0.09711685	1.214042	0.1822917	5.994083	1.3559
54	-2540.272	-2698.429	158.1568	4.250705	1.135153	8.323798	0.08332257	0.09477265	0.7766221	3.476959	0.6767979
60	-2538.426	-2692.467	154.0412	4.877995	1.102595	8.615931	0.1358728	1.102735	0.1937346	5.803769	1.388735
66	-2533.69	-2689.535	155.8454	6.071139	1.074876	6.484863	0.135952	0.9797623	0.210912	5.507503	1.51609
72	-2535.384	-2692.552	157.1685	4.656176	0.963865	6.239003	0.1580472	1.016054	0.1608671	5.507503	1.310083
78	-2535.625	-2693.493	157.8678	4.328268	1.053054	5.830294	0.2096212	1.016054	0.1503602	5.293774	1.29029
84	-2534.956	-2691.086	156.1296	4.819407	0.9233111	7.66907	0.2147719	1.016054	0.2048326	5.293774	1.024108
90	-2529.949	-2685.82	155.8717	4.470294	1.091357	8.193176	0.14071	1.016054	0.2048326	5.217011	0.9292003
