Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1656.917	-1820.737	163.8203	4.75424	2.03108	3.079261	0.3261849	0.2494176	1.744359	0.3265404	1.005118
6	-1657.625	-1821.091	163.4664	6.026939	1.270876	3.338655	0.3763493	0.5597437	1.462688	0.2522188	1.14196
12	-1660.583	-1822.709	162.1267	7.036485	1.377978	2.792313	0.508222	1.000655	1.879093	0.4474083	1.272642
18	-1656.802	-1819.341	162.5384	5.09942	1.556479	2.494671	0.7359485	0.4204331	2.519248	0.9158524	1.15349
24	-1651.38	-1813.638	162.2572	7.347718	1.346552	2.361296	0.656352	0.7883223	2.539471	0.4334924	0.9206966
30	-1665.465	-1825.918	160.4532	6.67162	1.470108	2.939971	1.006415	0.7096102	3.362082	0.9393759	0.6150729
36	-1666.404	-1831.219	164.8152	3.999502	1.455332	1.932791	0.7606515	0.2765321	2.427763	0.3725133	0.9020862
42	-1665.133	-1827.122	161.9899	11.01159	1.132336	2.983931	0.4216849	0.2614373	1.9737	0.5487199	0.5473895
48	-1660.247	-1822.836	162.5896	6.706614	1.274431	3.439768	0.4547641	0.4262307	1.9737	0.721863	0.5109439
54	-1661.931	-1822.471	160.5395	9.697982	1.362873	4.066741	0.2463855	0.3230411	2.357464	0.8443215	0.4547835
60	-1653.04	-1814.411	161.3707	8.624991	1.085402	3.777618	0.4710848	0.3181317	2.357464	0.7236042	0.5819681
66	-1653.698	-1813.269	159.5713	8.624991	1.019563	3.737204	0.9022865	0.4865961	3.114484	1.214078	0.711966
72	-1664.258	-1821.853	157.5948	11.21633	0.9176293	5.622101	0.8859855	0.5598173	2.924411	0.7076828	0.6555501
78	-1665.241	-1822.335	157.0935	11.21633	1.308281	6.254757	0.6209992	0.6288983	2.924411	0.4199863	0.5541924
84	-1653.368	-1809.387	156.019	18.20481	1.267374	5.525785	0.6060248	0.6006007	2.732273	0.7276516	0.5467803
90	-1664.854	-1818.382	153.5282	11.99153	0.8001347	7.188472	1.043044	1.028942	4.744095	0.6709716	0.5967543
96	-1655.556	-1813.172	157.6163	7.048633	0.8169572	4.581311	0.7820584	1.13814	4.48828	1.138858	0.8497445
102	-1667.479	-1824.556	157.0765	13.54209	0.8169572	3.569924	0.8264877	0.6291944	4.013075	1.174037	1.164555
108	-1652.116	-1810.416	158.2998	12.21851	1.004859	4.130121	0.8264877	1.015242	2.821798	0.7210732	0.8096768
114	-1655.603	-1814.763	159.1602	8.526034	1.142808	4.202106	0.5573986	0.6361366	3.398	0.9321564	0.7918949
120	-1663.743	-1825.796	162.053	8.092252	1.278705	3.071991	0.320359	0.5877173	0.6641896	2.179711	0.8411378
126	-1659.417	-1822.859	163.442	5.781026	0.9488011	2.708336	0.8885527	0.4538499	0.4615845	2.101724	0.9863509
132	-1662.776	-1822.654	159.8788	12.0481	1.164257	3.401437	0.7572243	0.4495992	0.3929498	2.668871	0.9863509
138	-1669.25	-1825.961	156.7107	17.19292	1.044921	5.580756	0.7572243	0.4495992	0.2664842	2.8684	0.6172698
144	-1652.574	-1814.56	161.9854	9.321498	1.457696	3.096123	0.5110155	0.3994825	1.618992	0.5108515	0.9914317
150	-1652.382	-1815.874	163.4915	6.131329	1.4642	2.820967	0.2480434	0.3193758	2.140364	0.434545	0.914919
156	-1659.297	-1820.6	161.3025	10.95297	1.074983	2.934702	0.6216383	0.365281	2.140364	0.6686564	0.914919
162	-1649.47	-1810.487	161.0171	7.970912	1.195322	3.803618	0.7780386	0.6131869	2.281009	0.3729987	0.9945792
168	-1655.581	-1814.042	158.4605	9.079819	1.072977	4.038635	1.239953	0.827559	3.367217	0.644357	0.9945792
174	-1665.369	-1825.108	159.7391	7.308819	1.462922	2.893108	1.189283	0.6047353	4.012474	0.5028065	0.9202378
180	-1669.732	-1833.182	163.4505	3.749416	0.9137001	2.283881	0.5894921	1.212934	2.766371	0.9423776	0.928177
