Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-615.4544	-781.5825	166.1281	1.062179	4.861112
6	-603.2849	-770.4965	167.2116	1.062179	4.252504
12	-605.86	-773.9102	168.0502	1.03079	3.791529
18	-584.475	-751.7125	167.2375	0.7646672	4.406056
24	-604.4146	-771.7634	167.3489	0.8588253	4.289927
30	-599.2278	-765.4034	166.1756	0.7600326	5.002824
36	-596.1206	-762.9054	166.7848	0.8489934	4.613231
42	-602.9304	-770.6771	167.7466	0.8489934	4.069605
48	-605.0174	-772.6608	167.6434	0.9908953	4.047565
54	-611.7186	-779.8634	168.1448	1.152179	3.666792
60	-605.4193	-773.6535	168.2342	1.113679	3.637329
66	-599.6961	-767.8296	168.1335	0.9767578	3.774654
72	-601.6421	-768.8589	167.2167	0.9848604	4.293376
78	-608.098	-775.6671	167.5691	1.029059	4.068144
84	-609.2982	-777.4244	168.1262	1.029059	3.748703
90	-604.1211	-770.6855	166.5644	0.8189468	4.753388
96	-619.0873	-785.5566	166.4693	0.9461574	4.73543
102	-616.2303	-781.7093	165.4791	0.8231867	5.353375
108	-602.3758	-769.1283	166.7525	0.8902935	4.608183
114	-614.1421	-781.5814	167.4393	0.7650048	4.291841
120	-602.1468	-769.1934	167.0467	0.9671518	4.399478
126	-605.9078	-773.1413	167.2335	0.9695797	4.292531
132	-605.4925	-772.9306	167.4381	0.7650136	4.292531
138	-605.7226	-774.1498	168.4272	0.9733345	3.606778
144	-612.6474	-780.6231	167.9757	1.054829	3.820588
150	-619.198	-785.7584	166.5604	0.9391541	4.688408
156	-605.2265	-772.2787	167.0522	0.7260531	4.532122
162	-608.7161	-775.3796	166.6636	0.6905981	4.769705
168	-597.555	-763.9958	166.4408	0.7409044	4.865922
174	-596.5827	-763.4285	166.8458	0.8997355	4.550475
180	-596.8007	-762.8791	166.0784	0.66603	5.108905
186	-604.3561	-769.9506	165.5944	0.6578763	5.380931
192	-598.8625	-764.2174	165.3549	0.8753068	5.393076
198	-598.0063	-764.803	166.7967	0.9313534	4.560304
204	-612.8398	-779.9833	167.1435	0.7434896	4.470939
210	-594.6103	-760.3337	165.7234	0.7434896	5.262516
216	-598.035	-764.8641	166.8291	0.7826923	4.625552
222	-599.9495	-766.3937	166.4442	0.7368104	4.866283
228	-608.2756	-775.213	166.9373	0.8460813	4.529211
234	-594.46	-760.3731	165.9131	0.6287661	5.22107
240	-606.8644	-772.9031	166.0387	0.8125177	5.049685
246	-606.2324	-772.1856	165.9532	0.8980412	5.049685
252	-604.5597	-772.8976	168.3379	1.243749	3.501402
258	-607.669	-775.7453	168.0763	1.5711	3.463038
264	-605.0299	-771.3319	166.302	1.10652	4.739323
270	-611.5852	-779.1197	167.5344	1.076332	4.060967
276	-594.3141	-761.4859	167.1718	0.8952788	4.369429
282	-604.3505	-770.8552	166.5047	0.8169953	4.787812
288	-601.4708	-768.8798	167.409	0.9582094	4.199518
294	-601.988	-769.3103	167.3223	1.043649	4.200228
300	-605.1504	-772.9132	167.7629	0.8408782	4.064973
306	-604.0232	-770.627	166.6038	0.8408782	4.719118
312	-601.7298	-768.3336	166.6038	0.8408782	4.719118
318	-596.3064	-762.8561	166.5497	0.8949949	4.719118
324	-605.8264	-772.3761	166.5497	0.8949949	4.719118
330	-598.6097	-764.5582	165.9485	0.7372787	5.141404
336	-605.9531	-773.3006	167.3475	0.8002247	4.323862
342	-603.8177	-771.145	167.3272	0.9726791	4.23769
348	-607.0461	-774.531	167.4849	0.8150158	4.23769
354	-598.9962	-765.2364	166.2402	0.7362735	4.980112
360	-601.0745	-767.2996	166.2251	0.8279042	4.937567
366	-597.9421	-764.022	166.08	0.8221829	5.021423
372	-595.7538	-762.9449	167.1911	0.7094048	4.463324
378	-604.8338	-770.4617	165.6279	0.6145009	5.386384
384	-599.9067	-766.5163	166.6096	0.6512055	4.821816
390	-605.0555	-772.4068	167.3514	0.7154268	4.369581
396	-601.8971	-768.3825	166.4853	0.8701109	4.76898
402	-605.1278	-772.9412	167.8134	0.877697	4.015125
408	-608.8912	-776.7511	167.8598	1.012767	3.911277
414	-605.345	-772.6995	167.3545	0.8427038	4.29588
420	-603.1922	-770.6267	167.4345	0.9888446	4.167641
426	-608.8333	-775.7558	166.9225	0.7678554	4.581461
432	-606.3885	-774.1571	167.7685	1.038316	3.948947
438	-614.1625	-781.9852	167.8227	0.9841787	3.948947
444	-604.203	-771.7227	167.5198	1.017206	4.103025
