Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-1337.017	-1507.394	170.3775	0.4610773	2.799205	0.5126112
6	-1338.947	-1508.633	169.6867	1.796754	2.15071	0.5457437
12	-1349.683	-1519.65	169.9668	1.534445	2.133654	0.4608454
18	-1348.781	-1519.874	171.0924	0.6759873	1.863594	0.5573497
24	-1346.64	-1516.898	170.2578	1.47244	1.907498	0.5137456
30	-1351.075	-1520.359	169.2842	1.927572	2.424544	0.4703179
36	-1342.263	-1511.659	169.3962	1.398771	2.834995	0.4389368
42	-1343.192	-1513.085	169.8932	1.904603	1.788826	0.678007
48	-1342.681	-1512.85	170.1684	1.818828	1.60984	0.6572975
54	-1350.261	-1520.035	169.7742	2.07231	1.657971	0.8047923
60	-1350.954	-1521.714	170.7598	1.14389	1.703177	0.6356128
66	-1352.057	-1521.953	169.896	1.521914	2.208066	0.5819859
72	-1345.696	-1515.648	169.9518	1.756173	1.927338	0.5385941
78	-1341.728	-1511.475	169.747	1.27235	2.594092	0.3969718
84	-1355.494	-1524.882	169.3879	1.655368	2.594092	0.5202623
90	-1345.165	-1515.679	170.5143	0.6929341	2.428802	0.5334919
96	-1343.187	-1513.828	170.6409	0.7556012	2.238949	0.5372234
102	-1337.411	-1508.644	171.2333	0.3595514	1.987241	0.6902449
108	-1352.848	-1523.771	170.9228	0.83715	1.861562	0.5968592
114	-1348.581	-1519.17	170.5885	1.598823	1.432662	0.6014124
120	-1345.564	-1516.167	170.6026	1.598823	1.432662	0.5466182
126	-1347.287	-1518.697	171.41	0.6739069	1.520702	0.6409264
132	-1340.765	-1511.629	170.8638	0.4717649	2.277422	0.6206208
138	-1339.743	-1510.868	171.1251	0.4717649	2.040343	0.5217298
144	-1342.844	-1513.606	170.7611	0.838357	2.007487	0.635413
150	-1355.734	-1525.769	170.0344	1.782447	1.815638	0.5551065
156	-1354.007	-1524.27	170.2633	1.782447	1.556281	0.6466879
162	-1350.329	-1520.659	170.3297	1.737966	1.476096	0.7497758
168	-1339.893	-1510.695	170.8018	1.09347	1.738552	0.5480593
174	-1345.17	-1515.888	170.7187	0.8133803	2.101688	0.5480593
180	-1341.806	-1512.554	170.7474	1.0678	1.797189	0.622325
186	-1339.3	-1509.663	170.3629	0.7648682	2.5053	0.4512231
192	-1344.51	-1514.242	169.7322	1.145268	2.730725	0.3874704
198	-1348.791	-1518.708	169.9172	1.227343	2.491919	0.4714827
204	-1343.081	-1513.233	170.152	1.468614	2.016981	0.4836377
210	-1345.414	-1515.25	169.8357	1.72026	2.079816	0.466117
216	-1341.393	-1511.009	169.6154	1.954343	2.029946	0.6517355
222	-1339.973	-1510.274	170.3006	1.16573	2.157836	0.5883767
228	-1354.657	-1525.14	170.4834	0.4722916	2.658222	0.6183183
234	-1344.574	-1515.032	170.4587	0.5205977	2.658222	0.518395
240	-1338.252	-1508.566	170.3143	0.5356049	2.77054	0.411679
246	-1337.952	-1508.006	170.0545	0.9245928	2.651165	0.439736
252	-1344.433	-1513.749	169.3163	1.810384	2.503538	0.439736
258	-1344.883	-1515.152	170.2689	1.444876	1.923719	0.5179366
264	-1337.814	-1508.271	170.4568	1.281239	1.899509	0.5179366
270	-1348.613	-1518.485	169.872	0.726885	3.019517	0.4072091
276	-1345.012	-1513.588	168.576	2.170423	2.890256	0.4731342
282	-1340.64	-1511.22	170.5799	1.150748	1.89462	0.4238933
288	-1350.335	-1520.331	169.9955	0.7220701	2.92057	0.503384
294	-1358.562	-1528.38	169.8189	0.8817892	2.92057	0.4137438
300	-1343.365	-1513.005	169.6403	0.6455607	3.350863	0.4735628
