Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-292.0084	-463.4938	171.4854	1.382831	1.399602
6	-303.2279	-474.8518	171.6239	1.382831	1.289353
12	-300.9975	-471.9055	170.908	1.616008	1.655791
18	-294.8828	-466.494	171.6112	1.616008	1.099413
24	-297.9732	-469.3612	171.388	1.474171	1.404305
30	-302.048	-473.3986	171.3506	1.016822	1.766401
36	-307.1687	-478.929	171.7603	1.016822	1.469576
42	-301.8625	-473.3673	171.5048	1.253497	1.483799
48	-300.5894	-472.0689	171.4796	1.278721	1.483799
54	-293.9196	-465.8128	171.8932	0.9349657	1.430626
60	-288.6977	-460.2976	171.6	0.9851506	1.611732
66	-290.2072	-461.9587	171.7515	0.9066576	1.55836
72	-295.1819	-466.8705	171.6886	1.345298	1.267034
78	-286.5279	-458.2468	171.719	0.6175378	1.787906
84	-290.1024	-461.8342	171.7319	1.479809	1.113601
90	-295.3593	-466.9579	171.5986	1.076644	1.545799
96	-291.8919	-464.136	172.2441	0.9532215	1.126599
102	-296.8268	-468.0395	171.2127	0.585138	2.149276
108	-288.9391	-460.5294	171.5903	0.9823763	1.620761
114	-285.4531	-456.9695	171.5165	0.9846713	1.672123
120	-298.8332	-469.9698	171.1366	1.02552	1.907471
126	-306.6168	-478.094	171.4772	1.33257	1.444712
132	-307.3375	-478.0898	170.7523	0.8486738	2.27648
138	-297.9304	-469.5079	171.5775	0.8486738	1.725204
144	-293.3966	-464.8214	171.4248	1.041932	1.696563
150	-293.3331	-464.1646	170.8315	1.003573	2.124973
156	-301.6811	-472.8385	171.1574	1.064115	1.867062
162	-308.5705	-479.6703	171.0998	1.614515	1.516789
168	-318.554	-489.6886	171.1346	1.614515	1.490682
174	-316.9896	-488.53	171.5404	1.307446	1.415414
180	-298.9624	-470.5467	171.5843	1.196815	1.466568
186	-287.1652	-458.7977	171.6324	1.116545	1.490811
192	-295.4675	-466.774	171.3065	1.238615	1.640629
198	-295.8914	-467.2618	171.3704	0.8357504	1.877547
204	-302.9505	-474.5131	171.5626	1.126641	1.535423
210	-294.9367	-466.5292	171.5926	1.34594	1.344335
216	-301.7405	-473.1795	171.4389	1.295619	1.501653
222	-295.1089	-466.5309	171.422	1.828904	1.077539
228	-282.5985	-453.7443	171.1458	2.333226	0.8374156
234	-290.9539	-463.0012	172.0472	1.253678	1.029938
240	-292.0379	-463.9167	171.8788	1.452122	1.000369
246	-295.4342	-466.8084	171.3742	1.20117	1.618826
252	-289.609	-460.9242	171.3151	1.141703	1.703582
258	-291.2189	-462.713	171.4941	0.9627793	1.703582
264	-286.6813	-458.1292	171.4478	1.657136	1.207391
270	-289.6787	-461.3994	171.7207	1.291256	1.285076
276	-293.1594	-464.8238	171.6645	1.534821	1.124805
282	-299.8886	-471.5766	171.688	1.534821	1.103436
