Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1526.806	-1693.352	166.546	1.062635	1.128133	2.84646	0.03950764	0.2977209	2.328164	0.1057754	1.743498
6	-1545.906	-1709.999	164.0926	0.865104	1.014966	3.665493	0.1148454	0.4035809	3.26192	0.02726266	2.345724
12	-1527.203	-1689.524	162.321	0.7418468	1.140919	4.344579	0.1134455	0.51344	3.706949	0.04558696	2.667355
18	-1534.136	-1698.465	164.3294	0.7626292	1.068182	3.479109	0.1213093	0.4736997	3.005802	0.0882845	2.418407
24	-1515.417	-1677.638	162.2215	1.127564	1.068182	3.916732	0.1149992	0.4198082	4.089403	0.07020674	2.607787
30	-1514.351	-1678.365	164.0138	0.811335	1.06556	3.856711	0.06816656	0.4198082	3.458595	0.06886851	2.141097
36	-1519.718	-1681.926	162.2078	0.7283585	1.027483	3.856711	0.09999079	0.420656	3.660253	0.07460715	3.180753
42	-1523.912	-1687.449	163.5373	0.8483625	1.05226	4.57701	0.05436486	0.3607481	2.790624	0.09376616	2.428715
48	-1527.714	-1692.293	164.579	0.7909418	1.114035	4.57701	0.08257825	0.298381	2.790624	0.04113546	1.798221
54	-1530.04	-1692.629	162.5899	0.8089985	1.12693	5.663303	0.09379807	0.4502841	3.461136	0.05698508	1.814109
60	-1528.303	-1694.147	165.8446	0.7981615	1.010404	4.014984	0.07255433	0.3250823	2.105163	0.079737	1.814109
66	-1534.831	-1697.921	163.0899	0.7981615	0.9870784	5.027128	0.07129633	0.3975007	3.774312	0.09276597	1.82277
72	-1524.257	-1690.221	165.9632	1.264807	0.9442237	3.631814	0.08965306	0.3975007	2.368913	0.05133147	1.486088
78	-1521.374	-1684.725	163.3501	1.139739	0.9245643	5.162956	0.1261002	0.5060967	4.047495	0.02616728	1.002218
84	-1524.866	-1687.526	162.6599	1.221639	1.046496	5.696576	0.05212127	0.4120624	4.124109	0.0729028	1.000798
90	-1519.758	-1682.272	162.5143	1.001398	1.035833	4.794171	0.03743574	0.4691975	5.116389	0.0928145	1.205113
96	-1510.487	-1674.797	164.3104	0.9567792	0.9262146	3.876785	0.05523086	0.4769275	3.674713	0.1018471	1.725968
102	-1522.903	-1685.126	162.2236	2.007018	0.9262146	2.90056	0.08561642	0.6687761	4.786642	0.1136644	2.218837
108	-1517.177	-1680.322	163.1451	1.337516	1.023523	2.368751	0.1136026	0.7886952	4.786642	0.1431929	2.181243
114	-1523.163	-1683.198	160.0356	1.150577	1.023523	3.542958	0.2480689	0.796679	7.659426	0.1309049	1.576552
120	-1524.363	-1684.74	160.3774	1.16246	1.113348	3.805827	0.1605551	0.997116	7.096347	0.08473378	1.419116
126	-1533.612	-1695.269	161.6564	0.8387016	1.03772	3.461923	0.1178501	0.9107989	6.74671	0.1504259	1.321136
132	-1530.13	-1688.127	157.9973	0.9583344	1.081923	5.348224	0.1820267	7.812596	0.1499423	1.116486	1.53273
138	-1526.43	-1681.49	155.0601	0.8678959	0.9246232	6.239657	0.1922187	10.32202	0.1168613	1.126314	1.377627
144	-1518.661	-1684.98	166.3186	1.116128	0.982426	2.88527	0.04966236	0.3823818	2.58135	0.05951083	1.72873
150	-1518.876	-1685.206	166.3296	1.392359	0.979936	2.394223	0.06809624	0.4220179	2.58135	0.04296817	1.847515
156	-1511.698	-1675.638	163.9403	1.200499	1.039827	4.008141	0.09194421	0.3743381	3.694615	0.05101027	1.71143
162	-1524.16	-1689.446	165.2863	1.13884	1.150589	3.244621	0.06647549	0.3510738	2.635145	0.06281797	2.028811
168	-1522.242	-1687.394	165.1515	1.061781	1.09217	3.244621	0.1022009	0.6220512	2.635145	0.0691092	1.99993
174	-1530.777	-1695.499	164.722	0.8677793	1.061025	2.794862	0.06891279	0.6220512	3.864186	0.0768007	1.933106
180	-1518.19	-1684.138	165.9477	1.041939	1.151781	2.795577	0.1050598	0.4121973	3.159349	0.04810189	1.521966
186	-1515.303	-1681.639	166.3357	0.9061709	0.9726479	3.727051	0.0643479	0.3173236	2.304134	0.04810189	1.511213
192	-1516.753	-1683.722	166.9699	1.051692	1.17618	2.853803	0.05991555	0.3518555	2.173199	0.03985167	1.511213
198	-1518.442	-1685.343	166.9013	0.8420775	1.005143	3.069942	0.05991555	0.4498313	2.552207	0.06891234	1.297855
204	-1510.959	-1678.366	167.4076	0.7096967	1.066251	3.111394	0.06858382	0.3877974	2.420033	0.08056124	1.026735
210	-1514.34	-1682.061	167.7212	0.8946091	1.066251	2.834162	0.05241949	0.3205435	2.341835	0.0699997	0.9838331
216	-1525.595	-1692.77	167.1751	1.189938	0.967899	3.194517	0.04451415	0.3318331	2.341835	0.04580537	0.9946691
222	-1521.816	-1689.602	167.7858	1.108392	0.8737557	3.056342	0.05701569	0.3566173	2.121781	0.04668989	0.8691316
228	-1521.896	-1690.657	168.7608	0.8623355	1.117045	2.562604	0.03443359	0.3417041	1.567215	0.04092704	0.9977618
234	-1524.848	-1693.73	168.8823	0.7816839	1.113612	2.445212	0.03443359	0.2581893	1.631781	0.07765833	1.056613
240	-1540.863	-1708.186	167.3231	1.069188	0.9724532	3.196632	0.06374433	0.4829812	1.969594	0.1169628	1.086986
246	-1533.142	-1698.731	165.5895	0.9697081	1.032698	4.025743	0.1284209	0.4392165	2.82605	0.09301808	1.168103
252	-1520.662	-1684.653	163.9908	0.8550859	1.187219	4.94184	0.0910837	0.5465079	3.253639	0.07219798	1.307623
258	-1520.676	-1686.367	165.6915	0.7422989	1.00952	3.880001	0.07495597	0.4949459	3.253639	0.1207296	1.013421
264	-1533.315	-1698.456	165.1414	0.7898783	1.135519	3.896522	0.05345307	0.598709	3.254635	0.09454244	1.284622
270	-1529.083	-1693.063	163.9805	0.7123859	1.079971	4.625821	0.05345307	0.5693463	3.967204	0.08682225	1.188056
276	-1528.503	-1692.432	163.9295	0.7707466	1.007584	4.785773	0.1015804	0.4860912	3.967204	0.1256407	1.103246
