Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-698.2473	-867.4804	169.2331	1.70614	1.040488	1.147521	1.346401
6	-690.2499	-859.5542	169.3043	1.70614	1.002918	1.021075	1.419102
12	-692.5199	-861.8164	169.2965	1.308925	1.593856	0.8473427	1.404522
18	-695.3514	-865.0108	169.6594	1.538396	0.8433743	0.7498732	1.590157
24	-696.5328	-866.0524	169.5196	1.538396	1.240414	0.9234022	1.259504
30	-696.2	-865.9394	169.7394	0.9324077	1.354135	1.164965	1.275361
36	-684.1164	-853.0537	168.9374	1.473498	1.07854	2.053972	0.9600069
42	-691.3743	-861.7928	170.4185	0.7685988	1.244433	1.056098	1.004779
48	-684.1561	-854.2486	170.0925	1.139355	1.061733	1.195487	1.004779
54	-692.4165	-862.1882	169.7717	1.221795	1.08006	1.195487	1.207
60	-702.6619	-872.2421	169.5801	1.743419	0.7783694	1.301843	1.114215
66	-706.5086	-875.5098	169.0012	1.895851	1.605955	0.882769	1.166733
72	-700.0667	-870.1445	170.0779	1.103188	0.8168291	0.9660283	1.449938
78	-692.5835	-862.5768	169.9934	1.134217	0.9095028	0.9522434	1.431497
84	-703.2242	-873.0515	169.8273	1.091261	1.16304	0.8756907	1.456379
90	-702.4337	-871.4678	169.0341	1.472402	1.809652	0.8724413	1.314933
96	-704.1318	-873.7546	169.6228	1.167354	1.332394	1.287977	1.084433
102	-709.2529	-878.3249	169.072	1.867527	0.7792245	1.389219	1.374426
108	-701.4419	-871.2978	169.8559	1.344559	0.7601695	1.03745	1.425763
114	-712.6744	-881.9091	169.2347	1.357934	1.644346	0.9599189	1.289712
120	-694.5023	-864.5645	170.0622	1.221951	0.9694359	1.120979	1.114203
126	-685.2728	-854.9923	169.7195	1.475451	0.9694359	1.120979	1.201036
132	-684.3049	-854.0282	169.7234	1.497801	0.9694359	0.9610905	1.313156
138	-697.2375	-866.4363	169.1989	1.497801	1.092467	1.455848	1.236531
144	-695.7397	-865.0077	169.268	1.324637	1.541546	1.276094	1.09773
150	-691.1307	-860.4778	169.3471	1.766782	0.8939889	1.396398	1.118067
156	-691.207	-860.6873	169.4803	1.456158	1.196287	1.200463	1.159455
162	-697.9444	-867.5173	169.5729	1.488702	1.307033	1.159998	0.9795951
168	-692.6317	-862.3735	169.7419	1.516716	0.6807382	1.475546	1.080254
174	-702.501	-871.5438	169.0428	1.84173	0.9470598	1.214234	1.422141
180	-704.0033	-873.4368	169.4335	1.604907	0.9470598	1.474014	1.052507
186	-704.5395	-873.4198	168.8803	2.061302	1.137368	1.464909	1.025944
