Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-889.1923	-1056.985	167.7923	3.133967	1.77726	0.2508558	2.025961	0.2210527	0.1912699	1.141483
6	-888.6451	-1056.566	167.921	1.906149	2.178562	0.2273951	2.267862	0.2381598	0.08372787	1.377101
12	-891.1234	-1059.408	168.2851	2.010317	2.04463	0.1087956	2.012697	0.2473418	0.1291938	1.377101
18	-896.4246	-1064.315	167.8906	2.010317	3.056337	0.2022834	1.714384	0.2963127	0.05749186	1.043692
24	-888.2632	-1056.729	168.4661	1.783149	2.71824	0.1949707	1.714384	0.0978178	0.04240973	1.205863
30	-886.0203	-1054.189	168.1687	2.180334	2.019201	0.1843233	1.645875	0.1483731	0.232914	1.593783
36	-885.7156	-1054.227	168.5118	2.180334	1.539531	0.1341685	1.893537	0.259582	0.1923764	1.496481
42	-884.3072	-1052.901	168.5943	1.821099	1.790606	0.3160776	1.859366	0.09968668	0.175101	1.496481
48	-886.6071	-1054.232	167.6253	2.650456	1.882307	0.1859836	2.379144	0.1572415	0.3058603	1.200727
54	-906.3503	-1074.131	167.7807	2.773848	1.359239	0.1972495	2.892027	0.04600012	0.2923741	1.091875
60	-893.3606	-1060.991	167.6301	2.610303	0.8548359	0.2469162	3.416693	0.2781155	0.3243628	1.032817
66	-901.9855	-1071.094	169.108	2.024368	0.8836708	0.2897423	2.326	0.1767481	0.1920174	1.247601
72	-894.5075	-1063.425	168.9177	1.627059	1.191082	0.289465	2.234755	0.4144198	0.1852603	1.323028
78	-897.4123	-1066.127	168.7145	2.194265	1.286252	0.4319767	2.085691	0.2164983	0.1852603	1.175511
84	-899.3967	-1068.561	169.1645	2.540758	1.378789	0.1736114	0.2249477	0.1585827	1.864312	0.8616134
90	-880.3811	-1050.17	169.7885	1.59059	1.937955	0.2174413	0.1378699	0.1651423	1.58694	0.7658765
96	-889.4746	-1059.227	169.752	1.404929	1.744925	0.0549517	0.1253378	0.2326574	1.921204	0.9749661
102	-891.1466	-1060.464	169.3176	1.644008	2.064148	0.114322	0.1644833	0.2200407	1.815487	0.8793895
108	-885.4357	-1054.195	168.7594	1.89109	2.366584	0.09843514	0.1644833	0.2295779	1.873709	0.8611561
114	-888.5309	-1055.987	167.4565	2.778935	2.38489	0.2546462	0.1994541	0.2853989	2.161673	0.9132071
120	-891.4811	-1059.18	167.6993	1.370887	2.821815	0.2032916	0.4813892	0.1385128	2.499542	0.9950401
126	-900.9611	-1069.096	168.1346	2.823969	1.845375	0.2032916	0.2379862	0.1875531	2.023235	0.9950401
132	-898.348	-1067.381	169.0327	2.579215	1.331321	0.1043386	0.2081058	0.1378089	2.023235	0.9697942
138	-877.5963	-1047.728	170.1314	2.342641	1.36087	0.09817486	0.08578505	0.145586	1.375946	0.757508
144	-885.8562	-1056.83	170.974	1.234584	1.270794	0.1480413	0.09274576	0.2235376	1.375946	0.8780481
150	-893.1047	-1063.24	170.1354	1.255352	2.017108	0.2095209	0.1055831	0.09497611	1.502101	0.8780481
156	-885.61	-1056.238	170.6281	1.255352	1.348006	0.06052576	0.171291	0.1866335	1.502101	1.052791
162	-880.0326	-1049.796	169.7633	1.638859	2.194372	0.104271	0.108874	0.1877948	1.28182	0.9461769
