Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-614.1023	-779.7024	165.6001	0.5076919	1.325094	0.9215956	4.254962
6	-608.5134	-774.7892	166.2758	0.4677805	1.119948	1.066226	3.925102
12	-606.2343	-772.1742	165.94	0.4677805	0.9677615	0.924169	4.283743
18	-592.6288	-758.938	166.3092	0.2745599	1.020156	0.8653653	4.187576
24	-594.9156	-761.2783	166.3628	0.2949001	0.9869602	1.004051	4.08555
30	-600.2641	-766.7817	166.5175	0.1487464	0.9869602	0.9273234	4.124353
36	-599.0571	-765.8783	166.8212	0.05909604	1.362015	1.15161	3.660706
42	-597.5804	-764.2781	166.6977	0.09189524	1.507643	0.959956	3.744047
48	-609.4865	-774.8972	165.4107	0.2050233	1.171708	0.9343671	4.609674
54	-604.15	-770.2139	166.064	0.08046097	0.9301143	1.011595	4.404374
60	-599.2975	-766.8712	167.5736	0.1837908	0.6445046	0.944142	3.677958
66	-612.8745	-778.7885	165.914	0.4279528	1.25998	0.8754825	4.184207
72	-601.4972	-768.2069	166.7097	0.0638353	1.009498	1.115362	3.942952
78	-606.7472	-773.3427	166.5955	0.2278122	0.8341907	1.115362	4.01418
84	-613.9209	-779.094	165.1731	0.3592909	1.24294	0.8973128	4.637868
90	-605.7483	-771.1806	165.4322	0.2870974	0.8288989	0.9582642	4.729303
96	-601.0376	-767.1321	166.0945	0.158369	0.8461612	0.9942667	4.399957
102	-610.0984	-774.6799	164.5815	0.4551986	0.707779	0.86613	5.224356
108	-615.596	-782.2364	166.6403	0.1237256	0.707779	0.7785235	4.308078
114	-604.9515	-771.3221	166.3706	0.0229975	1.140108	1.164743	4.057436
120	-639.9236	-806.1701	166.2465	0.5194485	1.950931	1.527014	3.194632
126	-613.2313	-780.3827	167.1514	0.55581	1.106117	1.371405	3.194632
132	-597.1621	-763.8075	166.6453	0.3213609	1.407447	1.215944	3.547949
138	-593.8616	-760.1868	166.3251	0.3232747	1.589177	1.002408	3.757369
144	-604.9892	-771.9424	166.9532	0.08500661	1.037169	1.146	3.757369
150	-609.3125	-775.2114	165.8989	0.2761728	0.9894329	0.8939407	4.420028
156	-627.0848	-792.8908	165.806	0.2773922	0.9207676	1.054169	4.420028
162	-605.2908	-770.155	164.8642	0.2773922	1.117861	0.8654768	4.942783
168	-622.5768	-786.7993	164.2225	0.111942	0.8452735	0.8554276	5.544622
174	-606.5654	-772.2829	165.7175	0.3799335	0.9469991	0.7805404	4.551405
180	-600.3941	-766.3258	165.9317	0.163906	0.8137452	0.8362238	4.595209
186	-618.2036	-784.0681	165.8645	0.1418197	1.270204	0.8282864	4.39523
192	-617.2144	-781.5679	164.3535	0.1798819	0.9542067	0.7381869	5.44016
198	-604.4711	-769.6653	165.1942	0.4560361	0.9542067	0.8015996	4.785977
204	-605.8668	-771.3406	165.4738	0.04711784	0.9538756	0.945052	4.778303
210	-608.4996	-775.4994	166.9998	0.1876185	1.170589	1.067078	3.639953
216	-598.1759	-765.4042	167.2283	0.1426758	0.8531081	0.8674882	3.831703
222	-610.8864	-776.5882	165.7018	0.6496555	1.19962	1.270609	3.987448
228	-596.1997	-763.5802	167.3805	0.4282526	1.19962	1.0512	3.26918
234	-598.9658	-765.3526	166.3868	0.1423681	0.9250345	0.7911325	4.314441
240	-602.2975	-768.2798	165.9823	0.281451	1.287184	0.7184096	4.302553
246	-609.8941	-775.8411	165.947	0.3482445	0.7857086	0.8138499	4.510924
252	-590.4563	-756.1765	165.7201	0.1202545	1.130372	1.031797	4.451695
258	-607.2679	-773.6188	166.3509	0.1202545	0.7926054	1.031797	4.284933
264	-610.7891	-777.1963	166.4073	0.0639405	0.7926054	1.031797	4.284933
270	-606.3405	-772.8766	166.5362	0.002806922	0.753259	1.091089	4.234355
276	-604.0951	-769.6899	165.5949	0.1738709	0.8149548	0.7536774	4.823571
282	-616.7328	-782.3498	165.6169	0.1904967	0.7610566	0.7765574	4.818282
288	-608.9621	-775.2868	166.3247	0.3164223	0.6826303	0.9870753	4.272672
294	-607.2927	-772.3258	165.0331	0.6283191	0.8061878	0.900842	4.80609
300	-597.5526	-762.6588	165.1062	0.2259048	0.9789674	0.8548425	4.919864
306	-590.5745	-756.1947	165.6202	0.2759591	1.525313	0.9262563	4.264463
312	-599.1366	-764.8899	165.7533	0.1457983	0.6946964	0.8603421	4.75503
318	-590.8366	-756.8525	166.0158	0.2903918	1.091412	0.8239124	4.328009
324	-600.8557	-766.3706	165.5149	0.1196319	0.7082383	0.8592036	4.896276
330	-617.7622	-781.892	164.1297	0.06367843	0.7353776	0.6224989	5.807901
336	-606.7364	-772.4673	165.7309	0.1813886	1.166044	0.798112	4.522807
342	-604.9432	-771.0848	166.1415	0.1210548	0.8276298	0.8398375	4.491721
348	-608.1886	-773.4866	165.2981	0.4959987	1.302589	0.9883859	4.40689
354	-613.2358	-779.9919	166.7561	0.2190806	0.812252	1.084655	3.957189
360	-618.2557	-784.645	166.3893	0.06078497	1.062864	1.014861	4.154347
366	-601.8102	-768.9765	167.1663	0.1867165	0.9630964	1.12379	3.630952
372	-600.6271	-766.5848	165.9577	0.1847329	0.8882809	0.9672053	4.453965
378	-614.5734	-780.1141	165.5407	0.1847329	1.313691	0.9627045	4.453965
384	-601.8944	-767.5852	165.6908	0.1356929	1.354853	0.8852885	4.418254
390	-607.2166	-772.7298	165.5132	0.258623	0.9265847	0.9891013	4.628484
396	-602.2039	-768.2647	166.0607	0.06910959	0.724818	0.8112878	4.637754
402	-611.0961	-777.3463	166.2502	0.1759691	0.9099633	1.067381	4.224826
408	-606.0582	-773.3886	167.3304	0.0004476692	0.9042847	1.067381	3.710421
414	-613.9189	-781.2764	167.3575	0.0002319381	0.9707579	1.067381	3.656468
420	-598.5455	-763.7318	165.1864	0.00155686	1.055992	1.004063	4.87416
426	-591.6816	-757.9501	166.2686	0.00598127	0.9322818	1.004063	4.333931
432	-608.8421	-775.2089	166.3668	0.002241971	0.9949151	0.9532399	4.273832
438	-593.0683	-759.6028	166.5345	0.05524544	0.8937306	0.833453	4.273832
444	-600.9757	-767.2303	166.2547	0.1820159	0.6973087	0.8519788	4.45682
450	-616.2613	-782.1253	165.864	0.3139727	0.7013635	0.8769668	4.586125
456	-608.8003	-774.1208	165.3205	0.0387212	0.771504	0.8769668	5.006302
462	-609.0188	-774.5284	165.5096	0.06873843	0.9220861	0.809639	4.83948
468	-603.2411	-769.1963	165.9551	0.2556592	0.8901755	0.8405079	4.485752
474	-604.3695	-770.4858	166.1163	0.1039792	1.001353	0.7201105	4.485752
480	-610.9733	-777.6918	166.7184	0.3820557	0.6162463	0.7413447	4.184399
486	-606.8638	-771.3613	164.4975	0.1214497	0.8543096	0.7844534	5.422259
492	-607.7294	-772.5843	164.8549	0.4416244	1.144624	0.7968396	4.879961
498	-624.5362	-790.8028	166.2665	0.094374	1.363273	1.129609	3.971535
504	-609.5838	-776.1949	166.611	0.02108618	0.9677722	1.019731	4.102102
510	-601.0006	-767.0729	166.0723	0.08491537	0.8527856	0.9836494	4.45614
516	-610.2529	-776.7769	166.524	0.1105417	1.329076	0.9836494	3.917302
522	-607.4836	-774.172	166.6884	0.2379649	0.9158427	1.100825	3.917302
528	-597.449	-763.7654	166.3164	0.3348346	0.9053657	1.100825	4.080507
534	-601.1001	-767.5599	166.4598	0.5817771	0.6597477	0.8301846	4.146107
540	-604.8614	-770.8031	165.9417	0.118329	1.119352	1.11736	4.285562
546	-600.58	-766.9672	166.3872	0.04105835	0.7797267	0.7994422	4.447418
552	-598.8918	-764.2637	165.3719	0.2187512	0.8408894	0.7695032	4.899831
