Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-135.9114	-304.852	168.9405	0.2487679	0.7878264	3.269374
6	-122.0742	-291.5844	169.5103	0.7112973	0.5743552	2.778677
12	-125.2634	-295.1959	169.9325	0.9672743	0.5743552	2.357351
18	-118.9289	-288.9807	170.0518	0.208417	0.841344	2.590856
24	-126.7477	-296.5954	169.8477	0.7688498	0.9093239	2.324463
30	-134.8331	-304.7573	169.9241	0.7688498	0.6041462	2.468971
36	-133.9229	-303.2411	169.3182	0.5311556	1.210839	2.616463
42	-137.2256	-307.1885	169.9628	1.354552	0.8606672	1.89666
48	-130.6403	-297.0932	166.4529	1.242575	0.6131532	4.232752
54	-144.2986	-311.0307	166.7321	1.276633	0.2998734	4.232752
60	-146.1272	-315.3649	169.2377	0.1352077	0.7818576	3.164239
66	-150.4066	-319.7604	169.3537	0.423522	0.7529408	2.939707
72	-139.4944	-306.2494	166.755	0.7022819	0.5258315	4.416795
78	-141.3191	-310.6549	169.3358	0.7022819	0.9018963	2.690517
84	-146.4909	-314.7939	168.3029	1.318609	1.503394	2.576372
90	-135.3282	-302.7885	167.4603	0.2581963	0.7873713	4.120722
96	-131.0703	-298.7009	167.6305	0.1133383	0.6791862	4.167823
102	-138.3888	-306.3849	167.9962	0.5229915	0.6651755	3.731928
108	-128.9808	-299.3014	170.3205	0.1288392	0.3500276	2.776545
114	-131.9458	-296.9521	165.0064	0.8562488	0.3997603	5.37537
120	-134.8826	-301.1051	166.2225	0.5142059	0.6859163	4.73142
126	-132.1184	-300.7123	168.5938	0.7302851	0.7884309	3.189271
132	-129.5962	-297.2753	167.679	0.3745399	0.5806838	4.047582
138	-136.9023	-304.4436	167.5413	0.4373132	0.3546136	4.218814
144	-139.6193	-305.058	165.4386	2.329014	0.7868037	4.093057
150	-145.6002	-313.8484	168.2483	0.9900226	0.5633831	3.372664
156	-139.5072	-307.2741	167.7669	1.500904	0.6066025	3.329896
162	-139.632	-307.4526	167.8206	0.5951232	1.167737	3.500316
168	-135.8689	-304.6685	168.7996	0.3142962	0.5048756	3.479726
174	-150.1224	-319.8295	169.7071	1.194907	0.9184633	2.134537
180	-152.626	-320.5773	167.9512	0.2428117	0.6856777	3.907184
186	-142.3598	-311.0591	168.6993	0.1449776	0.7496533	3.494249
192	-155.5161	-323.159	167.6429	0.9918345	1.7644	3.018455
198	-151.6622	-319.7888	168.1266	0.2388865	0.6871513	3.807856
204	-145.2986	-314.0619	168.7633	0.5608186	0.6700678	3.2593
210	-147.7233	-316.7866	169.0633	0.5075984	0.7437958	3.068976
216	-147.5087	-315.7705	168.2618	0.5075984	0.7512624	3.536948
222	-133.6141	-302.005	168.3909	0.3057615	0.8239698	3.536948
228	-136.517	-305.4105	168.8935	0.00850236	0.6146708	3.539276
234	-129.2727	-298.4633	169.1905	0.09377178	0.5096902	3.377162
240	-127.9694	-296.2538	168.2844	1.48204	0.7440533	2.95156
246	-118.1802	-288.1639	169.9837	0.3302077	0.6868607	2.653128
252	-134.8618	-301.3611	166.4993	0.5293302	0.6203139	4.604705
258	-127.9702	-297.4638	169.4935	0.5557708	0.6227959	2.853952
264	-131.3231	-299.0432	167.7201	0.5557708	0.709641	3.846482
270	-129.8055	-299.1648	169.3593	0.7912926	0.8627618	2.645357
276	-145.0372	-313.1666	168.1295	1.830562	1.733279	2.217087
282	-146.5739	-315.8435	169.2696	0.888622	1.178944	2.443857
288	-144.9504	-313.3841	168.4337	0.6167201	1.620417	2.85471
294	-137.408	-306.117	168.709	1.290066	2.050949	1.982942
300	-130.6679	-298.7239	168.056	0.6929097	1.432265	3.148543
306	-124.1493	-294.0681	169.9188	0.505659	1.432265	2.110821
312	-127.3751	-297.6845	170.3094	0.400649	1.377956	1.957464
318	-124.1086	-294.3915	170.2828	0.2018093	1.450406	2.059306
324	-126.6831	-296.2111	169.528	0.3336922	1.056302	2.704023
330	-124.0642	-293.8027	169.7386	0.1747546	1.154283	2.61187
336	-138.5145	-307.9844	169.4699	0.7624724	1.061886	2.470796
342	-137.7883	-306.5813	168.7929	0.7880663	0.4779356	3.221029
348	-138.7299	-306.5608	167.8309	1.585042	0.5973899	3.247991
354	-144.5906	-313.7144	169.1238	0.8415037	0.823075	2.783277
360	-134.9553	-305.4928	170.5375	0.06113455	0.7825481	2.416123
366	-139.7932	-309.1195	169.3263	0.3080331	0.6582366	3.082171
372	-149.596	-315.453	165.8571	0.5288476	0.7658536	4.882598
378	-152.3621	-318.3736	166.0115	0.4823386	0.4641066	4.990431
384	-131.4394	-300.7818	169.3425	0.5788115	0.7035498	2.882571
390	-128.9498	-298.167	169.2172	0.8921264	0.7035498	2.768332
396	-132.9415	-302.5175	169.576	1.030084	1.078418	2.222761
402	-125.6088	-295.2551	169.6463	0.9597848	1.078418	2.222761
408	-128.4108	-297.2638	168.853	1.367906	1.463573	2.222761
414	-135.1822	-304.4307	169.2485	0.6775978	0.9221726	2.746733
420	-144.4038	-311.9535	167.5497	1.216268	0.52346	3.671191
