Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-55.44274	-219.4457	164.0029	2.957708	2.551444	0.9301959	0.7321251	4.054754	0.4390501	0.7973992
6	-73.34142	-234.2256	160.8842	9.042711	3.268206	1.041991	0.3497785	4.054754	0.2813553	0.5483723
12	-57.53805	-224.3127	166.7747	1.30702	4.171992	0.4271502	0.1968329	0.6794537	1.948168	0.57045
18	-52.3438	-220.6042	168.2604	2.094282	3.116345	0.1803619	0.04983621	1.735221	0.1077884	0.3599155
24	-60.99095	-227.8336	166.8426	3.731526	3.953335	0.565462	0.2645255	0.386204	0.08233205	0.9226621
30	-53.90302	-221.344	167.441	2.293683	2.959589	1.340307	0.1056665	0.7347683	0.3866585	1.059646
36	-60.74901	-223.8774	163.1284	7.583264	3.614946	1.926827	0.9174544	0.2228372	0.5432054	0.7261322
42	-56.32293	-219.9886	163.6657	2.720462	1.968639	4.460326	0.4615969	0.553472	0.9454012	1.539394
48	-70.11068	-230.7769	160.6662	4.673848	1.968639	6.521651	0.4615969	0.3871426	1.745356	0.6315451
54	-69.28139	-231.029	161.7476	5.573903	2.183498	4.300009	0.624974	0.7056962	1.745356	0.5732153
60	-65.98162	-227.2252	161.2436	1.680372	5.342531	3.349988	0.3535289	2.450134	1.058864	0.3477462
66	-55.53721	-218.1155	162.5783	1.481065	2.257955	0.3425859	1.631582	0.2662266	6.578268	1.076522
72	-58.84263	-227.2781	168.4355	0.4711931	3.756714	0.4539973	0.4514813	0.1842264	1.426169	0.9647947
78	-54.82332	-222.4448	167.6215	0.7449123	4.40266	0.7247414	0.1490381	0.3322692	1.522429	0.5720152
84	-48.78061	-218.1166	169.336	0.9451469	2.931875	0.4383785	0.1032635	0.3617689	1.393403	0.5241916
90	-49.46163	-216.7775	167.3158	0.4816052	4.705011	0.02631641	0.09208027	0.5117847	2.320179	0.5428754
96	-63.20215	-228.3399	165.1377	0.6411244	4.865119	0.4032454	0.09750762	1.756333	2.59501	0.4711867
102	-72.99493	-231.3723	158.3773	4.684519	1.917183	0.4670627	0.2497636	6.483406	2.531138	2.089182
108	-62.67691	-227.0179	164.341	6.637795	1.645604	0.5770851	0.09732607	0.616644	2.531138	1.586317
114	-50.66337	-217.3848	166.7214	2.449824	1.276185	0.4102329	0.4806289	1.051242	2.531138	1.378368
120	-73.70929	-227.1274	153.4181	8.271936	1.90204	0.6732706	7.697555	2.47901	1.616183	2.493277
126	-66.35048	-231.8473	165.4968	5.052356	1.867548	0.6697921	1.192971	0.5698594	1.550504	0.9215893
132	-64.05371	-231.9181	167.8644	1.915125	1.274851	0.8320247	0.3258576	0.6288563	2.368075	1.048021
138	-62.39347	-229.7915	167.398	2.290768	1.274851	1.191406	0.7244136	0.142976	2.368075	0.9293277
144	-59.41533	-226.272	166.8567	1.719084	3.000712	0.8990162	0.2652367	2.071085	0.5747231	0.8321908
150	-52.13036	-216.7872	164.6568	0.9195278	2.509258	1.296132	1.144688	3.544733	0.7436909	1.34147
156	-57.36595	-224.843	167.477	1.832235	1.718499	0.4182096	0.6743717	2.375939	0.3199061	1.37478
162	-70.34627	-237.1062	166.7599	3.371066	2.649805	0.5694395	2.040285	0.02777102	0.2241499	0.210558
168	-60.45006	-228.4632	168.0132	3.628959	1.522052	0.06381681	2.040285	0.06086984	0.3439243	0.1901231
174	-61.08408	-231.5818	170.4977	1.052352	1.507312	0.2437289	1.811949	0.04694463	0.2083318	0.278198
180	-61.22989	-230.9412	169.7114	1.052352	2.127557	0.7144193	1.508676	0.1804215	0.1446093	0.3338818
186	-63.15379	-228.765	165.6112	4.589819	2.584461	0.9539904	2.03219	0.5018744	0.1211408	0.4040087
192	-59.63289	-228.2187	168.5858	1.740366	2.028289	0.05654161	2.226473	0.5713497	0.3336843	0.5249177
198	-60.99338	-229.745	168.7516	0.7290201	4.103783	0.01662908	1.149457	0.5810719	0.1666194	0.4398946
204	-55.23126	-225.3127	170.0815	2.033025	1.829541	0.02743591	1.070685	0.2113413	0.1666194	0.8417452
210	-61.37583	-228.0552	166.6794	2.432611	1.771251	0.1391924	1.070685	2.600241	0.2984158	1.318777
216	-80.54344	-249.7412	169.1978	2.379294	1.30024	0.1605334	0.2427509	1.360168	0.5877451	1.107077
222	-83.07381	-246.9516	163.8778	4.014524	3.989823	2.852086	0.2973519	0.3651534	0.7514996	0.6106967
228	-78.2297	-240.2173	161.9876	1.759941	4.495349	3.621493	0.5605699	1.641429	1.470294	0.4354597
234	-60.62641	-228.4896	167.8632	0.9273605	2.590918	0.3937913	1.574878	0.313324	1.761128	0.7374
240	-67.95097	-238.4631	170.5121	0.9273605	2.742473	0.1206607	0.749591	0.1661525	0.1633951	0.7988173
246	-63.67336	-232.2454	168.572	0.9273605	2.592367	0.605226	1.499936	1.094771	0.1633951	0.6861331
252	-52.74619	-218.0637	165.3175	2.659259	2.093395	3.22316	0.2138354	0.65246	1.48154	0.7156068
258	-58.51135	-226.3657	167.8544	1.878686	1.838436	2.701955	0.2805825	0.1248665	0.5287625	1.044746
264	-62.40864	-229.2847	166.8761	2.774842	1.644506	1.375696	2.225827	0.2467067	0.2481815	1.044746
270	-56.97051	-225.8503	168.8798	1.022845	1.159268	0.7784207	2.225827	0.8136637	0.3816121	0.9408781
276	-60.41364	-229.2336	168.82	0.833074	1.682254	0.03656693	2.225827	1.141235	0.7013661	0.7106194
282	-72.04141	-237.9282	165.8868	1.343581	1.051783	0.5787802	4.124202	2.464604	0.05872385	0.5620266
288	-65.30793	-233.3192	168.0112	2.462984	1.609823	0.5787802	1.630304	0.1731981	0.8041296	1.085554
294	-72.30789	-241.3106	169.0027	1.375458	1.036516	0.3975724	3.388038	0.07030131	0.2078735	0.651643
300	-65.67589	-235.1235	169.4476	1.16444	1.377252	0.6436894	0.5097831	0.1398771	1.477345	1.385331
306	-57.64017	-227.0694	169.4292	0.6443462	2.203717	0.2895287	0.7476319	0.1901163	1.81111	0.865842
312	-66.18236	-230.4369	164.2545	0.507424	2.901622	1.226619	4.314711	0.2180132	1.841524	0.8887063
318	-75.47868	-237.8194	162.3407	1.783917	2.868713	0.7377742	1.917656	0.9842869	4.91549	0.4959944
324	-62.84835	-225.6907	162.8423	0.7551192	3.206268	0.8839195	1.917656	0.9842869	4.91549	0.5357856
330	-62.39324	-228.158	165.7647	2.277907	3.141515	0.6443799	3.284687	0.1517062	0.3571914	0.4535026
336	-61.29666	-226.8109	165.5142	1.902194	3.300779	0.2264108	3.284687	0.4719177	0.7015192	0.266809
342	-67.29956	-230.9405	163.6409	0.7668542	6.270516	0.1762372	3.298017	0.4719177	0.4871555	0.1759204
348	-71.97428	-239.1798	167.2055	1.357645	3.38399	0.1426109	2.477147	0.4719177	0.445947	0.3850108
354	-75.33583	-240.2863	164.9505	1.357594	1.332578	0.08628191	4.03889	3.023488	0.5120998	0.9028167
360	-82.54931	-248.2199	165.6706	2.720561	2.691241	0.7130862	1.150944	2.001434	0.2786344	1.181755
366	-69.83342	-238.1966	168.3632	0.7616813	2.69182	0.2748865	0.2334248	1.69639	1.345442	0.814472
372	-66.1647	-234.0431	167.8784	1.030621	2.608131	0.2402835	0.211814	2.278878	1.12183	0.814472
378	-53.57046	-220.3754	166.8049	1.24946	3.252017	0.4362472	0.1331147	2.640206	0.9855197	0.5793313
384	-60.9206	-226.131	165.2104	0.9431488	3.288195	0.4316271	3.871773	1.638512	0.1187884	0.5680467
390	-78.62753	-238.0471	159.4195	1.502407	7.425823	0.8223044	4.014112	1.731239	0.5874304	0.405291
396	-64.08611	-228.1165	164.0304	0.8956749	4.347902	0.3402541	4.014112	0.8239164	0.9424872	0.2961595
402	-58.84283	-223.1864	164.3436	0.8111179	4.200332	0.208772	4.615156	0.9188008	0.1695112	0.2276023
408	-61.2305	-229.1356	167.9051	2.928513	2.404758	0.6195165	1.586399	0.2387436	0.100305	0.4545045
414	-61.60567	-226.5898	164.9841	1.234918	2.926234	0.6033422	0.8554698	4.127804	0.6602073	0.7871561
420	-69.95947	-236.5598	166.6003	0.9939485	2.825561	2.172285	0.1286473	1.704156	1.078941	0.5620318
426	-58.96523	-225.8648	166.8995	0.8761641	5.470046	0.1736339	0.1103248	1.040916	0.9305584	0.4345442
432	-57.29812	-224.5555	167.2574	0.8262689	3.260886	2.586028	0.1314024	0.6718894	0.7676928	0.4383717
438	-50.44665	-216.7439	166.2972	0.6899565	5.505603	0.748058	0.2043151	1.387238	0.6414721	0.3884898
444	-52.5066	-220.4394	167.9328	1.767304	3.057671	0.5722298	0.1353461	1.680362	0.3967146	0.547671
450	-51.3534	-220.511	169.1576	0.9264049	3.057671	0.0688061	0.2986885	1.680362	0.2701641	0.6775504
456	-50.421	-219.0406	168.6196	0.6138617	4.338415	0.02192032	0.3331866	1.309418	0.2426142	0.4190526
462	-61.18638	-227.3349	166.1485	0.8772109	4.346721	0.02787217	2.797885	0.3938337	0.8695572	0.6733253
468	-53.8744	-222.4255	168.5511	0.8504332	3.656696	0.1384678	0.4186505	0.2951931	1.586053	0.4216892
474	-62.73632	-228.3958	165.6595	3.579879	2.538358	0.1384678	0.08650213	2.828572	1.168609	0.4659103
