Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-188.7597	-360.1011	171.3415	1.875785	1.108547
6	-190.7489	-363.4431	172.6942	0.8239447	0.7865152
12	-196.6484	-368.6774	172.029	1.394126	0.9031214
18	-205.8873	-377.9533	172.066	1.275927	0.9893058
24	-205.5669	-378.4413	172.8744	0.3768919	1.07713
30	-201.7419	-374.0859	172.344	1.001072	0.9860908
36	-190.4799	-362.9481	172.4682	0.9424333	0.9169775
42	-189.9001	-363.1699	173.2698	0.1499105	0.9069223
48	-210.3362	-382.7434	172.4072	1.017106	0.9018143
54	-208.0156	-380.3563	172.3406	1.104015	0.8786147
60	-194.3452	-367.4622	173.117	0.3275969	0.8786147
66	-198.7537	-371.3525	172.5988	1.037789	0.5286905
72	-190.8803	-364.0118	173.1315	0.3880771	0.7844475
78	-190.5752	-362.3446	171.7694	1.750207	0.7844475
84	-201.2943	-374.0801	172.7858	0.8149448	0.649417
90	-201.9581	-374.1361	172.178	1.349351	0.7736137
96	-198.5354	-371.3287	172.7934	0.6226355	0.9110864
102	-191.7414	-362.9221	171.1807	2.165299	0.9851747
108	-195.1919	-365.8198	170.6279	2.165299	1.457387
114	-199.2759	-370.2361	170.9602	2.165299	1.189762
120	-197.2723	-368.2646	170.9923	2.165299	1.161889
126	-198.1209	-371.2844	173.1634	0.2073844	0.9596188
132	-196.1743	-369.595	173.4206	0.1486899	0.7090759
138	-196.1335	-369.4989	173.3654	0.1713809	0.7600661
144	-201.3116	-373.9746	172.663	0.7785571	0.8821796
150	-200.5156	-372.6416	172.126	1.480813	0.6358073
156	-188.5253	-360.896	172.3707	1.21707	0.6759396
162	-188.1299	-361.0395	172.9097	0.6573402	0.7129871
168	-191.0585	-362.6979	171.6394	1.927619	0.7129871
174	-196.0106	-367.8804	171.8698	1.64418	0.7922022
180	-204.3576	-377.1164	172.7588	0.6609323	0.9069118
186	-209.0309	-381.8883	172.8574	0.5356706	0.9361254
192	-199.3611	-371.2572	171.8961	1.689581	0.6799351
