Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-1520.055	-1691.051	170.9955	0.9315847	0.6067759	1.706417
6	-1516.31	-1687.398	171.0886	0.8398091	0.6067759	1.704887
12	-1522.576	-1693.478	170.9016	0.9543814	0.9918471	1.477352
18	-1507.85	-1678.97	171.1196	0.7983086	0.6528795	1.678951
24	-1531.682	-1702.312	170.6302	0.7544021	0.5927377	2.082538
30	-1521.015	-1692.103	171.0878	0.7517917	0.6431127	1.739943
36	-1531.55	-1702.295	170.7451	0.9529913	0.7614167	1.758669
42	-1522.893	-1694.218	171.3244	0.7337029	0.9626036	1.339808
48	-1515.283	-1686.459	171.1763	0.6626651	0.7262967	1.676691
54	-1522.52	-1693.288	170.7681	0.9852863	0.8280876	1.672639
60	-1528.631	-1699.901	171.2708	0.596236	0.8001572	1.596198
66	-1525.955	-1697.316	171.3605	0.782183	0.8001572	1.402823
72	-1527.656	-1698.657	171.0007	0.7740408	0.7888018	1.683515
78	-1543.054	-1713.637	170.5834	1.001075	0.6113848	1.93944
84	-1531.579	-1702.515	170.9356	0.8562283	0.6361861	1.780241
90	-1523.099	-1694.171	171.0716	0.8941688	0.5871147	1.692777
96	-1519.786	-1690.767	170.9818	0.9961424	0.7181809	1.58997
102	-1527.521	-1698.248	170.7262	0.956946	0.7308061	1.790401
108	-1522.537	-1693.641	171.1037	0.785797	1.022378	1.426853
114	-1526.009	-1697.428	171.4185	0.7156764	0.770199	1.429879
120	-1534.05	-1705.487	171.4361	0.655691	0.7206205	1.495524
126	-1531.02	-1702.249	171.229	0.8115857	1.02721	1.304406
132	-1522.475	-1694.153	171.6771	0.5283214	0.7796517	1.34218
138	-1517.412	-1688.239	170.827	0.8830452	0.7796517	1.737376
144	-1516.87	-1688.021	171.1508	0.6942718	0.8066426	1.616873
150	-1516.001	-1686.968	170.9672	0.8293281	0.6619665	1.758687
156	-1531.151	-1702.274	171.1223	0.8965775	0.6619665	1.600948
162	-1522.924	-1694.252	171.328	0.6816508	0.7789182	1.515466
168	-1519.631	-1690.708	171.0765	0.9296757	0.7908723	1.515466
174	-1524.167	-1695.038	170.871	1.030587	0.8058886	1.581686
180	-1521.514	-1692.408	170.8937	0.6805163	0.8058886	1.807865
186	-1517.944	-1688.979	171.0354	0.827018	0.6546629	1.717504
192	-1526.137	-1697.304	171.1661	0.7224525	0.8479626	1.556448
198	-1539.235	-1710.147	170.9126	0.7860569	1.097784	1.514377
204	-1532.245	-1703.234	170.9892	0.6873544	0.7079552	1.805255
210	-1532.591	-1703.777	171.186	0.6351345	0.6919927	1.711253
216	-1527.145	-1697.987	170.8427	0.8931429	0.9224998	1.617231
222	-1528.079	-1698.88	170.8011	1.069846	0.7876995	1.617231
228	-1520.313	-1691.451	171.1381	0.7968741	0.7217983	1.617231
234	-1528.687	-1699.679	170.9916	0.9635726	0.6733247	1.638958
240	-1538.646	-1709.623	170.9768	0.9072772	0.9080512	1.519079
246	-1532.228	-1703.147	170.9184	0.7868369	0.8360347	1.699699
252	-1530.434	-1701.123	170.6893	1.07634	0.8930111	1.617251
258	-1521.991	-1693.26	171.2693	0.7828699	1.019078	1.300914
264	-1524.144	-1695.901	171.7576	0.6099832	0.9301182	1.092748
270	-1533.775	-1704.881	171.1056	0.7314496	0.8646875	1.582395
276	-1534.547	-1705.806	171.2586	0.7295582	0.7785036	1.534525
282	-1531.746	-1702.572	170.8262	0.9050191	0.8074142	1.702941
288	-1534.656	-1706.071	171.4152	0.7741063	0.702785	1.441728
