Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-1322.082	-1488.46	166.3785	3.552096	1.672482	2.134044	0.5660036
6	-1314.559	-1482.506	167.9471	2.370551	1.402413	2.00508	0.5236278
12	-1317.97	-1486.92	168.9504	2.370551	0.8249895	1.530792	0.657931
18	-1306.837	-1475.605	168.7671	2.300016	1.106371	1.530792	0.5918916
24	-1304.879	-1473.903	169.0236	2.152794	0.8391759	1.67805	0.6195325
30	-1309.837	-1479.791	169.9539	1.138989	0.9373387	1.68846	0.5152199
36	-1305.442	-1473.26	167.8187	3.143829	0.8377728	1.910269	0.5648599
42	-1309.613	-1476.851	167.2378	3.143829	1.533766	1.807536	0.5772908
48	-1300.609	-1468.715	168.1056	2.763956	1.019011	1.830397	0.4886627
54	-1306.409	-1474.352	167.9432	1.41978	1.984619	2.416641	0.4082487
60	-1303.185	-1470.518	167.3332	2.439563	1.180708	2.752649	0.4211778
66	-1303.826	-1472.12	168.2937	1.045268	1.672732	2.70932	0.3980417
72	-1313.181	-1479.637	166.4565	4.293844	0.9933852	1.947886	0.6267507
78	-1325.142	-1493.98	168.8374	2.04913	1.22159	1.591224	0.6103839
84	-1324.625	-1493.491	168.8663	2.184321	0.9346391	1.733542	0.4862288
90	-1311.312	-1480.874	169.5624	1.488586	0.9346391	1.733542	0.5026859
96	-1308.416	-1478.749	170.3326	0.6329888	0.7547046	1.964094	0.3851058
102	-1309.428	-1479.222	169.7934	0.2939657	0.9426481	2.522204	0.2638484
108	-1311.664	-1480.853	169.1887	0.3428952	0.9426481	2.95367	0.2086557
114	-1318.605	-1488.463	169.8578	0.4006447	1.08108	2.214859	0.2649925
120	-1314.885	-1484.662	169.7762	0.2218478	1.030717	2.518951	0.2613059
126	-1318.885	-1489.135	170.2496	0.4556768	0.9983544	1.959193	0.3503773
132	-1320.324	-1489.721	169.3975	1.007026	0.8920422	2.355088	0.3382938
138	-1310.541	-1479.407	168.8662	0.4753558	1.077608	3.069567	0.2325906
144	-1316.946	-1486.723	169.7769	0.1375299	1.014717	2.570464	0.2374161
150	-1305.333	-1475.243	169.9097	0.1925755	0.7337746	2.570464	0.2027681
156	-1312.205	-1480.625	168.4204	0.2650088	1.395399	3.321969	0.1977306
162	-1321.42	-1490.45	169.0294	2.179981	1.141903	1.274422	0.7489706
168	-1319.502	-1489.238	169.7364	1.537686	1.141903	1.19665	0.7682258
174	-1306.272	-1475.185	168.9133	1.026815	1.181656	2.535902	0.3436221
180	-1312.555	-1480.315	167.7596	2.589421	0.8229676	2.535902	0.4320496
186	-1302.15	-1470.86	168.7101	0.9320888	1.605617	2.431113	0.3458904
192	-1310.464	-1479.716	169.2524	0.9788639	1.170888	2.274771	0.3674181
198	-1318.533	-1487.177	168.644	1.768823	1.170888	2.129426	0.4440298
204	-1327.802	-1492.07	164.2683	6.143524	1.115539	2.17987	0.582172
210	-1320.414	-1488.312	167.8983	2.946901	0.6563366	2.203067	0.4599851
216	-1320.1	-1488.972	168.872	1.915484	0.9979949	1.927522	0.5576631
222	-1321.212	-1491.61	170.3981	0.5434383	1.031083	1.731101	0.417109
228	-1321.931	-1491.974	170.0422	0.988506	0.9795046	1.6935	0.417109
234	-1308.923	-1478.692	169.7683	0.8168563	1.432211	1.677347	0.3823815
240	-1309.476	-1477.53	168.0545	2.218231	1.511452	1.942446	0.448886
246	-1319.226	-1483.931	164.7044	5.178252	1.295373	2.527491	0.4138815
252	-1304.466	-1474.119	169.6535	1.243263	1.202792	1.60394	0.4138815
