Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1773.61	-1939.775	166.1647	1.828926	0.8886101	5.923434	0.05616435	0.09256115	0.527097	0.1128208	0.6559159
6	-1775.994	-1940.441	164.4469	2.28283	0.6418177	7.446922	0.1200603	0.09119536	0.5818902	0.07624621	0.5655287
12	-1780.159	-1944.672	164.5138	1.788762	0.8242875	7.724765	0.09032736	0.09874522	0.5818902	0.006021933	0.5147399
18	-1775.319	-1938.551	163.232	2.473329	0.6906569	7.965706	0.1074645	0.1436816	1.005081	0.1197099	0.548515
24	-1782.414	-1947.355	164.9413	2.872919	0.6501598	5.805576	0.004027032	0.1984542	1.214314	0.1522375	0.5307763
30	-1771.192	-1934.486	163.2943	2.790571	0.6497344	7.373363	0.007333858	0.1186579	1.413162	0.1699186	0.4824305
36	-1771.485	-1933.664	162.1791	3.293585	0.6934196	7.75721	0.02027784	0.1757456	1.604012	0.1921247	0.3459486
42	-1790.446	-1948.032	157.5865	4.395776	0.7455726	9.326501	0.6098755	0.3162282	3.092322	0.249726	0.3215184
48	-1797.682	-1956.6	158.9182	3.505848	0.6440645	8.677987	0.6098755	0.1849981	3.092322	0.3806149	0.3874032
54	-1787.597	-1945.647	158.05	5.105174	0.7431171	7.987188	1.130296	0.2237943	3.138354	0.3554207	0.4817793
60	-1772.83	-1932.385	159.5549	2.222386	0.6957847	9.474829	0.5988579	0.363635	2.423047	0.3554207	0.5205536
66	-1773.179	-1930.042	156.8621	2.67168	0.5780149	8.566811	0.5627524	0.543206	5.402357	0.5861317	0.4774203
72	-1768.917	-1930.147	161.2301	2.67168	0.9132263	8.040283	0.1021623	0.2743304	2.22484	0.3361712	0.4505685
78	-1773.285	-1935.005	161.7201	3.677816	0.8525372	7.877529	0.07920568	0.2743304	1.371847	0.2457358	0.606178
84	-1773.786	-1935.888	162.1014	3.754743	0.7978191	7.412394	0.2100793	0.18031	1.500069	0.1659972	0.6176039
90	-1767.53	-1930.691	163.1602	2.777603	0.6561095	6.984638	0.2100793	0.3215125	1.500069	0.08572709	0.7850741
96	-1776.425	-1939.428	163.0035	2.925163	0.7611226	7.012046	0.1082017	0.2105904	1.460784	0.2771245	0.7669661
102	-1775.792	-1940.791	164.9983	1.637667	0.7885114	6.356567	0.1082017	0.1315802	1.234073	0.2010189	0.8344991
108	-1779.191	-1942.978	163.7864	2.794611	0.5469188	6.846541	0.1017555	0.1144155	1.209441	0.2258453	0.854607
114	-1775.914	-1937.789	161.8756	2.975317	0.680634	7.667752	0.3235767	0.1179479	1.949483	0.175133	0.7703632
120	-1777.37	-1941.137	163.7668	2.453338	0.744467	6.023464	0.3125768	0.317671	1.632627	0.2420879	0.9394484
126	-1779.049	-1942.567	163.5179	2.453338	0.86328	6.554716	0.1161901	0.3331944	1.532067	0.1258084	0.9394484
132	-1778.117	-1940.181	162.0644	3.096081	0.7507263	6.818746	0.179928	0.3465885	0.1442006	2.387579	0.7965368
138	-1780.717	-1940.574	159.8575	3.362662	0.6343277	6.887071	0.4305463	0.5015928	0.199097	4.116327	0.4600249
144	-1784.029	-1942.497	158.4683	2.301038	1.020021	7.682048	0.5391586	1.105044	0.4730908	4.116327	0.4415347
150	-1785.351	-1944.612	159.2603	2.192639	0.7125824	7.333619	0.02157646	0.78198	4.95771	0.4036249	0.6106896
156	-1779.674	-1937.937	158.2637	4.07582	0.855104	9.011381	0.3053112	0.4203009	2.901963	0.4036249	0.6505092
162	-1774.581	-1936.865	162.2836	2.52131	0.5766192	7.587884	0.1931881	0.2696302	1.828654	0.4297436	0.6672104
168	-1782.829	-1944.931	162.102	3.629662	0.804951	7.263011	0.2383633	0.2220246	1.565567	0.07341817	0.8872719
174	-1782.998	-1947.031	164.033	1.703074	0.6595541	6.878687	0.1814661	0.1580807	1.617543	0.1788324	0.8859501
180	-1784.114	-1946.569	162.4552	4.97187	0.7309927	6.634924	0.3002364	0.1204368	1.077031	0.1469201	0.9215329
186	-1780.628	-1943.399	162.7714	3.453671	0.7434652	7.737366	0.1077604	0.1330616	0.7890467	0.1469201	0.8277345
192	-1770.25	-1932.954	162.7043	1.159244	0.7346949	9.855739	0.1642806	0.0735207	0.7890467	0.06388474	0.661948
198	-1775.576	-1941.317	165.7412	1.379292	0.5323773	7.152674	0.0799859	0.0735207	0.4904689	0.04591849	0.7054407
204	-1771.586	-1937.33	165.7443	1.105378	0.6052562	7.531824	0.05808875	0.02107849	0.383705	0.04591849	0.7242391
210	-1763.932	-1927.913	163.9806	2.47233	0.6781777	8.029578	0.05373541	0.04868473	0.383705	0.05731897	0.6476593
216	-1782.875	-1945.32	162.4447	2.47233	0.9433498	9.239219	0.04643567	0.0554429	0.3799051	0.04260344	0.794029
222	-1783.366	-1943.813	160.4465	3.129564	0.7001	10.91804	0.05135137	0.08055451	0.5037623	0.01413134	0.7258205
228	-1779.23	-1942.638	163.4086	3.129564	0.5346596	7.798925	0.0957605	0.09807278	0.7490969	0.05229735	0.626928
234	-1777.185	-1932.015	154.8298	3.846476	0.7807636	8.086584	1.064018	0.4540691	0.6018596	6.303779	0.239906
