Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-512.9578	-672.8708	159.913	0.06092597	16.94959	1.794822	1.272415	2.851861
6	-522.3433	-683.3948	161.0515	0.06092597	13.29013	1.534083	1.272415	2.851861
12	-524.4497	-685.4505	161.0008	0.06304491	12.95199	1.341649	1.125062	3.134307
18	-512.9717	-672.1715	159.1999	0.06169035	12.95199	1.764913	0.8486931	4.113335
24	-495.6531	-657.4071	161.754	0.06169035	8.965618	1.695817	0.9662652	3.322858
30	-500.722	-662.6537	161.9317	0.07289791	7.039169	1.650882	0.7278483	3.807669
36	-521.0622	-681.971	160.9088	0.07040307	10.03493	1.03345	0.7057866	4.111892
42	-505.2012	-666.5468	161.3457	0.07402216	8.234511	1.299551	0.7057866	4.072467
48	-513.5634	-675.1	161.5366	0.08156632	8.234511	1.263563	0.8246516	3.91114
54	-515.9534	-678.8326	162.8792	0.08284054	7.44823	1.263563	0.6555506	3.408412
60	-498.0369	-661.5696	163.5328	0.09253854	7.002973	1.563793	0.9468454	2.777684
66	-506.6174	-669.6068	162.9894	0.08726721	8.183983	1.71518	0.6352416	2.929799
72	-508.0732	-670.4381	162.3649	0.09430885	9.218252	1.633202	0.6824678	3.090587
78	-503.1058	-666.1749	163.0691	0.08558491	9.218252	1.137052	0.8366774	2.864968
84	-517.2145	-679.6467	162.4322	0.1005198	9.218252	1.946474	0.674261	2.88508
90	-524.7067	-687.3785	162.6718	0.09660779	10.29597	1.731308	0.8235472	2.542365
96	-523.7029	-687.0482	163.3453	0.08137903	9.882411	1.15126	0.9856276	2.457443
102	-528.2154	-691.0389	162.8235	0.08636934	10.19108	1.116091	0.927639	2.771649
108	-531.7394	-696.3491	164.6098	0.1072584	7.383948	1.289118	0.9648823	2.145331
114	-523.9513	-687.5391	163.5878	0.1037324	7.521926	2.028454	1.102874	2.249318
120	-522.8933	-685.5276	162.6343	0.07772887	6.890919	1.526246	1.077561	3.29555
126	-517.2801	-680.8178	163.5377	0.09594308	6.216044	1.526246	0.7928892	3.093895
132	-517.1121	-681.547	164.4349	0.1044718	5.653769	1.345566	0.9092712	2.739438
138	-520.3232	-683.9001	163.5769	0.09090357	7.604751	1.607467	0.8328539	2.645828
144	-529.5076	-691.9385	162.4309	0.07696261	8.405049	1.459629	0.909557	3.196832
150	-534.8118	-689.3998	154.588	3.311183	12.3521	1.540517	0.6069022	5.220455
156	-525.3707	-678.8535	153.4829	4.245574	8.775466	1.363363	0.5713504	6.052724
162	-538.1965	-695.4588	157.2623	4.149305	6.387966	3.3233	0.929394	3.446967
168	-525.3122	-680.9387	155.6265	3.943027	9.052171	1.771757	0.982474	4.545174
174	-519.4944	-672.3212	152.8269	7.883423	7.110049	1.366036	0.982474	4.533109
180	-520.2861	-673.9515	153.6654	4.742721	8.23568	1.782884	0.8446521	5.427695
186	-521.9157	-680.3647	158.449	3.773886	5.535714	1.782884	1.078926	3.803338
192	-530.9109	-690.3228	159.4119	2.578937	6.577821	1.36155	1.189725	3.81943
198	-532.2534	-691.4434	159.19	2.385462	10.67518	1.510814	1.136319	3.126056
204	-536.237	-689.3592	153.1222	7.046881	10.08498	2.01738	1.558257	3.551976
210	-534.0809	-690.4891	156.4082	5.499522	10.08498	1.205082	0.9928869	3.300734
216	-530.7482	-689.2979	158.5497	3.16364	9.002739	1.065883	1.483571	3.42481
222	-526.253	-685.1982	158.9452	3.364046	7.185009	1.331026	1.105824	3.551195
228	-528.9153	-686.3491	157.4339	3.154444	8.47734	1.112511	1.089427	4.379299
234	-535.0748	-692.4098	157.335	3.047167	8.727733	1.167312	1.089427	4.413155
240	-531.7215	-691.1882	159.4666	1.924934	10.78988	1.026324	1.015819	3.561143
