Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-269.3859	-440.8038	171.4179	1.268254	1.537675
6	-268.7828	-440.9765	172.1937	1.156368	0.9810548
12	-267.2428	-438.889	171.6463	1.401309	1.255683
18	-268.3802	-439.7859	171.4057	0.8820777	1.821648
24	-269.5606	-441.8195	172.2589	0.8671979	1.189291
30	-267.5841	-439.8386	172.2545	1.044275	1.032012
36	-261.3302	-433.2462	171.916	1.016248	1.349331
42	-259.0854	-431.1839	172.0986	0.6313574	1.505108
48	-259.9927	-431.6306	171.6379	0.700294	1.786747
54	-267.0074	-438.7422	171.7347	0.9463955	1.54143
60	-272.7013	-444.8872	172.1859	0.5842603	1.474861
66	-269.2519	-441.0843	171.8324	1.444188	1.053295
72	-269.9488	-441.8406	171.8918	0.6555304	1.639011
78	-269.6821	-440.812	171.13	0.657102	2.156305
84	-264.2281	-436.0925	171.8644	0.6868894	1.63617
90	-266.7263	-438.402	171.6756	1.134663	1.444308
96	-267.0968	-439.3257	172.2288	0.702361	1.350142
102	-262.6853	-434.4315	171.7462	1.080627	1.431638
108	-260.5497	-432.4327	171.8829	0.9438942	1.431638
114	-266.6235	-438.5929	171.9694	1.109333	1.229636
120	-265.0664	-437.3135	172.2471	1.062958	1.020989
126	-262.7713	-434.5692	171.7979	0.8017888	1.601159
132	-265.9034	-437.5281	171.6247	0.9749887	1.601159
138	-256.6632	-428.8025	172.1393	1.073741	1.112347
144	-257.1124	-428.6734	171.561	1.073741	1.575611
150	-270.1874	-442.1218	171.9343	1.374884	1.021849
156	-268.8563	-440.6502	171.7939	1.265481	1.245852
162	-263.748	-435.6253	171.8773	1.036641	1.363804
168	-269.717	-441.7064	171.9895	0.924496	1.363804
174	-265.2535	-437.1127	171.8592	1.554785	0.9133062
180	-259.2552	-431.0372	171.782	1.521531	1.02738
186	-255.2501	-426.6929	171.4428	1.55742	1.29465
192	-250.69	-422.7593	172.0694	1.130887	1.123929
198	-259.097	-430.5252	171.4283	1.871988	1.030572
204	-258.8205	-430.7099	171.8894	1.399316	1.041736
210	-252.4168	-423.9594	171.5425	0.9991333	1.643121
216	-263.338	-434.882	171.544	0.8876647	1.721364
222	-265.7532	-437.3535	171.6003	0.9409761	1.643378
228	-270.4412	-442.0924	171.6511	1.112269	1.479932
234	-259.5751	-431.5887	172.0136	1.465619	0.8371373
240	-268.9233	-440.9671	172.0438	0.9714301	1.282372
246	-266.863	-438.5053	171.6423	1.00234	1.568316
252	-271.9264	-443.5688	171.6423	1.00234	1.568316
258	-255.6749	-427.3375	171.6626	0.5233465	1.891301
264	-258.9441	-430.4101	171.466	0.7199328	1.891301
270	-256.062	-427.9854	171.9234	1.02408	1.337153
276	-261.8157	-433.7392	171.9234	1.02408	1.337153
282	-264.1671	-435.7786	171.6115	0.4357578	1.984752
288	-257.7425	-429.8486	172.1061	0.5534757	1.557381
294	-259.9889	-431.5299	171.541	0.9520136	1.677884
300	-262.2116	-433.9486	171.737	0.9520136	1.535597
306	-261.2713	-432.7759	171.5046	0.8723455	1.759762
312	-266.4111	-437.8874	171.4763	0.9006258	1.759762
318	-257.0269	-429.2361	172.2091	0.8703365	1.229012
324	-271.2726	-443.1975	171.9249	1.134878	1.245564
330	-262.4519	-434.2844	171.8326	1.134878	1.321187
336	-266.1896	-438.0483	171.8587	1.422175	1.049212
342	-251.8266	-423.8622	172.0356	1.164192	1.124302
348	-257.6717	-429.5623	171.8907	1.426434	1.01407
354	-275.1942	-446.8059	171.6116	1.147083	1.483469
360	-267.2546	-438.8272	171.5725	1.360175	1.348964
366	-268.4745	-440.5627	172.0881	1.103262	1.131884
372	-275.6894	-447.2177	171.5283	0.9469363	1.690585
378	-264.3547	-436.1087	171.754	0.7930588	1.639223
384	-260.2548	-431.7274	171.4726	0.898601	1.763764
390	-260.6157	-432.4616	171.8459	1.047906	1.379661
396	-269.8828	-441.7349	171.8521	1.047906	1.374816
402	-273.7353	-444.9756	171.2404	0.9531963	1.886125
408	-263.5149	-435.7423	172.2275	0.7477666	1.314909
414	-261.6871	-433.669	171.9818	0.7766836	1.483631
420	-267.2556	-439.3791	172.1235	0.6858814	1.445044
426	-266.3688	-438.123	171.7542	0.7557009	1.66589
432	-259.0155	-430.8807	171.8651	0.6405815	1.668869
438	-263.4762	-434.9732	171.497	0.9999687	1.675088
444	-266.7524	-438.0121	171.2598	0.662524	2.067713
450	-267.614	-439.2867	171.6728	0.5525407	1.864479
456	-258.8183	-430.0491	171.2308	0.6672389	2.083714
462	-253.5712	-425.4107	171.8396	1.042297	1.388995
468	-269.5153	-441.6078	172.0925	0.8143643	1.369413
474	-271.1942	-442.2243	171.0301	0.9598147	2.022952
480	-266.5358	-437.5793	171.0435	0.946436	2.022952
486	-259.7504	-431.3522	171.6019	0.3880709	2.022952
492	-254.5513	-426.0208	171.4695	0.7113876	1.894726
498	-267.3542	-438.603	171.2489	0.7113876	2.042613
504	-268.5834	-440.4946	171.9113	1.146758	1.247011
510	-263.6115	-435.2381	171.6267	1.619963	1.081496
516	-265.3293	-436.8549	171.5256	0.9262725	1.707094
522	-257.0769	-428.5126	171.4357	1.014285	1.708461
528	-275.5736	-447.7552	172.1816	0.8067614	1.304292
534	-262.9533	-434.789	171.8357	1.192927	1.271369
540	-255.8322	-427.6654	171.8333	1.166834	1.294746
546	-258.4508	-430.0917	171.6409	1.112765	1.487317
552	-260.1084	-431.8499	171.7415	0.6374337	1.75835
558	-260.4234	-432.0731	171.6497	0.729229	1.75835
564	-264.7464	-436.9758	172.2294	0.729229	1.328241
570	-253.2615	-424.9628	171.7013	0.9806801	1.540772
576	-263.4093	-435.3032	171.8939	0.940319	1.425949
582	-258.7397	-430.079	171.3393	0.8646558	1.879053
588	-262.8757	-434.5039	171.6282	0.7137919	1.784116
594	-266.7032	-438.783	172.0798	0.8518789	1.349793
600	-262.782	-434.6376	171.8556	1.172162	1.27208
606	-265.2197	-436.5655	171.3458	0.8284032	1.899252
612	-281.6047	-453.6025	171.9978	1.056048	1.250514
618	-275.8925	-447.3324	171.4398	0.7795868	1.868509
624	-259.4277	-431.4223	171.9946	0.8509587	1.417201
630	-258.6762	-430.5022	171.826	0.8509587	1.544549
636	-276.7428	-448.4652	171.7224	0.8205064	1.642228
642	-276.6983	-448.2375	171.5392	0.8744956	1.733997
648	-272.2472	-443.839	171.5918	0.8219632	1.733997
654	-260.9002	-432.8009	171.9007	0.9863287	1.384926
660	-252.2469	-424.1477	171.9007	0.9863287	1.384926
666	-259.134	-430.9245	171.7905	0.8815008	1.548149
672	-275.7656	-447.2798	171.5143	0.7899046	1.81031
678	-263.2648	-435.4625	172.1977	0.5716721	1.475448
684	-267.2861	-438.6633	171.3772	0.6524362	1.996549
690	-266.3648	-438.0491	171.6843	0.3747996	1.976869
696	-265.3131	-437.3216	172.0086	0.6804137	1.535623
702	-268.6812	-440.386	171.7047	1.100686	1.448047
708	-265.9478	-437.945	171.9972	1.064807	1.243663
714	-266.9704	-438.6651	171.6947	1.047863	1.495654
720	-268.4993	-440.2479	171.7485	0.9610542	1.520312
726	-276.7122	-449.0147	172.3025	0.5953147	1.37652
732	-270.595	-442.8762	172.2812	0.4993794	1.466973
738	-269.4716	-441.6197	172.1481	0.7835588	1.349781
744	-267.2902	-438.6494	171.3592	1.191561	1.636574
750	-279.8883	-451.8772	171.9889	1.194183	1.139276
756	-268.1337	-440.1833	172.0496	0.9811127	1.269678
762	-271.9129	-443.858	171.9451	1.008082	1.332658
768	-272.1633	-444.271	172.1077	0.9362581	1.258685
774	-257.3758	-429.3859	172.0101	1.033354	1.259143
780	-276.1524	-447.0585	170.9061	1.11385	2.002994
786	-268.34	-440.0304	171.6904	1.009554	1.527435
792	-270.8884	-442.6127	171.7243	0.7319188	1.704003
798	-271.43	-443.4943	172.0642	0.9206467	1.307112
804	-275.2799	-447.1384	171.8586	0.96408	1.434852
810	-264.4636	-436.2385	171.7749	0.9189066	1.532053
816	-265.1665	-437.0043	171.8378	1.101128	1.343986
822	-273.4742	-445.1016	171.6274	0.8237687	1.70759
828	-265.7696	-437.397	171.6274	0.8237687	1.70759
834	-257.5461	-429.1577	171.6116	0.9473496	1.630644
840	-263.56	-435.2047	171.6447	1.101012	1.493288
846	-263.7377	-435.2747	171.537	1.266809	1.449285
852	-265.1499	-436.8205	171.6706	0.6987014	1.765088
858	-254.8018	-426.2893	171.4875	1.123699	1.592791
864	-259.3697	-431.3134	171.9437	0.9598174	1.372049
870	-267.7994	-439.3771	171.5776	1.047579	1.582553
876	-272.7283	-444.0845	171.3561	1.070122	1.725182
882	-263.7148	-435.2745	171.5597	0.8665496	1.725182
888	-261.5303	-433.427	171.8967	1.001301	1.376335
894	-259.0917	-431.5098	172.4181	0.6729017	1.21927
900	-260.8272	-431.9436	171.1165	1.076522	1.886497
906	-264.1808	-436.0089	171.8281	0.6060004	1.719677
912	-258.415	-430.5848	172.1698	0.6060004	1.470565
918	-256.9136	-428.8306	171.917	1.021751	1.344114
924	-267.8927	-439.6054	171.7127	1.554397	1.06232
930	-258.5056	-430.4594	171.9539	1.171114	1.19023
936	-257.1595	-429.2302	172.0707	1.034651	1.207075
942	-274.0742	-445.157	171.0829	1.226898	1.806445
948	-274.1379	-445.7807	171.6428	1.257644	1.374405
954	-264.9709	-437.0221	172.0512	0.9320267	1.308409
960	-271.1682	-442.8008	171.6326	1.416517	1.254432
966	-274.1105	-446.0477	171.9372	0.8763431	1.441842
972	-273.5503	-445.3977	171.8473	1.110708	1.328738
978	-269.9866	-441.834	171.8473	1.110708	1.328738
984	-277.2802	-448.9966	171.7163	1.022456	1.49846
990	-283.4094	-455.0623	171.6529	0.8862101	1.644916
996	-283.1134	-455.4915	172.3781	0.912857	1.039568
1002	-275.8165	-448.1488	172.3322	1.105236	0.8868729
1008	-268.9093	-440.7002	171.7909	1.436259	1.099462
1014	-272.6607	-443.996	171.3353	1.006827	1.783992
1020	-267.0931	-438.8282	171.7351	1.091426	1.431868
1026	-286.3436	-457.9887	171.6451	1.082479	1.506842
1032	-288.584	-460.2258	171.6418	0.9136986	1.633138
1038	-276.0689	-448.1178	172.0488	1.092652	1.175918
1044	-259.9581	-432.175	172.2169	0.71872	1.346615
1050	-268.6967	-440.0844	171.3878	1.139867	1.653178
1056	-271.008	-442.6788	171.6708	0.8568397	1.653178
1062	-270.9933	-442.7889	171.7956	1.293921	1.220539
1068	-257.761	-429.5617	171.8007	1.02938	1.429158
1074	-261.5591	-433.6807	172.1216	1.02938	1.167636
1080	-264.9087	-436.7269	171.8183	0.9848278	1.449808
1086	-274.6164	-445.7559	171.1395	0.744475	2.092964
1092	-261.5198	-433.4993	171.9794	0.8678429	1.415866
1098	-271.1676	-443.3628	172.1952	0.8678429	1.242803
1104	-274.0671	-445.5828	171.5157	0.8051592	1.798795
1110	-274.6861	-446.0352	171.3491	0.4961253	2.118376
1116	-269.2351	-440.8199	171.5848	0.5108084	1.952362
1122	-276.9688	-448.3573	171.3885	0.6844548	1.967563
1128	-275.6896	-447.4135	171.7239	1.265069	1.303806
1134	-278.3845	-450.2295	171.845	1.678071	0.7796292
1140	-278.6415	-450.6296	171.9881	1.179751	1.152857
1146	-271.0426	-442.9345	171.8919	1.135975	1.271983
1152	-276.5664	-447.6932	171.1268	0.7036624	2.127998
1158	-268.8299	-439.8808	171.0509	0.5628668	2.268261
1164	-269.8081	-441.7669	171.9588	0.5628668	1.657457
1170	-278.9478	-450.8157	171.8679	0.9481945	1.439891
1176	-277.8722	-449.5652	171.693	1.123078	1.439891
1182	-276.73	-448.2305	171.5005	0.5849264	1.959199
1188	-268.2257	-440.1135	171.8878	0.5849264	1.692306
1194	-269.4288	-440.5424	171.1136	0.7501015	2.106216
1200	-276.5677	-449.073	172.5052	0.7266517	1.095127
1206	-266.2061	-437.9341	171.728	0.8869511	1.590031
1212	-269.9586	-441.8295	171.8709	1.160072	1.269408
1218	-265.2694	-437.3042	172.0347	1.041104	1.23206
1224	-261.4949	-433.3893	171.8944	1.080617	1.315085
1230	-271.1733	-443.0007	171.8274	1.080617	1.368474
1236	-271.7722	-443.3839	171.6117	1.080617	1.533152
1242	-258.1451	-430.2418	172.0968	1.080617	1.144393
1248	-271.1422	-443.3861	172.2439	0.827633	1.235667
1254	-269.1913	-441.0145	171.8232	1.248318	1.235667
1260	-262.6322	-434.3872	171.755	1.310308	1.240901
1266	-262.5886	-434.4544	171.8658	1.079668	1.338801
1272	-258.0699	-430.08	172.0101	0.9353435	1.338801
1278	-258.0295	-429.8432	171.8137	1.182602	1.297873
1284	-258.6375	-430.3597	171.7222	1.182602	1.370986
1290	-258.9417	-431.1703	172.2286	1.094343	1.008272
1296	-264.0088	-435.7099	171.7011	0.829503	1.651039
1302	-258.0524	-429.8512	171.7989	0.885006	1.539414
1308	-264.8326	-436.495	171.6623	0.5683617	1.860811
1314	-265.1929	-436.7938	171.6008	1.374347	1.314941
1320	-266.6644	-439.0825	172.4182	0.8779055	1.034614
1326	-270.2642	-442.4356	172.1714	0.7314468	1.37255
1332	-266.4718	-437.9731	171.5012	0.8648299	1.767343
1338	-276.7666	-448.2758	171.5092	0.8568493	1.767343
1344	-253.7339	-425.7693	172.0354	0.6026144	1.573195
1350	-255.2817	-427.0061	171.7244	1.051464	1.470533
1356	-256.271	-427.7814	171.5104	0.8145216	1.795932
1362	-266.3396	-438.2051	171.8655	0.673763	1.64485
1368	-254.0345	-425.6676	171.6331	0.7964853	1.722816
1374	-251.0691	-422.9248	171.8557	0.7018898	1.631633
1380	-258.159	-430.1188	171.9598	0.7933856	1.487626
1386	-258.7845	-430.6882	171.9036	1.281225	1.137737
1392	-261.8268	-433.8752	172.0484	1.281225	1.001652
1398	-276.5313	-447.7746	171.2433	0.3804476	2.261893
1404	-282.2879	-453.8038	171.5159	0.7597737	1.829936
1410	-278.687	-450.3863	171.6994	0.487718	1.89051
1416	-264.6956	-436.8941	172.1985	0.5643684	1.480329
1422	-259.5462	-431.5173	171.9711	0.7918032	1.480329
1428	-259.3424	-430.9759	171.6335	0.7895719	1.727413
1434	-268.6327	-440.4572	171.8245	0.5978621	1.727944
1440	-267.1258	-439.244	172.1182	1.04372	1.158053
1446	-259.3157	-431.2094	171.8937	0.8774952	1.474082
1452	-257.129	-428.8158	171.6868	0.7187685	1.739726
1458	-263.4062	-435.4111	172.0049	0.5610236	1.625634
1464	-263.7792	-435.2514	171.4722	0.6191011	1.955227
1470	-264.3405	-436.6984	172.3579	0.4929265	1.413136
1476	-252.5732	-423.9586	171.3854	0.6824985	1.970953
1482	-266.0869	-437.6166	171.5297	0.7277574	1.842458
1488	-273.1199	-444.5449	171.4251	0.9413853	1.767087
1494	-263.5199	-435.1167	171.5968	0.6462285	1.852373
1500	-267.2518	-438.7056	171.4539	0.586032	1.989688
1506	-262.9326	-434.7187	171.7861	0.7178912	1.670115
1512	-255.253	-426.7279	171.4749	0.5612525	1.992189
1518	-265.6798	-437.4852	171.8054	0.5612525	1.766953
1524	-254.1912	-426.0076	171.8164	1.028173	1.41795
1530	-259.6937	-431.5932	171.8995	0.4422099	1.784281
1536	-264.5959	-436.5806	171.9847	0.7523966	1.499742
1542	-257.097	-428.7788	171.6818	0.9589853	1.571184
1548	-269.0275	-440.5212	171.4936	1.563497	1.247735
1554	-265.3854	-437.1814	171.796	1.563497	0.9713377
1560	-273.6425	-445.1586	171.5161	1.47004	1.306108
1566	-255.1852	-427.074	171.8888	0.8476063	1.500264
1572	-255.2086	-427.2204	172.0117	0.8686458	1.390158
1578	-266.0669	-438.1085	172.0416	0.7492601	1.459113
1584	-268.1542	-439.8934	171.7392	0.9721982	1.51894
1590	-266.1655	-438.3753	172.2098	0.8499755	1.245536
1596	-260.8143	-432.2373	171.423	1.491957	1.36304
1602	-268.7738	-440.1108	171.337	1.06588	1.741594
1608	-271.8936	-443.7432	171.8496	1.189317	1.262869
1614	-290.0476	-461.9538	171.9063	0.7237917	1.579023
1620	-272.7813	-444.2967	171.5154	0.9574699	1.692202
1626	-276.1981	-447.5942	171.3961	0.7931619	1.889063
1632	-260.0614	-431.4323	171.3709	0.8182716	1.889131
1638	-255.7922	-427.7423	171.9502	0.8182716	1.476144
1644	-266.5732	-438.6564	172.0832	0.9201265	1.292104
1650	-259.942	-431.6302	171.6882	1.102646	1.459127
1656	-262.8591	-434.6534	171.7943	1.102646	1.377191
1662	-270.8544	-442.3686	171.5142	1.509593	1.275347
1668	-268.9891	-440.6716	171.6825	1.319336	1.293349
1674	-265.7142	-436.6593	170.9451	0.8870074	2.126917
1680	-272.2781	-443.078	170.7999	0.8064217	2.273021
1686	-266.7598	-438.4692	171.7094	0.5468003	1.843296
1692	-257.5149	-429.7345	172.2196	0.8538858	1.234071
1698	-262.0479	-433.5212	171.4733	1.190122	1.554474
1704	-256.5759	-428.6039	172.028	0.7909721	1.437654
1710	-259.7619	-431.7692	172.0072	1.065254	1.23489
1716	-264.2668	-436.307	172.0401	0.6749485	1.516194
1722	-256.1881	-428.0515	171.8635	0.8516449	1.516194
1728	-265.2769	-437.0459	171.769	0.7526066	1.657472
1734	-275.307	-447.5599	172.2529	0.4620459	1.516295
1740	-269.2446	-441.0243	171.7797	1.0363	1.439906
1746	-266.0174	-437.5438	171.5264	1.562979	1.220635
1752	-265.0215	-436.9343	171.9128	1.476899	0.9396832
