Iteration	Posterior	Likelihood	Prior	tree_length
0	-235.5994	-402.9848	167.3854	4.75226
6	-221.9781	-390.9664	168.9883	3.844855
12	-235.7811	-404.5838	168.8027	3.951312
18	-229.7108	-397.2734	167.5627	4.653077
24	-243.9196	-412.2896	168.3701	4.197888
30	-237.3521	-405.2961	167.9441	4.438792
36	-237.1081	-404.5939	167.4858	4.696116
42	-239.2747	-409.017	169.7424	3.407447
48	-236.2247	-404.3127	168.088	4.357619
54	-248.8363	-417.655	168.8187	3.942145
60	-243.3359	-412.3136	168.9777	3.85096
66	-253.3645	-421.3532	167.9887	4.413669
72	-253.4205	-419.6998	166.2793	5.366037
78	-254.5732	-423.7851	169.212	3.715987
84	-246.8302	-413.7589	166.9287	5.006683
90	-254.8012	-420.7745	165.9733	5.53447
96	-254.0354	-421.963	167.9276	4.44806
102	-248.1816	-416.1092	167.9276	4.44806
108	-258.6505	-427.4057	168.7553	3.978457
114	-247.6358	-416.391	168.7553	3.978457
120	-263.9745	-433.6757	169.7011	3.43158
126	-246.1142	-415.4239	169.3097	3.659443
132	-243.1357	-411.657	168.5213	4.111966
138	-252.3661	-420.5531	168.187	4.301648
144	-234.9394	-403.7173	168.7779	3.965498
150	-257.0161	-425.5015	168.4854	4.132341
156	-262.7137	-431.0494	168.3357	4.217374
162	-265.7119	-431.4512	165.7393	5.662944
168	-254.9254	-423.9485	169.0231	3.824873
174	-249.4312	-416.9698	167.5386	4.666535
180	-229.2458	-396.1215	166.8757	5.036095
186	-240.1731	-407.0489	166.8757	5.036095
192	-246.4077	-414.0527	167.645	4.606929
198	-239.7936	-406.4747	166.6811	5.144004
204	-235.5191	-404.1083	168.5893	4.073217
210	-245.8919	-414.0658	168.1739	4.309067
216	-238.2304	-406.058	167.8275	4.50441
222	-266.751	-434.8404	168.0894	4.356819
228	-247.8959	-415.8234	167.9276	4.448102
234	-252.2306	-418.5546	166.324	5.341382
240	-243.5373	-411.6213	168.084	4.359882
246	-246.1772	-415.6782	169.501	3.548402
252	-253.5963	-422.4792	168.8829	3.905374
258	-255.4634	-421.8162	166.3528	5.325505
264	-257.6996	-424.0053	166.3057	5.351492
270	-256.8386	-425.5894	168.7508	3.981007
276	-244.6378	-413.3886	168.7508	3.981007
282	-242.3698	-410.3076	167.9378	4.442344
288	-235.7724	-404.201	168.4286	4.164672
294	-230.6892	-396.9218	166.2326	5.391759
300	-236.2622	-402.8771	166.6149	5.180673
