Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-40.60975	-212.3997	171.7899	1.536886	1.095995
6	-36.80964	-207.8123	171.0027	2.149491	1.311349
12	-44.13242	-215.1478	171.0153	1.69786	1.598194
18	-41.91001	-212.9347	171.0247	2.412279	1.113372
24	-44.52524	-215.6998	171.1746	1.52456	1.597921
30	-41.52535	-213.3366	171.8113	1.044267	1.471567
36	-45.99069	-216.6604	170.6697	1.792762	1.783567
42	-46.09272	-217.9444	171.8516	1.792762	0.7773389
48	-44.87928	-216.8782	171.9989	0.6881643	1.5908
54	-45.76584	-216.8677	171.1019	1.613811	1.5908
60	-42.85268	-213.5337	170.681	2.054032	1.616316
66	-44.75173	-216.0323	171.2806	1.270786	1.695792
72	-42.50586	-213.7864	171.2805	1.478453	1.551942
78	-42.38662	-214.1783	171.7917	1.390642	1.216056
84	-43.79632	-214.3503	170.554	2.886443	1.216056
90	-57.02757	-227.5795	170.5519	2.018457	1.729702
96	-50.73637	-222.713	171.9766	1.334183	1.101084
102	-28.30175	-199.9019	171.6002	1.531646	1.265007
108	-40.64442	-211.9351	171.2906	1.949672	1.211515
114	-49.11406	-220.0985	170.9844	1.003268	2.078029
120	-44.85789	-215.4156	170.5577	1.743834	1.890359
126	-50.15613	-221.5454	171.3893	1.743834	1.279331
132	-66.11772	-237.4957	171.3779	1.511239	1.455927
138	-54.55428	-226.422	171.8677	1.008391	1.455927
144	-56.08384	-227.4419	171.3581	1.720115	1.321961
150	-53.17848	-224.5762	171.3977	1.768602	1.254205
156	-52.15609	-224.4788	172.3227	0.9666812	1.116602
162	-46.72297	-218.3061	171.5832	1.410121	1.371002
168	-36.18555	-208.0637	171.8781	1.266437	1.244365
174	-44.18434	-215.187	171.0026	2.743715	0.8837162
180	-40.25016	-211.733	171.4829	1.241677	1.570484
186	-38.09145	-209.3316	171.2402	1.494572	1.570484
192	-44.49376	-217.2374	172.7436	0.6438092	1.012079
198	-41.96225	-212.9283	170.9661	2.313946	1.232045
204	-44.60504	-216.1279	171.5229	1.053641	1.676196
210	-42.60562	-214.3564	171.7508	1.467889	1.18829
216	-37.8147	-209.4636	171.6489	1.713113	1.077395
222	-39.38857	-211.0265	171.6379	1.67622	1.118027
228	-34.13483	-205.6929	171.558	2.077535	0.8418215
234	-33.41869	-204.4717	171.053	2.640854	0.9126462
240	-44.15627	-214.8342	170.678	1.519352	1.947612
246	-43.67134	-214.5051	170.8337	1.626404	1.77344
252	-39.03626	-211.1193	172.083	1.165419	1.153801
258	-49.6844	-220.5344	170.85	1.604836	1.77588
264	-36.87728	-207.4995	170.6222	1.859437	1.77588
270	-32.77284	-203.6332	170.8604	2.432255	1.242717
276	-25.74269	-197.9384	172.1957	1.009824	1.190683
282	-27.45307	-198.5227	171.0696	2.245195	1.190683
288	-33.9869	-205.0482	171.0613	1.893795	1.434781
294	-35.60182	-207.4665	171.8647	1.003165	1.462251
300	-34.32082	-205.1795	170.8586	2.723302	1.048861
306	-35.95098	-206.6955	170.7445	2.723302	1.15348
312	-38.39524	-209.0969	170.7016	2.66573	1.227115
318	-29.43184	-200.3647	170.9328	2.66573	1.01821
324	-31.20885	-202.1154	170.9066	2.085933	1.428432
330	-46.44495	-218.1659	171.721	1.46643	1.214999
336	-41.18211	-212.2577	171.0756	1.893065	1.424318
342	-40.60676	-211.7135	171.1068	1.237433	1.839733
348	-40.8239	-211.5314	170.7075	2.614005	1.254583
354	-48.37906	-220.238	171.8589	0.9712603	1.490723
360	-43.84657	-215.2287	171.3822	1.801085	1.243192
366	-46.97759	-218.2325	171.2549	1.106629	1.826763
372	-32.78207	-204.8595	172.0775	1.313594	1.024609
378	-35.27155	-206.3709	171.0994	2.312562	1.116838
384	-57.59948	-228.8931	171.2936	1.805278	1.312886
390	-43.64752	-214.7673	171.1198	1.805278	1.449204
396	-52.7219	-222.9806	170.2587	2.729124	1.53809
402	-50.77417	-221.5212	170.747	3.011268	0.9542554
408	-49.94999	-221.7115	171.7615	1.505549	1.147996
414	-40.81697	-212.207	171.39	1.182329	1.679746
420	-51.48158	-223.3208	171.8392	1.2288	1.306694
426	-48.01736	-219.7152	171.6979	1.146139	1.480613
432	-48.42512	-220.8472	172.4221	0.9339629	1.054827
438	-40.55709	-211.643	171.0859	2.285224	1.148441
444	-34.23031	-205.1744	170.9441	2.374383	1.210177
450	-45.66808	-216.8682	171.2001	1.536993	1.570822
456	-41.46653	-213.0973	171.6308	1.243321	1.458845
462	-47.40545	-219.2062	171.8008	1.728224	0.91059
468	-36.58482	-207.9193	171.3345	1.728224	1.335034
474	-46.8992	-218.1599	171.2607	1.618539	1.46961
480	-42.83269	-214.0934	171.2607	1.618539	1.46961
486	-38.40408	-209.8097	171.4056	1.989321	1.079418
492	-36.77139	-208.421	171.6496	1.058859	1.580946
498	-45.49075	-217.0417	171.5509	1.878093	1.032068
504	-46.75155	-218.0408	171.2893	2.292599	0.9477655
510	-41.26979	-212.552	171.2823	2.304898	0.944827
516	-38.64343	-210.1359	171.4924	2.098796	0.8981697
522	-44.24796	-215.1201	170.8722	2.298925	1.319112
528	-51.55403	-222.3671	170.813	1.839251	1.653643
534	-46.82639	-218.1162	171.2898	1.675407	1.407604
540	-45.20316	-216.672	171.4688	1.144296	1.650312
546	-44.71865	-216.3332	171.6145	1.221144	1.487629
552	-50.5274	-223.0107	172.4833	0.752785	1.16097
558	-45.85283	-217.6069	171.7541	1.201613	1.395497
564	-34.26941	-206.0312	171.7618	1.193765	1.395497
570	-48.06869	-219.8462	171.7775	1.54423	1.1011
576	-46.561	-218.0853	171.5243	1.54423	1.317356
582	-41.44979	-212.2557	170.8059	2.095154	1.499083
588	-36.30941	-207.0327	170.7233	2.195658	1.499083
594	-32.21589	-203.4326	171.2167	2.048937	1.202857
600	-38.91323	-209.9792	171.0659	2.149356	1.259672
606	-48.75963	-221.0502	172.2906	1.1423	0.9796415
612	-45.57245	-216.3684	170.796	1.525345	1.863823
618	-37.41124	-209.1127	171.7014	1.585255	1.135574
624	-38.85318	-210.734	171.8808	0.759825	1.627873
630	-42.70274	-215.3682	172.6655	0.6405093	1.089338
