Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1563.058	-1727.467	164.4092	1.037525	8.285934	0.626773	2.354688	0.5598007
6	-1570.625	-1731.675	161.0498	3.715302	8.093686	0.6477582	3.097415	0.5124248
12	-1568.353	-1726.868	158.5146	5.670489	9.17202	0.8328334	3.097415	0.5818686
18	-1562.518	-1726.206	163.6889	2.02258	7.000646	0.6038169	2.61768	0.5696742
24	-1579.811	-1739.136	159.3255	5.061032	9.148847	0.8890609	2.853245	0.5637811
30	-1572.469	-1735.37	162.9004	1.724755	9.90592	0.7597181	2.483393	0.5588696
36	-1572.086	-1730.093	158.0072	5.765501	9.734322	0.8631235	3.292564	0.5588696
42	-1578.815	-1740.509	161.6937	2.606131	10.63845	0.4853325	2.802147	0.4988725
48	-1574.528	-1739.248	164.7197	0.6831605	7.448226	0.5881794	2.72295	0.3710655
54	-1568.987	-1734.859	165.8717	0.1462144	6.642832	0.6396048	2.400013	0.3671997
60	-1570.908	-1734.781	163.8725	0.1000435	10.07644	0.7137465	3.028075	0.3073582
66	-1563.014	-1726.541	163.5276	0.1142714	10.07644	0.6401144	3.287346	0.228982
72	-1566.765	-1731.496	164.7313	0.2862399	7.353617	0.6687768	3.061065	0.349124
78	-1562.639	-1726.045	163.4058	0.1052714	10.65104	0.6706395	3.323307	0.2920266
84	-1562.348	-1726.492	164.1438	0.1052714	7.978496	0.794474	3.379621	0.2786156
90	-1565.128	-1728.932	163.8044	0.09726292	9.97627	0.6671973	3.170848	0.3045421
96	-1574.444	-1738.073	163.6288	0.0784341	10.60449	0.6498329	3.194214	0.3186454
102	-1566.528	-1730.334	163.8068	0.2557298	9.815453	0.7702099	2.922716	0.2737726
108	-1570.883	-1736.043	165.1598	0.1656861	7.845867	0.6770012	2.564943	0.3685753
114	-1559.655	-1724.86	165.2051	0.1120783	7.686467	0.5804555	2.666866	0.3140915
120	-1572.705	-1737.233	164.5273	0.1120783	8.614747	0.8449111	2.776924	0.3395255
126	-1567.048	-1732.483	165.4346	0.09421945	7.369627	0.644849	2.609864	0.426551
132	-1582.046	-1748.152	166.1067	0.1985649	7.033502	0.6091866	1.968314	0.3629223
138	-1578.666	-1744.485	165.8194	0.3144744	6.964162	0.6512835	2.16162	0.4121222
144	-1567.493	-1732.907	165.4145	0.1225843	8.020507	0.5855978	2.38819	0.4121222
150	-1568.873	-1735.057	166.1841	0.1473994	5.769152	0.758219	2.375458	0.3665232
156	-1570.405	-1737.346	166.9407	0.1333612	5.712671	0.5342888	1.861743	0.3812656
162	-1571.326	-1733.472	162.1458	2.2701	9.36055	0.5373142	3.064029	0.4291933
168	-1559.938	-1723.257	163.3185	2.497142	7.962367	0.6413503	2.072567	0.6342375
174	-1571.488	-1733.665	162.1776	3.555811	7.453771	0.7192171	2.263461	0.6798902
180	-1569.595	-1735.414	165.8188	1.334908	5.428189	0.6772874	1.78543	0.6798902
186	-1578.441	-1743.897	165.456	0.9286679	6.180293	0.6772874	2.241741	0.5640484
192	-1564.285	-1729.678	165.3938	0.6258109	7.536957	0.6369939	2.061579	0.5688285
198	-1564.654	-1725.394	160.7398	4.13633	8.211075	0.7630049	2.804048	0.637324
204	-1566.578	-1730.901	164.3227	1.995661	6.634898	0.7899206	1.965533	0.6582757
210	-1564.36	-1727.235	162.8754	2.662029	6.738115	0.7353778	2.754316	0.6571732
216	-1556.883	-1720.694	163.8106	2.042631	7.354411	0.6483565	2.264209	0.6471473
222	-1558.273	-1721.047	162.7741	3.001605	6.816583	0.6786126	2.569041	0.5602598
228	-1568.694	-1731.339	162.6456	2.631781	6.663517	0.6786126	3.136919	0.5410801
234	-1577.983	-1739.997	162.0142	3.212676	6.246314	0.6786126	3.3634	0.5831518
240	-1595.118	-1758.972	163.8537	2.489465	6.014595	0.5645897	2.412568	0.6733378
246	-1589.161	-1750.552	161.3913	2.649884	10.41476	0.640577	3.015041	0.5293152
252	-1576.872	-1740.013	163.1415	1.067634	8.95558	0.8863736	3.106002	0.4611328
258	-1565.853	-1729.819	163.9663	0.3819434	8.459425	0.8855896	3.069631	0.3243103
264	-1558.84	-1724.036	165.1962	0.5326378	7.44575	0.6591424	2.356977	0.4035358
270	-1570.418	-1734.797	164.3789	0.1912861	9.62791	0.772559	2.556091	0.3357614
276	-1581.76	-1745.611	163.8515	0.3691709	8.036723	0.8037771	3.460385	0.3482295
282	-1558.348	-1723.76	165.4124	0.7083308	7.173822	0.6698147	2.088017	0.4888184
288	-1563.396	-1727.428	164.0313	1.109402	8.819573	0.6652486	2.434274	0.5411276
