Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-622.9926	-792.5028	169.5102	0.08670061	0.7282539	1.321241	1.121013	0.362769	0.637231	0.490258	0.509742	0.8483542
6	-618.7635	-788.3584	169.5949	0.08670061	0.548719	1.285523	0.8434498	0.36641	0.63359	0.663827	0.336173	1.266192
12	-625.2592	-794.2873	169.0281	0.03620185	0.5096336	1.881038	1.007921	0.372851	0.627149	0.554066	0.445934	1.161096
18	-608.643	-777.5263	168.8834	0.1961641	0.8420096	1.576096	1.336818	0.347486	0.652514	0.63497	0.36503	0.8460728
24	-621.9015	-790.4151	168.5136	0.4340758	1.314029	1.40371	1.176146	0.584045	0.415955	0.511139	0.488861	0.7289256
30	-608.8937	-777.3647	168.4711	0.01022661	1.705696	1.716773	0.9958973	0.584045	0.415955	0.569265	0.430735	0.7289256
36	-623.0865	-790.2846	167.1981	0.9519191	1.705696	2.394966	0.7738365	0.429442	0.570558	0.455347	0.544653	0.6865738
42	-610.7345	-778.2717	167.5372	1.212373	0.8086682	2.205901	1.269202	0.30199	0.69801	0.658413	0.341587	0.761404
48	-603.5911	-772.0238	168.4326	0.63926	0.9885801	1.795669	0.9796129	0.468497	0.531503	0.60571	0.39429	0.7935103
54	-612.9737	-780.7016	167.7279	0.8726319	1.169613	1.715413	1.394686	0.547376	0.452624	0.614484	0.385516	0.7260901
60	-611.9086	-780.5622	168.6535	0.5742514	1.009918	1.267387	1.349911	0.525407	0.474593	0.469771	0.530229	0.6705183
66	-607.5657	-775.6143	168.0486	0.0366972	1.568979	1.623894	1.633186	0.554275	0.445725	0.59136	0.40864	0.6698999
72	-606.3995	-775.1814	168.7819	0.2222901	1.568979	1.073901	1.094293	0.422986	0.577014	0.65263	0.34737	0.923921
78	-613.8625	-782.291	168.4285	0.570062	1.599095	1.088093	0.9065199	0.422986	0.577014	0.546673	0.453327	1.033343
84	-606.848	-776.7722	169.9241	0.1653287	0.956826	0.7502495	0.6920103	0.477918	0.522082	0.3634	0.6366	1.129961
90	-628.5623	-790.9522	162.3898	3.094715	1.156554	1.114548	1.22117	0.446202	0.553798	0.618193	0.381807	3.442472
96	-620.5306	-782.3676	161.837	3.094715	1.393041	1.692517	1.005052	0.446202	0.553798	0.639528	0.360472	3.442472
102	-625.997	-787.557	161.5601	3.258523	2.281789	0.9307974	1.272942	0.608108	0.391892	0.384245	0.615755	3.328279
108	-630.495	-791.6424	161.1473	3.258523	0.4205248	1.619159	1.122325	0.277924	0.722076	0.639658	0.360342	4.279727
114	-629.6308	-791.4605	161.8296	3.258523	1.303082	0.377231	1.122325	0.294895	0.705105	0.302351	0.697649	4.081616
120	-621.399	-782.0773	160.6783	3.258523	1.236007	1.875609	1.075916	0.371861	0.628139	0.677068	0.322932	4.002128
126	-637.1329	-797.9076	160.7748	3.258523	0.6353722	1.818321	1.270755	0.350354	0.649646	0.640022	0.359978	4.190394
132	-622.6934	-791.5264	168.833	0.342741	0.5065035	1.95127	1.109488	0.423241	0.576759	0.571963	0.428037	0.8759355
138	-623.5195	-792.2759	168.7564	0.5920391	0.6466478	1.930365	0.9418938	0.387461	0.612539	0.693002	0.306998	0.8631305
144	-629.7729	-789.4927	159.7198	3.160942	0.6376798	3.604192	0.7367938	0.302336	0.697664	0.640332	0.359668	4.414118
150	-619.7334	-779.9112	160.1778	3.160942	2.768594	2.573012	1.219885	0.492413	0.507587	0.632016	0.367984	3.142123
156	-612.9371	-776.5189	163.5817	3.160942	0.6801544	1.233474	1.981474	0.245854	0.754146	0.626362	0.373638	2.527562
162	-621.0765	-789.0998	168.0233	0.4889469	1.734275	1.132795	1.594583	0.609148	0.390852	0.600097	0.399903	0.5165559
168	-623.9847	-793.0233	169.0386	0.5645442	0.852233	1.132795	1.099791	0.5469	0.4531	0.567999	0.432001	0.9115062
174	-618.3766	-786.9851	168.6085	0.1938054	1.92412	1.238415	0.7873947	0.486089	0.513911	0.567999	0.432001	0.8995052
180	-621.8828	-791.7267	169.8439	0.1051778	0.8458724	0.9858227	0.865573	0.476734	0.523266	0.546147	0.453853	0.947002
186	-631.0792	-801.0784	169.9993	0.3018174	0.7654312	0.7823234	0.865573	0.238813	0.761187	0.617869	0.382131	1.056886
192	-616.9586	-785.3447	168.3862	0.3018272	0.7654312	2.515348	0.7405966	0.502595	0.497405	0.66655	0.33345	1.099574
198	-625.1785	-792.7106	167.5321	1.639008	1.145581	1.587146	0.4985686	0.296151	0.703849	0.66655	0.33345	1.315279
204	-615.3856	-784.1563	168.7707	0.4091781	0.771421	1.713927	0.5229514	0.357852	0.642148	0.514317	0.485683	1.406455
210	-615.0919	-784.4918	169.3999	0.05562604	1.03192	1.099121	0.907271	0.43343	0.56657	0.574871	0.425129	1.111061
216	-611.0925	-778.9411	167.8486	0.4369861	1.03192	2.586008	0.5681936	0.385515	0.614485	0.585296	0.414704	1.305795
222	-617.7645	-785.8452	168.0807	1.271269	1.32348	1.380068	0.6861333	0.441823	0.558177	0.525528	0.474472	0.8550654
228	-607.8138	-776.8832	169.0694	0.5489827	0.8445413	1.380068	0.7489101	0.327227	0.672773	0.575459	0.424541	1.075946
234	-610.5708	-778.481	167.9102	0.3554406	1.327937	2.24854	1.016105	0.447364	0.552636	0.664964	0.335036	0.9043985
240	-614.7124	-782.9764	168.2641	0.4142503	1.712647	1.544578	0.7497421	0.291002	0.708998	0.648236	0.351764	1.088468
246	-611.4127	-781.1158	169.7031	0.08107397	0.7880891	1.544578	0.6028446	0.235893	0.764107	0.646402	0.353598	1.088468
252	-612.1223	-781.5154	169.3931	0.2211866	1.198987	0.9451934	0.8445551	0.311651	0.688349	0.384547	0.615453	1.088468
258	-621.4177	-788.9204	167.5028	0.2211866	1.647409	2.367313	0.9220173	0.526431	0.473569	0.54115	0.45885	1.088468
264	-622.2903	-789.5589	167.2686	0.3193672	2.428943	2.012966	1.224919	0.526431	0.473569	0.769215	0.230785	0.635543
270	-627.6738	-794.9326	167.2588	0.4715212	2.285519	1.754157	1.015644	0.403601	0.596399	0.54753	0.45247	0.9794523
276	-614.7859	-780.2433	165.4574	1.966478	1.916247	2.217051	1.500135	0.482995	0.517005	0.639415	0.360585	0.6531624
282	-615.3631	-783.7937	168.4306	0.4577242	1.138939	1.061533	1.785764	0.477208	0.522792	0.447598	0.552402	0.6313928
288	-616.292	-784.3076	168.0156	0.8696074	1.012605	1.012244	1.994827	0.403331	0.596669	0.447598	0.552402	0.5973628
294	-612.7894	-780.862	168.0726	0.7040616	1.706614	1.127377	1.298576	0.519519	0.480481	0.520512	0.479488	0.6039682
300	-610.0709	-778.7717	168.7007	0.7571151	0.625032	1.441312	0.9882694	0.33083	0.66917	0.575247	0.424753	1.135126
306	-617.8723	-786.5448	168.6724	0.08849797	1.199079	2.072	0.8980491	0.256581	0.743419	0.591522	0.408478	0.8843988
312	-613.2946	-783.1777	169.8831	0.2319904	0.692341	0.9527479	0.7730672	0.240335	0.759665	0.509105	0.490895	1.190565
318	-626.1922	-794.8157	168.6235	0.09129363	1.203336	1.985613	0.7113735	0.400102	0.599898	0.638823	0.361177	1.096753
324	-614.8541	-783.3682	168.5141	0.5180381	1.220767	1.682592	0.9535708	0.522955	0.477045	0.59497	0.40503	0.6860337
330	-611.7279	-779.9499	168.222	1.511749	0.8796754	0.8953879	1.423695	0.347736	0.652264	0.583453	0.416547	0.6247803
336	-621.8917	-789.5228	167.6311	1.845723	0.9802862	1.060718	1.347703	0.270911	0.729089	0.502328	0.497672	0.8252084
342	-610.4987	-779.887	169.3882	0.06629479	1.023932	1.043944	1.176187	0.308871	0.691129	0.48642	0.51358	0.9705706
348	-614.0462	-782.9485	168.9022	0.6497302	1.176698	0.8225743	1.312242	0.350957	0.649043	0.490763	0.509237	0.727293
354	-613.0275	-781.9792	168.9517	0.802544	0.9021799	1.082191	1.158329	0.308101	0.691899	0.493387	0.506613	0.727293
360	-610.9782	-780.1678	169.1897	0.2272725	1.087667	1.082191	1.29259	0.53197	0.46803	0.619289	0.380711	0.673714
366	-601.7911	-771.029	169.2379	0.2156357	1.38707	0.7994313	1.012254	0.488192	0.511808	0.382811	0.617189	0.9706313
372	-602.6352	-771.9486	169.3135	0.4908592	1.175629	0.7994313	1.012254	0.488192	0.511808	0.483837	0.516163	0.7657248
378	-620.4456	-789.9997	169.5542	0.06004679	1.146017	1.013102	0.8363801	0.437992	0.562008	0.492472	0.507528	0.9887675
384	-622.0466	-790.9051	168.8585	0.2706326	1.612085	1.013102	0.7931914	0.504459	0.495541	0.500634	0.499366	1.061515
390	-634.1889	-803.6257	169.4369	0.03199833	0.7546871	1.075955	1.042165	0.440547	0.559453	0.580374	0.419626	1.240396
396	-611.5449	-780.6764	169.1315	0.184151	1.042581	1.59701	0.7029844	0.381282	0.618718	0.64071	0.35929	1.021409
402	-613.3336	-782.9739	169.6403	0.05205481	0.7147264	1.073688	0.7240012	0.386621	0.613379	0.61344	0.38656	1.375753
408	-618.1378	-788.7005	170.5627	0.03946426	0.7147264	0.7235445	0.4787192	0.26729	0.73271	0.61344	0.38656	1.19212
414	-611.2496	-780.6619	169.4123	0.1122907	1.057402	0.8364034	0.9885166	0.449635	0.550365	0.398603	0.601397	1.19212
420	-608.9032	-778.647	169.7438	0.09784584	0.5204006	1.250826	1.114895	0.274897	0.725103	0.54266	0.45734	0.9396767
426	-610.4934	-779.3391	168.8458	0.1174582	0.9902604	1.320647	1.346964	0.399011	0.600989	0.456542	0.543458	0.9976206
432	-620.1517	-788.8105	168.6588	0.1235897	1.312144	1.544932	1.094906	0.511184	0.488816	0.591102	0.408898	0.8847138
438	-614.1463	-782.8788	168.7325	0.2276046	1.362782	1.209859	1.147366	0.421623	0.578377	0.591102	0.408898	0.9444522
444	-628.6462	-797.9454	169.2992	0.3310756	0.7445413	1.493317	0.7574847	0.352798	0.647202	0.658312	0.341688	1.068457
450	-618.2457	-788.0857	169.84	0.3129412	0.6603105	0.7094068	0.8368115	0.351452	0.648548	0.505586	0.494414	1.235934
456	-610.2148	-780.1476	169.9328	0.02070014	1.208832	0.6508527	0.9122917	0.338664	0.661336	0.456631	0.543369	0.9082895
462	-621.4247	-790.2147	168.79	0.1000418	1.421053	1.574191	1.020523	0.348109	0.651891	0.60993	0.39007	0.7429141
468	-617.8917	-785.2616	167.3699	1.562522	2.043957	0.9679092	0.9713727	0.499922	0.500078	0.534803	0.465197	0.6890326
474	-619.4551	-786.6731	167.218	0.4931958	2.307259	1.504652	1.534812	0.55611	0.44389	0.62758	0.37242	0.5867204
480	-617.9357	-785.5383	167.6025	0.135853	2.489707	1.408322	1.311095	0.571657	0.428343	0.520317	0.479683	0.7994965
486	-618.6681	-786.8932	168.2251	0.1663046	2.042215	1.078904	1.306831	0.515018	0.484982	0.541038	0.458962	0.8321729
492	-618.9061	-788.4424	169.5363	0.06984384	1.115491	0.7936727	1.275318	0.448727	0.551273	0.546119	0.453881	0.7785416
498	-619.9567	-788.0918	168.135	0.4077212	1.326657	1.548906	1.416142	0.448727	0.551273	0.526367	0.473633	0.7415719
504	-627.3881	-794.8717	167.4836	0.453639	2.930356	0.9305385	1.271388	0.536642	0.463358	0.483125	0.516875	0.7697652
510	-629.099	-798.3055	169.2066	0.227212	1.084268	1.321143	0.8559053	0.582254	0.417746	0.570222	0.429778	0.9193426
516	-617.8474	-786.9332	169.0858	0.9478947	0.7433458	0.9953964	1.100457	0.380073	0.619927	0.496215	0.503785	0.67487
522	-617.5427	-788.0522	170.5095	0.3179857	0.6338082	0.5418265	0.7592131	0.216166	0.783834	0.572542	0.427458	0.9856073
528	-622.185	-791.8425	169.6574	0.2735049	1.368745	0.4393145	0.7592131	0.56448	0.43552	0.321917	0.678083	1.093302
534	-618.6307	-788.0886	169.4579	0.2214834	1.368745	0.8383482	0.6194501	0.56448	0.43552	0.502515	0.497485	1.093302
540	-614.2831	-783.4309	169.1479	0.7101688	1.164597	0.765974	0.9161588	0.321259	0.678741	0.413112	0.586888	0.9662376
546	-607.479	-776.0661	168.5872	0.6706867	1.164597	1.315311	0.938206	0.372929	0.627071	0.540247	0.459753	0.9541086
552	-614.4314	-784.0238	169.5924	0.1969335	1.086668	0.7926624	0.7625538	0.39229	0.60771	0.358148	0.641852	1.204475
558	-611.5794	-781.2177	169.6383	0.1969335	1.35082	0.5831117	0.9445333	0.318923	0.681077	0.440523	0.559477	0.9335674
564	-611.2141	-780.3882	169.1741	0.1011345	1.35082	1.134978	0.9445333	0.311992	0.688008	0.477984	0.522016	0.9665297
570	-608.5708	-777.4884	168.9176	0.01679481	1.36914	1.134978	1.348701	0.37111	0.62889	0.519436	0.480564	0.8272151
576	-610.6325	-779.7532	169.1207	0.04306663	1.127969	1.09168	0.8911381	0.437764	0.562236	0.474527	0.525473	1.289872
582	-616.224	-784.8922	168.6683	0.1808767	1.443043	1.343304	0.9678287	0.357684	0.642316	0.441105	0.558895	1.04865
588	-606.8448	-775.9793	169.1345	0.2740766	0.8471243	1.330738	1.009186	0.357684	0.642316	0.568457	0.431543	1.04865
594	-617.2594	-786.6277	169.3684	0.2589953	0.9701906	0.8315188	0.9520952	0.557318	0.442682	0.444785	0.555215	1.202693
600	-612.9411	-781.7237	168.7825	0.4486944	0.9351054	1.704667	0.8458574	0.469885	0.530115	0.618741	0.381259	0.9307012
606	-605.4466	-774.7889	169.3424	0.09856226	1.146384	1.010603	1.005388	0.42022	0.57978	0.618741	0.381259	1.0289
612	-601.9695	-771.0883	169.1188	0.305165	1.128087	1.086443	1.005388	0.449981	0.550019	0.49568	0.50432	0.9505878
618	-614.76	-783.5424	168.7824	0.8479661	0.9168227	1.130216	1.143294	0.465413	0.534587	0.49399	0.50601	0.7260051
624	-629.8685	-795.2512	165.3828	2.636926	1.21614	2.142587	0.7755422	0.329449	0.670551	0.682288	0.317712	1.549452
630	-623.4984	-792.6421	169.1437	0.7781666	0.840418	0.8044947	1.075759	0.414694	0.585306	0.514483	0.485517	0.9595921
636	-615.737	-784.9581	169.2211	0.1513341	0.9072948	0.9982455	1.650579	0.285495	0.714505	0.514483	0.485517	0.7119383
642	-611.0312	-780.4303	169.3991	0.3672972	1.001327	1.023564	1.141332	0.289163	0.710837	0.436418	0.563582	0.7119383
648	-602.0712	-771.4488	169.3776	0.1656503	0.5924752	1.588083	0.9540388	0.289163	0.710837	0.56293	0.43707	1.01568
654	-615.3866	-785.9581	170.5714	0.05922218	0.5924752	0.6078637	0.7764756	0.289163	0.710837	0.52949	0.47051	1.042211
660	-613.6247	-782.6876	169.0628	0.2391848	0.8810503	1.327458	0.7219781	0.5098	0.4902	0.537866	0.462134	1.32175
666	-603.5765	-772.7788	169.2023	0.215667	0.8810503	1.287508	1.058025	0.44616	0.55384	0.537866	0.462134	0.9559224
672	-608.7885	-777.6092	168.8207	0.1283884	0.8810503	2.224421	0.7574782	0.42211	0.57789	0.669157	0.330843	0.9551872
678	-606.865	-776.5007	169.6358	0.1937995	0.8810503	1.280826	0.7574782	0.318024	0.681976	0.623964	0.376036	0.9448755
684	-608.6434	-777.2124	168.569	0.1937995	0.8493432	2.157108	0.7171418	0.340702	0.659298	0.586394	0.413606	1.23983
690	-608.5329	-777.5897	169.0568	0.03203534	1.120306	1.698561	0.6859981	0.390385	0.609615	0.586394	0.413606	1.063119
696	-612.081	-781.5099	169.429	0.06344829	1.190582	1.005614	0.8957562	0.474901	0.525099	0.583212	0.416788	1.021858
702	-624.3318	-793.7604	169.4286	0.03099198	0.8667302	1.414751	0.8778989	0.49378	0.50622	0.626185	0.373815	1.011277
708	-615.9026	-784.4672	168.5646	1.328648	0.9081412	1.126596	0.6948795	0.44384	0.55616	0.519423	0.480577	0.9742842
714	-611.2375	-780.7751	169.5376	0.1552902	0.9081412	1.328186	0.7357485	0.369914	0.630086	0.57146	0.42854	0.9742842
720	-612.9075	-781.5109	168.6033	0.3303011	1.053482	1.747995	1.040366	0.337606	0.662394	0.662146	0.337854	0.9587855
726	-621.9786	-790.7053	168.7267	0.03077123	1.053482	1.441621	1.397888	0.386271	0.613729	0.604619	0.395381	0.9977066
732	-613.1025	-782.0488	168.9463	0.1946447	1.053482	1.517696	1.086084	0.311822	0.688178	0.641507	0.358493	0.9203055
738	-616.8303	-786.5728	169.7426	0.3457264	0.5219159	1.453123	0.8514841	0.296683	0.703317	0.59976	0.40024	0.6996063
744	-616.5015	-785.7496	169.2481	0.2626321	0.5219159	1.442459	1.251768	0.287601	0.712399	0.545408	0.454592	0.934479
750	-612.0463	-780.7517	168.7053	0.0385732	1.297352	0.9247463	1.832351	0.369677	0.630323	0.496941	0.503059	0.8092488
756	-617.1291	-786.8339	169.7048	0.286579	0.9073547	0.7587175	1.136703	0.281852	0.718148	0.481311	0.518689	0.8927348
762	-618.3324	-786.3368	168.0043	0.2829396	1.855716	0.7786149	1.922905	0.504507	0.495493	0.473567	0.526433	0.7549844
768	-623.2106	-791.2798	168.0692	0.106239	1.795859	1.288002	1.608418	0.547185	0.452815	0.608674	0.391326	0.7579405
774	-630.4881	-796.877	166.389	0.161049	2.954429	2.116303	1.718854	0.483843	0.516157	0.715917	0.284083	0.6354709
780	-615.9414	-784.4822	168.5408	0.2791385	1.011757	1.490733	1.584103	0.395283	0.604717	0.443314	0.556686	0.6354709
786	-615.6876	-783.8213	168.1337	0.09297412	1.416661	1.490733	1.808782	0.395283	0.604717	0.582478	0.417522	0.5737402
792	-612.2287	-780.1713	167.9426	1.250011	1.085864	1.114514	1.486714	0.377945	0.622055	0.440528	0.559472	0.6856945
798	-611.1609	-779.9475	168.7866	0.8333586	1.25724	1.013458	1.066558	0.303612	0.696388	0.585035	0.414965	0.6559435
804	-602.5002	-771.3355	168.8353	0.05016327	1.743978	0.9747928	1.197839	0.495687	0.504313	0.427005	0.572995	0.811817
810	-617.7847	-785.8977	168.1129	0.3328891	0.9455741	2.135255	1.257289	0.342426	0.657574	0.471899	0.528101	0.947693
816	-619.7945	-789.4795	169.6851	0.176451	0.8630374	1.030315	0.9432991	0.409401	0.590599	0.640073	0.359927	0.947693
822	-622.6119	-789.7576	167.1457	1.053806	2.233339	1.426148	1.167042	0.422421	0.577579	0.60907	0.39093	0.6144429
828	-621.3748	-789.3562	167.9814	0.5320945	1.676271	1.053988	1.628352	0.515182	0.484818	0.600972	0.399028	0.7154738
834	-620.1967	-789.5769	169.3801	0.09807349	1.056084	1.108207	0.9153174	0.458139	0.541861	0.585734	0.414266	1.04988
840	-626.631	-794.4707	167.8397	0.3022471	1.669606	2.036901	0.8555685	0.499346	0.500654	0.66282	0.33718	1.039581
846	-619.4937	-787.4282	167.9346	0.6448163	1.669606	1.769522	0.5989513	0.482153	0.517847	0.561051	0.438949	1.041668
852	-615.499	-785.175	169.676	0.3355627	0.5794193	1.197087	0.9873418	0.307668	0.692332	0.566888	0.433112	0.8722798
858	-613.8763	-783.476	169.5997	0.2278099	0.5760945	1.25035	1.00138	0.307668	0.692332	0.502736	0.497264	0.9924162
864	-611.9684	-781.1259	169.1576	0.03501094	1.492687	0.959594	0.9228641	0.505182	0.494818	0.514982	0.485018	1.034302
870	-614.0858	-782.914	168.8282	0.04435002	0.9188593	1.690001	1.238118	0.373408	0.626592	0.54532	0.45468	0.9331406
876	-614.0036	-783.5944	169.5908	0.08295114	0.974746	1.024568	0.9508778	0.447897	0.552103	0.496745	0.503255	0.9713773
882	-615.7818	-785.5479	169.7661	0.06661382	1.212591	1.003682	0.6720906	0.362299	0.637701	0.516319	0.483681	0.9056447
888	-605.8246	-775.0347	169.2101	0.1438163	0.9156106	1.108841	1.1206	0.411376	0.588624	0.581163	0.418837	1.114598
894	-606.1489	-775.0783	168.9294	0.3930327	0.9156106	1.108841	1.043467	0.411376	0.588624	0.581163	0.418837	1.209889
900	-615.8256	-785.2717	169.4461	0.03378875	1.348371	0.9142884	0.8353175	0.444297	0.555703	0.576854	0.423146	1.034689
906	-609.3781	-778.9735	169.5954	0.05313322	0.8640352	1.171042	0.9651047	0.381182	0.618818	0.576854	0.423146	0.9825454
912	-615.9354	-785.9146	169.9793	0.1063442	0.5108212	1.042055	1.112908	0.341573	0.658427	0.451882	0.548118	0.8387535
918	-616.4622	-785.6341	169.1719	0.3552125	0.9161153	1.042055	0.9946728	0.319097	0.680903	0.501392	0.498608	1.167691
924	-613.8789	-782.4875	168.6086	0.01786653	1.11373	2.066311	1.041471	0.271454	0.728546	0.614175	0.385825	0.9629446
930	-625.9935	-794.4661	168.4726	0.02645504	1.122303	2.352619	0.9328616	0.342878	0.657122	0.59604	0.40396	0.8773746
936	-619.1778	-789.4699	170.2921	0.1317782	0.5337848	0.7367999	0.9178658	0.331996	0.668004	0.452049	0.547951	1.002498
942	-613.1064	-782.3312	169.2248	0.4282273	1.076253	1.043198	0.9178658	0.403086	0.596914	0.514232	0.485768	0.9157377
