Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-638.2982	-804.1319	165.8337	0.05981114	0.6993566	1.15656	1.140445	3.990493
6	-647.9487	-812.6227	164.674	0.05718821	1.282667	1.429836	0.9737165	4.269287
12	-650.6199	-814.637	164.0172	0.05623688	0.8704297	1.296302	0.9501086	4.952908
18	-650.4975	-815.6792	165.1816	0.05981498	0.8523236	1.577375	1.216755	4.005082
24	-661.2379	-824.6062	163.3682	2.284226	0.8891821	0.8634784	1.220773	4.144233
30	-654.7205	-816.2218	161.5013	2.840926	0.8623371	0.9788925	1.500683	4.675539
36	-657.3754	-820.8163	163.4409	3.094108	0.5757626	0.7481117	1.734372	3.572516
42	-647.4073	-813.6832	166.2759	0.05887262	0.5479069	0.9201959	1.636858	3.659783
48	-636.0632	-801.8228	165.7596	0.06516282	0.9182986	1.22117	1.087398	3.90233
54	-640.1623	-806.1738	166.0114	0.05891329	0.7275228	1.224497	1.150779	3.829776
60	-637.6394	-803.3033	165.6639	0.05808686	0.7275228	1.18576	1.156049	4.048144
66	-640.9726	-805.1843	164.2117	0.06146891	0.849183	0.986688	0.9475907	5.025267
72	-636.1296	-801.2605	165.1309	0.06146891	0.849183	1.335647	1.042815	4.263565
78	-634.1077	-798.6946	164.5869	0.0625489	0.6833239	1.335647	0.9724671	4.697772
84	-634.6356	-800.5616	165.926	0.0625489	0.765325	1.365046	1.182146	3.759527
90	-634.5392	-800.8907	166.3515	0.06827983	0.6665927	1.274447	1.023693	3.705591
96	-631.9933	-797.9496	165.9563	0.06827983	1.12777	1.118311	0.9454825	3.807366
102	-626.3871	-792.2944	165.9073	0.06185348	0.997186	1.118311	0.9003262	3.93994
108	-622.4025	-788.1926	165.7901	0.05683934	1.006492	1.218879	1.169505	3.793045
114	-628.9834	-795.8244	166.841	0.06449167	0.7557966	1.218879	1.149261	3.332852
120	-633.3817	-799.1847	165.8031	0.06480181	1.066523	1.18377	1.562888	3.53846
126	-640.5165	-806.7094	166.1929	0.06009472	0.9317697	1.2658	1.562888	3.344808
132	-646.2942	-813.218	166.9237	0.07653697	1.354664	0.9801627	1.659601	2.759372
138	-644.798	-813.0045	168.2066	0.0866328	1.031848	0.8355283	1.395888	2.407251
144	-648.7376	-816.2829	167.5454	0.06995976	1.506338	0.8958223	1.252147	2.59492
150	-631.9638	-799.4364	167.4725	0.07714824	1.400806	1.14396	1.311217	2.507139
156	-619.9603	-787.8317	167.8714	0.08284431	0.8448027	0.9934319	1.12452	2.803178
162	-654.2489	-814.8875	160.6386	5.305461	0.7021927	1.103727	1.375905	3.855148
168	-646.174	-807.9503	161.7762	4.59282	0.9932708	0.943132	1.389631	3.529749
174	-650.6209	-813.1991	162.5782	4.931846	0.5715759	0.8198998	1.835238	2.896715
180	-653.2776	-815.1852	161.9076	3.789623	0.8215403	1.073538	2.302614	3.412391
186	-646.0769	-808.7525	162.6756	3.162562	0.7748595	1.052038	1.592549	3.781687
192	-647.7438	-809.0456	161.3018	4.150682	0.7342089	0.9918874	1.42296	4.155932
198	-653.9977	-816.5491	162.5514	3.597475	0.4505902	0.6856562	1.69392	3.898376
204	-645.5827	-808.698	163.1153	3.173528	0.578233	0.7441166	1.69392	3.739633
210	-645.9387	-813.2058	167.2671	0.08547785	0.8447785	1.470356	1.120733	2.887573
216	-641.9237	-808.3343	166.4106	0.07532055	0.8020529	1.562529	1.030926	3.429689
222	-634.1702	-801.1294	166.9592	0.08177183	1.066328	1.02951	0.9494831	3.300629
228	-629.4565	-796.4141	166.9576	0.07466472	0.9349287	1.02951	1.089489	3.300629
234	-654.8897	-814.1373	159.2476	4.823964	0.6378305	1.084306	1.253012	5.023656
240	-646.5129	-807.7869	161.274	3.176079	0.8784276	0.7410628	0.9861645	5.023656
246	-645.7805	-806.1273	160.3467	4.337118	0.8784276	1.362638	1.331747	4.35672
252	-640.8184	-806.3563	165.5379	0.05439908	0.8682909	1.113933	1.146625	4.090315
258	-630.3533	-797.641	167.2877	0.06738516	0.8682909	0.8961012	1.301574	3.101819
264	-642.8496	-807.0439	164.1943	0.05675366	0.8167916	1.447027	1.123656	4.705817
270	-642.0471	-808.1283	166.0812	0.05700177	0.9229077	0.9953838	1.339847	3.703098
276	-644.7201	-810.2557	165.5356	0.05500346	1.270908	1.15051	1.590024	3.585599
282	-638.2172	-804.424	166.2068	0.06433769	0.7669355	1.230168	1.197641	3.662088
288	-628.1366	-794.1786	166.042	0.06550948	0.7708129	1.524134	1.197641	3.591532
294	-628.822	-794.4853	165.6633	0.05566022	0.8713338	1.169587	1.180341	3.965528
300	-636.2693	-802.3744	166.1051	0.05428912	0.7855463	0.965524	1.47921	3.705678
306	-630.9494	-798.3553	167.4059	0.06675596	0.9140217	1.125212	1.353046	2.835413
312	-633.5107	-800.9682	167.4575	0.07127152	0.6144381	1.23192	1.477278	2.833494
318	-642.3179	-810.4254	168.1075	0.07995016	0.757763	0.821431	1.459099	2.611516
324	-634.8402	-803.1617	168.3215	0.08669261	0.7731402	0.9732397	1.209387	2.526884
330	-641.823	-809.0193	167.1963	0.06715602	1.158244	1.221617	1.331918	2.769387
336	-641.3796	-808.9781	167.5985	0.076668	0.8979956	1.10593	1.224372	2.811857
342	-636.2315	-802.9042	166.6727	0.06487511	0.8263059	1.155278	0.9525587	3.54304
348	-628.126	-794.8971	166.7711	0.06920455	0.9091969	0.8161293	1.105173	3.54304
354	-635.3919	-801.0241	165.6322	0.06280692	0.7181534	0.8882491	0.9629985	4.346219
360	-629.7322	-794.2895	164.5573	0.06016269	0.7181534	1.154869	1.189189	4.675509
366	-635.6207	-797.5609	161.9402	0.04431444	0.7181534	1.037716	1.320944	6.118927
372	-646.1746	-806.8862	160.7117	0.04431444	1.554408	0.8803724	1.396486	6.388138
378	-638.5753	-800.5272	161.952	0.04412063	0.8916775	1.440169	1.375523	5.776171
384	-633.7801	-797.3091	163.529	0.05336056	0.7308984	1.256357	1.0981	5.239637
390	-639.0835	-804.7038	165.6203	0.06757994	0.7308984	1.153701	0.9934281	4.176322
396	-645.154	-811.0002	165.8462	0.06270274	0.7308984	1.110541	1.122135	4.001512
402	-632.4994	-798.4526	165.9533	0.0649794	1.063916	1.074883	1.062569	3.805121
408	-628.238	-794.2359	165.9978	0.06534151	1.229636	1.29711	1.43842	3.337478
414	-626.7492	-794.2365	167.4873	0.07494751	0.6747517	0.9773963	0.8843436	3.287813
420	-626.6162	-793.9157	167.2995	0.07372071	0.7981289	0.8058907	1.133928	3.283969
426	-626.9712	-794.3851	167.4139	0.08074563	0.7981289	0.9794693	1.232375	3.051242
432	-634.4086	-802.3354	167.9268	0.08465964	0.5337995	1.078599	1.171024	2.856339
438	-641.863	-809.4529	167.5899	0.07814065	1.228217	1.003407	1.521501	2.493805
444	-635.0267	-803.3468	168.3201	0.07950696	0.7068163	0.9179404	1.388699	2.493805
450	-639.3122	-807.625	168.3129	0.08253616	0.7068163	0.9179404	1.526725	2.409783
456	-641.0038	-807.3549	166.3511	0.06953543	0.9911467	1.102413	1.141728	3.552691
462	-646.6992	-812.9851	166.2859	0.06563291	0.6972098	1.267177	1.194775	3.634128
468	-648.8785	-815.1275	166.249	0.07286686	1.395019	1.112272	1.135206	3.376376
474	-635.4365	-802.0319	166.5954	0.06530444	1.280859	1.112272	1.187655	3.210639
480	-657.8286	-824.593	166.7644	0.06877433	0.9502507	1.274808	1.081842	3.270368
486	-641.5947	-809.4007	167.806	0.08412131	1.059463	1.182709	1.122245	2.597025
492	-643.2925	-811.3123	168.0197	0.09758459	0.9519426	1.185451	1.088359	2.542074
498	-643.4264	-810.3195	166.893	0.09758459	1.238071	1.32979	1.088359	2.970601
504	-639.9382	-807.3749	167.4367	0.08205549	0.9045304	1.202754	1.069948	2.938052
510	-643.7043	-811.0446	167.3402	0.08202045	1.08911	1.123774	1.082029	2.924957
516	-638.139	-805.6683	167.5293	0.08045498	1.06735	1.088218	1.062184	2.858089
522	-657.2966	-825.6962	168.3996	0.1080435	1.06735	0.8915355	1.233903	2.316396
528	-648.6653	-816.5011	167.8358	0.09967125	0.9639034	1.140706	1.261358	2.567667
534	-643.487	-812.2704	168.7834	0.1073735	0.941885	0.9683335	1.329177	2.037418
540	-640.0672	-808.5864	168.5192	0.118816	0.7921056	0.9909835	1.623816	2.092407
546	-630.8184	-799.3556	168.5372	0.09733435	0.7921056	1.144174	1.474499	2.092407
552	-637.3653	-805.8072	168.4419	0.105005	0.9816536	1.076976	1.123009	2.298634
558	-646.4914	-814.8949	168.4034	0.1113172	0.9816536	0.9185985	1.509025	2.172593
564	-647.8772	-815.2161	167.3389	0.07732037	0.8682734	0.9045209	0.9439999	3.272696
570	-650.704	-818.6162	167.9122	0.07732037	0.5523789	0.9210254	1.074325	3.01465
576	-662.0178	-829.0338	167.016	0.07282253	0.7139957	1.010294	1.050821	3.427752
582	-653.163	-818.728	165.565	0.06156291	1.029557	0.8910235	1.348118	3.990977
588	-661.7208	-827.8274	166.1066	0.06156291	1.061957	0.697379	1.171429	3.870341
594	-655.8343	-813.4067	157.5724	6.42615	1.016599	1.233024	0.9997695	4.920216
600	-658.0769	-824.1281	166.0512	0.0705093	0.8651809	1.200645	1.261241	3.673116
606	-636.9212	-803.416	166.4949	0.0660961	0.982128	1.373674	1.502291	3.106883
612	-647.7276	-814.7305	167.0028	0.06476713	0.9066826	1.152746	1.502291	2.977813
618	-631.326	-798.208	166.8821	0.06736845	0.9435032	1.058835	1.039937	3.356254
624	-631.4729	-797.805	166.3322	0.06580606	1.014795	1.173217	1.157447	3.502019
630	-638.4672	-805.3986	166.9313	0.06725766	0.8744032	1.163314	0.9346804	3.368555
636	-634.9711	-800.3964	165.4253	0.05340797	0.6605849	1.470073	1.075626	4.110926
642	-626.1434	-790.6104	164.467	0.05129771	1.324235	1.167375	1.435389	4.249798
648	-626.8814	-792.5549	165.6735	0.0572332	1.009938	0.861269	1.308428	3.982181
654	-626.3589	-792.6639	166.305	0.06794133	1.037582	1.092516	1.308428	3.461939
660	-639.0904	-805.5185	166.4281	0.06742428	1.0877	1.002209	1.226052	3.461939
666	-640.1034	-806.5895	166.4861	0.06742428	0.8468708	0.9316804	1.028745	3.72318
672	-655.3915	-818.337	162.9455	2.546425	0.8090566	0.9565819	1.168442	4.25725
678	-650.5172	-813.6797	163.1625	2.44866	0.6191174	1.13364	2.155582	3.62252
684	-642.3456	-808.9315	166.5859	0.06333571	0.9877978	0.9969838	1.108708	3.502028
690	-628.7524	-795.5639	166.8115	0.06984268	1.253535	0.868188	1.333356	3.153539
696	-622.7522	-789.8383	167.086	0.06683724	0.8012554	1.12489	1.245485	3.158829
702	-622.6875	-789.834	167.1465	0.07642078	1.231053	0.986632	1.20963	2.965981
708	-642.8299	-810.4217	167.5918	0.07075509	0.8968748	0.7844551	1.527742	2.82974
714	-642.3189	-809.655	167.3361	0.07371151	0.832963	1.213053	1.191433	2.966977
720	-650.1712	-816.4902	166.3191	0.06423323	1.123657	1.034505	1.067611	3.57999
726	-643.4081	-808.532	165.1239	0.05902954	0.8787975	1.025362	1.151685	4.363803
732	-645.1601	-812.1544	166.9943	0.06199394	0.8787975	0.7436591	1.305248	3.358214
738	-648.6028	-815.5537	166.9509	0.07457212	0.9146319	1.253176	1.19722	3.121552
744	-647.122	-814.1801	167.058	0.07457212	0.9146319	0.8259184	1.019682	3.413553
750	-646.7139	-814.1446	167.4307	0.07457212	0.9295075	1.264584	1.392966	2.697914
756	-641.9769	-809.8904	167.9135	0.09482523	0.8363992	1.073915	1.181879	2.69096
