Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-707.6047	-873.9098	166.3052	0.04624272	3.029543	1.114557	3.454467	0.835225
6	-705.3555	-871.7007	166.3452	0.04624272	2.51078	1.114557	3.789116	0.8397632
12	-708.2282	-875.1006	166.8724	0.04624272	2.529606	0.9996001	3.267328	0.9477024
18	-709.6444	-877.3475	167.7031	0.04624272	1.645863	1.152719	2.870196	1.095026
24	-712.3284	-878.6515	166.3231	0.05506123	2.102301	1.038679	4.34354	0.6091333
30	-713.3832	-879.9544	166.5711	0.05859602	1.961186	0.9241733	4.34354	0.5350462
36	-709.6153	-875.8856	166.2703	0.06065727	2.778243	0.9489822	3.97404	0.5350462
42	-705.6448	-870.9747	165.3299	0.05015508	2.315406	1.498427	4.741879	0.5064051
48	-704.3816	-870.5983	166.2167	0.04881223	2.23876	0.8496362	4.502957	0.6766401
54	-713.5153	-879.8183	166.3031	0.05468944	1.800784	0.8752178	4.79464	0.5779779
60	-701.2895	-867.452	166.1625	0.05114843	1.207738	1.016867	5.359493	0.5442889
66	-708.5163	-874.4358	165.9195	0.05114843	1.334313	1.07393	5.422304	0.5427746
72	-713.06	-878.5194	165.4595	0.04818318	2.120352	1.063029	5.178496	0.598294
78	-713.841	-878.7428	164.9017	0.04538776	2.120352	1.13789	5.676906	0.5499358
84	-715.0441	-876.9788	161.9347	0.04538776	3.904708	1.034598	7.49143	0.5473017
90	-727.1618	-891.999	164.8373	0.04998223	1.771843	1.099186	6.076822	0.4729044
96	-721.4874	-885.2274	163.74	0.04998223	4.251849	0.8461477	5.66344	0.4509008
102	-712.2341	-876.6401	164.406	0.05173893	2.575532	1.287745	5.66344	0.4818233
108	-710.9737	-875.7735	164.7998	0.05026831	1.189505	1.368421	6.398118	0.4818233
114	-708.5668	-875.8748	167.308	0.05026831	1.102388	0.8108366	4.526776	0.4818233
120	-710.6637	-877.2525	166.5888	0.07036766	2.527556	1.209213	3.573242	0.4642203
126	-710.9698	-877.6108	166.641	0.05264278	1.574234	1.027016	4.509418	0.5866506
132	-712.1579	-879.5391	167.3812	0.05530959	1.018141	0.9779246	4.367306	0.4866913
138	-702.045	-867.2281	165.1831	0.05530959	3.414007	1.209138	4.367306	0.5507962
144	-711.0963	-877.8402	166.7439	0.0521865	1.991928	1.324033	3.750336	0.5625188
150	-718.6168	-883.5961	164.9793	0.05239322	2.147638	0.9487275	5.761078	0.4673361
156	-708.0376	-872.1773	164.1397	0.05052273	3.326564	1.156785	5.528967	0.5162836
162	-705.618	-872.0277	166.4096	0.05159014	1.784401	0.9274569	4.650486	0.5893366
168	-707.0853	-873.5706	166.4853	0.05159014	2.083326	0.8353838	4.371121	0.6802477
174	-708.8121	-875.7305	166.9185	0.0515252	1.232376	1.012609	4.570406	0.5963189
180	-703.3744	-869.8779	166.5035	0.05149853	2.029424	1.344976	3.887062	0.6932866
186	-703.5951	-871.0296	167.4345	0.05081686	1.628502	1.025541	3.620337	0.6982449
192	-708.11	-874.5782	166.4682	0.05263055	1.655682	0.920827	4.725357	0.5311023
198	-707.4403	-873.5012	166.0608	0.04758911	2.107921	0.9562518	4.700906	0.5775836
204	-714.8326	-879.6545	164.8219	0.04758911	2.107921	0.9332435	5.964594	0.4355105
210	-712.8678	-879.6088	166.741	0.05080107	1.677496	1.225096	4.067305	0.7050396
216	-712.9896	-879.4902	166.5006	0.05080107	1.997428	1.173887	4.078048	0.7050396
222	-721.6437	-888.8019	167.1581	0.05718974	1.773125	1.334248	3.472859	0.6661228
228	-712.226	-878.4937	166.2677	0.05718974	1.699783	1.058043	4.746182	0.498247
234	-712.4571	-878.5328	166.0757	0.0764514	2.069197	1.088799	4.54543	0.4014173
240	-714.6606	-881.1479	166.4873	0.0764514	1.542108	0.896134	4.75134	0.3441057
246	-706.7798	-871.4926	164.7128	0.06819158	3.477515	0.7913137	5.137461	0.340182
252	-722.0759	-884.6954	162.6195	0.07092551	5.09024	0.7913137	6.174204	0.2511572
258	-716.8384	-880.5602	163.7218	0.07092551	3.142626	0.9253258	6.174204	0.3026549
264	-712.3328	-875.3936	163.0608	0.06642442	4.156239	0.9253258	6.174204	0.2837381
270	-715.5596	-879.7371	164.1775	0.1093343	1.875804	1.458929	6.025802	0.2410673
276	-712.1811	-875.7273	163.5462	0.111711	2.67076	1.558746	5.877053	0.2211682
282	-717.8836	-882.112	164.2285	0.07366433	2.67076	1.256308	5.651049	0.2877611
288	-716.4202	-882.0883	165.668	0.07366433	1.298903	0.9906479	5.651049	0.2924882
294	-710.9411	-873.2891	162.348	0.07366433	3.16949	1.011789	7.283684	0.2187325
300	-711.5355	-873.2577	161.7222	0.07366433	3.712371	1.322811	7.283684	0.2328564
306	-720.5091	-885.0745	164.5655	0.07566818	1.577244	1.000221	6.50834	0.31582
312	-711.3613	-875.5349	164.1736	0.06255123	1.515486	1.069801	6.855984	0.2823187
318	-717.3565	-883.3276	165.9711	0.0981778	1.391423	1.12534	5.020372	0.2463145
324	-717.4546	-882.3329	164.8782	0.09685716	2.371902	1.192632	5.234285	0.2663317
330	-716.0385	-879.8964	163.8579	0.08045177	2.997553	1.192632	5.807335	0.2663317
336	-728.0556	-892.6646	164.6091	0.06500629	1.917446	1.366064	5.807335	0.3121809
342	-728.8831	-892.7345	163.8514	4.385079	0.8848117	1.049316	3.500602	0.7983519
348	-717.1127	-878.4764	161.3637	4.689487	1.567599	0.905794	5.28183	0.4369096
354	-712.2464	-875.4159	163.1695	4.298517	0.7742954	1.107263	4.442017	0.4463632
360	-717.4866	-880.9801	163.4935	2.953511	1.918452	1.018806	4.452658	0.4108941
366	-722.5061	-882.1075	159.6015	4.758547	2.337279	1.292784	5.929273	0.4270425
372	-720.7632	-875.9625	155.1993	6.802413	4.90708	1.068595	6.744743	0.2868014
378	-711.3065	-873.1143	161.8077	2.545699	1.638133	0.8358607	6.903373	0.3155977
384	-723.3525	-884.4333	161.0808	3.122479	2.79334	1.308356	5.660295	0.3286308
390	-729.7157	-894.7689	165.0532	0.06706511	3.250852	0.9338856	4.867858	0.454949
396	-724.7129	-890.1114	165.3985	0.06621248	2.005549	1.316082	5.02015	0.3407216
402	-709.7383	-874.4232	164.6849	0.06085116	2.177809	1.034339	5.83254	0.3033386
408	-703.0678	-867.8532	164.7854	0.06742047	3.610545	0.7560921	5.049909	0.3872154
414	-704.8612	-872.2616	167.4004	0.05919617	0.9561875	1.16885	4.206681	0.5723784
420	-707.7532	-870.9813	163.2281	0.05919617	3.968728	0.9102066	6.244471	0.3879184
426	-695.229	-862.297	167.068	0.05859958	1.696252	0.7761151	4.225954	0.5223536
432	-703.6292	-869.8026	166.1734	0.05329914	2.065806	1.251735	4.332185	0.5390246
438	-707.0739	-873.8303	166.7564	0.05329914	1.424921	0.9590442	4.5951	0.6056759
444	-711.8066	-877.6018	165.7952	0.04749329	2.430772	0.9220979	4.733448	0.6045506
450	-710.6122	-875.7385	165.1263	0.04485576	2.448211	0.8908537	5.42598	0.594357
456	-703.9957	-866.4403	162.4446	0.0508649	3.345719	1.006274	7.314026	0.361241
462	-716.2313	-877.978	161.7467	0.0508649	2.788253	1.020456	8.394483	0.3767075
468	-719.8591	-880.8887	161.0296	0.04860476	3.8227	1.11237	8.35999	0.4330834
474	-704.9094	-868.3774	163.468	0.04945628	2.367574	0.786058	7.233277	0.3907745
480	-708.8511	-872.0389	163.1878	0.05678896	2.218576	0.9182516	7.494908	0.3907745
486	-708.7388	-873.4048	164.666	0.04777313	1.584485	1.031526	6.488135	0.4818254
492	-699.8053	-864.8338	165.0285	0.04777313	1.794197	0.9109107	6.057494	0.5020922
