Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-689.5006	-861.4186	171.918	1.207428	1.189797
6	-695.2842	-867.0011	171.7169	1.207428	1.35562
12	-695.514	-867.6042	172.0902	1.017334	1.205179
18	-702.9171	-874.6601	171.7429	1.364615	1.205179
24	-694.6914	-866.799	172.1076	0.834892	1.341192
30	-694.0955	-865.6525	171.5571	1.347399	1.371272
36	-695.1448	-866.8032	171.6585	1.347399	1.290043
42	-687.2134	-859.0538	171.8404	1.207324	1.255563
48	-698.3781	-870.2061	171.8281	1.139081	1.321431
54	-695.8027	-867.7284	171.9257	1.139081	1.241313
60	-699.1689	-870.7647	171.5957	1.276988	1.39613
66	-695.673	-867.4582	171.7852	1.044561	1.429409
72	-700.4693	-872.37	171.9007	1.144513	1.257658
78	-695.648	-867.586	171.938	0.9506367	1.383732
84	-709.0117	-880.9443	171.9326	1.05319	1.306377
90	-706.8821	-878.6762	171.7941	0.9829261	1.469647
96	-702.7863	-874.3947	171.6084	0.9795204	1.609706
102	-704.1289	-876.1412	172.0123	1.224186	1.09091
108	-688.0716	-859.8304	171.7588	0.8434563	1.599304
114	-687.651	-859.5846	171.9336	0.8971202	1.428641
120	-703.0895	-874.9278	171.8383	1.324231	1.157526
126	-696.4821	-868.2343	171.7522	1.307199	1.24581
132	-696.0954	-867.8033	171.7079	1.377408	1.224082
138	-693.8053	-865.3646	171.5593	1.377408	1.345749
144	-695.6292	-867.4254	171.7961	1.28273	1.229515
150	-702.5424	-874.4773	171.935	1.306235	1.086555
156	-710.8684	-882.5394	171.671	1.274511	1.338732
162	-704.7594	-876.2673	171.5079	1.437064	1.33919
168	-718.0829	-890.194	172.1111	1.184462	1.035115
174	-702.4284	-874.3679	171.9396	1.017713	1.329333
180	-704.2936	-876.2047	171.9111	1.236811	1.170345
186	-699.2413	-870.9964	171.7551	0.8055569	1.629411
192	-699.8673	-871.3972	171.5299	1.349257	1.391122
198	-691.4441	-863.1843	171.7402	1.349257	1.22061
204	-681.0676	-852.7275	171.6599	1.269058	1.351958
210	-690.262	-862.2062	171.9443	1.440346	0.9451228
216	-701.4726	-873.2624	171.7898	1.440346	1.096702
222	-701.6865	-873.2734	171.5869	1.440346	1.272529
228	-691.4745	-863.3982	171.9236	1.309676	1.093855
234	-701.5806	-873.1142	171.5336	1.699706	1.093855
240	-696.9332	-868.4056	171.4725	1.556457	1.271125
246	-703.3384	-875.2409	171.9025	1.179264	1.227078
252	-691.8045	-863.5795	171.775	1.45545	1.096459
258	-699.9398	-871.6552	171.7155	1.574036	1.040957
264	-693.5975	-865.4438	171.8463	1.067801	1.363666
270	-697.0963	-868.8806	171.7843	1.087962	1.396507
276	-704.8092	-876.7844	171.9753	0.7957509	1.474179
282	-716.0183	-887.8654	171.8471	1.172681	1.278658
288	-692.7021	-864.7355	172.0334	1.034306	1.238863
294	-691.6668	-863.633	171.9662	1.034306	1.294418
300	-693.5011	-865.2742	171.7731	0.9830444	1.485391
306	-691.5245	-863.465	171.9405	1.31349	1.074666
312	-693.5844	-865.5404	171.956	1.297961	1.074666
318	-708.9749	-880.5174	171.5425	1.07041	1.591556
324	-688.2406	-859.8024	171.5618	0.8036143	1.767807
330	-695.8179	-867.463	171.6452	0.9198163	1.626295
336	-691.7876	-863.6416	171.854	0.6643469	1.659812
342	-698.4825	-869.8725	171.3899	0.9921909	1.756129
348	-698.8144	-870.6144	171.8	0.8326405	1.577107
354	-694.4365	-865.9572	171.5207	1.199919	1.512058
360	-708.7027	-880.7864	172.0837	0.9287494	1.284656
366	-693.4174	-865.1235	171.7061	1.231775	1.34484
372	-704.8332	-876.7077	171.8745	1.16448	1.262862
378	-701.9253	-873.7408	171.8155	1.16448	1.311077
384	-705.5085	-877.1195	171.611	1.087518	1.528517
390	-699.5585	-871.0114	171.4529	0.8187199	1.832757
396	-704.441	-876.0602	171.6192	0.9813164	1.600594
402	-707.828	-879.3434	171.5154	1.340417	1.409254
408	-696.97	-868.8	171.83	1.025828	1.409254
414	-709.3917	-881.4006	172.0088	1.078441	1.222438
420	-701.9933	-873.6083	171.6149	1.206999	1.435386
426	-709.2983	-880.7471	171.4488	0.9454872	1.747653
432	-685.282	-857.2905	172.0086	0.9962986	1.290869
438	-699.1842	-871.3321	172.1479	1.120899	1.060742
444	-695.4644	-867.3129	171.8484	1.376863	1.101173
450	-700.5166	-872.3443	171.8278	1.523092	0.9802403
456	-703.7749	-875.8709	172.096	0.6821366	1.468777
462	-694.0791	-865.9752	171.8962	0.9896465	1.385927
468	-691.7025	-863.5962	171.8937	1.5031	0.9321183
474	-694.2011	-865.8263	171.6252	1.5031	1.187335
480	-705.3553	-877.3397	171.9844	1.051373	1.265514
486	-708.324	-880.163	171.839	1.06051	1.375141
492	-702.4162	-874.0234	171.6072	0.976782	1.61255
498	-695.872	-867.7411	171.8692	0.9927728	1.404498
504	-697.5864	-869.4975	171.9111	1.341363	1.076086
510	-700.3763	-872.2904	171.914	1.391583	1.025353
516	-705.6503	-877.72	172.0697	1.242754	1.018685
522	-703.0443	-874.9001	171.8558	1.242003	1.213524
528	-708.3659	-880.0516	171.6856	0.8674119	1.634903
534	-705.7717	-877.2399	171.4683	1.338816	1.446765
540	-697.4324	-868.9488	171.5164	0.9106939	1.72458
546	-705.631	-877.1077	171.4767	0.9226228	1.744083
552	-709.0874	-880.9223	171.8349	1.290102	1.190182
558	-701.7017	-873.2506	171.5489	1.816228	0.9655707
564	-696.438	-868.4637	172.0257	1.030961	1.248107
570	-697.4188	-869.2338	171.815	0.9730177	1.461279
576	-697.7138	-869.366	171.6522	1.493047	1.172655
582	-704.5492	-876.1387	171.5895	1.356479	1.338371
588	-703.3028	-874.8884	171.5857	1.36034	1.338371
594	-687.3149	-858.9864	171.6715	1.178118	1.414073
600	-695.7371	-867.4915	171.7544	0.9205057	1.546015
606	-691.3297	-862.7745	171.4448	0.8883808	1.790196
612	-696.9279	-868.8661	171.9382	0.8883808	1.431844
618	-697.2253	-869.0591	171.8338	0.9927896	1.431844
624	-690.8251	-862.7362	171.9111	0.9154651	1.431844
630	-692.2905	-864.1964	171.9059	0.9970347	1.372503
636	-705.7585	-877.5992	171.8407	1.371899	1.112757
642	-709.6232	-880.951	171.3278	2.001547	1.001941
648	-706.3496	-877.8333	171.4837	1.967652	0.8707643
654	-703.5191	-875.3931	171.8741	1.446476	1.010698
660	-694.0177	-865.6064	171.5887	1.446476	1.265958
666	-691.5065	-863.4462	171.9397	1.200682	1.176866
672	-697.6469	-869.4728	171.8259	0.8245672	1.56404
678	-698.8437	-870.5259	171.6821	0.8593525	1.643236
684	-696.2405	-867.7773	171.5368	0.9397363	1.689595
690	-704.8976	-877.0758	172.1782	0.8307546	1.287498
696	-699.7679	-871.4975	171.7296	1.013591	1.495176
702	-699.6957	-871.457	171.7613	1.308003	1.237558
708	-703.9709	-875.8864	171.9155	0.9099515	1.432727
714	-699.9648	-871.8838	171.9189	1.167273	1.223321
720	-698.2382	-869.6034	171.3652	1.037697	1.741561
726	-700.81	-872.4411	171.6311	0.8834479	1.662547
732	-698.3404	-870.0769	171.7365	0.9650432	1.526288
738	-681.7282	-853.2826	171.5544	0.9650432	1.659023
744	-696.3757	-868.0931	171.7174	0.8533734	1.622113
750	-687.3648	-858.9309	171.5661	0.7683887	1.789338
756	-700.2435	-871.4499	171.2064	0.7789018	2.026019
762	-703.0199	-874.6451	171.6252	0.808797	1.719693
768	-696.9934	-869.1208	172.1274	1.2617	0.9403545
774	-708.6619	-880.2871	171.6252	1.442388	1.238995
780	-703.7085	-875.5599	171.8514	1.146026	1.296913
786	-714.4887	-886.3401	171.8514	1.146026	1.296913
792	-713.9952	-885.8686	171.8734	1.055737	1.351752
798	-704.213	-876.0154	171.8024	0.760905	1.627505
804	-705.946	-877.7066	171.7606	1.083727	1.418166
810	-701.88	-873.6266	171.7466	1.070682	1.438949
816	-711.8704	-883.4901	171.6197	1.325664	1.33884
822	-715.1314	-886.9089	171.7774	1.223965	1.293704
828	-717.4597	-889.4386	171.9789	1.128815	1.20508
834	-704.1223	-876.0634	171.9411	1.263263	1.120231
840	-697.3508	-869.703	172.3522	0.9790475	1.000038
846	-688.9529	-861.1466	172.1936	1.074287	1.061546
852	-691.2384	-863.3331	172.0947	1.116321	1.114213
858	-702.8726	-874.8361	171.9634	0.8335097	1.454506
864	-705.1164	-877.3255	172.2091	0.8349774	1.258597
870	-710.8184	-882.6733	171.855	1.001165	1.40901
876	-700.3726	-872.0317	171.6591	1.181293	1.42123
882	-695.5529	-867.4383	171.8853	1.093986	1.311608
888	-707.1191	-878.7146	171.5955	1.304934	1.374457
894	-707.3713	-879.1901	171.8188	0.9878993	1.447089
900	-709.7074	-881.2402	171.5328	1.262331	1.455908
906	-712.0068	-884.2329	172.2261	0.8867497	1.200685
912	-707.9362	-879.4468	171.5106	1.233139	1.494718
918	-696.2011	-867.8499	171.6488	0.7426607	1.749636
924	-695.5091	-867.5388	172.0296	0.7836569	1.442032
930	-697.1485	-868.7734	171.625	1.627549	1.076031
936	-694.6406	-866.4071	171.7665	1.272268	1.263003
942	-696.0543	-867.9254	171.8711	0.9919487	1.403631
948	-696.3587	-868.3722	172.0135	0.8744502	1.38426
954	-687.6069	-859.5165	171.9097	1.364542	1.055577
960	-683.1266	-855.0538	171.9271	1.178963	1.206416
966	-685.1102	-856.7822	171.672	0.87033	1.64259
972	-696.6128	-868.5556	171.9427	1.113629	1.248377
978	-700.1735	-871.9879	171.8144	1.113629	1.352628
984	-691.229	-863.0736	171.8446	0.9686139	1.442059
990	-695.3999	-867.1047	171.7049	1.105999	1.443871
996	-691.3701	-862.8867	171.5166	1.532796	1.254194
1002	-678.5511	-850.1592	171.6081	1.063133	1.548735
1008	-678.4705	-849.9774	171.5068	1.0208	1.653164
1014	-692.878	-864.2555	171.3775	0.7990483	1.897691
1020	-685.4789	-857.0716	171.5927	0.8636389	1.70394
1026	-676.2068	-847.9651	171.7583	1.481035	1.088242
1032	-694.6071	-866.2219	171.6148	1.424455	1.262594
1038	-694.2467	-866.4187	172.172	1.248737	0.9058652
1044	-690.0398	-861.3466	171.3068	1.843621	1.168113
1050	-686.1408	-857.8253	171.6845	1.370623	1.249453
1056	-686.225	-858.315	172.09	1.10499	1.128657
1062	-691.0087	-862.6409	171.6322	1.749361	0.9483088
1068	-683.6323	-855.2054	171.5731	1.577747	1.16775
1074	-691.6086	-863.3545	171.7459	1.586241	0.9991567
1080	-691.3787	-863.1675	171.7888	1.216624	1.290409
1086	-713.055	-884.7602	171.7052	1.406382	1.201722
1092	-702.6941	-874.5333	171.8392	1.395913	1.092124
1098	-704.6297	-876.0934	171.4636	1.490313	1.332007
1104	-695.3877	-867.4335	172.0458	1.042595	1.221514
1110	-702.2374	-874.1041	171.8666	1.246092	1.200742
1116	-708.2917	-880.123	171.8313	1.299578	1.185117
1122	-692.3892	-864.198	171.8088	1.322123	1.185117
1128	-701.7278	-873.4886	171.7608	1.047228	1.446005
1134	-692.3993	-864.0187	171.6194	1.310009	1.351582
1140	-691.6099	-863.6641	172.0542	1.219389	1.056153
1146	-698.0264	-869.4207	171.3943	1.843978	1.08925
1152	-700.0364	-871.9772	171.9408	1.242557	1.139029
1158	-697.9876	-869.4263	171.4387	1.829733	1.061075
1164	-694.0665	-865.6888	171.6222	1.042343	1.553659
1170	-695.3269	-867.2551	171.9282	1.042343	1.318672
1176	-691.4941	-863.4103	171.9162	0.9923402	1.368077
1182	-690.6862	-862.5949	171.9088	1.143456	1.251843
1188	-691.5757	-863.3762	171.8004	1.253175	1.250686
1194	-692.1949	-863.9711	171.7762	1.206947	1.308493
1200	-682.6868	-854.6933	172.0065	1.206947	1.111993
1206	-689.1555	-860.6331	171.4776	1.206947	1.538891
1212	-687.499	-859.1506	171.6516	0.8131669	1.697998
1218	-685.025	-856.5411	171.5161	0.9238804	1.715514
1224	-694.9019	-866.6453	171.7434	1.211561	1.331204
1230	-708.5027	-880.3382	171.8356	1.261792	1.213873
1236	-699.016	-871.3169	172.3009	0.7964691	1.213873
1242	-695.1043	-866.9782	171.8739	1.185099	1.24617
1248	-696.6789	-868.4848	171.8059	1.253072	1.24617
1254	-703.9973	-875.9433	171.946	1.349161	1.03551
1260	-707.3153	-879.2944	171.9791	1.316042	1.03551
1266	-695.9452	-867.7004	171.7552	1.396242	1.167221
1272	-696.1188	-868.2099	172.091	0.999564	1.21961
1278	-699.3184	-870.853	171.5345	1.036562	1.621883
1284	-689.8566	-861.7458	171.8892	0.6878288	1.617597
1290	-697.0399	-869.0559	172.016	1.05769	1.233863
1296	-693.6878	-865.7389	172.0511	1.044182	1.215635
1302	-692.2612	-864.4644	172.2032	0.9707236	1.147463
1308	-693.2389	-865.163	171.9242	1.424555	0.9823991
1314	-699.1078	-871.1691	172.0613	0.8438338	1.370747
1320	-695.8025	-867.4577	171.6552	1.138608	1.456923
1326	-692.524	-864.1065	171.5825	1.477387	1.245433
1332	-692.9005	-864.7444	171.8439	1.214834	1.246393
1338	-690.1057	-861.8781	171.7724	1.334826	1.205456
1344	-688.5476	-860.3486	171.8009	1.282437	1.225725
1350	-689.0595	-861.0176	171.9581	1.294224	1.076152
1356	-690.0656	-862.0661	172.0006	1.227943	1.098245
1362	-690.7354	-862.6976	171.9622	1.092793	1.249516
1368	-688.2351	-860.3389	172.1038	0.9962199	1.211596
1374	-689.9888	-861.6858	171.697	1.482227	1.142787
1380	-702.3474	-874.1961	171.8487	1.44419	1.037744
1386	-693.2858	-865.1145	171.8287	1.213652	1.260011
1392	-681.6948	-853.5846	171.8898	1.075608	1.322781
1398	-685.7725	-857.6249	171.8524	1.198598	1.252863
