Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1732.426	-1897.016	164.5907	6.305271	1.366517	1.120382	2.161995	0.5458079	0.1017664	0.3253642	1.45988
6	-1738.748	-1902.677	163.9297	7.226315	1.215365	1.531799	2.245508	0.3005407	0.3453506	0.4392147	1.306399
12	-1743.946	-1909.079	165.1333	6.291767	1.409618	1.313254	0.4313024	1.797397	0.2124927	0.08899376	1.330568
18	-1732.204	-1895.826	163.6216	6.107149	1.508364	0.9352496	0.4722916	2.637365	0.4458698	0.7171808	1.438602
24	-1733.649	-1899.145	165.4957	7.58634	1.235095	1.205945	1.276953	0.2182229	0.2366345	0.2900897	1.226482
30	-1736.772	-1901.162	164.3899	7.451854	1.235095	1.324731	2.081168	0.4432976	0.2346038	0.3037378	1.226482
36	-1729.132	-1893.363	164.2303	8.25147	1.449262	1.217241	2.003337	0.3348258	0.4289874	0.2370109	1.054826
42	-1734.325	-1898.476	164.1509	8.336711	1.271963	1.217241	2.54254	0.4179821	0.3006125	0.1074902	0.9047823
48	-1744.909	-1907.835	162.9265	8.269747	1.098966	1.752922	3.174424	0.2532553	0.4539888	0.4672679	0.7874126
54	-1744.746	-1906.441	161.6955	10.41345	1.378528	1.48865	3.350145	0.3704407	0.4730625	0.5050348	0.9397051
60	-1752.842	-1912.772	159.9301	8.617359	1.015904	1.32729	1.719562	0.219715	0.5406993	5.120962	0.9355738
66	-1746.016	-1906.896	160.88	6.057152	1.413838	0.8612662	1.334745	0.7609796	0.2470466	5.120962	1.227856
72	-1746.459	-1909.109	162.6499	6.057152	1.210381	0.7897561	0.7056818	0.7369001	0.2725696	4.304683	1.178718
78	-1740.465	-1903.532	163.0664	7.125601	1.410184	1.029604	0.3499743	0.9368502	0.2544924	3.282694	1.068339
