Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1565.853	-1736.363	170.5092	0.9724139	0.6862892	1.013733	1.272226
6	-1555.928	-1726.364	170.4363	0.8689261	0.8224622	0.8899186	1.408246
12	-1553.949	-1724.135	170.1867	1.054738	0.7651417	0.8899186	1.499581
18	-1551.422	-1721.36	169.9386	0.9342481	0.9618985	0.8899186	1.628053
24	-1544.723	-1715.307	170.5846	1.034205	0.5059681	0.7579133	1.478485
30	-1548.983	-1718.942	169.959	1.063017	0.7160509	0.7508869	1.790672
36	-1549.743	-1720.037	170.2939	0.8023133	0.7160509	0.6749668	1.790672
42	-1544.604	-1714.975	170.371	0.9866207	0.6399529	0.5827999	1.721425
48	-1553.343	-1723.579	170.2364	0.9866207	0.6894621	0.7895419	1.638705
54	-1557.662	-1728.029	170.3676	1.063203	0.6064428	0.8303736	1.509596
60	-1549.935	-1720.214	170.2796	1.080498	0.742173	0.8336934	1.469002
66	-1553.676	-1724.043	170.3674	0.9329039	0.7912954	0.8021837	1.50227
72	-1555.899	-1725.99	170.0906	1.03882	0.6794657	0.7921397	1.710111
78	-1542.135	-1712.585	170.4497	0.988593	0.6602255	0.8787044	1.432336
84	-1548.877	-1719.018	170.1407	0.988593	0.6848916	0.8816314	1.6429
90	-1547.759	-1718.198	170.4388	1.186774	0.5619845	0.797779	1.413688
96	-1554.943	-1725.088	170.1453	1.219385	0.6316959	0.8872144	1.501634
102	-1550.418	-1720.294	169.8762	1.37642	0.6854259	0.9563818	1.501634
108	-1562.87	-1732.948	170.078	0.8011371	0.9431182	0.8180267	1.687234
114	-1559.381	-1729.681	170.2998	1.092948	0.5650242	0.6857669	1.666968
120	-1555.459	-1726.189	170.7298	0.7687105	0.7429713	0.9643899	1.25314
126	-1548.67	-1718.476	169.8055	1.209902	0.7711999	1.017607	1.569043
132	-1547.542	-1717.662	170.1194	0.9959727	0.8247701	0.7858622	1.626257
138	-1549.038	-1719.418	170.3799	1.054487	0.7503156	0.8193864	1.417164
