Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-928.5812	-1098.761	170.1798	1.319575	2.341311
6	-912.5236	-1081.05	168.5262	1.319575	3.346722
12	-910.7011	-1080.065	169.3642	1.431738	2.778671
18	-920.9347	-1089.072	168.1371	1.654902	3.378324
24	-906.6928	-1075.362	168.6695	1.518857	3.144274
30	-908.3717	-1077.486	169.1146	1.601565	2.827217
36	-913.3496	-1082.116	168.7665	1.299944	3.216595
42	-918.1162	-1086.769	168.6531	1.41335	3.216595
48	-917.2042	-1086.29	169.0853	1.306499	3.022823
54	-923.7029	-1093.403	169.7006	1.518223	2.517953
60	-927.116	-1096.885	169.7686	1.183913	2.682819
66	-923.6454	-1092.624	168.9787	1.090361	3.215045
72	-919.2858	-1088.587	169.3015	1.535295	2.753738
78	-919.8576	-1089.588	169.7303	1.301224	2.634191
84	-921.7826	-1090.44	168.6576	1.193855	3.343414
90	-913.2774	-1082.95	169.6729	1.560708	2.508738
96	-916.6585	-1085.535	168.8761	1.406984	3.087818
102	-918.4922	-1088.291	169.7988	1.047882	2.74766
108	-920.9258	-1090.351	169.4254	1.508429	2.694269
114	-928.8352	-1096.675	167.8402	1.559329	3.607394
120	-923.2901	-1093.21	169.9196	1.640936	2.302355
126	-927.5124	-1097.158	169.6459	1.602554	2.499446
132	-916.6613	-1086.677	170.016	1.014468	2.634795
138	-929.1877	-1097.121	167.9332	1.549926	3.558816
144	-923.327	-1091.447	168.1195	1.583655	3.430401
150	-912.5731	-1082.527	169.9536	1.262285	2.519757
156	-917.1416	-1085.541	168.3995	1.593462	3.260034
162	-913.1651	-1082.774	169.6089	1.074484	2.847074
168	-910.3451	-1080.275	169.9295	1.269258	2.530489
174	-917.6003	-1087.391	169.7908	1.289609	2.603927
180	-913.3191	-1082.228	168.9094	1.518657	3.001119
186	-917.552	-1086.662	169.1104	1.430135	2.933485
192	-916.7403	-1086.316	169.5756	1.446193	2.640151
198	-917.7731	-1085.068	167.2947	1.657353	3.865676
204	-914.7427	-1083.633	168.8905	1.596516	2.965716
210	-930.0067	-1098.59	168.5832	1.405849	3.262318
216	-928.568	-1097.253	168.6846	1.304475	3.262318
222	-936.2494	-1105.777	169.5278	0.9928289	2.945448
228	-914.6906	-1084.696	170.0055	1.171969	2.543718
234	-917.4526	-1087.297	169.8441	1.101632	2.686967
240	-914.7694	-1083.957	169.188	1.257	2.990936
246	-922.6114	-1091.721	169.11	1.335032	2.990936
252	-921.4641	-1090.716	169.2516	1.447067	2.837824
258	-911.1162	-1080.681	169.5646	1.421482	2.662146
264	-911.173	-1080.632	169.4595	1.319832	2.788796
270	-925.482	-1094.639	169.1566	1.633241	2.782345
276	-918.2997	-1088.266	169.966	1.363765	2.448478
282	-918.9783	-1089.339	170.3611	1.136567	2.342395
288	-914.4592	-1083.726	169.2665	1.365882	2.878007
294	-910.3726	-1079.54	169.1669	1.340207	2.953581
300	-922.0715	-1091.718	169.6464	1.340207	2.661843
306	-919.9764	-1089.613	169.6366	1.350038	2.661843
312	-924.5249	-1094.502	169.9776	1.394827	2.421671
318	-927.7558	-1097.772	170.0166	1.355841	2.421671
324	-917.6477	-1087.019	169.3712	1.287048	2.862356
330	-914.9329	-1084.899	169.9657	1.319687	2.476347
336	-907.0277	-1077.231	170.2034	1.15763	2.428844
342	-913.2257	-1082.27	169.0442	1.663578	2.832318
348	-910.9854	-1080.711	169.7253	1.564004	2.473876
