Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-3086.862	-3249.575	162.7124	0.1049235	1.056495	0.9195569	1.045837	0.530804	0.469196	0.463787	0.536213	5.202279
6	-3083.595	-3246.126	162.531	0.1565433	0.9639686	1.179005	1.018216	0.567931	0.432069	0.599052	0.400948	5.21121
12	-3084.148	-3246.695	162.5472	0.1908376	1.130775	1.179005	0.9693743	0.384674	0.615326	0.60189	0.39811	5.128751
18	-3072.259	-3234.973	162.7142	0.0836937	1.179351	0.9867841	1.004809	0.510288	0.489712	0.510546	0.489454	5.128751
24	-3074.914	-3237.911	162.9978	0.06722337	1.099553	0.9867841	1.041555	0.530601	0.469399	0.358698	0.641302	5.028017
30	-3086.559	-3250.218	163.6589	0.02469364	1.248288	0.9801845	1.140136	0.493143	0.506857	0.550898	0.449102	4.527734
36	-3078.159	-3241.419	163.2603	0.005582836	1.078938	0.8345878	1.125431	0.453735	0.546265	0.514125	0.485875	4.943642
42	-3078.573	-3242.362	163.7887	0.001513917	1.078938	0.8957824	1.120283	0.453735	0.546265	0.448573	0.551427	4.62273
48	-3082.926	-3245.949	163.0226	0.01310847	1.130986	1.059623	1.198322	0.453735	0.546265	0.484411	0.515589	4.877688
54	-3077.631	-3241.113	163.4816	0.004726628	0.9236603	1.041888	0.9823251	0.578745	0.421255	0.467163	0.532837	4.877688
60	-3071.966	-3234.904	162.9384	0.002088664	1.170928	1.012459	0.9760268	0.500447	0.499553	0.467163	0.532837	5.056965
66	-3087.553	-3250.423	162.8699	0.08486984	1.250058	1.05944	0.9760268	0.553431	0.446569	0.467163	0.532837	4.982939
72	-3091.956	-3255.073	163.1168	0.1838922	0.8990682	1.037196	1.023006	0.502284	0.497716	0.504329	0.495671	4.966416
78	-3086.665	-3249.692	163.0266	0.1838922	1.136872	1.037196	1.081158	0.502284	0.497716	0.502604	0.497396	4.85217
84	-3089.568	-3252.222	162.6543	0.01992869	1.309501	1.063729	1.115225	0.430788	0.569212	0.502604	0.497396	5.027913
90	-3078.521	-3241.668	163.1476	0.08918022	1.151132	1.132402	1.097394	0.443358	0.556642	0.502604	0.497396	4.77122
96	-3082.374	-3246.071	163.6969	0.0216117	1.043122	0.9279242	1.141109	0.562208	0.437792	0.426282	0.573718	4.658495
102	-3095.232	-3259.06	163.8288	0.1852096	1.018261	0.740767	1.048263	0.421318	0.578682	0.47715	0.52285	4.658495
108	-3083.771	-3247.576	163.8043	0.150105	1.007058	0.9393498	1.045122	0.47665	0.52335	0.516402	0.483598	4.584269
114	-3088.593	-3250.504	161.9103	0.3313085	1.007058	1.10884	0.9873736	0.489549	0.510451	0.419162	0.580838	5.48006
120	-3085.556	-3248.67	163.1137	0.03203703	0.9855428	1.070675	1.02564	0.489549	0.510451	0.524463	0.475537	4.985304
126	-3093.609	-3256.267	162.6581	0.3121432	1.118998	1.017477	1.086677	0.578185	0.421815	0.531614	0.468386	5.011596
132	-3081.881	-3245.126	163.2452	0.07717861	1.073825	1.017477	1.050359	0.43676	0.56324	0.470641	0.529359	4.858357
138	-3084.304	-3247.586	163.2821	0.1797955	1.082449	0.9369513	0.9829635	0.456012	0.543988	0.555036	0.444964	4.858357
144	-3084.606	-3247.289	162.6826	0.1017281	0.9681455	0.9626751	0.9829635	0.456012	0.543988	0.456763	0.543237	5.282004
150	-3082.427	-3245.891	163.4646	0.05306158	0.9963549	1.009848	1.131912	0.449824	0.550176	0.475335	0.524665	4.749383
156	-3073.602	-3237.313	163.711	0.01114052	1.10097	0.9349227	1.131912	0.449824	0.550176	0.492291	0.507709	4.617753
162	-3086.173	-3249.952	163.7793	0.08053719	0.9470488	0.9349227	1.172796	0.408875	0.591125	0.419337	0.580663	4.617753
168	-3086.705	-3250.187	163.4821	0.01871415	1.12081	1.002682	1.207047	0.397296	0.602704	0.527332	0.472668	4.660699
174	-3083.283	-3247.233	163.9496	0.0810398	0.9754668	0.9038715	1.218839	0.449896	0.550104	0.529403	0.470597	4.484318
180	-3090.136	-3253.793	163.657	0.172261	0.9754668	1.122163	1.246175	0.452017	0.547983	0.529403	0.470597	4.459398
186	-3086.249	-3249.089	162.8407	0.1913182	1.439656	0.9130149	1.096076	0.539	0.461	0.572995	0.427005	4.85615
192	-3076.12	-3238.944	162.8242	0.1409498	1.028063	1.153674	1.096076	0.477895	0.522105	0.459751	0.540249	4.978603
198	-3077.759	-3240.937	163.1783	0.1409498	0.9927791	0.8651301	1.061894	0.477895	0.522105	0.487048	0.512952	4.978603
204	-3083.073	-3246.89	163.8169	0.03590523	1.036435	0.8651301	1.170375	0.477895	0.522105	0.522629	0.477371	4.596107
210	-3090.026	-3253.401	163.3751	0.02221112	1.293402	0.966755	1.170375	0.477895	0.522105	0.630009	0.369991	4.67142
216	-3084.394	-3247.944	163.55	0.03136525	1.22098	0.9128652	1.082405	0.477895	0.522105	0.443105	0.556895	4.67142
222	-3094.173	-3257.811	163.638	0.01168548	1.069858	0.9128652	1.157381	0.477895	0.522105	0.49997	0.50003	4.67142
228	-3075.111	-3238.687	163.5764	0.01168548	0.9167296	0.9276922	1.131241	0.367294	0.632706	0.536205	0.463795	4.819024
234	-3069.096	-3232.846	163.7505	0.05894522	0.9667642	0.9817376	1.025279	0.435185	0.564815	0.435576	0.564424	4.684012
240	-3070.07	-3233.648	163.5786	0.06714279	1.031885	0.9543921	1.037604	0.435185	0.564815	0.541252	0.458748	4.74475
246	-3073.263	-3236.571	163.3079	0.05383019	0.9813849	1.04657	1.037604	0.456155	0.543845	0.533124	0.466876	4.876751
252	-3075.284	-3238.376	163.0924	0.09146049	1.210293	0.9194847	1.060116	0.494013	0.505987	0.48377	0.51623	4.904121
258	-3074.634	-3237.578	162.9435	0.08564375	1.07123	1.034267	1.146168	0.506515	0.493485	0.509875	0.490125	4.955098
264	-3090.723	-3253.132	162.4085	0.02109563	1.161109	1.010518	1.007028	0.452192	0.547808	0.420112	0.579888	5.337414
