Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-42.82636	-210.4105	167.5841	4.300883	2.11904	0.05434057	0.7648179	0.2498368	1.0212	0.8799952
6	-47.19185	-213.8531	166.6612	8.107106	1.166383	0.007741226	1.266169	0.6723667	0.4350033	0.605422
12	-34.51437	-203.2874	168.7731	3.255302	0.7263263	0.1207906	1.328848	1.02983	0.4681658	0.871181
18	-34.65772	-198.9901	164.3323	3.697296	1.070112	1.497846	2.854243	1.094901	1.436518	0.6981621
24	-25.4096	-196.2855	170.8759	2.046829	0.3427307	0.1772187	0.8620494	0.7103584	0.1287209	1.126851
30	-30.54514	-201.0292	170.484	0.9257677	1.929889	0.5609366	0.1517864	0.9147916	0.4027007	0.8144163
36	-32.46252	-202.2961	169.8336	0.8551495	1.187307	0.7696827	0.8349444	0.5549522	1.159749	1.008092
42	-16.21707	-183.0077	166.7906	2.031371	0.7255033	0.4417133	0.9154988	2.768695	1.43676	1.154601
48	-12.3945	-181.7485	169.354	2.031371	0.4382316	1.045476	0.4232008	0.7019468	1.115846	1.154728
54	-10.34226	-178.2819	167.9396	1.409126	0.4223072	1.015981	1.849192	0.2067822	2.583551	0.7457762
60	-14.96182	-182.8375	167.8756	1.586542	1.415589	1.957463	1.640231	0.5484508	0.4301929	0.3301963
66	-15.04984	-182.5234	167.4735	1.229103	1.369456	1.68743	1.640231	1.763884	0.2903109	0.6911832
72	-21.2194	-185.4685	164.2491	3.631621	1.773316	2.334323	0.2443942	2.994869	0.69877	0.7505074
78	-23.00131	-190.413	167.4117	2.408336	0.7448301	1.67821	0.5634854	1.773415	0.5525355	1.197438
84	-29.28481	-195.5075	166.2226	5.37847	0.3765275	1.496831	0.1107994	0.6094273	1.380711	1.728343
90	-23.5311	-193.2079	169.6768	1.893776	1.0188	0.4528027	0.7830057	1.319256	0.2899815	0.7971445
96	-18.02804	-188.8967	170.8687	1.175301	1.099823	0.264653	0.7556282	0.8799521	0.1707927	0.9899669
102	-34.09982	-203.5906	169.4908	1.553962	0.766261	0.04935404	0.8814208	1.845233	0.8246005	0.7799732
108	-32.8695	-198.369	165.4995	3.198988	1.042453	2.873299	0.09276689	0.5473144	2.584666	0.6374775
114	-32.79704	-193.3639	160.5668	2.263853	1.199878	4.620686	0.7509886	5.214776	1.006851	0.4934133
120	-23.70672	-190.4528	166.7461	4.192573	1.766182	0.08996203	1.527816	1.574304	0.3443648	0.530052
126	-30.98639	-194.6031	163.6167	2.172804	1.218952	0.1359581	6.57892	1.574304	0.1839685	0.2898099
132	-26.76737	-190.9365	164.1691	1.099441	1.496864	0.3112107	7.631481	0.2972857	0.03702122	0.1578522
138	-14.76754	-184.1087	169.3412	1.772729	1.496864	0.2548724	1.783976	0.3657698	0.006913475	0.1455908
144	-27.08205	-194.1373	167.0553	1.056451	1.269267	0.2994647	4.542311	0.1010417	0.6194395	0.1371719
150	-26.11813	-195.2726	169.1545	0.9286522	1.700756	0.3852686	2.559141	0.09981325	0.5151857	0.2635008
156	-13.27266	-180.35	167.0773	3.481705	1.700756	0.7315362	0.5187143	0.8421655	1.611131	0.4583056
162	-10.63317	-180.8122	170.179	2.154803	0.7311754	0.1130219	0.5187143	0.3811735	1.486133	0.6536005
168	-6.289362	-175.0362	168.7469	0.7306725	1.1919	0.8577889	1.789439	0.8996524	1.277858	0.5816022
174	-7.56986	-177.7907	170.2208	0.6576376	1.301302	0.6054858	0.3869985	1.041824	1.277858	0.5657024
180	-15.66029	-181.9975	166.3372	3.117199	3.626756	0.5519668	0.05984866	1.128047	0.7747166	0.2247425
186	-19.75164	-183.8466	164.0949	1.55601	2.257479	0.9083568	0.2619903	2.465977	3.975072	0.4419726
192	-19.95457	-188.6634	168.7089	4.993848	1.568113	0.1178162	0.4238048	0.2816568	0.4841405	0.6208012
198	-21.7924	-189.6338	167.8414	2.5061	1.76317	0.6517203	0.2826243	1.625975	0.9948943	0.4312201
204	-16.89068	-187.6645	170.7738	1.011368	1.327451	0.3222945	0.7388017	0.5591153	0.7288148	0.6738413
210	-17.62365	-188.2474	170.6237	1.723537	0.6757398	0.5425943	0.3661021	0.999668	0.4629072	0.823042
216	-23.1219	-190.1846	167.0627	2.027981	0.6695055	0.1312323	3.565133	0.9190548	1.058699	0.823042
222	-26.86599	-196.2855	169.4195	0.6678949	0.4096011	0.7663619	1.55756	2.131527	0.5406634	0.5654079
228	-24.03348	-192.6808	168.6473	2.091204	0.9728407	1.399933	0.4639312	0.094576	1.708904	0.9015355
234	-24.00444	-194.9084	170.904	1.747941	1.026309	0.3058953	0.7303034	0.05443593	0.7025005	0.7164416
240	-25.19173	-195.2043	170.0126	1.903012	0.8703396	0.5749412	1.83238	0.06098219	0.2361045	0.7164416
246	-36.05015	-199.7011	163.651	2.058742	2.063733	0.0149033	5.975205	0.2705911	1.32268	0.9198261
252	-26.81555	-196.9658	170.1503	2.272081	1.020143	0.02609619	0.5287528	0.9605876	0.5779001	0.7427218
258	-39.07969	-202.0588	162.9791	1.350129	1.925368	0.07189677	5.453045	0.4527513	2.734612	1.220785
264	-31.84651	-203.6129	171.7664	0.9132077	0.6960256	0.4742546	0.4559351	0.810928	0.2335144	0.8392271
270	-25.90338	-195.9837	170.0804	0.6837797	1.695598	0.8735664	0.7608874	0.4913923	0.8417746	0.7198344
276	-27.99241	-198.3284	170.336	0.8281809	0.5908644	2.168909	0.3909822	0.05886807	1.134576	0.5283927
282	-21.48014	-193.9642	172.4841	1.022535	0.5353461	0.5535402	0.04609411	0.3301838	0.1990746	1.032744
288	-25.11511	-195.4815	170.3664	1.023361	0.6018372	0.07361443	0.6455035	0.4670228	1.602864	1.368668
294	-29.43814	-197.5972	168.159	4.890683	0.2284253	0.2363352	0.4707196	0.3302432	1.457014	1.409071
300	-29.13656	-199.6493	170.5128	2.223689	0.6389663	0.4955599	0.7187136	0.4737634	0.1763913	1.067269
306	-22.89861	-194.1529	171.2543	1.298598	0.6389663	0.5222357	1.002323	0.3550268	0.3862392	0.6872653
312	-21.23095	-190.2821	169.0512	1.102203	1.286862	2.652953	1.002323	0.1294485	0.2856494	0.4840472
318	-28.002	-196.1327	168.1307	1.818342	0.5968478	3.683614	0.5202137	0.3089797	0.490811	0.5403146
324	-34.96958	-201.8519	166.8823	1.761544	0.5454553	1.605373	3.318889	0.7496747	0.5723093	0.7731651
330	-28.9953	-199.6809	170.6856	2.076821	0.5454553	1.434233	0.08927755	0.6092915	0.1487845	0.5137026
336	-30.66923	-198.8778	168.2086	1.779115	1.519648	2.082937	0.614709	0.7117984	0.5938966	0.6492659
342	-26.02537	-194.7597	168.7343	2.20283	0.717126	1.586976	0.1838086	0.5574923	1.529147	0.7588728
348	-34.33875	-199.3605	165.0218	2.820147	0.4933058	1.739005	4.080947	0.2167004	1.347759	0.6490722
354	-42.06155	-204.7672	162.7056	1.496997	0.8250663	3.524009	3.23198	1.050253	2.432669	0.9482704
360	-41.4006	-208.3912	166.9906	0.9193669	1.695658	1.734953	2.150619	1.075988	0.5228246	1.108499
366	-49.89764	-217.4767	167.5791	0.9277162	1.101314	3.142559	2.278218	0.1845931	0.2742028	0.615542
372	-49.10641	-216.9767	167.8702	1.604141	0.9220288	1.341965	2.289726	1.379889	0.08667426	0.6467941
378	-44.68317	-209.6136	164.9305	2.351346	2.418806	3.49061	0.9486402	0.6126895	0.8875319	0.4713279
384	-37.99254	-207.7449	169.7524	1.660392	0.8239738	0.2630783	1.528967	0.06483188	1.218973	0.9122083
390	-51.31988	-221.3079	169.988	1.850636	0.8157034	0.04341898	0.5560896	0.3157179	1.276492	1.353002
396	-42.46487	-213.0024	170.5375	1.557189	0.9006046	0.02303169	0.1408616	0.8933566	1.313309	0.8401853
402	-45.74631	-215.7731	170.0268	2.185111	1.420808	0.009589377	0.03944781	0.6617704	1.220591	0.664949
408	-42.32531	-214.0572	171.7319	0.5852989	1.420808	0.0159274	0.6417672	0.4600165	0.4481828	0.8681715
414	-48.93303	-217.7747	168.8417	0.5938903	2.014056	0.1206751	0.2474486	2.18	1.477097	0.5926978
420	-65.34515	-230.0701	164.725	1.234515	0.393508	0.8744988	0.5740039	4.395898	1.428312	2.179594
426	-61.27968	-228.441	167.1613	3.294442	1.408692	0.4674429	0.7784552	0.5281851	1.916911	1.039426
432	-61.17606	-228.6894	167.5134	0.6265513	1.755686	0.8427306	1.837145	1.444144	0.9081332	1.236834
438	-59.37429	-228.9926	169.6183	1.055623	0.7552776	0.9015942	0.3995844	1.740637	0.4720034	1.236834
444	-61.01062	-228.329	167.3183	2.040005	0.9693786	2.341872	0.428365	0.9721673	0.8637456	1.304463
450	-50.47211	-218.2992	167.8271	1.170479	0.546641	0.617013	1.721908	0.196978	2.825694	1.268331
456	-41.79278	-209.6317	167.8389	2.185152	0.4101505	1.765976	0.6623039	1.075667	0.1040838	1.968579
462	-52.31104	-218.2932	165.9822	1.986837	1.214778	2.521022	0.1736283	0.6824083	0.1226403	2.80903
468	-40.17157	-209.3356	169.164	1.986837	0.6535464	0.1448114	0.7677582	0.8886005	1.244334	1.364983
474	-47.63883	-211.8787	164.2399	5.195496	0.7495297	0.2833286	1.040396	2.875306	2.003691	1.006531
480	-40.63045	-209.1575	168.5271	1.914332	0.6320928	0.279443	0.5375231	0.7992955	1.59894	1.770344
486	-41.53048	-202.5769	161.0464	1.716677	0.952998	1.906455	0.4207055	4.226093	4.538211	1.371314
492	-35.88127	-204.984	169.1027	2.830485	0.3493333	0.4518206	0.4369228	0.9364417	1.111676	1.213504
498	-40.5183	-209.7172	169.1989	2.898465	0.9468971	0.07756126	0.6378947	0.3158313	0.8264146	1.481679
504	-52.58487	-222.362	169.7771	2.560259	0.7057222	0.07756126	0.9841725	1.072677	0.1869931	1.017715
510	-35.35396	-206.4872	171.1332	1.076552	1.160504	0.6574668	0.4339516	0.4471054	0.3481699	0.9456989
516	-30.96052	-200.1369	169.1763	2.404587	0.7149992	1.023334	0.9882318	0.1061254	0.9855653	0.9456989
522	-35.92534	-204.345	168.4197	1.303028	0.5087192	2.283534	2.039805	0.3652225	0.5314254	0.6988365
528	-32.53459	-203.3464	170.8118	0.4041555	0.4320593	2.171139	0.9523886	0.02942678	0.5232495	0.7377202
534	-35.35366	-205.1921	169.8384	0.9152712	0.5492332	0.6248683	0.9523886	0.1695403	0.9959657	1.900119
540	-41.26925	-211.6816	170.4123	1.514659	0.9788753	0.1550009	0.5556796	0.6461537	1.175583	0.7368675
546	-44.29598	-212.7303	168.4343	5.377135	0.3552903	0.5433472	0.2363308	0.3976503	1.175583	0.9639818
552	-48.16821	-212.6002	164.432	2.317337	0.9449245	0.4925128	1.177398	4.112076	1.108829	1.609304
558	-36.08313	-200.5924	164.5092	1.437362	1.251136	0.7918379	0.4196567	6.211977	0.6855835	0.9007917
564	-37.76361	-204.6825	166.9189	2.077065	0.5211433	1.81159	0.6819115	1.907121	1.33454	1.030388
570	-29.14238	-195.1347	165.9923	3.401698	0.7954206	0.1797751	1.404859	0.5173916	3.271482	1.067018
576	-31.12839	-197.3215	166.1931	1.944593	2.654953	2.223269	0.3511329	1.183119	0.9816905	0.6496378
