Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-1546.943	-1710.135	163.1918	1.484716	6.05938	2.815237
6	-1559.253	-1722.338	163.085	1.265127	6.20669	2.92362
12	-1546.843	-1708.433	161.59	1.621115	5.107056	4.227333
18	-1534.942	-1698.288	163.3463	1.621115	5.739087	2.83307
24	-1534.595	-1697.703	163.1079	1.283889	7.15451	2.311397
30	-1545.168	-1707.494	162.3257	1.180462	5.759932	3.684699
36	-1550.904	-1713.444	162.5399	1.486655	5.759932	3.381593
42	-1558.131	-1722.5	164.3684	1.159787	4.000392	3.532324
48	-1548.37	-1712.361	163.9914	1.218619	5.32824	2.93485
54	-1556.837	-1720.313	163.4756	1.24965	6.284081	2.647853
60	-1553.101	-1716.859	163.7579	1.175776	5.900746	2.755193
66	-1556.943	-1721.67	164.7267	1.334992	4.102455	3.158643
72	-1547.265	-1712.006	164.7412	1.17594	4.211517	3.179684
78	-1546.252	-1710.729	164.4777	1.098605	5.36649	2.688768
84	-1546.631	-1711.254	164.6234	1.133441	5.009228	2.796864
90	-1543.353	-1708.12	164.7671	1.281304	5.009228	2.618053
96	-1553.581	-1717.111	163.5306	1.50528	5.600592	2.875543
102	-1545.206	-1708.964	163.7585	1.201534	5.753977	2.828492
108	-1547.202	-1711.363	164.1616	1.25413	5.753977	2.548557
114	-1546.603	-1711.581	164.9788	1.00121	5.189667	2.548557
120	-1554.447	-1719.244	164.7977	1.00121	4.222923	3.24297
126	-1539.818	-1705.819	166.001	0.9847797	3.509372	2.960811
132	-1547.277	-1710.623	163.3461	1.338383	5.783511	2.977136
138	-1547.981	-1709.042	161.0615	1.634275	7.772193	2.977136
144	-1548.645	-1711.114	162.4692	1.340516	5.462534	3.681107
150	-1534.738	-1699.857	165.1187	1.083482	4.451059	2.865343
156	-1534.894	-1699.997	165.1034	1.083482	4.39596	2.907973
162	-1538.599	-1701.616	163.0169	1.201962	3.897319	4.341674
168	-1539.691	-1704.688	164.9973	1.126981	3.396932	3.536624
174	-1543.538	-1708.683	165.1458	1.0958	3.87179	3.188752
180	-1537.414	-1702.749	165.3345	1.247641	4.073059	2.8642
186	-1548.343	-1714.181	165.838	0.8706825	4.286254	2.656703
192	-1551.773	-1717.94	166.1676	0.8706825	3.740918	2.788832
198	-1553.821	-1718.224	164.4033	1.184147	4.973069	2.921415
204	-1543.976	-1708.656	164.6804	1.184147	4.001281	3.334971
210	-1553.173	-1716.788	163.6151	1.406957	4.763254	3.382238
216	-1552.678	-1716.469	163.7908	1.157717	4.134444	3.790378
222	-1540.358	-1704.688	164.3295	1.096529	4.537228	3.277563
228	-1540.954	-1706.734	165.7799	0.9467573	3.433238	3.161183
234	-1550.016	-1714.495	164.4782	1.302357	4.100416	3.326037
240	-1549.32	-1713.95	164.6293	1.151286	4.100416	3.326037
246	-1557.511	-1721.444	163.9327	1.164637	4.100416	3.724218
252	-1550.542	-1715.796	165.2536	1.164637	4.286781	2.833973
258	-1564.285	-1726.466	162.181	1.294734	7.384293	2.739497
264	-1564.366	-1727.966	163.5999	1.164451	6.095748	2.739497
270	-1560.139	-1724.974	164.8353	1.164451	4.860341	2.739497
276	-1564.655	-1729.001	164.346	1.164451	4.286198	3.375627
282	-1558.164	-1722.853	164.6892	1.201416	4.118088	3.250721
288	-1554.125	-1718.284	164.1586	1.150215	2.877002	4.30229
294	-1551.278	-1715.405	164.1267	1.303956	3.895762	3.649748
300	-1561.9	-1725.653	163.7534	1.392874	3.21472	4.203025
