Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-1543.941	-1707.449	163.5086	1.167316	4.940578	3.481069
6	-1539.596	-1702.282	162.6864	1.334388	4.842742	3.9165
12	-1550.579	-1714.774	164.195	0.924467	3.403571	4.110966
18	-1545.268	-1710.07	164.8023	1.203581	3.403571	3.601629
24	-1538.992	-1704.181	165.1895	1.258466	3.860451	3.07272
30	-1547.442	-1712.051	164.6085	1.253981	4.445891	3.07272
36	-1545.94	-1710.552	164.6119	1.183812	4.512655	3.07272
42	-1562.674	-1727.892	165.218	1.108078	3.494195	3.36173
48	-1560.388	-1723.269	162.8811	1.338379	3.550793	4.536596
54	-1554.989	-1719.758	164.769	1.149046	3.195255	3.772931
60	-1551.168	-1716.579	165.4107	1.0722	4.272595	2.803279
66	-1552.484	-1717.483	164.9984	1.3284	4.272595	2.897965
72	-1554.922	-1719.675	164.7534	1.541753	4.261144	2.923936
78	-1551.118	-1716.012	164.8943	1.326744	4.533284	2.803985
84	-1533.497	-1697.851	164.3546	1.077228	5.029512	2.981096
90	-1539.777	-1704.438	164.6612	1.077228	3.804684	3.523887
96	-1537.977	-1701.998	164.0209	1.196178	4.880356	3.198235
102	-1535.814	-1700.171	164.3577	1.174953	2.904528	4.159759
108	-1543.36	-1705.024	161.6635	1.325041	5.448648	4.159759
114	-1541.102	-1704.493	163.3902	1.479106	4.491501	3.62983
120	-1548.57	-1711.665	163.0948	1.449955	4.959093	3.546726
126	-1550.673	-1715.109	164.4357	1.318568	4.490204	3.110848
132	-1553.398	-1714.163	160.7651	1.556249	7.329737	3.460856
138	-1554.121	-1718.506	164.3844	1.033454	4.779864	3.138686
144	-1555.401	-1720.432	165.0309	1.102398	4.064425	3.138686
150	-1549.265	-1714.29	165.0247	1.180995	3.875555	3.207834
156	-1551.259	-1714.899	163.6398	1.189524	3.954352	3.962228
162	-1553.755	-1715.713	161.9585	1.507926	5.374032	3.929683
168	-1561.488	-1723.972	162.4835	1.327062	6.953019	2.798381
174	-1559.516	-1721.669	162.1532	1.606	6.811738	2.915157
180	-1559.867	-1723.369	163.5021	1.306336	4.755733	3.511581
186	-1545.589	-1709.787	164.1982	1.249744	4.187639	3.469934
192	-1550.29	-1713.252	162.9625	1.166901	3.453754	4.641573
198	-1552.537	-1717.244	164.7076	1.250349	3.080823	3.815818
204	-1557.532	-1722.105	164.5733	1.052865	3.408682	3.818077
210	-1550.862	-1716.005	165.1431	0.9122543	4.215343	3.095239
216	-1548.093	-1713.282	165.1884	1.090896	3.540869	3.36178
222	-1555.068	-1720.052	164.9834	1.238701	4.975331	2.531269
228	-1558.265	-1723.433	165.1676	1.201312	4.442114	2.769439
234	-1550.241	-1714.653	164.4124	1.226016	3.802926	3.583076
240	-1546.538	-1710.632	164.0939	1.080039	5.540685	2.828129
246	-1542.482	-1706.528	164.0459	1.22577	4.006614	3.677649
252	-1556.952	-1721.069	164.1174	1.028968	3.840663	3.845571
258	-1550.889	-1715.864	164.9744	0.8999749	3.453758	3.648788
264	-1539.7	-1704.296	164.5956	1.036287	3.696222	3.648788
270	-1534.866	-1699.955	165.0896	1.084479	3.598751	3.389601
276	-1536.132	-1701.97	165.8378	0.9725892	3.50916	3.066072
282	-1545.877	-1710.791	164.9139	1.025595	3.82436	3.394857
288	-1542.718	-1707.936	165.2181	1.226242	3.82436	3.096384
294	-1554.061	-1718.836	164.7749	1.226242	4.128086	3.179388
300	-1551.723	-1716.65	164.9269	1.019758	4.107349	3.223964
306	-1554.942	-1718.656	163.7142	1.291263	4.147942	3.749817
312	-1559.704	-1724.03	164.3267	1.203847	4.147942	3.444862
318	-1558.017	-1723.031	165.0136	0.9662308	4.34267	3.064328
324	-1562.207	-1727.5	165.2932	1.164561	4.34267	2.775893
330	-1554.37	-1719.396	165.0267	1.016725	4.332538	3.032335
336	-1544.739	-1708.585	163.8459	0.9782142	4.898545	3.418962
342	-1545.361	-1710.189	164.8274	0.9782142	4.816489	2.884246
348	-1539.142	-1703.181	164.0388	1.18617	4.220188	3.580869
354	-1551.29	-1716.542	165.252	1.058655	4.043371	3.045482
360	-1542.313	-1706.005	163.692	1.273049	5.694277	2.861708
366	-1550.348	-1713.589	163.24	1.411269	6.517476	2.549127
372	-1534.712	-1698.47	163.7572	1.411124	4.203968	3.623159
378	-1541.443	-1705.721	164.2773	1.152864	4.585286	3.246767
384	-1545.172	-1709.501	164.3287	1.019501	4.770554	3.185606
390	-1543.973	-1708.391	164.4178	1.105242	4.450605	3.271452
396	-1546.863	-1710.522	163.6591	1.222448	4.430516	3.65807
402	-1551.74	-1717.071	165.3303	1.209888	4.430516	2.671662
408	-1547.114	-1711.713	164.5993	1.167322	3.932354	3.432865
414	-1549.766	-1712.177	162.4108	1.197091	7.08032	2.844144
420	-1544.755	-1710.377	165.622	0.9595758	3.327052	3.309759
426	-1541.784	-1707.86	166.0758	0.8935572	3.525671	2.960892
432	-1537.282	-1701.853	164.5708	1.13845	4.45245	3.160074
438	-1544.071	-1708.185	164.1146	1.032663	3.857468	3.835413
444	-1536.438	-1701.731	165.2926	1.009836	3.361402	3.453401
450	-1548.197	-1711.971	163.7738	1.203237	3.37211	4.209759
456	-1546.216	-1711.915	165.6983	1.145405	3.539844	3.027802
462	-1540.782	-1705.546	164.7645	1.203781	3.539844	3.544226
468	-1540.029	-1705.054	165.0245	1.024701	3.539844	3.497108
474	-1546.357	-1711.434	165.0769	0.9496532	4.282015	3.072621
480	-1538.003	-1702.129	164.1259	1.181648	3.850335	3.747182
486	-1534.945	-1700.082	165.1371	1.181648	3.850335	3.155714
492	-1546.05	-1710.809	164.7594	1.334235	3.985366	3.209163
498	-1544.353	-1708.103	163.7503	1.410282	4.896741	3.222
504	-1544.577	-1708.923	164.3461	1.168735	4.896741	3.010967
510	-1535.976	-1701.548	165.5725	1.032755	3.668773	3.093217
516	-1553.379	-1718.665	165.2857	1.043697	3.668773	3.25693
522	-1544.619	-1709.008	164.3883	1.095062	3.270428	3.979273
528	-1547.685	-1713.031	165.3459	1.095062	3.49773	3.292075
534	-1546.43	-1710.898	164.4682	1.112479	5.013006	2.901366
540	-1551.306	-1715.906	164.5997	1.363964	4.624202	2.904915
546	-1557.489	-1719.33	161.8409	1.409128	7.539682	2.78246
552	-1569.863	-1734.647	164.784	1.373364	4.63236	2.78246
558	-1557.673	-1721.581	163.9082	1.07111	4.63236	3.483887
564	-1550.007	-1714.178	164.1714	1.178884	4.63236	3.266146
570	-1545.831	-1709.399	163.5676	1.2116	4.201159	3.849419
576	-1549.718	-1711.369	161.6509	1.496994	6.153749	3.664138
582	-1554.885	-1718.028	163.1428	1.496994	5.244135	3.324316
588	-1558.754	-1722.455	163.7007	1.430897	5.024942	3.163155
594	-1559.813	-1724.157	164.3438	1.289453	3.495815	3.763797
600	-1568.597	-1732.648	164.051	1.218289	5.717823	2.661521
606	-1551.37	-1716.281	164.9106	1.015162	4.376811	3.076176
612	-1551.677	-1716.568	164.8904	1.175709	2.741307	3.948643
618	-1543.656	-1708.539	164.8829	1.062541	2.868894	3.94467
624	-1551.152	-1715.842	164.6906	1.127104	4.801027	2.886279
630	-1539.744	-1704.272	164.5278	1.127104	4.801027	2.984372
636	-1535.906	-1700.834	164.9282	1.059071	4.463446	2.987522
642	-1547.225	-1711.884	164.6594	1.059365	3.165567	3.904537
648	-1547.137	-1711.659	164.522	1.199679	2.674459	4.183072
