Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-525.6399	-695.0154	169.3754	2.7035	1.963558
6	-522.2384	-691.5773	169.3389	3.001217	1.785373
12	-521.0881	-690.4271	169.3389	3.001217	1.785373
18	-519.4199	-688.7812	169.3613	3.043835	1.740005
24	-518.944	-688.0159	169.0718	2.710897	2.159118
30	-531.0824	-700.5149	169.4324	2.617138	1.983214
36	-525.0176	-694.6973	169.6797	2.330294	2.009622
42	-538.8237	-708.4201	169.5964	2.318285	2.072751
48	-524.6112	-693.962	169.3509	2.374158	2.196587
54	-519.795	-688.8825	169.0876	2.312193	2.404418
60	-523.6312	-693.1584	169.5272	2.322658	2.115287
66	-530.0739	-699.7284	169.6545	2.217215	2.100967
72	-532.1352	-701.6266	169.4914	3.411732	1.372362
78	-523.3193	-692.7991	169.4798	2.760325	1.854348
84	-528.6322	-697.9993	169.3671	2.845261	1.873309
90	-519.7787	-688.7688	168.9901	3.684643	1.54618
96	-526.8459	-695.8861	169.0402	3.200875	1.853679
102	-517.3436	-686.5003	169.1568	3.484704	1.57063
108	-526.7277	-695.9771	169.2494	2.51852	2.16877
114	-539.5471	-708.5077	168.9606	3.332619	1.817864
120	-531.5048	-700.5182	169.0134	3.028673	1.988235
126	-536.8635	-706.2141	169.3505	2.691525	1.988235
132	-542.2019	-711.6981	169.4962	2.258289	2.177478
138	-519.6987	-688.8879	169.1892	2.444122	2.255698
144	-537.8253	-706.7174	168.8921	3.519647	1.73538
150	-539.4533	-708.6918	169.2385	2.82552	1.97354
156	-532.4	-701.5626	169.1627	2.660115	2.133011
162	-527.4682	-696.9394	169.4712	2.854338	1.795544
168	-512.135	-681.678	169.543	2.088266	2.257037
174	-526.0096	-695.0754	169.0658	2.088266	2.558289
180	-526.3953	-695.416	169.0207	2.981312	2.014918
186	-525.5921	-695.3849	169.7928	2.178231	2.035526
192	-521.9144	-691.2014	169.287	2.85257	1.922758
198	-528.0152	-697.2134	169.1982	3.206746	1.740126
204	-521.8658	-691.5646	169.6988	2.686832	1.753662
