Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-29.24569	-202.1728	172.9271	0.1094755	1.264847
6	-15.90263	-188.7307	172.828	0.7768002	0.6404063
12	-12.73189	-185.4436	172.7117	0.6865006	0.9305596
18	-18.69776	-191.7107	173.013	0.5985692	0.6243486
24	-21.96342	-195.0565	173.0931	0.3391774	0.8928031
30	-11.64413	-184.8466	173.2025	0.09494104	1.033323
36	-10.23069	-183.6448	173.4142	0.1088492	0.7797488
42	-9.083571	-182.3726	173.2891	0.01359825	1.028215
48	-14.97474	-188.1797	173.2049	0.001604279	1.118258
54	-21.15706	-194.1233	172.9662	0.0001574652	1.322056
60	-17.98915	-191.4556	173.4664	0.05907671	0.7762716
66	-26.91385	-199.7097	172.7959	0.1631997	1.327921
72	-32.15661	-204.5709	172.4143	1.043827	0.8628195
78	-41.65035	-213.8854	172.2351	0.4051774	1.571548
84	-26.61904	-199.3212	172.7022	0.2825819	1.307213
90	-18.88725	-190.5616	171.6744	1.906332	0.6890836
96	-9.577153	-182.928	173.3508	0.2298797	0.6890836
102	-15.29063	-188.101	172.8104	0.5426214	0.9779989
108	-22.25817	-195.1975	172.9393	0.1100814	1.254168
114	-22.46976	-194.5769	172.1071	0.9734174	1.228129
120	-12.811	-184.9698	172.1589	1.472389	0.5610264
126	-9.386459	-182.7925	173.406	0.1490476	0.7323578
132	-16.28501	-189.0846	172.7996	0.6621538	0.8585122
138	-13.13341	-186.077	172.9436	0.2566814	1.123916
144	-26.46412	-199.4807	173.0166	0.2310643	1.080549
150	-23.08453	-195.9911	172.9066	0.05714386	1.324173
156	-13.45059	-186.4903	173.0397	0.3051881	0.9863102
162	-15.34991	-188.5954	173.2455	0.3564604	0.6467858
168	-11.93489	-184.6394	172.7045	0.8500656	0.7331728
174	-16.91148	-189.5399	172.6284	0.8500656	0.8380739
180	-21.73536	-193.8385	172.1031	1.199368	1.028372
186	-24.38807	-197.6313	173.2432	0.05932692	1.028372
192	-17.82431	-190.8773	173.053	0.1732277	1.100354
198	-19.16655	-191.8437	172.6771	0.6719661	0.9820461
204	-30.13253	-201.5726	171.44	1.773971	1.1115
210	-25.89221	-198.4945	172.6023	1.005685	0.6329911
216	-21.13531	-194.0406	172.9053	0.3038827	1.115859
222	-20.48224	-193.5806	173.0984	0.1407072	1.088499
228	-29.07018	-201.0489	171.9788	1.58747	0.714295
234	-21.19687	-192.9896	171.7927	1.453807	1.08162
240	-23.67329	-195.129	171.4557	2.051064	0.8018187
246	-16.36566	-188.2733	171.9076	1.135017	1.259777
252	-20.19141	-192.4531	172.2617	0.5960844	1.40777
258	-24.80643	-198.2918	173.4854	0.1122204	0.6561054
264	-26.75922	-197.6212	170.862	2.166211	1.271706
270	-19.84492	-192.2169	172.372	0.6562758	1.271706
276	-30.45061	-203.7815	173.3309	0.2885794	0.6028253
282	-18.29436	-190.9862	172.6918	0.2095028	1.373767
288	-21.91847	-192.5838	170.6654	2.081076	1.492725
294	-23.26555	-195.2298	171.9642	0.8515734	1.440099
300	-20.93102	-193.4576	172.5265	1.02746	0.7340486
306	-28.03588	-201.096	173.0601	0.5238883	0.6829982
312	-14.50321	-187.3296	172.8264	0.4222226	1.07964
318	-17.15664	-190.5549	173.3983	0.1750955	0.7021837
324	-21.88055	-194.671	172.7905	0.4997242	1.040317
330	-41.91293	-214.0566	172.1437	0.8070008	1.334636
336	-33.4762	-206.1826	172.7064	0.6362635	0.9885903
342	-24.06372	-197.0689	173.0052	0.5159379	0.7823249
348	-9.262319	-182.4726	173.2103	0.1780771	0.9411299
354	-13.41183	-186.6098	173.198	0.3478501	0.7466676
360	-37.75098	-209.8911	172.1401	0.2963214	1.718034
366	-21.71849	-194.2461	172.5276	0.7406384	1.061266
372	-19.66043	-193.0874	173.427	0.1376334	0.716976
378	-13.79761	-186.7994	173.0017	0.3931108	0.934158
384	-13.5917	-186.9675	173.3758	0.04539987	0.9052548
390	-9.519676	-182.9231	173.4034	0.01779652	0.9052548
396	-18.64599	-191.6766	173.0306	0.2683289	1.031871
402	-11.70779	-185.1976	173.4898	0.005875152	0.8163415
408	-17.19264	-190.6159	173.4232	0.03200847	0.8661853
414	-17.77484	-190.7686	172.9938	0.4614567	0.8661853
420	-16.34646	-187.9562	171.6097	1.589966	1.124461
426	-13.42311	-186.4798	173.0567	0.4766551	0.7650244
432	-17.98703	-190.4726	172.4856	0.7667928	1.076159
438	-24.13142	-196.4415	172.3101	0.7815668	1.218714
444	-22.1248	-194.7444	172.6196	0.5495013	1.151733
450	-15.67559	-188.5528	172.8772	0.7445741	0.5959658
456	-14.38539	-185.8069	171.4215	1.558086	1.311419
462	-12.68026	-184.7671	172.0868	1.248562	0.9958723
468	-15.33779	-187.6255	172.2877	1.349498	0.5221787
474	-27.07136	-198.5494	171.478	1.884872	0.9678359
480	-12.9941	-186.0268	173.0327	0.152155	1.137704
486	-20.69089	-193.8489	173.158	0.02687456	1.137704
492	-15.19507	-188.0675	172.8725	0.3877525	1.068791
498	-20.15382	-193.3238	173.17	0.1411948	1.019934
504	-19.45882	-191.9391	172.4803	0.6282799	1.204306
510	-15.08944	-187.3566	172.2672	0.6523074	1.359453
516	-15.62425	-187.2697	171.6454	1.534602	1.142025
522	-28.12575	-199.8458	171.7201	1.713787	0.8910329
528	-30.2238	-203.0279	172.8041	0.6223274	0.8994842
534	-25.78083	-198.8983	173.1174	0.4231814	0.7544447
540	-17.54158	-190.7	173.1584	0.349605	0.8001606
546	-18.76133	-191.2334	172.472	0.998041	0.8484059
552	-16.09779	-188.7332	172.6355	0.9429414	0.6932928
558	-13.32831	-186.4964	173.1681	0.47006	0.4969218
564	-6.000148	-179.4334	173.4333	0.1069177	0.7550883
570	-10.95998	-183.655	172.695	0.5478509	1.084973
576	-10.09819	-183.5378	173.4397	0.1061601	0.746657
582	-22.82374	-194.9697	172.146	1.206222	0.9788769
588	-29.34658	-201.4652	172.1186	1.461042	0.691004
594	-15.82914	-186.8495	171.0203	2.372476	0.9363617
600	-11.82336	-182.3899	170.5666	2.499697	1.240106
606	-7.127631	-180.413	173.2854	0.2497691	0.7624421
612	-10.98719	-183.2291	172.2419	1.329093	0.7062675
618	-16.27224	-189.6235	173.3513	0.2466673	0.6554737
624	-19.77247	-192.8492	173.0767	0.07070047	1.170765
630	-9.342413	-182.4462	173.1037	0.06452249	1.152452
636	-6.80952	-180.2173	173.4077	0.07735656	0.8298201
642	-3.64067	-176.9977	173.357	0.2802165	0.5216549
648	-1.845655	-175.198	173.3524	0.2755209	0.5749983
654	-12.50452	-185.054	172.5495	0.896542	0.8770114
660	-7.623526	-180.94	173.3164	0.0443415	0.9700368
666	-14.95735	-188.3297	173.3723	0.09175319	0.8556358
672	-14.7426	-187.7539	173.0113	0.3445235	0.9751817
678	-10.66504	-183.8001	173.135	0.2207715	0.9751817
684	-12.25674	-185.368	173.1113	0.2403097	0.9794712
690	-16.66012	-189.3654	172.7053	0.916797	0.5949688
696	-13.49001	-184.6869	171.1969	2.143372	0.9909903
702	-16.02071	-189.1662	173.1455	0.1947642	0.9909903
708	-9.114084	-182.5827	173.4686	0.1276216	0.6590537
714	-19.60079	-192.5617	172.9609	0.5323167	0.8194663
720	-20.09975	-193.4974	173.3977	0.132981	0.7689206
726	-18.80688	-191.3609	172.554	0.8887208	0.8808077
732	-14.42658	-187.0083	172.5817	1.01968	0.648133
738	-21.34497	-194.3315	172.9865	0.2580572	1.083386
744	-24.60976	-197.4595	172.8497	0.587641	0.8869882
750	-30.6083	-203.1908	172.5825	0.5999246	1.139907
