Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-251.3245	-420.7791	169.4546	0.5459665	0.9861417	1.80071	0.443965	0.556035	0.480317	0.519683	0.6457589
6	-256.4664	-425.6945	169.2281	0.7175486	0.8989159	1.433336	0.45734	0.54266	0.448612	0.551388	1.219026
12	-247.5839	-417.9127	170.3288	0.4369209	0.6326519	1.196346	0.575609	0.424391	0.50165	0.49835	0.907107
18	-241.2489	-411.1676	169.9186	0.8335341	0.4182345	1.380323	0.505913	0.494087	0.356191	0.643809	0.907107
24	-236.9528	-406.8161	169.8634	0.1227678	0.535094	2.364588	0.476584	0.523416	0.238938	0.761062	0.685292
30	-233.4403	-402.4876	169.0473	1.225214	0.535094	2.030247	0.355263	0.644737	0.404921	0.595079	0.5530439
36	-235.3585	-402.9698	167.6113	1.504697	1.808096	1.819381	0.6024	0.3976	0.404921	0.595079	0.8295543
42	-249.9397	-418.7521	168.8124	0.7145587	1.691411	1.536084	0.661783	0.338217	0.473027	0.526973	0.8210036
48	-248.2239	-417.2975	169.0736	0.8645008	1.160689	1.564381	0.703771	0.296229	0.473027	0.526973	0.9367885
54	-247.6032	-416.2107	168.6075	1.116918	1.657256	1.392249	0.517619	0.482381	0.285091	0.714909	0.8499356
60	-248.6349	-418.2052	169.5702	0.3865442	1.204995	1.511148	0.523677	0.476323	0.391901	0.608099	0.8499356
66	-255.6173	-425.7936	170.1763	0.295583	0.322611	2.139872	0.179819	0.820181	0.312711	0.687289	0.6445561
72	-253.4357	-422.1175	168.6818	1.100167	0.1133729	1.948887	0.233544	0.766456	0.476416	0.523584	0.3455314
78	-239.2003	-406.3203	167.12	2.148887	0.2097695	2.944269	0.350687	0.649313	0.407279	0.592721	0.4349747
84	-244.9108	-414.0578	169.147	1.026581	0.1519176	1.945764	0.274019	0.725981	0.29764	0.70236	0.4350407
90	-228.4105	-397.7613	169.3508	0.5235921	0.4930224	2.513949	0.618109	0.381891	0.299903	0.700097	0.4805629
96	-243.5846	-413.4603	169.8757	0.43053	0.7864857	1.403627	0.437387	0.562613	0.636356	0.363644	1.055683
102	-233.4115	-403.2183	169.8068	0.5604259	0.6096956	1.655128	0.52914	0.47086	0.54971	0.45029	0.8541162
