Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-259.1843	-428.8127	169.6284	0.205866	1.469898	1.329923	0.761964	0.238036	0.400498	0.599502	1.064253
6	-258.021	-426.6511	168.6301	1.816736	1.382028	0.7740656	0.681901	0.318099	0.331194	0.668806	1.042981
12	-255.5133	-423.8141	168.3008	1.867807	0.5094574	1.611575	0.399402	0.600598	0.566722	0.433278	1.189617
18	-231.9352	-401.8389	169.9037	0.9517667	0.98566	0.8532197	0.672954	0.327046	0.492766	0.507234	0.8692679
24	-234.4408	-403.8593	169.4184	0.7391156	1.069044	1.450779	0.623386	0.376614	0.473198	0.526802	0.8526656
30	-236.2431	-406.7304	170.4873	0.7391156	0.5408706	1.025957	0.636595	0.363405	0.473198	0.526802	0.6317974
36	-235.3218	-404.8477	169.5259	1.176778	1.143558	0.9214971	0.55389	0.44611	0.392163	0.607837	0.7249074
42	-247.2711	-416.7526	169.4816	0.1428845	1.157008	1.796028	0.708841	0.291159	0.52269	0.47731	1.02869
48	-247.9857	-417.5719	169.5862	1.29019	0.3815808	1.049927	0.488302	0.511698	0.52269	0.47731	1.080419
54	-251.2534	-421.1517	169.8983	0.5445407	1.22778	0.7586673	0.621336	0.378664	0.433523	0.566477	1.114588
60	-265.1987	-433.392	168.1933	0.4482987	3.081617	1.264324	0.621336	0.378664	0.418418	0.581582	0.880523
66	-256.605	-425.6481	169.0431	0.5902104	1.368204	1.85077	0.446034	0.553966	0.342178	0.657822	0.6270259
72	-245.2964	-413.8917	168.5953	1.393262	0.7290056	2.110395	0.41119	0.58881	0.457325	0.542675	0.4631656
78	-237.0527	-406.6803	169.6277	0.4142	0.5361381	1.893012	0.530284	0.469716	0.382636	0.617364	1.033012
84	-235.088	-405.3417	170.2536	0.2967276	0.9459281	1.20481	0.490451	0.509549	0.600438	0.399562	0.8075078
90	-239.2381	-409.256	170.0179	0.8214831	0.8340987	1.042616	0.490451	0.509549	0.533357	0.466643	0.7602136
96	-243.2835	-412.4615	169.1781	1.334065	1.075824	1.251554	0.544464	0.455536	0.393371	0.606629	0.5451432
102	-254.1053	-422.8295	168.7242	1.850105	1.379389	0.96601	0.769624	0.230376	0.526303	0.473697	0.720338
108	-248.8824	-419.0643	170.1819	0.3354399	1.483447	0.96601	0.805548	0.194452	0.299103	0.700897	0.8654942
114	-242.7819	-411.8925	169.1106	1.026865	1.245899	1.476467	0.487303	0.512697	0.297526	0.702474	0.6712535
120	-261.2162	-429.8418	168.6255	1.812633	1.371793	0.7324888	0.739838	0.260162	0.415923	0.584077	1.111697
126	-246.3152	-416.0582	169.743	0.8334736	0.6908416	1.428501	0.525922	0.474078	0.457269	0.542731	0.7831231
132	-247.5718	-417.081	169.5092	0.8587473	1.051672	1.330361	0.619639	0.380361	0.396257	0.603743	0.7831231
138	-241.5435	-409.5526	168.0091	1.674927	1.270445	1.8348	0.619639	0.380361	0.456567	0.543433	0.6980352
144	-249.4253	-419.7915	170.3661	0.5285062	0.5728506	1.34666	0.593912	0.406088	0.414242	0.585758	0.5723329
150	-247.6699	-417.9113	170.2414	0.1237725	0.7194824	1.128832	0.583165	0.416835	0.339189	0.660811	1.317182
156	-239.1371	-409.3191	170.1821	0.2983863	0.7658676	1.227273	0.583165	0.416835	0.274275	0.725725	1.150323
162	-244.6562	-413.1168	168.4606	1.868441	0.3501332	1.97564	0.468714	0.531286	0.315802	0.684198	0.7354868
168	-235.0718	-405.4676	170.3959	0.3176364	0.5322435	1.353982	0.554217	0.445783	0.406282	0.593718	0.8908702
174	-232.8913	-403.6285	170.7372	0.08104646	0.4130928	1.264992	0.438596	0.561404	0.352327	0.647673	0.972033
180	-246.8637	-416.1129	169.2491	0.926277	0.4130928	2.027216	0.562166	0.437834	0.333812	0.666188	0.8544249
186	-231.3011	-401.9772	170.6761	0.2320536	0.6231995	0.9644494	0.489453	0.510547	0.388671	0.611329	1.02307
192	-236.2763	-405.5224	169.2461	0.9215187	1.53088	0.7833829	0.728209	0.271791	0.388671	0.611329	1.170757
198	-237.4747	-408.014	170.5394	0.4171085	0.6023601	1.160641	0.744799	0.255201	0.361916	0.638084	0.945617
204	-232.4331	-402.1936	169.7605	0.2817489	1.280987	0.7104987	0.425211	0.574789	0.442523	0.557477	1.425225
210	-235.4644	-405.3882	169.9239	0.3460945	0.5405352	1.94923	0.639537	0.360463	0.570566	0.429434	0.7168099
216	-233.681	-402.9313	169.2503	0.7645201	1.263744	1.354352	0.530829	0.469171	0.324954	0.675046	0.9442435
222	-245.2015	-415.2117	170.0102	0.8732043	0.7727272	0.9414807	0.621757	0.378243	0.55655	0.44345	0.9442435
228	-244.3982	-414.0534	169.6552	0.4308488	1.300245	0.9674968	0.520202	0.479798	0.349215	0.650785	1.190933
234	-244.7461	-412.9093	168.1632	0.5841297	2.432286	1.215715	0.573915	0.426085	0.43518	0.56482	1.254127
240	-240.3461	-409.4182	169.0721	0.2560252	1.877056	1.133653	0.587111	0.412889	0.350244	0.649756	1.254127
246	-246.1012	-415.5047	169.4035	1.093226	1.175967	1.094193	0.690316	0.309684	0.342839	0.657161	0.8629542
252	-251.1442	-419.9779	168.8337	0.8081102	1.747795	1.526158	0.693976	0.306024	0.317506	0.682494	0.73835
258	-256.1182	-425.451	169.3328	0.7182309	0.8800081	2.004717	0.667031	0.332969	0.251934	0.748066	0.7281089
264	-265.9377	-434.2165	168.2787	1.328001	1.969114	1.109941	0.590773	0.409227	0.421359	0.578641	0.9103589
270	-242.7665	-412.3438	169.5773	0.5001519	1.50447	1.109941	0.628763	0.371237	0.345177	0.654823	0.9103589
276	-244.1081	-414.6035	170.4953	0.6112503	0.4618511	1.016977	0.384364	0.615636	0.502756	0.497244	0.8793254
282	-243.8171	-412.5494	168.7323	1.305236	0.8540326	1.931471	0.440281	0.559719	0.528215	0.471785	0.5241473
288	-248.4525	-418.5849	170.1324	0.2005647	0.4672214	1.80457	0.438213	0.561787	0.417746	0.582254	0.8523997
294	-241.9496	-411.3778	169.4282	0.1356436	1.552884	1.675741	0.651974	0.348026	0.397999	0.602001	0.7713682
300	-249.6094	-417.6591	168.0497	1.76676	0.8420643	2.171294	0.516264	0.483736	0.414722	0.585278	0.5188315
306	-255.6316	-425.6137	169.9821	0.3645538	1.032925	1.26487	0.577003	0.422997	0.395518	0.604482	0.8928685
312	-239.4192	-409.5997	170.1805	0.1214597	0.7262981	1.575348	0.351257	0.648743	0.39553	0.60447	0.968636
318	-237.8824	-408.0275	170.145	0.2302554	0.5911787	1.581164	0.371882	0.628118	0.41364	0.58636	0.9892427
324	-240.2336	-409.6492	169.4157	0.7570656	1.431899	1.338607	0.725883	0.274117	0.346283	0.653717	0.6654371
330	-247.809	-416.7945	168.9855	1.098197	1.542434	1.080022	0.633901	0.366099	0.33245	0.66755	0.9107076
336	-244.8665	-414.3213	169.4549	1.098197	0.8866746	1.55898	0.810838	0.189162	0.409956	0.590044	0.7239788
342	-241.4651	-411.8396	170.3745	0.1261222	0.5720263	1.685748	0.543804	0.456196	0.351362	0.648638	0.7313032
348	-233.0961	-402.5815	169.4854	0.6533782	1.173922	1.239552	0.613063	0.386937	0.481304	0.518696	0.9845119
354	-242.9967	-412.6469	169.6502	0.5626021	0.8820231	1.687577	0.574751	0.425249	0.481304	0.518696	0.6659729
360	-243.549	-412.311	168.762	1.278237	0.9550366	1.725066	0.574751	0.425249	0.5307	0.4693	0.7709038
366	-240.4153	-410.3826	169.9673	1.278237	0.4387907	1.150172	0.437461	0.562539	0.191303	0.808697	0.8292756
372	-238.4296	-408.0811	169.6515	0.329783	0.8741571	1.813482	0.522132	0.477868	0.450751	0.549249	0.8292756
378	-241.1798	-411.2627	170.0829	0.3152621	0.7718686	1.187727	0.569219	0.430781	0.379112	0.620888	1.174787
384	-240.9781	-411.0105	170.0324	0.8873111	1.018788	0.4660161	0.778849	0.221151	0.582994	0.417006	1.273254
390	-242.6536	-412.7939	170.1403	0.110143	0.9392743	0.9993494	0.394552	0.605448	0.303228	0.696772	1.371381
396	-251.7529	-421.8076	170.0547	0.1326454	0.9392743	1.263266	0.476569	0.523431	0.46081	0.53919	1.117068
402	-242.7752	-412.2036	169.4284	0.06342105	1.668226	1.263266	0.499485	0.500515	0.274716	0.725284	1.206155
408	-252.9769	-422.6597	169.6827	0.04801721	1.650801	1.263266	0.700976	0.299024	0.533603	0.466397	0.9783899
414	-257.0882	-425.96	168.8717	0.6003192	1.007366	1.336467	0.580514	0.419486	0.590497	0.409503	1.59496
420	-235.8944	-405.3354	169.4411	0.2456435	1.664616	1.018966	0.726032	0.273968	0.419454	0.580546	1.262189
426	-250.4974	-420.7826	170.2851	0.437205	1.034161	0.6913354	0.742424	0.257576	0.530788	0.469212	1.182397
432	-243.7438	-411.7377	167.9939	2.258734	0.769203	1.392303	0.424856	0.575144	0.451038	0.548962	1.103426
438	-234.1575	-403.8867	169.7292	1.658712	0.5519781	0.5162074	0.50973	0.49027	0.524268	0.475732	1.023813
