Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-652.9443	-815.4279	162.4836	0.2885128	2.307456	1.276441	0.9929636	0.780498	0.219502	0.640958	0.359042	4.55622
6	-655.4761	-818.2006	162.7245	0.06665674	2.307456	1.37252	1.113158	0.66428	0.33572	0.660687	0.339313	4.35858
12	-662.9052	-825.5254	162.6202	0.3025487	1.766484	1.291274	1.224824	0.843522	0.156478	0.393497	0.606503	4.651636
18	-656.5588	-818.2433	161.6845	0.3025487	2.304795	1.35845	1.230121	0.667917	0.332083	0.583862	0.416138	4.732389
24	-648.6914	-812.3599	163.6685	0.06347498	1.983576	1.444219	1.299062	0.514962	0.485038	0.522565	0.477435	3.76605
30	-649.4764	-812.6748	163.1983	0.09343532	2.026163	1.072858	0.9461744	0.792858	0.207142	0.528812	0.471188	4.522412
36	-650.1256	-812.9102	162.7845	0.4551959	2.044429	1.168839	1.155702	0.696226	0.303774	0.397314	0.602686	4.311092
42	-664.5536	-828.1594	163.6059	0.09636997	1.80242	1.370718	1.263238	0.582201	0.417799	0.384969	0.615031	3.956668
48	-667.5666	-831.1339	163.5673	0.252827	1.839979	1.438645	1.427184	0.814274	0.185726	0.615608	0.384392	3.875464
54	-656.2786	-819.8768	163.5981	0.1399789	1.901961	1.438645	1.427184	0.789381	0.210619	0.649338	0.350662	3.875464
60	-654.2814	-818.1157	163.8343	0.09251162	1.591404	1.945987	1.301498	0.746201	0.253799	0.660726	0.339274	3.702138
66	-644.8238	-806.5295	161.7057	0.5415212	2.418851	1.965768	1.072863	0.454182	0.545818	0.487068	0.512932	4.274883
72	-654.6969	-818.3545	163.6576	0.137855	1.50229	1.771611	1.563722	0.454182	0.545818	0.552177	0.447823	3.655965
78	-643.8098	-806.0423	162.2325	0.1598509	2.334828	1.675506	1.282906	0.567297	0.432703	0.615776	0.384224	4.273725
84	-657.6518	-819.8759	162.2241	0.4588548	2.833426	1.675506	1.316304	0.743549	0.256451	0.514669	0.485331	3.931358
90	-656.3598	-820.3065	163.9467	0.6213454	1.526574	1.462878	1.615408	0.580293	0.419707	0.564139	0.435861	3.333471
96	-650.836	-815.7932	164.9572	0.2706734	1.306772	1.248154	1.163216	0.711341	0.288659	0.497913	0.502087	3.500439
102	-643.7701	-807.6713	163.9012	0.1297874	2.014496	1.44115	1.242228	0.77843	0.22157	0.497913	0.502087	3.719137
