Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-1421.223	-1585.367	164.1434	0.8604851	0.8878634	5.623483
6	-1414.198	-1579.771	165.5731	1.098143	0.8716493	4.70962
12	-1411.684	-1577.059	165.3753	0.6741488	0.9168191	5.025652
18	-1404.519	-1569.603	165.0846	0.9117405	0.9168191	5.060215
24	-1397.074	-1563.435	166.3612	1.041092	0.9808909	4.236467
30	-1410.054	-1575.455	165.4006	0.9748067	0.7717002	4.930317
36	-1410.24	-1574.656	164.4157	0.8254781	0.7778937	5.553267
42	-1407.778	-1572.241	164.463	0.7653336	0.6859797	5.609756
48	-1418.323	-1583.242	164.9188	0.9377036	0.8410533	5.179759
54	-1408.536	-1574.509	165.9731	0.8055863	0.7947868	4.691529
60	-1415.663	-1582.111	166.4486	0.749413	0.9459203	4.369708
66	-1407.577	-1573.682	166.1046	0.9576342	0.9459203	4.448372
72	-1416.44	-1582.334	165.8945	1.135581	0.9445598	4.467423
78	-1406.521	-1572.26	165.7387	1.030106	0.9192767	4.628213
84	-1410.561	-1576.285	165.7242	0.9079777	1.055793	4.628213
90	-1403.659	-1569.796	166.1372	0.9079777	1.0775	4.383691
96	-1407.755	-1574.113	166.3576	0.9452072	1.139877	4.202656
102	-1406.816	-1572.674	165.8583	0.9260402	0.9505955	4.601888
108	-1407.987	-1573.111	165.1243	1.062603	0.9024426	4.962485
114	-1410.438	-1575.719	165.2809	0.8234801	0.8417907	5.04133
120	-1409.616	-1574.816	165.1999	0.9719426	0.8877089	4.979007
126	-1411.328	-1577.281	165.9524	0.8718401	0.8416603	4.640403
132	-1408.823	-1575.389	166.5652	0.9293471	1.100809	4.115908
138	-1413.45	-1579.286	165.8356	1.003724	0.9322709	4.581347
144	-1420.861	-1585.97	165.1082	0.9593779	0.8160721	5.076688
150	-1411.419	-1576.767	165.3481	1.045673	0.7955104	4.90685
156	-1417.551	-1583.262	165.7111	0.9666647	0.769744	4.76282
162	-1414.918	-1580.446	165.5282	1.11329	0.9044405	4.707924
168	-1410.657	-1576.877	166.22	1.11329	1.185498	4.159588
174	-1406.03	-1572.115	166.0843	0.7646461	1.172518	4.439162
180	-1403.958	-1569.949	165.9905	1.168001	0.8666086	4.439162
186	-1409.308	-1574.888	165.58	1.085769	1.11029	4.578945
192	-1415.727	-1581.154	165.4268	1.003813	0.8499102	4.856017
198	-1418.942	-1584.641	165.6992	1.08637	0.7862518	4.693393
204	-1428.805	-1594.593	165.7887	0.8923762	0.8823421	4.697922
210	-1410.676	-1576.042	165.3662	0.7758133	0.9384641	4.965973
216	-1415.396	-1580.848	165.4519	0.9053814	0.9384641	4.84745
222	-1419.969	-1586.275	166.3063	1.166892	1.041387	4.162234
228	-1421.274	-1587.653	166.3783	1.126678	0.9799615	4.17886
234	-1413.063	-1577.94	164.8769	1.196252	0.7929985	5.086944
240	-1430.036	-1595.147	165.1103	0.897476	0.798693	5.11935
246	-1426.604	-1591.101	164.4971	0.8726627	0.847209	5.444794
252	-1424.51	-1589.917	165.4074	0.8726627	1.020317	4.844744
258	-1407.732	-1573.526	165.794	0.8467707	0.9638388	4.67458
264	-1407.653	-1573.386	165.7333	1.027646	0.844358	4.67458
270	-1417.043	-1583.3	166.2564	0.8434322	0.9350084	4.432881
276	-1406.938	-1573.083	166.1453	0.7206033	0.7562679	4.66209
282	-1416.966	-1581.145	164.1792	0.9490459	0.7017966	5.657643
288	-1412.81	-1577.698	164.8884	0.8608217	0.6704254	5.333064
294	-1405.743	-1571.37	165.6264	1.016797	1.000447	4.653108
300	-1414.964	-1580.376	165.4121	0.8734821	0.8973812	4.910115
306	-1411.458	-1575.969	164.5107	1.017852	0.90589	5.3252
312	-1404.319	-1570.295	165.9754	0.939397	1.062666	4.465619
318	-1398.974	-1564.45	165.4759	0.939397	0.8450062	4.867264
324	-1413.608	-1579.065	165.4572	0.965697	0.9307114	4.815242
330	-1411.199	-1576.573	165.374	0.8420169	0.8311992	4.985405
336	-1412.516	-1578.212	165.6965	0.8272761	1.02303	4.706707
342	-1399.088	-1564.856	165.7679	0.8272761	0.9516272	4.706707
348	-1407.864	-1573.671	165.8074	1.031433	1.021727	4.531436
354	-1397.68	-1562.611	164.9308	0.9231594	0.8713897	5.164318
360	-1404.054	-1569.529	165.4747	1.051076	0.9786515	4.731015
366	-1407.661	-1574.036	166.3752	0.9346193	1.036226	4.257485
372	-1412.369	-1577.607	165.2387	1.247277	0.8415979	4.830851
378	-1413.259	-1579.025	165.7655	0.7794281	0.8323494	4.800719
384	-1415.157	-1580.538	165.3813	0.8821417	0.7497186	5.004586
390	-1416.39	-1581.563	165.1735	0.9074072	0.8027961	5.076576
396	-1420.08	-1585.062	164.9824	1.018335	0.8008506	5.122153
402	-1420.388	-1586.139	165.7512	1.041676	0.8692618	4.642738
408	-1412.108	-1577.371	165.2626	1.012839	0.8926567	4.91862
414	-1412.125	-1577.869	165.7435	0.9600314	0.8831848	4.684996
420	-1423.186	-1588.463	165.2769	0.9087147	0.742666	5.051828
426	-1407.013	-1571.523	164.5096	0.8631263	0.8135255	5.46164
432	-1399.195	-1563.349	164.1532	1.056905	0.7068309	5.609999
438	-1399.251	-1564.725	165.4741	0.7606892	0.8416347	4.967881
444	-1399.258	-1565.284	166.0264	0.7606892	0.7994363	4.683326
450	-1405.022	-1569.825	164.8028	0.8881769	0.8570104	5.262336
456	-1402.953	-1568.405	165.4525	0.9326258	0.7407188	4.942146
462	-1408.086	-1573.234	165.1476	1.051581	0.9324644	4.938947
468	-1403.715	-1569.748	166.033	0.9229644	0.9324644	4.515693
474	-1407.785	-1572.791	165.0062	0.8016651	0.8077195	5.224194
480	-1403.772	-1568.702	164.9297	1.192003	0.870895	5.016726
