Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-1480.624	-1647.169	166.5452	1.223055	4.537705
6	-1482.261	-1648.806	166.5452	1.223055	4.537705
12	-1473.031	-1640.201	167.1705	1.219531	4.186557
18	-1480.226	-1646.44	166.2137	0.9841277	4.856933
24	-1481.329	-1647.921	166.5916	1.304612	4.465748
30	-1475.862	-1643.345	167.4834	1.383936	3.91431
36	-1476.249	-1643.313	167.0642	1.243716	4.233144
42	-1475.204	-1642.569	167.3651	1.136397	4.123232
48	-1473.791	-1641.028	167.2366	1.26673	4.122154
54	-1474.823	-1641.967	167.1442	1.359102	4.122154
60	-1470.479	-1637.69	167.2114	1.33182	4.099446
66	-1482.633	-1650.25	167.6177	1.111104	3.993589
72	-1478.276	-1645.751	167.4749	1.355309	3.935571
78	-1474.232	-1641.765	167.5331	1.391278	3.881573
84	-1479.642	-1646.649	167.0072	1.261764	4.255232
90	-1477.731	-1644.8	167.0688	1.200149	4.255232
96	-1479.715	-1645.693	165.9779	1.103342	4.921856
102	-1472.328	-1639.082	166.7541	1.326389	4.36183
108	-1480.165	-1647.021	166.8563	1.224251	4.36183
114	-1473.835	-1641.026	167.1906	1.043894	4.274768
120	-1482.555	-1650.154	167.5993	1.480894	3.79201
126	-1482.107	-1649.771	167.664	1.437616	3.779634
132	-1481.477	-1648.393	166.916	1.067551	4.416562
138	-1483.769	-1651.592	167.8234	1.232525	3.805962
144	-1487.277	-1654.017	166.7393	1.322332	4.372489
150	-1487.327	-1653.952	166.6255	1.258669	4.472555
156	-1485.906	-1652.675	166.7689	1.262177	4.389729
162	-1480.212	-1646.981	166.7689	1.262177	4.389729
168	-1475.323	-1642.037	166.7142	1.100101	4.511833
174	-1477.645	-1644.201	166.5562	1.258138	4.511833
180	-1468.908	-1635.454	166.5457	1.268619	4.511833
186	-1478.948	-1646.191	167.2431	1.136986	4.192209
192	-1480.472	-1646.458	165.9866	0.9259444	5.015662
198	-1478.591	-1645.331	166.7404	1.14563	4.471488
204	-1480.12	-1646.417	166.2972	1.155742	4.714471
210	-1489.185	-1654.633	165.4483	1.018255	5.262692
216	-1472.399	-1638.535	166.1361	1.132025	4.817745
222	-1482.304	-1647.887	165.5827	0.9944533	5.20154
228	-1476.875	-1643.466	166.5905	1.079985	4.592637
234	-1482.992	-1649.26	166.2679	1.094525	4.765077
240	-1489.034	-1655.372	166.3377	1.217236	4.657414
246	-1479.629	-1646.698	167.0691	1.398579	4.142424
252	-1474.378	-1641.52	167.1427	1.551299	4.01346
258	-1480.333	-1647.055	166.722	1.551299	4.252797
264	-1476.94	-1644.919	167.9783	1.640635	3.479664
270	-1471.884	-1638.79	166.9061	1.230804	4.329985
276	-1483.234	-1650.213	166.9783	1.158556	4.329985
282	-1478.923	-1646.116	167.1932	1.182729	4.194578
288	-1489.205	-1656.101	166.8959	1.222871	4.340197
294	-1473.146	-1639.977	166.8311	1.286807	4.3407
300	-1475.939	-1643.545	167.606	1.286807	3.899695
306	-1479.654	-1646.723	167.0688	1.286807	4.206113
312	-1476.903	-1643.692	166.7898	1.167136	4.431544
318	-1480.089	-1646.706	166.6172	1.339791	4.431544
324	-1477.658	-1644.465	166.8068	1.150154	4.431544
330	-1475.599	-1641.622	166.0225	1.01383	4.946867
336	-1479.743	-1646.594	166.8516	1.328885	4.305353
342	-1485.364	-1652.781	167.4164	1.399952	3.943524
348	-1477.119	-1644.093	166.9743	1.237415	4.287677
354	-1476.91	-1643.54	166.6294	0.9641022	4.635787
360	-1480.038	-1646.064	166.0265	1.027228	4.937177
366	-1485.535	-1651.4	165.8651	1.068288	5.004073
372	-1475.883	-1642.34	166.4571	1.242473	4.576318
378	-1487.057	-1653.895	166.8384	1.022003	4.485903
384	-1483.63	-1650.792	167.1627	1.099295	4.259195
390	-1482.409	-1649.364	166.9552	1.306724	4.259195
396	-1483.068	-1650.1	167.0316	1.306724	4.215929
402	-1485.368	-1652.125	166.7569	1.134418	4.468519
408	-1488.123	-1655.289	167.1667	1.193325	4.203599
414	-1491.826	-1658.727	166.9012	1.22905	4.333742
420	-1489.584	-1656.896	167.3125	1.36617	4.0222
426	-1477.583	-1644.359	166.7761	1.174795	4.434961
432	-1487.853	-1654.562	166.7087	1.162702	4.479725
438	-1485.389	-1652.158	166.7694	1.123991	4.46736
444	-1476.163	-1642.932	166.7694	1.123991	4.46736
450	-1486.31	-1652.813	166.5024	1.204635	4.572089
456	-1482.797	-1649.399	166.602	1.146186	4.548993
462	-1488.14	-1654.358	166.2179	1.146186	4.764178
468	-1481.554	-1648.362	166.808	1.146186	4.433105
474	-1484.467	-1651.287	166.8207	1.133578	4.433031
480	-1485.941	-1652.785	166.8437	1.199656	4.382802
486	-1474.113	-1640.986	166.8735	1.169889	4.382802
492	-1475.703	-1642.003	166.2999	1.230519	4.671116
498	-1476.371	-1642.706	166.3343	1.196144	4.671116
504	-1472.72	-1639.579	166.8588	1.288762	4.323968
510	-1482.413	-1649.251	166.8385	1.172548	4.401023
516	-1476.233	-1642.823	166.59	1.100827	4.581187
522	-1490.078	-1656.803	166.7251	1.00493	4.559177
528	-1496.484	-1662.828	166.3436	1.244219	4.63897
534	-1488.298	-1655.866	167.5675	1.337907	3.892441
540	-1484.054	-1651.341	167.2872	1.219786	4.120063
546	-1480.874	-1647.881	167.0066	1.277756	4.246538
552	-1490.741	-1658.192	167.4506	1.425639	3.909171
558	-1487.281	-1653.89	166.6092	1.209205	4.50955
564	-1487.516	-1654.125	166.6092	1.209205	4.50955
570	-1483.574	-1650.607	167.0326	1.223217	4.262659
576	-1475.339	-1641.709	166.3704	1.152567	4.675316
582	-1484.874	-1651.311	166.4375	1.123839	4.653789
588	-1491.195	-1657.609	166.4142	1.087039	4.687466
594	-1500.067	-1667.716	167.6492	1.428796	3.793264
600	-1497.345	-1664.372	167.0267	1.241663	4.255591
606	-1493.951	-1660.949	166.9977	1.270669	4.255591
612	-1493.304	-1660.022	166.718	1.1593	4.476406
618	-1495.297	-1662.078	166.7812	1.1593	4.440805
624	-1493.108	-1658.82	165.7119	1.071363	5.087389
630	-1482.588	-1649.225	166.6363	1.226686	4.484474
636	-1477.802	-1644.62	166.8181	1.258392	4.364088
642	-1485.75	-1653.38	167.6301	1.217605	3.92556
648	-1481.17	-1648.223	167.0528	1.182843	4.274113
654	-1483.104	-1649.779	166.6756	1.454509	4.333808
660	-1470.76	-1637.088	166.3287	1.112592	4.72098
666	-1490.281	-1656.341	166.0605	0.9131232	4.981729
672	-1483.064	-1649.267	166.2025	1.23701	4.722004
678	-1482.28	-1648.854	166.5746	1.386918	4.428964
684	-1470.433	-1636.843	166.4099	1.298423	4.571367
690	-1481.223	-1647.381	166.1585	1.170571	4.783719
696	-1484.618	-1650.596	165.9778	1.064708	4.943393
702	-1475.85	-1640.845	164.9941	0.9534426	5.548661
708	-1491.669	-1657.367	165.6983	0.9534426	5.160254
714	-1488.298	-1654.711	166.4123	1.167848	4.643276
720	-1478.655	-1646.104	167.449	1.277033	3.995165
726	-1486.888	-1654.031	167.143	1.45411	4.06873
732	-1473.301	-1640.567	167.2659	1.33129	4.06873
738	-1471.709	-1637.709	166	1.11836	4.90122
744	-1472.737	-1639.308	166.5719	1.204694	4.533013
750	-1485.283	-1651.673	166.3905	1.128637	4.677443
756	-1484.83	-1652.177	167.3473	1.156636	4.121843
762	-1483.317	-1650.355	167.0376	1.289825	4.222089
768	-1489.648	-1656.929	167.281	1.308203	4.073266
774	-1485.486	-1652.246	166.7601	1.199174	4.430205
780	-1480.961	-1647.738	166.7771	1.281262	4.374321
786	-1474.276	-1640.985	166.7095	1.294267	4.405121
792	-1480.993	-1648.33	167.3367	1.320653	4.034376
798	-1480.148	-1647.187	167.0394	1.354313	4.18449
804	-1480.76	-1647.642	166.8821	1.260858	4.326561
810	-1478.957	-1645.93	166.9723	1.170647	4.326561
816	-1482.334	-1648.976	166.6426	1.147009	4.525699
822	-1477.728	-1644.361	166.6327	1.156971	4.525699
828	-1480.9	-1648.016	167.1158	1.208813	4.223714
834	-1481.059	-1648.655	167.5966	1.195222	3.957563
840	-1477.067	-1644.282	167.2146	1.436266	4.038069
846	-1475.413	-1642.712	167.2991	1.446238	3.984131
852	-1481.441	-1648.377	166.9364	1.220085	4.318916
858	-1480.207	-1647.135	166.9288	1.258663	4.301357
864	-1482.976	-1649.488	166.512	1.140434	4.602755
870	-1479.74	-1646.252	166.512	1.140434	4.602755
876	-1489.51	-1656.299	166.7889	1.247368	4.386829
882	-1488.482	-1655.57	167.0872	1.422279	4.118687
888	-1483.92	-1651.004	167.0835	1.203417	4.24506
