Iteration	Posterior	Likelihood	Prior	tree_length
0	-403.8818	-575.0268	171.145	2.563883
6	-401.6603	-572.8205	171.1602	2.554474
12	-417.0677	-588.2297	171.162	2.553335
18	-401.2937	-572.4168	171.1231	2.57751
24	-411.3008	-582.4238	171.1231	2.57751
30	-406.1382	-577.603	171.4648	2.36329
36	-411.9101	-582.8548	170.9446	2.687665
42	-408.7515	-579.6808	170.9294	2.697022
48	-412.5635	-583.8617	171.2982	2.468316
54	-405.274	-576.9905	171.7165	2.202075
60	-411.9272	-583.1554	171.2282	2.512127
66	-422.53	-593.2652	170.7352	2.815613
72	-415.9376	-587.2813	171.3437	2.439764
78	-413.69	-585.0659	171.3759	2.419443
84	-411.3954	-582.5749	171.1795	2.542469
90	-401.7518	-572.5735	170.8217	2.76293
96	-402.676	-573.4977	170.8217	2.76293
102	-401.8427	-572.9534	171.1106	2.585223
108	-401.858	-573.005	171.1469	2.56271
114	-403.6032	-575.2903	171.6871	2.221088
120	-412.5988	-583.3913	170.7926	2.780721
126	-417.0416	-588.1368	171.0953	2.594763
132	-408.2603	-579.4109	171.1506	2.560428
138	-406.9432	-577.8883	170.9451	2.687365
144	-425.7568	-597.4513	171.6945	2.216289
150	-421.2503	-592.5334	171.2831	2.477774
156	-414.5375	-586.0288	171.4913	2.346454
162	-399.9047	-571.4667	171.562	2.301406
168	-403.4986	-574.9297	171.4311	2.384625
174	-413.3162	-584.6079	171.2917	2.472371
180	-422.452	-593.741	171.289	2.474082
186	-422.781	-594.07	171.289	2.474082
192	-420.3678	-591.1511	170.7833	2.786383
198	-413.2724	-584.1801	170.9077	2.710327
204	-413.3361	-584.2438	170.9077	2.710327
210	-416.862	-588.6177	171.7557	2.176713
216	-413.4879	-584.2811	170.7932	2.780354
222	-409.097	-580.7298	171.6327	2.256089
228	-414.4832	-585.1707	170.6875	2.844598
234	-412.8829	-584.1922	171.3093	2.461374
240	-421.4922	-592.9616	171.4694	2.360326
246	-411.2303	-582.6675	171.4373	2.38071
252	-403.7582	-574.4597	170.7015	2.836097
258	-415.349	-586.3093	170.9603	2.678028
264	-407.7872	-579.4821	171.6949	2.216071
270	-407.2218	-578.945	171.7233	2.197726
276	-408.2818	-580.0769	171.7952	2.151034
282	-406.3248	-576.897	170.5723	2.914326
288	-412.8803	-584.2681	171.3877	2.411996
294	-420.3181	-591.2618	170.9437	2.688219
300	-403.6309	-575.3327	171.7018	2.211586
306	-403.3115	-574.5817	171.2702	2.485879
312	-404.693	-576.0503	171.3573	2.431196
318	-407.5433	-578.5128	170.9695	2.672385
324	-408.8426	-579.4692	170.6266	2.88148
330	-413.4862	-584.9185	171.4323	2.383842
336	-424.5557	-596.0406	171.4849	2.350495
342	-416.7487	-587.731	170.9823	2.664514
348	-412.2064	-583.0999	170.8935	2.719004
354	-411.5867	-582.6544	171.0677	2.611809
360	-399.7256	-571.5253	171.7997	2.148102
366	-398.3579	-569.7462	171.3883	2.411676
372	-397.976	-569.4221	171.4461	2.3751
378	-399.7843	-571.2156	171.4313	2.384483
384	-405.8808	-576.7952	170.9144	2.706198
390	-419.4224	-590.4789	171.0564	2.618777
396	-419.3069	-591.2857	171.9788	2.030323
402	-409.2313	-579.6131	170.3818	3.028839
408	-404.9188	-576.2861	171.3674	2.424827
