Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-2020.89	-2190.754	169.8637	3.391598	1.073434
6	-2027.289	-2197.012	169.723	3.572865	1.034811
12	-2028.872	-2198.909	170.0372	3.247048	1.046005
18	-2033.797	-2203.469	169.6728	3.686617	0.971409
24	-2022.339	-2192.406	170.0677	3.033327	1.210731
30	-2035.264	-2205.536	170.2724	2.654261	1.353719
36	-2011.57	-2181.829	170.2591	2.780211	1.262516
42	-2010.49	-2180.974	170.4839	2.559994	1.258759
48	-2011.657	-2182.156	170.4989	2.446225	1.33907
54	-2022.051	-2192.333	170.282	2.755085	1.264408
60	-2021.916	-2192.338	170.4218	2.615232	1.264408
66	-2024.651	-2195.032	170.3807	2.620771	1.293603
72	-2023.204	-2192.886	169.6825	3.577432	1.069048
78	-2021.598	-2191.327	169.7295	3.599693	1.002046
84	-2007.977	-2178.268	170.2915	2.827565	1.195309
90	-2008.707	-2178.817	170.1097	3.028395	1.178862
96	-2007.674	-2177.826	170.1517	3.001607	1.165648
102	-2016.254	-2186.26	170.0064	3.168312	1.146731
108	-2011.819	-2181.845	170.0258	3.148954	1.146731
114	-2022.382	-2192.55	170.1684	2.794076	1.325168
120	-2017.356	-2187.724	170.3682	2.647307	1.282165
126	-2019.506	-2189.642	170.1358	2.829114	1.323182
132	-2018.543	-2188.699	170.1555	3.092983	1.079732
138	-2025.081	-2194.952	169.8708	3.345389	1.109464
144	-2008.396	-2178.387	169.9911	3.102334	1.217219
150	-2013.426	-2183.499	170.0726	3.196819	1.060111
156	-2019.532	-2189.564	170.0325	3.112623	1.172778
162	-2026.694	-2196.655	169.961	3.112623	1.233899
168	-2020.614	-2190.792	170.1778	2.968599	1.17169
174	-2017.401	-2187.252	169.8505	3.397984	1.079785
180	-2019.036	-2189.348	170.3127	2.797542	1.202864
186	-2014.779	-2184.807	170.0276	3.308028	0.9956169
192	-2006.247	-2176.396	170.1492	2.987087	1.180429
198	-2006.698	-2176.796	170.0975	2.960784	1.24679
204	-2023.135	-2193.211	170.0755	2.960784	1.265078
210	-2030.205	-2199.788	169.5839	3.769532	0.9776111
216	-2016.663	-2186.716	170.0527	3.239719	1.038189
222	-2021.053	-2191.108	170.0552	3.175442	1.096239
228	-2017.327	-2187.275	169.9484	3.303814	1.076297
234	-2019.73	-2189.55	169.82	3.456765	1.053147
240	-2013.042	-2182.666	169.6234	3.761609	0.9447183
246	-2019.17	-2189.187	170.0178	3.29753	1.015835
252	-2016.081	-2185.871	169.7902	3.525153	1.015835
258	-2039.479	-2209.484	170.0052	3.253454	1.070246
264	-2034.759	-2205.324	170.5651	2.421572	1.30563
270	-2025.259	-2195.657	170.3972	2.589546	1.30563
276	-2017.303	-2187.557	170.2539	2.732798	1.30563
282	-2017.982	-2188.414	170.4323	2.46695	1.375378
288	-2015.275	-2185.431	170.1554	2.821232	1.313771
294	-2026.669	-2196.964	170.2955	2.804145	1.211957
300	-2019.839	-2189.899	170.06	3.116323	1.14531
306	-2022.359	-2192.498	170.1389	3.064847	1.120783
312	-2017.97	-2188.419	170.4491	2.501068	1.335025
318	-2017.268	-2187.555	170.2873	2.635154	1.35712
324	-2024.48	-2194.559	170.0783	2.821423	1.37502
330	-2018.867	-2188.761	169.8942	3.233306	1.188025
336	-2018.597	-2188.663	170.0661	3.203097	1.060345
342	-2022.984	-2193.103	170.1192	3.184477	1.027252
348	-2017.538	-2187.629	170.0907	3.249747	0.990805
354	-2027.527	-2197.654	170.1274	3.014225	1.175805
360	-2019.607	-2189.743	170.136	2.942243	1.230076
366	-2018.48	-2188.53	170.05	3.163865	1.111597
372	-2031.274	-2201.349	170.0751	3.007118	1.226674
378	-2026.848	-2197.096	170.2479	2.850355	1.213104
384	-2026.932	-2197.338	170.4063	2.612672	1.279311
390	-2030.075	-2200.07	169.9954	3.023589	1.279311
396	-2023.844	-2193.842	169.9976	3.217273	1.110743
402	-2016.365	-2186.258	169.8931	3.217273	1.202788
408	-2012.789	-2183.125	170.3357	2.799229	1.18158
414	-2022.625	-2192.917	170.2925	2.557854	1.413517
420	-2013.12	-2183.118	169.9974	3.049314	1.256421
426	-2020.612	-2190.835	170.223	2.701775	1.355224
432	-2016.865	-2187.223	170.3582	2.63312	1.301853
438	-2028.525	-2198.907	170.382	2.608316	1.302691
444	-2026.795	-2196.874	170.0791	2.93646	1.282148
450	-2017.874	-2188.109	170.2346	2.791012	1.273888
456	-2011.658	-2182.007	170.349	2.691983	1.261187
462	-2011.186	-2181.385	170.1986	2.849731	1.255085
468	-2025.376	-2195.427	170.0506	3.084808	1.181169
474	-2034.257	-2204.344	170.0869	3.063162	1.168484
480	-2033.673	-2203.664	169.9913	2.944401	1.346583
486	-2039.688	-2209.981	170.2926	2.643111	1.346583
492	-2029.463	-2199.936	170.4729	2.462777	1.346583
498	-2034.669	-2204.976	170.3068	2.708736	1.282131
504	-2026.525	-2196.813	170.2886	2.797113	1.223748
510	-2031.181	-2201.714	170.5327	2.332744	1.401783
516	-2026.75	-2196.968	170.2179	2.793032	1.28588
522	-2030.922	-2201.14	170.2179	2.793032	1.28588
528	-2025.389	-2195.489	170.1007	3.082949	1.138833
534	-2018.583	-2188.364	169.7815	3.469374	1.077528
540	-2021.076	-2190.941	169.8651	3.469374	0.9968496
546	-2021.7	-2191.548	169.8483	3.391303	1.088054
552	-2008.865	-2179.135	170.2696	2.751182	1.27785
558	-2014.99	-2185.394	170.4035	2.670054	1.234012
564	-2013.186	-2183.479	170.2928	2.78074	1.234012
570	-2011.464	-2181.621	170.1565	3.079599	1.091258
576	-2016.392	-2186.405	170.0134	3.079599	1.217567
582	-2022.824	-2192.774	169.9499	3.143088	1.217567
588	-2029.891	-2199.927	170.0362	3.064485	1.211018
594	-2030.064	-2200	169.9362	3.267935	1.120414
600	-2020.648	-2190.647	169.9988	3.267935	1.062635
606	-2024.841	-2194.987	170.1466	3.080403	1.099598
612	-2022.768	-2192.685	169.917	3.199716	1.197338
618	-2020.539	-2190.619	170.08	3.061907	1.175556
624	-2013.741	-2183.95	170.2089	3.068159	1.052909
630	-2005.594	-2175.969	170.3753	2.774636	1.168558
636	-2009.989	-2180.159	170.17	2.744277	1.363573
642	-2001.877	-2172.243	170.3667	2.695611	1.243431
648	-2011.128	-2181.272	170.1441	2.843359	1.304986
654	-2025.439	-2195.791	170.3521	2.843359	1.128257
660	-2020.719	-2190.616	169.8969	3.299496	1.127431
666	-2017.946	-2188.018	170.0717	3.027315	1.212496
672	-2025.095	-2195.245	170.1498	2.94918	1.212496
678	-2025.059	-2195.197	170.1379	3.117687	1.073103
684	-2020.287	-2190.299	170.0117	3.109116	1.193788
