Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-451.1126	-618.2998	167.1873	0.3477954	5.804376	0.9153049
6	-440.1115	-606.6926	166.5811	0.6900272	6.312619	0.7969535
12	-449.154	-615.5844	166.4304	0.5784108	6.58534	0.7596801
18	-456.9082	-624.1759	167.2676	0.6330793	5.780057	0.6181529
24	-452.7542	-618.7162	165.962	0.2407757	7.139465	0.6275987
30	-448.8699	-616.571	167.7011	0.4451543	5.270972	0.9186136
36	-459.4102	-627.0551	167.6449	0.3514056	5.270972	0.9954142
42	-473.3343	-641.6158	168.2814	0.3514056	4.703421	0.9233494
48	-456.3635	-622.5927	166.2292	0.3258192	6.853578	0.7987071
54	-438.2995	-604.8485	166.549	0.3925321	6.546523	0.7886194
60	-441.8989	-609.5095	167.6107	0.6151056	5.354843	0.7886194
66	-433.9172	-602.8187	168.9015	0.4125151	3.982226	1.021796
72	-438.504	-607.8338	169.3298	0.5679373	3.136575	1.311396
78	-443.5751	-612.7869	169.2118	0.3870047	3.370038	1.293145
84	-439.3184	-608.6026	169.2842	0.4934414	3.567395	1.017489
90	-437.0265	-606.4288	169.4023	0.5288415	3.389767	1.053049
96	-438.9854	-608.0694	169.084	0.4136316	3.659863	1.151187
102	-441.3155	-610.3697	169.0542	0.4566627	3.703481	1.124173
108	-450.8059	-619.6361	168.8303	0.2520653	3.703481	1.275068
114	-434.2953	-603.2567	168.9614	0.6445273	3.703481	1.086642
120	-439.9031	-608.4327	168.5296	0.2876318	4.346168	1.006241
126	-438.4579	-607.0677	168.6098	0.4288858	4.346168	0.9428867
132	-443.0366	-609.5715	166.5349	0.7116144	6.239582	0.9165371
138	-445.7852	-613.0564	167.2712	1.204543	5.017547	0.9165371
144	-440.0957	-608.1145	168.0187	0.4966084	5.017547	0.8104327
150	-443.0653	-610.7441	167.6788	0.5522433	5.256286	0.8879876
156	-446.7433	-614.5096	167.7663	0.4257421	5.20321	0.9295747
162	-444.725	-613.0153	168.2903	0.7833604	4.217402	1.113063
168	-441.6967	-610.7765	169.0798	0.5596676	3.489995	1.231318
174	-449.0736	-616.8236	167.75	0.2349811	5.068334	0.9935531
180	-445.7869	-613.7249	167.938	0.4903908	5.068334	0.8526709
186	-441.0935	-608.7331	167.6396	0.2149882	5.283455	0.8283128
192	-438.5408	-605.4387	166.8979	0.2691526	6.109041	0.8427865
198	-440.4785	-608.0721	167.5936	0.388331	5.329086	0.9881385
204	-439.799	-607.8165	168.0175	0.2250726	4.775322	0.9988255
210	-468.8016	-636.9122	168.1106	1.096951	4.23993	0.964361
216	-452.661	-620.6173	167.9563	0.2367213	4.926579	0.9296771
222	-446.3834	-614.4574	168.074	0.6770141	4.624186	1.027788
228	-437.443	-606.2327	168.7897	0.4468485	3.680899	1.368154
234	-448.6133	-617.2747	168.6614	0.2931362	4.220968	1.004142
240	-443.3785	-611.8611	168.4826	0.602836	4.09352	1.197058
246	-445.111	-613.2387	168.1277	0.3424186	4.652355	1.122777
252	-441.4983	-610.2708	168.7725	0.3424186	4.157074	0.9800268
258	-449.3263	-617.4561	168.1298	0.5059238	4.508242	1.205025
264	-448.2942	-617.125	168.8309	0.3905556	3.856136	1.205025
270	-444.5626	-614.2454	169.6828	0.3905556	3.004245	1.205025
276	-448.9999	-618.5002	169.5003	0.5867386	2.417796	1.711264
282	-450.2159	-619.6922	169.4763	0.608174	2.538708	1.629671
288	-437.0879	-606.2767	169.1888	0.5904724	2.73427	1.705603
294	-450.5532	-619.1248	168.5716	0.8307128	3.430246	1.488145
300	-441.8775	-610.8319	168.9545	0.6336284	2.938371	1.701642
306	-444.584	-613.4778	168.8938	0.9136441	2.938371	1.553426
312	-440.368	-609.7922	169.4242	0.5371113	2.931445	1.416715
318	-449.6286	-617.681	168.0524	0.5964517	4.697174	1.045009
324	-442.0623	-610.9794	168.9171	0.2852942	3.79292	1.158624
330	-444.7767	-613.4209	168.6442	0.5378628	3.990367	1.189617
336	-460.8365	-629.3661	168.5296	0.307734	4.161182	1.189617
342	-446.9355	-616.35	169.4145	0.3731522	2.979305	1.442349
348	-447.2805	-616.7627	169.4821	0.3731522	3.226752	1.187689
354	-442.8684	-612.0773	169.2088	0.8133077	2.804063	1.492644
360	-447.0457	-615.7094	168.6637	0.5624365	2.950768	1.933585
366	-442.7389	-612.4385	169.6995	0.3638972	2.879799	1.29619
372	-460.0193	-629.475	169.4558	0.3668755	3.182081	1.248023
378	-445.3072	-614.393	169.0858	0.4553396	3.617352	1.173009
384	-452.6684	-622.0054	169.337	0.5585138	2.637979	1.686426
390	-451.2893	-620.6391	169.3498	0.4709925	3.33221	1.184598
396	-443.7128	-612.2215	168.5087	0.5958411	3.904808	1.336192
402	-441.6885	-610.8024	169.1139	0.5631026	3.211241	1.425607
408	-449.0677	-617.8286	168.7608	0.7581844	3.403208	1.418049
414	-438.3553	-607.0778	168.7225	0.3628748	4.133038	1.055243
420	-451.3348	-619.9992	168.6644	0.2945088	4.133038	1.086649
426	-455.4046	-624.2668	168.8622	0.3115852	3.756402	1.252611
432	-446.5903	-614.7522	168.1619	0.3735737	4.351508	1.349174
438	-451.1136	-619.893	168.7794	0.2718799	4.102961	0.9841733
444	-452.1646	-619.5994	167.4349	0.402193	5.55246	0.9174409
450	-444.0249	-610.9457	166.9207	0.3334893	6.143544	0.8261451
456	-434.0574	-602.2458	168.1884	0.4693657	4.841772	0.8377054
462	-434.9169	-602.6491	167.7322	0.5070585	5.19674	0.9293191
468	-432.5736	-601.6945	169.1208	0.497845	3.749096	0.9966436
474	-434.7421	-603.2887	168.5466	0.3503828	4.367954	0.9966436
480	-432.6529	-601.5098	168.8569	0.4006864	4.027689	1.023848
486	-436.7912	-605.0161	168.2249	0.8151032	3.965199	1.354647
492	-437.6315	-607.3803	169.7488	0.5078387	2.705842	1.354647
498	-432.0794	-601.3411	169.2616	0.8182507	2.85451	1.41019
504	-434.3945	-603.194	168.7995	0.6751894	3.621439	1.274993
510	-427.8438	-597.2757	169.4319	0.6574579	3.00137	1.277857
516	-434.9256	-604.0583	169.1328	0.7528783	2.13535	2.053719
522	-441.6944	-610.434	168.7396	0.7528783	2.430311	2.118279
528	-442.6789	-611.8398	169.1609	0.7550496	2.845596	1.539345
534	-436.9882	-606.1755	169.1874	0.7550496	3.233682	1.212912
540	-430.4706	-598.8729	168.4023	0.5998156	4.479953	0.9058702
546	-447.941	-614.7282	166.7873	0.787468	5.994069	0.8237667
552	-464.6307	-632.7608	168.1301	0.3140109	4.79918	0.970113
558	-452.8171	-620.9005	168.0835	0.3104135	4.79918	1.015136
564	-457.2928	-625.3499	168.0571	0.5674312	4.558097	1.187582
570	-455.2759	-622.3456	167.0696	1.855654	4.504316	1.02865
576	-438.6147	-606.6046	167.9899	0.671749	4.789186	0.9507097
582	-444.6909	-613.2842	168.5933	0.5250916	3.84076	1.361937
588	-445.3394	-613.4013	168.062	0.6775248	4.540418	1.117128
594	-448.1429	-617.5569	169.414	0.3300117	3.098076	1.345567
600	-451.9891	-621.642	169.6529	0.5245777	2.602018	1.499928
