Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-24.92729	-191.9539	167.0266	1.324502	5.029923	0.927348	0.832734	0.167266	0.748813	0.251187	0.6792468
6	-18.56167	-186.0104	167.4488	0.6586316	5.029923	0.3832564	0.690717	0.309283	0.796795	0.203205	1.345456
12	-12.2333	-178.7274	166.4941	0.7843681	7.849602	0.5348779	0.855319	0.144681	0.412527	0.587473	0.8706308
18	-16.55395	-184.0289	167.475	0.4627521	7.087843	0.4748774	0.923223	0.076777	0.570016	0.429984	0.8477902
24	-27.54814	-194.9937	167.4456	0.2172658	6.038167	1.068606	0.88677	0.11323	0.570016	0.429984	0.8077976
30	-20.34694	-187.088	166.7411	0.1286879	7.465874	1.343435	0.909247	0.0907531	0.570016	0.429984	0.8077976
36	-23.44091	-193.7627	170.3218	0.1324264	2.604439	0.4440342	0.912395	0.0876046	0.672484	0.327516	0.8077976
42	-18.1402	-188.9444	170.8042	0.08181426	2.971166	0.7477001	0.989106	0.0108942	0.672484	0.327516	0.8077976
48	-21.97166	-190.2877	168.3161	0.002608921	8.249367	0.8062267	0.990152	0.00984766	0.610122	0.389878	0.5287046
54	-30.87776	-197.8886	167.0108	0.04865153	8.952989	1.42937	0.980334	0.019666	0.315316	0.684684	0.7390662
60	-19.22677	-186.4152	167.1884	0.2665704	7.97247	0.6369874	0.920965	0.079035	0.591283	0.408717	0.7961241
66	-20.85782	-187.0245	166.1666	0.2665704	7.493028	1.370368	0.800486	0.199514	0.667704	0.332296	0.9457809
72	-31.32286	-198.5248	167.2019	1.390145	3.787754	0.6899266	0.485251	0.514749	0.5076	0.4924	1.009137
78	-35.24886	-200.2192	164.9703	1.390145	7.143278	0.4157122	0.669422	0.330578	0.548465	0.451535	1.721356
84	-32.23107	-194.6178	162.3867	0.9888803	19.99014	1.221814	0.871833	0.128167	0.515601	0.484399	0.8141378
90	-16.28849	-184.7695	168.481	0.9888803	2.437764	1.221814	0.824466	0.175534	0.622953	0.377047	0.8141378
96	-23.79921	-189.1326	165.3334	1.208333	7.559975	1.051527	0.721515	0.278485	0.445919	0.554081	0.9614122
102	-27.47438	-195.0134	167.539	1.208333	3.107717	1.320562	0.64996	0.35004	0.606016	0.393984	0.6581905
108	-19.8926	-188.9396	169.047	0.4926214	2.73488	0.3522328	0.84157	0.15843	0.594931	0.405069	1.379947
114	-25.20023	-194.7269	169.5267	1.089663	1.889514	0.394816	0.765135	0.234865	0.328192	0.671808	0.8791993
120	-33.74604	-201.083	167.337	2.403484	1.968473	1.648738	0.905281	0.0947193	0.464031	0.535969	0.6899284
126	-7.15736	-176.7011	169.5437	0.1187407	2.062349	0.479935	0.717279	0.282721	0.619579	0.380421	1.43975
132	-11.93605	-179.4828	167.5467	0.1155487	6.068377	0.479935	0.855784	0.144216	0.289057	0.710943	1.341519
138	-7.387988	-176.8839	169.496	1.043348	1.336627	0.8680269	0.714338	0.285662	0.502894	0.497106	0.8603885
144	-20.60472	-191.4854	170.8807	0.2731739	1.023713	0.5887732	0.673658	0.326342	0.301169	0.698831	0.8861552
150	-20.47682	-189.7128	169.236	1.058409	1.300421	0.4428103	0.706939	0.293061	0.468324	0.531676	1.482084
156	-22.48839	-191.2208	168.7324	1.471431	0.9298495	0.3586529	0.498521	0.501479	0.74536	0.25464	1.897554
162	-9.474436	-179.1763	169.7018	1.908372	0.913682	0.763868	0.799319	0.200681	0.183341	0.816659	0.5584139
168	-6.625165	-175.2401	168.6149	0.3026636	3.56946	1.006188	0.861351	0.138649	0.384961	0.615039	0.8940056
174	-10.10745	-180.3646	170.2572	0.2680233	1.259107	0.6955382	0.749038	0.250962	0.661254	0.338746	1.209661
180	-13.34843	-182.5921	169.2437	0.350757	3.699829	0.3377255	0.877007	0.122993	0.642384	0.357616	0.8655299
186	-13.73679	-180.784	167.0472	0.5755427	4.950318	1.18782	0.891467	0.108533	0.454774	0.545226	1.26816
192	-6.203658	-174.0983	167.8947	1.227916	2.873775	0.9810507	0.858147	0.141853	0.454774	0.545226	1.146832
198	-2.067648	-171.8226	169.7549	0.9841261	1.632956	0.4496641	0.827713	0.172287	0.557198	0.442802	0.9970961
204	-9.614969	-179.3787	169.7638	0.8809411	1.677585	0.8361266	0.839013	0.160987	0.646112	0.353888	0.6474867
210	-23.40168	-190.4286	167.0269	0.8809411	4.471031	1.11675	0.841271	0.158729	0.397748	0.602252	1.185129
216	-8.902034	-175.6743	166.7723	0.3475742	8.978165	0.592328	0.912906	0.0870943	0.639966	0.360034	0.7782924
222	-5.524157	-176.221	170.6968	0.4437358	1.135773	0.586764	0.795842	0.204158	0.430239	0.569761	0.8610734
228	-6.222423	-175.7211	169.4987	0.02320069	2.484035	0.7360138	0.939719	0.0602807	0.55321	0.44679	1.560112
234	1.921851	-168.0444	169.9663	0.01250987	2.669274	0.6049625	0.796075	0.203925	0.588147	0.411853	0.4900526
240	-8.921249	-179.3862	170.4649	0.1807222	1.607252	0.9701278	0.831424	0.168576	0.257782	0.742218	0.6468792
246	-6.480875	-177.4445	170.9636	0.4703994	1.523361	0.5424046	0.931147	0.0688533	0.627483	0.372517	0.6636668
252	0.9516874	-167.7856	168.7373	1.23651	2.299037	0.8550002	0.833364	0.166636	0.520622	0.479378	0.7625599
258	-17.27611	-185.3789	168.1028	1.218001	2.299037	0.5513282	0.723373	0.276627	0.459193	0.540807	1.483546
