Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-2378.845	-2548.355	169.5102	0.997615	2.95315
6	-2374.746	-2543.816	169.0704	0.9200185	3.261521
12	-2372.92	-2542.067	169.1474	0.8430294	3.261521
18	-2382.489	-2551.507	169.0181	0.9723072	3.261521
24	-2378.314	-2547.761	169.4472	1.065399	2.950294
30	-2377.608	-2547.14	169.5325	0.9840182	2.947919
36	-2375.012	-2544.242	169.2304	0.9902032	3.125045
42	-2370.884	-2540.556	169.6725	1.018709	2.842354
48	-2372.257	-2541.762	169.5053	1.018709	2.943443
54	-2373.336	-2542.829	169.4934	1.144603	2.874566
60	-2376.94	-2546.347	169.4071	1.144603	2.926759
66	-2374.881	-2544.014	169.1325	1.120104	3.105986
72	-2375.465	-2544.731	169.2665	0.9930274	3.101864
78	-2370.773	-2539.957	169.1842	1.128309	3.070274
84	-2388.27	-2558.162	169.8917	1.082525	2.669471
90	-2384.163	-2553.537	169.3744	1.009035	3.027823
96	-2385.313	-2554.988	169.6753	1.117539	2.780547
102	-2392.046	-2561.492	169.4459	1.117539	2.919669
108	-2389.906	-2559.646	169.7396	1.234937	2.669257
114	-2375.069	-2544.839	169.77	1.23435	2.650904
120	-2377.452	-2547.342	169.8902	1.249723	2.567049
126	-2374.619	-2543.811	169.1926	1.033291	3.121892
132	-2383.283	-2552.602	169.3192	0.9755969	3.08082
138	-2381.435	-2550.744	169.3092	0.9856233	3.08082
144	-2377.693	-2546.887	169.1936	1.086957	3.089344
150	-2379.323	-2548.614	169.2908	0.9898033	3.089344
156	-2375.35	-2544.497	169.1467	0.9996591	3.169177
162	-2372.782	-2541.755	168.9727	1.010165	3.266
168	-2372.92	-2542.404	169.4834	1.056164	2.934062
174	-2368.257	-2538.16	169.9037	1.162279	2.612871
180	-2373.82	-2543.314	169.494	1.100169	2.901109
186	-2375.275	-2544.691	169.416	0.9887433	3.015078
192	-2366.008	-2535.133	169.1253	1.005676	3.178304
198	-2365.869	-2535.52	169.6506	1.068662	2.825326
204	-2382.136	-2551.75	169.6136	1.105654	2.825326
210	-2392.973	-2562.203	169.23	1.105654	3.05645
216	-2383.869	-2553.46	169.5904	1.087586	2.850355
222	-2385.526	-2555.44	169.9132	1.021214	2.693943
228	-2366.433	-2535.913	169.4799	0.9942037	2.973453
234	-2370.899	-2540.527	169.6275	0.981095	2.89241
240	-2368.022	-2537.563	169.5407	1.067863	2.89241
246	-2378.761	-2548.202	169.4401	1.067863	2.953098
252	-2370.782	-2540.393	169.6109	1.067863	2.849928
258	-2374.534	-2544.02	169.4866	1.067863	2.925084
264	-2371.926	-2541.397	169.4707	1.086774	2.923226
270	-2367.245	-2536.445	169.2001	1.044177	3.110961
276	-2367.803	-2536.967	169.1638	0.9664638	3.178761
282	-2371.85	-2541.127	169.2769	0.8973069	3.152646
288	-2366.781	-2536.433	169.6524	1.165127	2.765461
294	-2374.291	-2543.853	169.5626	1.06752	2.879343
300	-2387.45	-2556.951	169.5016	1.034584	2.936079
306	-2382.372	-2551.413	169.0409	1.016909	3.221668
312	-2386.579	-2555.901	169.3218	0.9844713	3.073973
318	-2377.613	-2546.775	169.1614	1.033993	3.140038
324	-2375.34	-2544.556	169.2162	0.9792778	3.140038
330	-2371.797	-2541.339	169.5425	1.041347	2.907341
336	-2381.182	-2550.482	169.3003	0.8992919	3.137544
342	-2371.883	-2541.5	169.6164	1.064911	2.848359
348	-2373.064	-2542.515	169.4513	1.052287	2.955696
354	-2374.228	-2543.662	169.4344	0.8878403	3.064482
360	-2375.551	-2544.888	169.3364	0.9991584	3.056489
366	-2376.733	-2546.426	169.6927	1.198922	2.720178
372	-2366.361	-2535.988	169.6266	1.02973	2.863511
378	-2371.352	-2540.738	169.3863	1.03598	3.004597
384	-2377.822	-2547.521	169.6993	1.06129	2.80016
390	-2378.652	-2547.783	169.131	0.9464109	3.210063
396	-2366.394	-2535.276	168.8826	0.9464109	3.356613
402	-2374.544	-2543.733	169.1882	1.022713	3.130837
408	-2368.204	-2537.515	169.3109	1.006681	3.067235
414	-2376.232	-2545.748	169.5167	1.131105	2.86869
420	-2379.541	-2549.116	169.5747	1.073062	2.86869
426	-2381.748	-2551.305	169.5571	1.090643	2.86869
432	-2371.889	-2541.62	169.7316	1.100142	2.756818
438	-2383.058	-2552.789	169.7316	1.100142	2.756818
444	-2371.754	-2540.961	169.2073	0.9387213	3.169375
450	-2380.289	-2549.448	169.1594	0.9866678	3.169375
456	-2378.757	-2548.377	169.6195	1.065289	2.84623
